a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
zero,4.0,zero,14.0,zero,two,47.0,one,,
one,1.0,zero,23.0,zero,three,39.0,one,33.0,
zero,7.0,six,20.0,,zero,34.0,,15.0,
one,3.0,two,27.0,zero,one,,one,10.0,
,0.0,zero,19.0,zero,zero,34.0,,,
zero,4.0,three,49.0,zero,zero,59.0,,59.0,
one,,one,,zero,,49.0,one,15.0,zero_zero_zero_one_one
zero,8.0,four,35.0,zero,zero,39.0,,,zero_one_zero_zero_zero
one,,zero,18.0,zero,,,one,14.0,
,2.0,zero,21.0,,,51.0,one,12.0,zero_one_zero_zero_one
zero,2.0,two,23.0,zero,zero,55.0,,25.0,
zero,4.0,three,28.0,,two,39.0,one,30.0,one_zero_zero_one_one
zero,3.0,two,17.0,zero,zero,29.0,,1.0,one_one_zero_one_zero
,3.0,two,27.0,zero,two,47.0,one,9.0,
zero,8.0,four,43.0,zero,zero,47.0,one,,zero_zero_zero_one_zero
zero,3.0,zero,17.0,zero,one,49.0,one,,
zero,7.0,six,27.0,zero,,47.0,one,37.0,one_one_zero_one_zero
zero,,three,17.0,,zero,,one,8.0,
zero,7.0,three,29.0,zero,zero,49.0,one,30.0,
one,2.0,zero,16.0,,,,one,26.0,zero_zero_zero_one_one
,2.0,one,26.0,,two,39.0,one,22.0,
zero,1.0,zero,,zero,two,19.0,one,,
two,6.0,four,36.0,zero,two,39.0,one,22.0,
zero,4.0,,20.0,,zero,59.0,,,zero_one_zero_one_zero
zero,1.0,zero,,zero,one,65.0,one,10.0,zero_zero_zero_one_zero
one,3.0,zero,,zero,,25.0,one,22.0,
two,1.0,,,one,,19.0,one,18.0,
zero,,one,26.0,zero,zero,47.0,one,21.0,zero_zero_zero_one_zero
zero,3.0,,35.0,zero,,,,45.0,zero_zero_zero_one_zero
one,5.0,four,,,,49.0,one,37.0,zero_zero_zero_one_zero
,,zero,9.0,zero,two,71.0,one,6.0,
one,3.0,two,,zero,one,49.0,one,41.0,zero_zero_zero_one_zero
zero,2.0,zero,14.0,zero,one,59.0,one,,zero_one_zero_zero_one
one,,zero,35.0,,zero,19.0,one,45.0,zero_one_zero_one_zero
one,,two,36.0,zero,one,24.0,one,46.0,
one,2.0,one,25.0,zero,two,,one,35.0,
zero,5.0,three,41.0,zero,zero,35.0,,,
one,3.0,two,20.0,,one,,one,30.0,
zero,4.0,,,zero,two,59.0,one,15.0,
zero,1.0,zero,55.0,zero,zero,39.0,,50.0,
zero,1.0,,39.0,zero,zero,43.0,,,
,1.0,one,30.0,zero,two,39.0,,33.0,zero_one_one_zero_zero
two,3.0,two,23.0,zero,two,39.0,one,,zero_zero_zero_one_one
,,zero,,zero,one,59.0,one,32.0,zero_zero_one_zero_zero
,6.0,one,12.0,zero,two,19.0,one,20.0,
one,3.0,two,25.0,,one,39.0,one,35.0,
,,one,,zero,,34.0,one,30.0,
three,7.0,six,28.0,zero,three,41.0,one,13.0,
,2.0,,13.0,zero,one,53.0,one,19.0,
zero,2.0,one,12.0,zero,two,47.0,one,,
zero,2.0,one,,zero,zero,44.0,one,25.0,
one,,one,15.0,,two,,one,25.0,
,,zero,,zero,zero,49.0,one,1.0,
zero,2.0,one,47.0,zero,two,83.0,one,37.0,zero_zero_zero_one_zero
zero,5.0,,21.0,zero,zero,,one,31.0,zero_zero_zero_zero_zero
,0.0,,37.0,zero,zero,81.0,one,47.0,
one,3.0,,32.0,zero,,,one,,
zero,2.0,,15.0,zero,one,71.0,one,,
zero,4.0,three,33.0,zero,,29.0,,18.0,zero_zero_zero_one_zero
,,,14.0,zero,one,79.0,one,24.0,
zero,1.0,zero,12.0,zero,one,,one,22.0,
one,3.0,,29.0,,,47.0,,39.0,
,1.0,zero,12.0,zero,zero,39.0,,22.0,
two,3.0,two,35.0,zero,,59.0,one,19.0,
zero,,four,23.0,zero,one,27.0,,8.0,
one,3.0,two,36.0,zero,,49.0,one,17.0,
,,three,34.0,zero,zero,,one,10.0,
zero,1.0,,,zero,zero,,one,29.0,
one,5.0,four,49.0,zero,,44.0,one,59.0,
,4.0,zero,10.0,zero,one,41.0,one,,zero_zero_zero_zero_zero
,1.0,zero,6.0,zero,one,39.0,,16.0,zero_one_zero_one_zero
zero,6.0,zero,7.0,zero,zero,39.0,one,,zero_zero_zero_zero_zero
zero,4.0,,,zero,zero,,one,44.0,zero_zero_zero_one_zero
,,,45.0,zero,,59.0,one,40.0,
one,4.0,zero,,zero,,29.0,one,18.0,
zero,4.0,zero,5.0,zero,one,39.0,one,3.0,
zero,2.0,zero,42.0,zero,zero,53.0,,52.0,zero_one_zero_one_zero
,,,26.0,zero,zero,43.0,one,23.0,
zero,3.0,two,20.0,zero,one,53.0,one,30.0,
zero,3.0,,21.0,zero,zero,69.0,one,,zero_zero_zero_one_zero
zero,2.0,one,36.0,zero,,71.0,one,46.0,
one,1.0,,55.0,one,zero,,one,46.0,
one,,zero,19.0,zero,,,one,29.0,
two,5.0,zero,14.0,zero,two,47.0,one,1.0,zero_zero_zero_zero_one
zero,2.0,one,,,zero,44.0,one,,zero_zero_zero_one_zero
,4.0,,52.0,zero,zero,59.0,,,one_zero_zero_one_zero
two,5.0,two,51.0,zero,,43.0,one,16.0,zero_zero_zero_one_one
zero,,one,17.0,,zero,47.0,,7.0,
one,2.0,one,27.0,zero,,,one,1.0,
zero,2.0,one,19.0,,zero,47.0,one,12.0,zero_one_zero_one_zero
zero,0.0,zero,43.0,zero,two,,one,53.0,
zero,1.0,zero,56.0,zero,zero,41.0,,66.0,
zero,4.0,,31.0,zero,zero,39.0,one,,zero_zero_zero_one_zero
zero,0.0,zero,22.0,,zero,39.0,one,1.0,
zero,1.0,,13.0,,one,71.0,one,,one_zero_zero_one_one
zero,2.0,one,39.0,zero,two,89.0,one,49.0,zero_zero_zero_one_one
zero,3.0,two,,zero,,63.0,zero,25.0,
two,1.0,zero,15.0,zero,,67.0,one,25.0,
one,3.0,zero,,zero,zero,69.0,,23.0,
zero,3.0,two,17.0,zero,zero,47.0,one,27.0,zero_zero_zero_one_zero
zero,5.0,four,,zero,zero,,,,
zero,,four,17.0,,zero,23.0,one,27.0,
one,1.0,zero,,,three,,one,27.0,
zero,4.0,three,35.0,zero,zero,47.0,one,40.0,
zero,,one,43.0,zero,zero,24.0,,30.0,
,3.0,two,,zero,two,39.0,one,12.0,
one,,two,32.0,zero,zero,55.0,,6.0,
zero,9.0,seven,32.0,zero,zero,49.0,,,zero_zero_zero_one_one
one,1.0,zero,54.0,zero,zero,,one,16.0,
zero,,two,25.0,zero,zero,47.0,one,35.0,
,3.0,two,28.0,zero,,,one,20.0,
zero,9.0,eight,32.0,zero,zero,19.0,zero,,
one,,zero,10.0,zero,two,,,20.0,
,4.0,three,,zero,one,57.0,one,49.0,
zero,3.0,zero,7.0,zero,one,35.0,one,16.0,zero_one_zero_zero_zero
one,,zero,,zero,,,one,34.0,zero_zero_zero_zero_zero
zero,3.0,,,zero,one,49.0,,36.0,zero_zero_zero_one_zero
zero,3.0,two,22.0,,,39.0,one,22.0,one_one_zero_one_zero
zero,,zero,12.0,,one,49.0,one,22.0,
one,2.0,one,43.0,zero,,43.0,one,39.0,
zero,4.0,,33.0,zero,zero,,,40.0,zero_zero_zero_one_zero
,3.0,two,40.0,,zero,,one,50.0,
one,,one,10.0,zero,,19.0,one,15.0,
zero,2.0,zero,10.0,,zero,39.0,,20.0,
one,,two,31.0,zero,zero,,one,35.0,
one,,three,41.0,,,39.0,one,51.0,
zero,1.0,zero,,zero,one,,one,19.0,one_zero_zero_one_zero
,3.0,two,27.0,zero,zero,,one,24.0,
zero,3.0,zero,10.0,zero,zero,34.0,one,20.0,zero_zero_zero_zero_zero
zero,3.0,two,,zero,one,39.0,one,9.0,zero_zero_zero_one_zero
,3.0,two,21.0,zero,zero,69.0,one,26.0,
one,4.0,three,44.0,zero,zero,,one,20.0,
one,,zero,14.0,,,59.0,one,2.0,
zero,2.0,,6.0,,zero,47.0,zero,16.0,zero_zero_zero_zero_zero
two,2.0,one,40.0,zero,zero,63.0,one,50.0,
two,1.0,,,one,two,39.0,one,,zero_zero_zero_one_one
zero,3.0,two,,,one,44.0,one,39.0,
one,,two,,,two,39.0,one,22.0,
zero,3.0,,30.0,zero,one,39.0,one,17.0,zero_zero_zero_zero_zero
one,,,45.0,zero,one,29.0,one,,
one,,two,51.0,zero,one,29.0,one,50.0,
zero,10.0,one,12.0,zero,zero,59.0,one,,
,2.0,,17.0,zero,,59.0,one,10.0,
zero,,,8.0,zero,zero,55.0,one,3.0,
one,,two,40.0,zero,,,one,16.0,
one,,,38.0,zero,three,49.0,one,8.0,
,6.0,,,zero,two,47.0,one,30.0,zero_zero_zero_zero_one
zero,6.0,zero,17.0,zero,zero,39.0,one,,zero_zero_zero_zero_zero
zero,6.0,,7.0,zero,one,34.0,one,17.0,zero_one_zero_zero_zero
zero,2.0,,12.0,zero,one,24.0,,22.0,
one,2.0,one,,,one,,one,14.0,
,3.0,three,27.0,zero,three,,one,,
zero,5.0,four,22.0,zero,zero,43.0,,14.0,zero_one_zero_one_zero
zero,3.0,two,20.0,,two,47.0,one,19.0,zero_zero_zero_one_zero
one,,zero,9.0,zero,one,89.0,one,19.0,
zero,7.0,five,37.0,zero,,59.0,,40.0,one_zero_zero_one_zero
one,,two,24.0,zero,three,49.0,one,34.0,
one,2.0,one,29.0,zero,,47.0,one,31.0,
zero,1.0,one,56.0,,one,71.0,,66.0,zero_one_one_zero_zero
one,,zero,29.0,,three,49.0,one,39.0,
zero,4.0,one,15.0,zero,zero,11.0,one,5.0,
one,,zero,2.0,zero,zero,41.0,one,12.0,
,,zero,11.0,zero,,,one,21.0,
zero,,zero,38.0,zero,zero,39.0,one,0.0,zero_zero_zero_one_zero
one,2.0,zero,11.0,zero,,,one,18.0,
two,1.0,zero,50.0,zero,three,39.0,one,40.0,
zero,3.0,,,zero,one,47.0,one,33.0,one_zero_zero_one_zero
,1.0,one,32.0,zero,one,55.0,one,,
one,,two,37.0,zero,three,,one,23.0,
,3.0,two,,zero,two,34.0,one,15.0,zero_zero_zero_one_one
one,1.0,zero,,,,43.0,one,40.0,
zero,1.0,zero,50.0,,zero,7.0,one,31.0,one_zero_zero_one_one
,,zero,26.0,zero,,,,18.0,
two,,,41.0,zero,two,39.0,one,31.0,
one,,zero,14.0,zero,two,39.0,one,24.0,
,5.0,four,22.0,zero,zero,35.0,one,4.0,one_one_zero_one_zero
zero,4.0,two,32.0,zero,zero,39.0,one,31.0,one_zero_zero_one_one
zero,1.0,zero,,zero,three,44.0,,28.0,zero_one_one_zero_one
,3.0,two,35.0,zero,zero,49.0,,45.0,zero_one_zero_one_zero
two,3.0,two,34.0,zero,one,39.0,one,,
zero,0.0,zero,64.0,,zero,9.0,one,,zero_one_one_zero_zero
one,2.0,one,32.0,zero,,41.0,one,11.0,
two,5.0,one,22.0,,two,39.0,one,15.0,zero_zero_zero_one_one
one,0.0,zero,19.0,,,39.0,one,1.0,
zero,,one,34.0,zero,zero,59.0,,44.0,
,3.0,two,63.0,zero,zero,19.0,,72.0,
zero,4.0,three,41.0,zero,zero,39.0,one,,
,,zero,,zero,,39.0,one,34.0,
zero,10.0,nine,40.0,zero,zero,39.0,one,48.0,
one,,zero,50.0,,,59.0,one,54.0,
zero,3.0,two,29.0,zero,one,55.0,one,39.0,zero_zero_zero_one_zero
,4.0,three,,zero,zero,49.0,one,44.0,
zero,6.0,five,43.0,,zero,35.0,one,53.0,
zero,4.0,three,22.0,zero,zero,47.0,one,,zero_one_zero_one_zero
zero,5.0,zero,9.0,zero,one,98.0,one,0.0,
zero,3.0,zero,16.0,zero,three,1.0,one,,
one,0.0,zero,,zero,zero,47.0,one,33.0,
two,3.0,two,,zero,one,29.0,,41.0,zero_one_zero_one_zero
zero,,three,26.0,zero,,47.0,,36.0,
one,1.0,zero,48.0,zero,zero,47.0,,58.0,zero_one_zero_one_zero
,1.0,zero,27.0,,two,47.0,,,zero_one_zero_zero_zero
,1.0,zero,15.0,zero,,47.0,one,25.0,
zero,2.0,two,,,two,39.0,,33.0,zero_one_one_zero_zero
zero,1.0,zero,11.0,zero,two,43.0,one,21.0,
,,two,50.0,zero,zero,29.0,,60.0,zero_one_zero_one_zero
,2.0,one,,zero,two,43.0,one,,
zero,0.0,zero,36.0,zero,zero,43.0,,40.0,one_zero_zero_zero_zero
zero,4.0,three,59.0,zero,zero,,,67.0,
,1.0,zero,25.0,zero,zero,35.0,one,20.0,
,3.0,two,26.0,zero,zero,44.0,zero,36.0,
,1.0,one,12.0,zero,one,43.0,one,,
one,2.0,zero,13.0,zero,two,29.0,one,23.0,
zero,2.0,one,33.0,,one,35.0,,30.0,
one,,two,50.0,,zero,,one,40.0,
one,,five,46.0,zero,zero,,one,19.0,
,5.0,two,,zero,zero,,,,
zero,2.0,one,,zero,zero,39.0,one,,
zero,4.0,,27.0,zero,one,59.0,one,,
zero,3.0,two,12.0,zero,zero,29.0,one,17.0,
zero,2.0,one,28.0,zero,two,59.0,one,38.0,
one,3.0,two,,zero,zero,41.0,one,2.0,
zero,2.0,one,,zero,zero,21.0,one,22.0,zero_one_zero_one_zero
zero,2.0,one,50.0,zero,zero,49.0,,19.0,
one,4.0,two,,zero,zero,,one,54.0,
one,2.0,,41.0,zero,three,,one,51.0,
one,1.0,zero,56.0,zero,zero,,zero,66.0,zero_zero_zero_one_zero
zero,2.0,one,26.0,,two,5.0,zero,12.0,
zero,6.0,zero,5.0,,zero,47.0,one,15.0,zero_zero_zero_zero_zero
zero,4.0,three,28.0,,one,24.0,one,,zero_one_zero_one_zero
,2.0,zero,10.0,zero,two,49.0,one,8.0,
zero,2.0,,22.0,zero,one,43.0,one,32.0,
one,,two,,zero,one,59.0,one,15.0,
,,one,22.0,,,53.0,one,,
,4.0,four,,zero,zero,41.0,one,,zero_one_one_zero_zero
,4.0,three,30.0,,one,43.0,one,38.0,
zero,,,6.0,zero,zero,29.0,one,16.0,zero_zero_zero_zero_zero
,,two,,zero,,43.0,one,40.0,zero_one_zero_one_one
two,4.0,three,35.0,zero,two,55.0,one,26.0,zero_zero_zero_one_one
three,,zero,26.0,zero,zero,,one,36.0,zero_zero_zero_one_one
zero,2.0,one,27.0,,zero,43.0,one,31.0,
zero,3.0,two,35.0,zero,zero,69.0,one,25.0,one_zero_zero_one_zero
zero,3.0,two,,zero,,69.0,one,11.0,zero_zero_zero_one_zero
zero,5.0,four,35.0,,zero,39.0,one,20.0,zero_one_zero_one_one
zero,2.0,one,15.0,zero,one,43.0,one,,
two,2.0,one,18.0,zero,two,29.0,one,28.0,zero_zero_zero_one_one
one,,two,23.0,,one,43.0,one,33.0,
,8.0,seven,41.0,,zero,59.0,one,32.0,zero_zero_zero_one_one
zero,6.0,three,,zero,one,59.0,,29.0,one_zero_zero_one_zero
zero,2.0,two,48.0,zero,zero,14.0,,58.0,
zero,,five,33.0,zero,zero,9.0,,43.0,one_one_zero_one_zero
one,4.0,zero,8.0,zero,one,47.0,one,18.0,
zero,2.0,one,42.0,zero,zero,59.0,,30.0,
zero,1.0,one,18.0,zero,zero,81.0,one,28.0,
one,6.0,one,,zero,two,19.0,one,26.0,
,3.0,zero,19.0,,,,one,10.0,
two,6.0,,51.0,zero,zero,47.0,one,61.0,zero_one_zero_one_zero
zero,1.0,zero,13.0,zero,one,43.0,one,23.0,zero_zero_zero_zero_zero
one,,two,38.0,,zero,,one,23.0,
,,four,35.0,zero,zero,109.0,zero,45.0,
,5.0,,18.0,,zero,,one,,zero_zero_zero_one_zero
one,0.0,zero,28.0,zero,,39.0,one,30.0,
two,0.0,zero,20.0,zero,zero,47.0,one,30.0,
zero,2.0,one,29.0,zero,zero,39.0,,39.0,
zero,1.0,zero,50.0,zero,zero,39.0,one,60.0,zero_zero_zero_one_zero
one,6.0,five,25.0,zero,zero,,,20.0,
zero,4.0,three,,zero,,39.0,one,15.0,
zero,5.0,,21.0,zero,zero,39.0,one,,
one,,zero,16.0,zero,two,95.0,one,7.0,
,,three,31.0,zero,,59.0,one,34.0,
,4.0,,18.0,,one,47.0,one,,zero_one_zero_one_zero
one,,zero,50.0,zero,one,19.0,,29.0,
zero,4.0,,33.0,zero,,39.0,one,,zero_zero_zero_one_one
zero,3.0,,9.0,,zero,43.0,one,,
two,,three,59.0,zero,zero,9.0,one,37.0,
,2.0,one,42.0,zero,,39.0,one,30.0,
one,2.0,one,49.0,zero,zero,,one,38.0,
zero,,two,26.0,,two,,one,25.0,one_zero_zero_one_one
zero,5.0,,28.0,,zero,43.0,one,38.0,
zero,2.0,,22.0,zero,one,55.0,one,2.0,zero_zero_zero_one_zero
zero,2.0,two,36.0,zero,zero,39.0,one,,
zero,4.0,three,,zero,,43.0,one,5.0,zero_zero_zero_one_zero
two,2.0,zero,11.0,zero,two,43.0,one,7.0,
zero,4.0,zero,10.0,,one,39.0,one,3.0,zero_zero_zero_zero_zero
zero,1.0,zero,,,one,48.0,one,7.0,
one,1.0,zero,59.0,zero,zero,7.0,one,69.0,
zero,5.0,zero,5.0,,zero,41.0,one,1.0,one_one_zero_zero_zero
zero,,three,26.0,zero,zero,28.0,one,36.0,
zero,0.0,zero,12.0,zero,two,29.0,,,
two,4.0,zero,28.0,zero,zero,47.0,one,,
zero,4.0,zero,7.0,,zero,47.0,one,5.0,zero_zero_zero_zero_zero
one,3.0,two,24.0,zero,zero,66.0,one,34.0,
zero,,zero,12.0,,one,47.0,one,,
one,3.0,one,,zero,two,43.0,one,45.0,
zero,,zero,40.0,zero,three,,,13.0,zero_one_zero_zero_one
one,,one,31.0,zero,zero,19.0,one,22.0,
zero,4.0,two,19.0,zero,zero,,one,29.0,zero_zero_zero_one_zero
,,,13.0,,,47.0,one,7.0,zero_zero_zero_zero_zero
one,,one,47.0,zero,zero,69.0,one,33.0,
zero,4.0,one,13.0,zero,one,,one,10.0,zero_zero_zero_one_one
two,4.0,three,31.0,zero,one,,one,20.0,zero_zero_zero_one_one
two,4.0,,,zero,two,59.0,,50.0,zero_zero_zero_one_one
one,2.0,one,45.0,zero,,,one,24.0,
one,4.0,zero,,zero,,23.0,one,12.0,zero_zero_zero_zero_zero
zero,3.0,one,44.0,zero,zero,29.0,one,41.0,zero_zero_zero_one_zero
zero,2.0,,,,zero,27.0,one,,one_zero_zero_one_zero
zero,4.0,,14.0,,one,34.0,one,24.0,
zero,15.0,three,28.0,zero,zero,47.0,one,25.0,
zero,5.0,zero,,zero,zero,19.0,one,4.0,
,1.0,zero,13.0,zero,two,57.0,one,23.0,one_zero_zero_one_zero
zero,6.0,five,20.0,zero,zero,34.0,zero,4.0,zero_one_zero_one_zero
zero,,zero,39.0,,three,39.0,one,40.0,
zero,6.0,zero,11.0,zero,zero,49.0,one,3.0,
,3.0,two,,,,47.0,,15.0,
one,,one,,zero,two,43.0,one,22.0,
one,2.0,one,,,two,,one,23.0,
zero,,,33.0,zero,zero,,one,43.0,
zero,,three,28.0,zero,zero,71.0,one,16.0,
one,3.0,two,38.0,zero,zero,,one,30.0,
zero,2.0,one,31.0,zero,zero,39.0,one,15.0,
,1.0,zero,42.0,,one,47.0,,52.0,
zero,4.0,three,,zero,zero,39.0,one,48.0,
two,3.0,two,,,three,39.0,one,36.0,
zero,4.0,three,37.0,zero,two,35.0,,47.0,
one,,zero,40.0,zero,zero,55.0,,16.0,
zero,,,43.0,zero,,47.0,,30.0,one_zero_zero_one_zero
zero,4.0,three,15.0,,zero,14.0,one,,one_one_zero_one_zero
zero,1.0,one,40.0,,zero,39.0,,50.0,
one,4.0,zero,10.0,zero,two,44.0,,0.0,
,2.0,one,25.0,zero,,,one,29.0,
,1.0,,14.0,zero,,59.0,one,24.0,
,,three,,zero,two,59.0,one,18.0,
zero,4.0,,13.0,zero,one,43.0,one,,
zero,2.0,one,34.0,,zero,,one,,zero_zero_zero_one_zero
,0.0,zero,30.0,zero,,41.0,one,1.0,one_one_zero_zero_zero
zero,3.0,two,52.0,,zero,19.0,one,35.0,
zero,2.0,zero,17.0,zero,zero,54.0,one,8.0,
zero,3.0,,,zero,zero,59.0,one,,one_zero_zero_one_one
two,3.0,two,31.0,zero,three,49.0,one,,zero_zero_zero_one_one
zero,,zero,24.0,zero,zero,47.0,one,34.0,
zero,3.0,,31.0,zero,zero,,one,25.0,
zero,5.0,zero,14.0,zero,zero,43.0,one,4.0,one_zero_zero_zero_zero
zero,2.0,zero,29.0,zero,one,43.0,,25.0,
zero,2.0,one,17.0,,one,43.0,one,10.0,
zero,1.0,zero,41.0,,,,one,,zero_zero_zero_one_zero
two,0.0,zero,11.0,zero,,43.0,one,21.0,
one,5.0,,38.0,zero,zero,49.0,one,10.0,
one,,zero,,zero,two,49.0,one,23.0,one_one_zero_one_zero
,4.0,zero,13.0,zero,two,39.0,one,19.0,
,,one,21.0,zero,,49.0,,16.0,
one,,four,35.0,zero,two,,one,45.0,
zero,4.0,,5.0,,one,27.0,one,9.0,zero_zero_zero_zero_zero
zero,1.0,,43.0,zero,zero,44.0,one,14.0,
zero,5.0,four,40.0,zero,zero,11.0,,,
zero,11.0,seven,43.0,,zero,90.0,,5.0,
one,0.0,zero,4.0,zero,,23.0,one,1.0,
two,1.0,zero,,,three,51.0,,22.0,zero_zero_zero_one_one
zero,3.0,two,,,zero,47.0,one,,
one,1.0,zero,37.0,zero,zero,44.0,,47.0,
zero,1.0,zero,,zero,zero,39.0,one,46.0,zero_one_zero_one_zero
zero,5.0,three,26.0,zero,zero,,one,36.0,zero_zero_zero_one_zero
zero,11.0,eight,41.0,zero,zero,44.0,one,50.0,
zero,5.0,,,zero,,39.0,one,,zero_zero_zero_zero_zero
zero,2.0,one,25.0,,zero,39.0,one,,
,4.0,three,33.0,zero,zero,47.0,one,15.0,
zero,2.0,,,zero,zero,44.0,one,42.0,zero_zero_zero_one_zero
one,4.0,zero,9.0,zero,one,47.0,one,19.0,zero_zero_zero_zero_zero
one,,one,,zero,two,59.0,one,25.0,
,1.0,zero,23.0,zero,three,65.0,one,33.0,zero_zero_zero_one_one
,1.0,zero,38.0,zero,one,71.0,,,zero_one_zero_one_zero
zero,,,25.0,,one,48.0,one,,
,5.0,,40.0,zero,zero,39.0,one,38.0,
one,4.0,zero,24.0,,two,29.0,,23.0,
zero,8.0,two,13.0,zero,zero,,one,13.0,zero_zero_zero_one_zero
,1.0,,15.0,zero,two,,one,2.0,
two,3.0,two,35.0,,three,79.0,one,18.0,zero_zero_zero_one_one
zero,11.0,zero,11.0,zero,zero,56.0,one,18.0,
one,,,16.0,zero,,,one,8.0,
zero,7.0,zero,,zero,two,35.0,one,20.0,
zero,4.0,,32.0,zero,zero,,one,42.0,zero_zero_zero_one_zero
one,,one,31.0,zero,,,,41.0,
zero,0.0,,,zero,one,39.0,,3.0,
zero,4.0,two,35.0,zero,three,29.0,,45.0,
zero,2.0,one,,zero,,53.0,one,,zero_zero_zero_one_one
,10.0,,37.0,zero,zero,44.0,one,,zero_one_zero_one_zero
zero,2.0,,26.0,zero,two,,one,,
zero,1.0,one,52.0,,zero,17.0,,,
zero,3.0,zero,7.0,zero,,39.0,one,15.0,zero_zero_zero_zero_zero
one,,one,21.0,zero,,,one,18.0,
one,4.0,zero,6.0,zero,one,43.0,one,16.0,
zero,,,50.0,zero,zero,,one,20.0,zero_zero_zero_one_zero
one,,three,30.0,,,,zero,36.0,one_zero_zero_one_one
zero,2.0,one,24.0,zero,one,47.0,one,34.0,zero_zero_zero_one_zero
zero,3.0,two,17.0,zero,zero,47.0,one,8.0,
,2.0,zero,7.0,zero,one,74.0,one,17.0,one_one_zero_zero_zero
zero,1.0,,10.0,zero,one,79.0,one,1.0,one_zero_zero_one_zero
,1.0,,,zero,one,79.0,one,30.0,
one,,one,16.0,zero,two,19.0,one,26.0,
zero,3.0,,31.0,,,49.0,one,12.0,zero_zero_zero_one_zero
zero,5.0,,26.0,zero,zero,55.0,one,36.0,
zero,7.0,six,23.0,,zero,19.0,,,one_one_zero_one_zero
zero,1.0,one,41.0,one,two,39.0,one,,
,,four,31.0,zero,two,,one,30.0,
one,3.0,two,31.0,zero,,,,41.0,zero_zero_zero_one_one
two,5.0,two,54.0,,zero,49.0,,,
zero,1.0,zero,14.0,zero,one,35.0,one,24.0,one_one_zero_one_zero
,3.0,two,40.0,,,49.0,one,31.0,
zero,5.0,,13.0,zero,two,39.0,one,9.0,
zero,6.0,six,31.0,,zero,13.0,,41.0,one_one_one_zero_zero
one,,zero,17.0,zero,,,one,27.0,one_zero_zero_zero_one
,7.0,six,32.0,,one,,one,42.0,one_zero_zero_one_zero
,,two,51.0,zero,zero,,,17.0,
,2.0,,24.0,,zero,79.0,one,3.0,zero_zero_zero_one_zero
zero,,zero,7.0,zero,zero,49.0,,13.0,zero_one_zero_zero_zero
one,,,14.0,zero,one,89.0,one,11.0,
zero,,two,,zero,zero,69.0,one,30.0,
one,,zero,20.0,zero,,47.0,one,30.0,zero_one_zero_zero_zero
zero,,zero,4.0,zero,zero,29.0,one,14.0,
,,zero,22.0,zero,,,one,32.0,
zero,3.0,two,34.0,zero,one,29.0,one,44.0,one_one_one_zero_zero
zero,4.0,zero,,zero,one,19.0,one,17.0,
one,,zero,35.0,zero,,,,22.0,
zero,2.0,one,17.0,zero,one,47.0,one,27.0,one_zero_zero_one_one
,4.0,three,27.0,zero,,43.0,one,37.0,
zero,2.0,one,,,two,43.0,one,4.0,one_one_zero_one_zero
one,7.0,three,34.0,,three,59.0,,40.0,zero_one_zero_one_one
one,1.0,one,50.0,zero,three,39.0,one,50.0,
,5.0,four,34.0,zero,one,39.0,one,44.0,
zero,3.0,two,,zero,zero,,,46.0,
zero,1.0,zero,39.0,zero,zero,47.0,one,49.0,one_zero_zero_one_zero
zero,8.0,,,zero,zero,47.0,one,38.0,zero_zero_zero_one_zero
zero,3.0,,23.0,,zero,35.0,,,
one,,one,,zero,one,,one,0.0,
zero,2.0,one,20.0,zero,two,35.0,one,20.0,zero_zero_zero_one_zero
,4.0,three,33.0,zero,zero,71.0,one,22.0,
one,3.0,two,25.0,zero,two,35.0,one,35.0,zero_one_zero_one_one
one,,,28.0,,zero,47.0,one,4.0,
zero,2.0,one,23.0,zero,zero,59.0,one,33.0,zero_zero_zero_one_zero
zero,1.0,,12.0,zero,,49.0,one,3.0,one_zero_zero_zero_zero
,0.0,zero,58.0,zero,zero,49.0,one,68.0,
,,,11.0,zero,one,,one,21.0,
zero,4.0,,,zero,zero,59.0,one,,zero_zero_zero_one_zero
,,three,50.0,zero,zero,31.0,one,10.0,
,,two,42.0,,zero,69.0,one,52.0,
zero,,one,37.0,zero,zero,71.0,one,25.0,
,5.0,,19.0,,one,49.0,one,29.0,one_zero_zero_one_one
,4.0,four,31.0,,,29.0,one,,zero_one_zero_zero_zero
,4.0,three,24.0,zero,one,5.0,,4.0,
,,two,25.0,zero,zero,59.0,,35.0,
zero,4.0,zero,12.0,zero,two,35.0,one,,
zero,3.0,two,,zero,zero,59.0,,50.0,zero_one_zero_one_zero
one,,four,26.0,zero,zero,59.0,,18.0,
zero,,two,25.0,,one,39.0,one,35.0,one_zero_zero_one_zero
two,0.0,zero,14.0,zero,zero,47.0,one,,one_one_zero_zero_zero
zero,7.0,five,51.0,zero,zero,51.0,one,2.0,
zero,7.0,zero,16.0,zero,two,,one,17.0,
zero,0.0,zero,35.0,zero,,35.0,one,22.0,
zero,1.0,zero,13.0,zero,one,47.0,one,,zero_one_zero_one_zero
one,,two,41.0,zero,zero,,one,51.0,
,2.0,zero,7.0,zero,one,44.0,one,2.0,
one,5.0,one,12.0,zero,zero,71.0,one,22.0,
zero,2.0,,16.0,zero,one,71.0,one,1.0,one_zero_zero_one_one
,0.0,zero,42.0,zero,zero,35.0,one,,
