a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
,3.0,two,33.0,zero,two,39.0,one,8.0,one_zero_zero_one_one
one,3.0,two,24.0,zero,zero,13.0,one,33.0,
zero,1.0,zero,21.0,zero,zero,23.0,one,30.0,zero_one_zero_one_zero
five,1.0,zero,50.0,,zero,49.0,one,60.0,
one,3.0,two,17.0,zero,zero,39.0,one,27.0,
zero,2.0,one,20.0,zero,one,47.0,one,30.0,
,,three,20.0,zero,three,53.0,one,0.0,
zero,,three,21.0,zero,zero,69.0,one,31.0,zero_one_zero_one_zero
zero,5.0,zero,,zero,two,47.0,one,24.0,one_zero_zero_zero_zero
one,,three,35.0,zero,zero,39.0,one,27.0,zero_zero_zero_one_zero
zero,2.0,one,22.0,zero,zero,47.0,one,32.0,zero_zero_zero_one_zero
zero,6.0,,5.0,zero,one,19.0,one,10.0,one_zero_zero_zero_zero
zero,5.0,four,31.0,zero,zero,1.0,one,41.0,one_one_zero_one_zero
zero,2.0,one,21.0,zero,one,39.0,one,31.0,zero_zero_zero_one_zero
one,3.0,two,35.0,zero,one,39.0,one,20.0,zero_one_zero_one_one
two,3.0,,19.0,zero,one,55.0,one,23.0,zero_zero_zero_one_zero
one,4.0,three,31.0,zero,one,19.0,one,41.0,one_one_zero_one_zero
two,3.0,two,28.0,zero,two,33.0,one,18.0,zero_one_zero_one_one
zero,2.0,one,23.0,zero,two,39.0,one,33.0,zero_one_zero_one_zero
one,4.0,three,27.0,,one,39.0,one,21.0,
zero,,zero,14.0,zero,zero,39.0,one,,
zero,2.0,one,,zero,one,19.0,one,40.0,zero_zero_one_zero_zero
one,2.0,one,25.0,zero,zero,71.0,one,35.0,
zero,2.0,,46.0,zero,zero,,,18.0,zero_zero_one_zero_one
zero,2.0,one,31.0,zero,zero,59.0,one,5.0,
zero,4.0,three,29.0,zero,one,47.0,one,39.0,one_zero_zero_one_zero
zero,,zero,,zero,zero,,one,25.0,zero_zero_zero_zero_zero
zero,3.0,zero,8.0,zero,one,,one,15.0,zero_zero_zero_zero_zero
zero,3.0,two,20.0,zero,two,29.0,one,30.0,
one,5.0,four,35.0,zero,zero,44.0,one,40.0,zero_zero_zero_one_zero
zero,,seven,21.0,zero,zero,47.0,one,20.0,zero_one_zero_one_zero
zero,5.0,zero,1.0,,zero,,one,10.0,one_zero_zero_zero_zero
zero,5.0,four,28.0,,one,13.0,one,18.0,zero_one_zero_one_zero
,7.0,six,34.0,zero,zero,47.0,zero,44.0,zero_zero_zero_one_zero
zero,2.0,zero,19.0,zero,zero,39.0,one,29.0,zero_zero_zero_zero_one
zero,4.0,three,30.0,zero,zero,47.0,one,40.0,zero_zero_zero_one_one
zero,,one,24.0,zero,zero,62.0,one,17.0,one_zero_zero_one_zero
one,3.0,zero,24.0,zero,two,,,1.0,one_one_zero_zero_zero
one,0.0,,,zero,two,,one,28.0,
,9.0,two,22.0,zero,one,47.0,one,,zero_zero_zero_one_one
zero,3.0,three,38.0,zero,zero,,one,48.0,zero_one_one_zero_zero
,5.0,four,26.0,zero,three,24.0,one,36.0,one_one_zero_one_one
zero,5.0,five,20.0,zero,zero,89.0,one,30.0,
one,3.0,,14.0,zero,one,47.0,one,24.0,zero_one_zero_one_zero
zero,,two,49.0,zero,zero,69.0,one,,
zero,3.0,two,20.0,zero,zero,39.0,one,30.0,one_one_zero_one_zero
zero,12.0,six,20.0,zero,zero,55.0,one,,
zero,6.0,,40.0,zero,zero,39.0,one,50.0,zero_one_zero_one_zero
one,3.0,two,22.0,zero,,76.0,one,29.0,zero_zero_zero_one_one
one,8.0,,30.0,zero,zero,55.0,one,39.0,
one,2.0,one,25.0,zero,zero,47.0,one,35.0,zero_zero_zero_one_zero
zero,,one,21.0,zero,zero,29.0,one,16.0,zero_one_zero_one_zero
one,2.0,zero,36.0,zero,three,39.0,one,46.0,zero_zero_zero_zero_one
zero,3.0,two,34.0,zero,three,19.0,one,44.0,zero_zero_zero_one_one
zero,0.0,zero,7.0,zero,zero,,one,17.0,
,3.0,one,46.0,,zero,69.0,one,50.0,zero_zero_zero_one_one
,2.0,one,38.0,,zero,39.0,one,48.0,
one,2.0,one,14.0,zero,two,39.0,,24.0,zero_one_zero_one_zero
zero,4.0,three,46.0,zero,zero,9.0,one,,zero_zero_zero_one_zero
zero,7.0,two,69.0,zero,zero,47.0,one,60.0,zero_zero_zero_one_zero
zero,2.0,zero,49.0,,one,65.0,zero,30.0,one_zero_zero_one_one
,6.0,four,39.0,zero,zero,39.0,one,35.0,zero_zero_zero_one_zero
zero,4.0,three,25.0,zero,zero,44.0,one,35.0,zero_one_zero_one_zero
one,5.0,one,9.0,zero,one,51.0,one,19.0,one_zero_zero_one_zero
zero,1.0,zero,,zero,zero,47.0,,12.0,one_zero_zero_zero_zero
zero,10.0,zero,27.0,zero,one,35.0,one,28.0,
zero,4.0,two,34.0,zero,zero,43.0,zero,40.0,zero_zero_zero_one_one
zero,2.0,one,,zero,,19.0,one,19.0,zero_one_zero_one_zero
zero,6.0,five,42.0,zero,zero,39.0,one,52.0,
one,4.0,three,35.0,zero,,69.0,one,45.0,
one,3.0,two,33.0,zero,one,49.0,one,36.0,
zero,2.0,one,52.0,zero,zero,39.0,one,62.0,
zero,3.0,two,16.0,zero,zero,44.0,one,13.0,
zero,2.0,zero,15.0,zero,one,,one,25.0,zero_zero_zero_zero_zero
two,1.0,,28.0,zero,two,39.0,one,23.0,
zero,4.0,three,53.0,zero,zero,59.0,one,63.0,one_one_zero_one_zero
zero,,,1.0,zero,zero,27.0,one,11.0,one_zero_zero_zero_zero
one,2.0,two,,zero,zero,43.0,one,37.0,
zero,4.0,one,10.0,zero,one,39.0,one,0.0,
zero,12.0,,10.0,zero,zero,14.0,one,13.0,zero_zero_zero_zero_zero
one,0.0,zero,45.0,one,three,39.0,one,53.0,
zero,5.0,zero,13.0,zero,one,,one,23.0,zero_zero_zero_zero_zero
zero,2.0,one,31.0,zero,two,39.0,one,27.0,zero_one_zero_one_zero
zero,4.0,three,,zero,one,39.0,one,30.0,zero_one_zero_one_zero
zero,1.0,zero,38.0,zero,zero,29.0,one,48.0,
zero,3.0,two,24.0,,two,39.0,one,8.0,one_one_zero_one_zero
zero,2.0,one,35.0,zero,one,,one,20.0,zero_zero_one_zero_one
one,2.0,one,23.0,zero,two,34.0,one,33.0,zero_zero_zero_one_zero
zero,2.0,zero,9.0,,one,41.0,,3.0,zero_one_zero_zero_zero
two,1.0,,15.0,,three,19.0,one,25.0,
,5.0,four,29.0,zero,,39.0,one,39.0,
zero,0.0,zero,14.0,zero,zero,43.0,one,1.0,one_zero_zero_zero_zero
zero,6.0,five,16.0,zero,zero,,one,,
one,3.0,two,36.0,zero,one,47.0,one,44.0,zero_zero_zero_one_one
zero,3.0,two,26.0,,two,35.0,,16.0,one_one_one_zero_one
zero,3.0,zero,9.0,zero,two,45.0,one,7.0,
zero,4.0,zero,7.0,zero,one,39.0,one,,
zero,1.0,zero,6.0,zero,zero,29.0,one,16.0,
zero,6.0,,41.0,zero,zero,23.0,,51.0,
zero,3.0,,,,two,47.0,,8.0,
zero,2.0,zero,17.0,zero,zero,43.0,,18.0,one_one_zero_zero_zero
zero,1.0,zero,23.0,zero,two,,one,19.0,one_zero_zero_zero_one
one,,zero,21.0,zero,,,one,20.0,
zero,3.0,one,35.0,zero,,39.0,one,3.0,zero_one_zero_one_zero
one,,two,28.0,zero,zero,44.0,one,,zero_zero_zero_one_zero
one,5.0,zero,15.0,zero,one,47.0,one,18.0,
three,2.0,zero,17.0,zero,one,47.0,one,22.0,
zero,4.0,,27.0,,zero,47.0,one,20.0,
zero,4.0,three,24.0,zero,zero,59.0,one,9.0,zero_zero_zero_one_one
zero,,zero,35.0,zero,one,39.0,one,15.0,zero_zero_zero_zero_zero
zero,2.0,one,31.0,,one,49.0,one,0.0,
zero,1.0,zero,,zero,,33.0,one,,
zero,7.0,zero,,zero,zero,43.0,,5.0,
zero,1.0,zero,16.0,zero,two,47.0,one,19.0,zero_one_zero_zero_zero
three,4.0,zero,21.0,zero,one,29.0,one,22.0,zero_one_zero_zero_one
,4.0,three,24.0,zero,zero,64.0,one,31.0,
zero,9.0,two,,zero,zero,,one,3.0,
zero,2.0,one,27.0,zero,zero,,one,26.0,zero_one_zero_one_zero
zero,1.0,zero,68.0,zero,,55.0,one,29.0,
zero,1.0,one,40.0,zero,zero,39.0,one,50.0,
zero,1.0,zero,14.0,zero,zero,43.0,one,6.0,
zero,5.0,four,16.0,zero,zero,,one,26.0,
two,5.0,zero,16.0,zero,one,54.0,one,26.0,zero_zero_zero_zero_zero
one,4.0,two,32.0,zero,three,39.0,zero,12.0,zero_zero_zero_one_one
one,0.0,zero,,zero,one,,one,50.0,
,3.0,two,28.0,zero,two,,one,15.0,zero_zero_zero_one_one
zero,2.0,one,14.0,zero,zero,48.0,one,17.0,one_zero_zero_one_zero
zero,4.0,two,24.0,zero,zero,39.0,one,34.0,
zero,3.0,two,30.0,zero,one,39.0,one,40.0,one_one_zero_one_zero
zero,3.0,two,26.0,zero,zero,39.0,one,17.0,zero_one_zero_one_zero
one,4.0,zero,3.0,zero,one,19.0,one,13.0,
zero,3.0,two,17.0,zero,,89.0,one,3.0,
zero,4.0,,,zero,zero,39.0,one,22.0,zero_zero_zero_zero_zero
one,,one,49.0,zero,zero,39.0,one,18.0,
two,0.0,zero,,zero,three,9.0,one,32.0,one_zero_zero_zero_one
,5.0,three,39.0,zero,zero,59.0,one,49.0,
two,3.0,zero,13.0,zero,two,39.0,one,11.0,zero_zero_zero_zero_zero
one,3.0,three,38.0,zero,zero,,one,30.0,
zero,3.0,one,39.0,,one,47.0,one,25.0,
zero,3.0,two,42.0,,zero,47.0,one,52.0,zero_zero_zero_one_zero
zero,3.0,two,32.0,zero,one,39.0,one,29.0,one_zero_zero_one_zero
zero,3.0,two,26.0,zero,,43.0,one,36.0,
one,5.0,,,zero,one,39.0,one,19.0,
zero,2.0,one,39.0,zero,one,39.0,one,40.0,zero_zero_zero_one_zero
zero,3.0,two,24.0,zero,zero,71.0,one,17.0,
one,1.0,zero,28.0,zero,zero,47.0,one,38.0,zero_one_zero_one_zero
zero,1.0,zero,46.0,zero,zero,47.0,one,56.0,zero_one_zero_one_zero
one,0.0,,10.0,zero,,39.0,,20.0,one_zero_zero_zero_zero
,5.0,two,52.0,zero,,43.0,one,,
zero,2.0,one,56.0,zero,three,5.0,one,43.0,zero_one_zero_one_one
,4.0,two,24.0,zero,,44.0,one,8.0,one_zero_zero_one_zero
zero,4.0,three,26.0,zero,zero,29.0,one,36.0,zero_one_zero_one_zero
zero,3.0,zero,,zero,one,59.0,one,9.0,zero_zero_zero_zero_zero
zero,1.0,zero,14.0,zero,two,59.0,,24.0,zero_zero_zero_one_zero
one,4.0,zero,12.0,zero,two,,one,22.0,
zero,5.0,four,78.0,zero,zero,35.0,one,21.0,
,2.0,one,44.0,zero,three,49.0,one,50.0,zero_zero_zero_one_one
zero,5.0,two,37.0,zero,zero,35.0,one,47.0,
two,4.0,three,39.0,zero,zero,47.0,one,40.0,
two,1.0,zero,39.0,one,three,29.0,one,20.0,zero_one_zero_one_one
one,2.0,one,23.0,zero,three,39.0,one,33.0,zero_zero_zero_one_one
one,4.0,three,29.0,zero,two,39.0,,39.0,
zero,1.0,one,,zero,zero,55.0,one,31.0,zero_one_zero_zero_zero
,4.0,three,21.0,,zero,43.0,one,10.0,zero_zero_zero_one_zero
zero,1.0,zero,24.0,zero,zero,29.0,one,24.0,
one,3.0,two,,zero,zero,39.0,one,27.0,zero_one_zero_one_zero
zero,3.0,one,,zero,one,,,24.0,zero_one_zero_zero_zero
one,4.0,three,38.0,zero,two,29.0,one,6.0,
one,3.0,one,16.0,zero,three,23.0,one,1.0,zero_one_zero_one_one
two,4.0,three,37.0,zero,one,47.0,one,40.0,zero_one_zero_one_zero
one,4.0,three,30.0,zero,one,69.0,one,7.0,one_one_zero_one_zero
four,,two,55.0,zero,,51.0,one,65.0,zero_one_zero_one_one
zero,6.0,,,zero,one,59.0,one,2.0,one_zero_zero_one_zero
zero,3.0,zero,13.0,zero,one,43.0,,23.0,zero_zero_zero_zero_zero
one,3.0,zero,8.0,zero,zero,,one,18.0,zero_one_zero_zero_zero
zero,3.0,two,48.0,zero,zero,59.0,,40.0,zero_zero_zero_one_zero
zero,4.0,three,31.0,zero,zero,55.0,one,41.0,zero_one_zero_one_zero
zero,,zero,39.0,zero,zero,41.0,one,49.0,zero_one_zero_one_zero
zero,1.0,zero,7.0,zero,zero,47.0,one,2.0,one_zero_zero_one_zero
one,4.0,three,35.0,zero,zero,47.0,one,6.0,one_zero_zero_one_zero
,3.0,two,,zero,one,39.0,one,23.0,
two,1.0,zero,34.0,zero,two,39.0,one,,zero_one_zero_one_one
one,2.0,one,59.0,zero,one,59.0,one,69.0,
two,3.0,,,zero,one,44.0,,17.0,zero_one_zero_zero_zero
,2.0,one,28.0,zero,zero,47.0,one,17.0,zero_zero_zero_one_zero
two,2.0,zero,34.0,zero,two,19.0,one,44.0,zero_one_zero_one_zero
zero,3.0,two,22.0,zero,zero,47.0,one,12.0,zero_zero_zero_one_zero
one,4.0,three,38.0,zero,one,55.0,one,48.0,
one,3.0,two,43.0,zero,one,52.0,one,53.0,zero_zero_zero_one_one
zero,,three,33.0,zero,zero,47.0,one,22.0,zero_one_one_zero_zero
zero,2.0,zero,20.0,zero,zero,,one,28.0,zero_zero_zero_zero_zero
one,2.0,one,20.0,zero,one,39.0,one,30.0,zero_zero_zero_one_one
zero,3.0,,47.0,zero,,34.0,one,57.0,
two,2.0,one,39.0,zero,two,39.0,one,27.0,
one,0.0,zero,50.0,zero,zero,65.0,one,60.0,zero_zero_one_zero_zero
zero,8.0,seven,15.0,zero,,49.0,,25.0,
two,3.0,two,25.0,zero,three,47.0,one,35.0,zero_zero_zero_one_one
zero,6.0,five,32.0,zero,zero,,one,,zero_zero_zero_one_zero
zero,1.0,zero,22.0,zero,,26.0,one,32.0,
one,,zero,15.0,zero,two,43.0,one,,zero_one_zero_zero_zero
zero,1.0,zero,38.0,zero,two,39.0,one,46.0,
zero,,,8.0,zero,one,29.0,one,18.0,zero_one_zero_zero_zero
,4.0,three,23.0,,zero,43.0,one,33.0,
zero,4.0,three,25.0,zero,zero,39.0,one,10.0,
one,3.0,zero,10.0,,,,one,14.0,zero_zero_zero_zero_zero
zero,3.0,two,22.0,zero,one,63.0,one,5.0,zero_zero_zero_one_zero
zero,7.0,,50.0,,zero,55.0,one,60.0,
zero,2.0,zero,11.0,zero,one,29.0,,21.0,
zero,8.0,zero,13.0,zero,two,39.0,one,15.0,
zero,,one,,zero,one,47.0,one,20.0,
zero,3.0,two,29.0,zero,,55.0,one,16.0,zero_zero_zero_one_zero
one,1.0,zero,42.0,zero,zero,19.0,one,45.0,
,3.0,two,27.0,zero,zero,97.0,one,19.0,zero_zero_zero_one_one
zero,4.0,zero,,zero,zero,,one,3.0,one_zero_zero_zero_zero
zero,9.0,seven,27.0,zero,,19.0,one,11.0,zero_one_zero_one_zero
zero,2.0,zero,,zero,two,39.0,one,22.0,zero_one_zero_zero_zero
,2.0,one,15.0,zero,one,71.0,one,12.0,zero_zero_zero_one_zero
,3.0,two,50.0,zero,one,44.0,one,40.0,
zero,5.0,zero,13.0,zero,two,53.0,one,4.0,one_zero_zero_one_zero
zero,6.0,two,42.0,zero,zero,55.0,one,,one_one_one_zero_zero
one,2.0,one,21.0,,one,,one,31.0,zero_zero_zero_one_zero
zero,3.0,two,31.0,,one,47.0,one,41.0,
zero,6.0,four,33.0,zero,zero,49.0,zero,18.0,one_zero_zero_one_zero
zero,,zero,17.0,zero,zero,31.0,one,27.0,zero_zero_zero_one_zero
one,4.0,two,31.0,zero,one,43.0,one,41.0,zero_one_zero_one_zero
one,4.0,three,35.0,zero,zero,101.0,one,45.0,zero_one_zero_one_zero
zero,8.0,seven,37.0,zero,,49.0,one,47.0,zero_zero_zero_one_zero
one,4.0,three,31.0,zero,two,39.0,one,41.0,
one,3.0,two,44.0,zero,two,23.0,one,18.0,
one,0.0,zero,22.0,zero,zero,69.0,,32.0,zero_one_zero_zero_zero
zero,11.0,,24.0,zero,one,43.0,one,32.0,zero_zero_zero_one_zero
,2.0,zero,23.0,zero,two,39.0,one,33.0,
zero,3.0,two,55.0,zero,zero,71.0,one,30.0,
zero,2.0,one,51.0,zero,zero,39.0,one,,
zero,4.0,one,,zero,zero,,one,6.0,
,3.0,two,43.0,zero,zero,26.0,one,53.0,zero_zero_zero_one_zero
zero,3.0,one,9.0,zero,,39.0,one,3.0,
zero,5.0,two,20.0,zero,two,39.0,,19.0,zero_one_zero_zero_zero
zero,2.0,two,27.0,zero,zero,,one,37.0,zero_one_zero_zero_zero
two,6.0,five,26.0,zero,zero,47.0,one,3.0,zero_one_zero_one_zero
zero,3.0,two,39.0,zero,zero,43.0,,30.0,
one,4.0,three,32.0,zero,two,47.0,one,40.0,zero_zero_zero_one_zero
zero,4.0,three,32.0,zero,zero,79.0,,30.0,zero_zero_zero_one_zero
one,1.0,one,34.0,zero,zero,39.0,one,11.0,
one,7.0,six,28.0,zero,two,39.0,one,19.0,
zero,4.0,,34.0,zero,one,7.0,one,44.0,zero_one_zero_zero_zero
zero,3.0,two,17.0,zero,zero,23.0,one,3.0,one_one_zero_one_zero
one,0.0,zero,44.0,zero,two,11.0,one,50.0,one_one_one_zero_one
zero,3.0,one,30.0,zero,zero,4.0,one,40.0,zero_one_zero_one_zero
zero,2.0,one,26.0,zero,zero,47.0,one,0.0,one_zero_zero_one_zero
,12.0,five,36.0,zero,,42.0,one,46.0,
two,2.0,one,39.0,zero,three,39.0,one,3.0,
zero,2.0,one,37.0,zero,two,39.0,one,,
zero,8.0,seven,45.0,zero,zero,47.0,one,14.0,zero_zero_zero_one_zero
two,4.0,one,44.0,zero,two,,one,,
zero,0.0,zero,,zero,one,69.0,,37.0,
,3.0,,,zero,two,59.0,one,52.0,
zero,6.0,one,12.0,zero,zero,47.0,,22.0,zero_one_zero_zero_zero
,4.0,two,34.0,zero,two,19.0,one,44.0,
zero,,zero,,zero,two,39.0,one,21.0,
zero,8.0,four,30.0,zero,two,29.0,one,27.0,zero_one_zero_one_one
one,1.0,zero,59.0,zero,zero,77.0,one,,zero_one_zero_one_zero
zero,8.0,zero,9.0,zero,zero,,,,
zero,4.0,four,22.0,zero,one,,one,4.0,
zero,1.0,zero,,zero,one,35.0,one,18.0,
one,5.0,three,39.0,zero,,39.0,one,23.0,one_zero_zero_one_one
one,4.0,three,,zero,one,59.0,one,26.0,
zero,5.0,,8.0,zero,zero,49.0,,10.0,
one,1.0,zero,18.0,zero,,49.0,one,28.0,
one,4.0,three,28.0,zero,,57.0,one,38.0,zero_one_zero_one_zero
two,5.0,three,30.0,zero,,43.0,one,20.0,zero_zero_zero_one_zero
one,4.0,two,36.0,zero,one,39.0,one,30.0,
zero,4.0,three,26.0,zero,zero,90.0,,,one_zero_zero_one_zero
zero,5.0,four,24.0,zero,one,39.0,one,21.0,zero_one_zero_one_zero
zero,,zero,18.0,zero,three,29.0,one,3.0,one_one_zero_zero_one
one,5.0,four,35.0,zero,zero,59.0,one,5.0,zero_zero_zero_one_one
zero,4.0,zero,14.0,zero,one,35.0,one,10.0,one_zero_zero_zero_one
zero,8.0,seven,36.0,zero,zero,31.0,one,46.0,zero_one_zero_one_zero
zero,2.0,one,39.0,zero,,55.0,zero,38.0,zero_zero_zero_one_zero
one,,,19.0,zero,,51.0,one,29.0,one_zero_zero_one_zero
,3.0,two,28.0,zero,zero,59.0,one,38.0,
,4.0,three,42.0,zero,zero,49.0,one,34.0,one_zero_zero_one_zero
,5.0,four,30.0,zero,zero,39.0,one,20.0,
zero,,one,33.0,zero,zero,44.0,one,18.0,
zero,1.0,zero,32.0,zero,zero,71.0,one,37.0,
two,4.0,three,45.0,zero,,39.0,one,20.0,zero_zero_zero_one_zero
zero,4.0,three,24.0,zero,one,39.0,one,34.0,zero_one_zero_one_zero
,2.0,one,28.0,,,47.0,one,16.0,
,9.0,zero,7.0,zero,zero,89.0,one,17.0,one_one_zero_one_zero
zero,1.0,zero,28.0,zero,zero,39.0,,26.0,
zero,2.0,one,13.0,zero,one,43.0,one,20.0,one_zero_zero_one_zero
zero,5.0,,34.0,zero,zero,43.0,,25.0,
zero,3.0,two,25.0,zero,one,107.0,one,35.0,zero_zero_zero_one_zero
,2.0,one,19.0,zero,two,39.0,one,0.0,one_zero_zero_one_one
one,3.0,two,17.0,zero,one,29.0,,12.0,zero_one_zero_one_zero
one,3.0,zero,32.0,zero,zero,,one,4.0,zero_one_zero_zero_zero
one,2.0,one,22.0,zero,one,51.0,,32.0,
zero,1.0,zero,22.0,zero,,39.0,one,,
one,3.0,two,21.0,zero,one,64.0,one,31.0,
zero,0.0,zero,65.0,zero,zero,59.0,,34.0,zero_one_one_zero_zero
,4.0,three,34.0,zero,,39.0,one,44.0,
zero,3.0,zero,16.0,,zero,71.0,one,21.0,
two,3.0,two,32.0,,one,49.0,one,42.0,
one,2.0,one,15.0,zero,two,29.0,one,17.0,one_one_zero_one_zero
zero,3.0,two,15.0,zero,zero,47.0,one,25.0,zero_one_zero_one_zero
zero,4.0,three,30.0,zero,zero,59.0,one,25.0,zero_zero_zero_one_zero
one,,two,18.0,zero,two,47.0,one,22.0,one_one_zero_one_zero
zero,1.0,zero,45.0,zero,one,35.0,one,55.0,
zero,3.0,zero,4.0,,one,19.0,one,14.0,zero_one_zero_zero_zero
zero,0.0,zero,54.0,zero,zero,41.0,one,18.0,zero_zero_one_zero_zero
one,1.0,zero,21.0,zero,two,47.0,one,31.0,zero_zero_zero_one_zero
one,1.0,zero,16.0,zero,,39.0,one,26.0,one_zero_zero_one_one
zero,4.0,zero,7.0,,,44.0,one,17.0,zero_one_zero_zero_zero
one,1.0,zero,28.0,zero,zero,59.0,one,25.0,
one,3.0,two,32.0,zero,,39.0,one,42.0,
zero,0.0,zero,15.0,zero,three,34.0,one,25.0,zero_one_zero_zero_zero
zero,6.0,five,23.0,zero,one,41.0,,4.0,
zero,5.0,four,24.0,zero,zero,44.0,one,34.0,
one,2.0,one,16.0,zero,,43.0,one,,zero_one_zero_one_one
zero,1.0,zero,66.0,zero,zero,24.0,one,26.0,zero_zero_zero_one_zero
zero,,zero,12.0,zero,,47.0,one,16.0,
zero,1.0,zero,15.0,zero,one,39.0,one,11.0,one_one_zero_one_zero
zero,0.0,,42.0,zero,zero,,one,30.0,zero_zero_zero_zero_zero
one,3.0,two,15.0,,one,39.0,one,25.0,
zero,2.0,one,35.0,zero,zero,47.0,one,20.0,zero_zero_zero_one_zero
zero,3.0,zero,25.0,zero,two,43.0,one,35.0,one_one_zero_zero_zero
two,4.0,three,,zero,one,49.0,one,15.0,zero_zero_zero_one_zero
zero,4.0,two,,zero,zero,59.0,one,12.0,zero_zero_one_zero_zero
,2.0,one,23.0,zero,,59.0,one,26.0,
zero,1.0,zero,,zero,one,39.0,one,3.0,
,1.0,zero,50.0,zero,zero,44.0,one,40.0,zero_zero_zero_one_zero
one,3.0,two,32.0,zero,,39.0,,42.0,zero_one_zero_one_one
five,3.0,two,46.0,,three,39.0,one,11.0,zero_zero_zero_one_one
one,3.0,two,22.0,zero,two,29.0,one,3.0,zero_one_zero_one_one
zero,,four,32.0,zero,zero,39.0,one,19.0,
one,0.0,zero,43.0,zero,zero,39.0,,30.0,
zero,2.0,one,33.0,zero,one,47.0,one,43.0,zero_zero_zero_one_zero
zero,0.0,zero,,zero,two,43.0,one,6.0,
zero,1.0,zero,44.0,zero,one,29.0,one,10.0,zero_one_zero_zero_one
one,8.0,one,15.0,,two,44.0,,,zero_one_zero_zero_zero
zero,,two,30.0,zero,one,47.0,one,13.0,
zero,4.0,three,33.0,zero,zero,47.0,one,40.0,zero_zero_zero_one_zero
one,2.0,one,12.0,zero,one,39.0,one,22.0,
one,4.0,three,27.0,zero,zero,49.0,one,37.0,zero_one_zero_one_zero
zero,3.0,two,18.0,,zero,14.0,one,28.0,one_one_zero_one_zero
two,4.0,,28.0,zero,two,39.0,one,,zero_zero_zero_one_one
zero,1.0,zero,18.0,zero,zero,47.0,one,11.0,zero_zero_zero_one_zero
one,3.0,two,30.0,,two,42.0,one,40.0,
zero,11.0,one,15.0,zero,zero,47.0,one,25.0,zero_zero_zero_one_zero
zero,1.0,zero,20.0,zero,one,43.0,one,26.0,zero_zero_zero_one_one
one,,two,15.0,zero,two,29.0,one,25.0,
zero,5.0,,6.0,zero,one,49.0,one,16.0,one_zero_zero_zero_zero
one,5.0,four,38.0,zero,one,39.0,,,zero_zero_zero_one_one
two,3.0,two,35.0,zero,,29.0,one,,zero_zero_zero_one_one
zero,1.0,zero,16.0,zero,one,44.0,one,26.0,
zero,2.0,one,21.0,zero,zero,39.0,one,10.0,one_zero_zero_one_zero
one,6.0,two,18.0,zero,one,71.0,one,28.0,
one,2.0,zero,28.0,zero,two,39.0,one,38.0,
zero,1.0,zero,12.0,zero,two,47.0,one,22.0,one_zero_zero_one_zero
zero,4.0,zero,8.0,zero,one,59.0,one,3.0,one_zero_zero_zero_zero
,7.0,six,27.0,zero,zero,47.0,one,1.0,
zero,2.0,one,,zero,zero,47.0,one,28.0,one_zero_zero_one_zero
two,4.0,three,38.0,zero,two,53.0,one,48.0,
zero,1.0,zero,29.0,zero,one,49.0,one,,
one,4.0,three,39.0,zero,three,9.0,one,49.0,zero_one_zero_one_one
zero,1.0,zero,,zero,two,,one,35.0,one_zero_zero_zero_one
zero,6.0,,28.0,zero,zero,71.0,one,38.0,zero_zero_zero_one_zero
zero,3.0,two,30.0,,zero,19.0,one,17.0,
zero,,one,16.0,zero,zero,49.0,one,26.0,
zero,1.0,one,38.0,zero,two,,one,6.0,
two,5.0,one,,zero,three,24.0,one,23.0,zero_one_one_zero_one
zero,2.0,one,17.0,zero,zero,39.0,one,27.0,
zero,2.0,one,39.0,zero,one,43.0,one,18.0,zero_zero_zero_one_zero
zero,12.0,nine,26.0,zero,,14.0,one,36.0,zero_one_zero_one_zero
zero,4.0,three,43.0,zero,three,43.0,one,22.0,zero_zero_zero_one_one
,1.0,zero,12.0,zero,three,47.0,one,,
two,3.0,zero,14.0,zero,one,39.0,one,24.0,zero_zero_zero_one_zero
one,4.0,two,43.0,,zero,71.0,one,5.0,
zero,3.0,,7.0,,one,49.0,one,17.0,zero_zero_zero_zero_zero
zero,3.0,two,24.0,zero,zero,39.0,one,10.0,one_zero_zero_one_one
two,,two,28.0,zero,two,47.0,one,38.0,zero_zero_zero_one_one
zero,3.0,two,23.0,zero,zero,39.0,one,33.0,zero_zero_zero_one_zero
zero,,zero,11.0,zero,one,97.0,one,15.0,
,3.0,two,40.0,zero,three,49.0,one,26.0,zero_zero_zero_one_one
two,1.0,zero,25.0,zero,two,47.0,one,35.0,
zero,7.0,zero,4.0,zero,one,39.0,one,6.0,zero_one_zero_zero_zero
zero,1.0,zero,16.0,zero,two,,one,26.0,one_zero_one_zero_one
,2.0,zero,10.0,zero,one,39.0,one,16.0,zero_zero_zero_zero_zero
zero,1.0,zero,28.0,zero,zero,41.0,one,38.0,zero_zero_zero_one_zero
zero,12.0,seven,50.0,zero,zero,17.0,one,20.0,
,,zero,12.0,zero,two,,one,20.0,
zero,1.0,zero,35.0,zero,zero,47.0,one,0.0,
zero,1.0,zero,31.0,zero,one,59.0,one,41.0,one_zero_zero_one_zero
two,4.0,zero,,zero,two,43.0,one,26.0,zero_zero_zero_zero_zero
,2.0,zero,10.0,zero,zero,14.0,one,20.0,one_zero_zero_one_zero
zero,1.0,zero,50.0,zero,zero,9.0,zero,60.0,zero_zero_zero_one_zero
one,0.0,zero,13.0,zero,zero,47.0,,,zero_one_zero_zero_zero
