a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
,2.0,one,48.0,zero,one,69.0,one,40.0,
zero,,two,39.0,zero,zero,47.0,one,,
,,two,44.0,zero,zero,,one,,
,7.0,six,,zero,zero,39.0,one,34.0,
zero,3.0,,,zero,zero,43.0,,37.0,
zero,,zero,60.0,,,39.0,,47.0,
zero,2.0,,10.0,zero,,,,,
,2.0,one,23.0,zero,,,one,33.0,
one,4.0,three,40.0,,one,39.0,one,,zero_zero_zero_one_zero
zero,,zero,41.0,,,29.0,,10.0,
zero,3.0,,26.0,zero,zero,98.0,one,36.0,
,2.0,one,40.0,zero,two,19.0,one,50.0,
one,3.0,,10.0,,,39.0,,,
zero,2.0,,,,two,43.0,one,26.0,zero_zero_zero_one_one
zero,0.0,zero,41.0,zero,zero,35.0,one,,
zero,7.0,four,30.0,zero,,41.0,,40.0,
two,3.0,two,32.0,zero,,,one,,one_zero_zero_one_one
zero,,three,,zero,zero,13.0,one,31.0,zero_one_zero_one_zero
zero,,zero,10.0,zero,one,,,20.0,
,2.0,one,,zero,zero,73.0,one,12.0,zero_zero_zero_one_one
zero,1.0,one,20.0,zero,,47.0,one,30.0,
,,,40.0,,zero,47.0,one,,
zero,2.0,one,17.0,,zero,47.0,,13.0,
one,4.0,three,28.0,,zero,,,0.0,
zero,5.0,four,48.0,zero,zero,69.0,one,19.0,
zero,2.0,one,22.0,zero,two,39.0,,3.0,
,6.0,one,,,two,39.0,one,5.0,
one,,zero,,,zero,,one,,
zero,1.0,zero,57.0,,one,71.0,one,67.0,
zero,1.0,,,,zero,69.0,one,58.0,
two,6.0,zero,9.0,,two,19.0,one,19.0,
zero,3.0,two,,,one,,,,zero_zero_zero_one_zero
one,3.0,two,,zero,zero,51.0,one,,
one,3.0,,16.0,zero,,39.0,one,26.0,
zero,,zero,,,zero,,,,
,2.0,one,20.0,,zero,43.0,one,30.0,
,2.0,,21.0,zero,,29.0,one,4.0,
one,1.0,,36.0,zero,,29.0,one,,zero_one_one_zero_zero
zero,1.0,,21.0,zero,zero,63.0,one,,
one,5.0,two,,zero,one,,,30.0,
zero,,,21.0,zero,one,44.0,one,31.0,
two,4.0,three,,zero,two,83.0,one,44.0,
one,0.0,zero,14.0,zero,,43.0,one,24.0,
,6.0,four,,,zero,59.0,one,45.0,
three,3.0,two,14.0,zero,,39.0,one,24.0,
zero,3.0,,,zero,,,,34.0,zero_one_one_zero_zero
zero,3.0,two,,zero,one,,one,30.0,
zero,5.0,three,41.0,zero,zero,,one,51.0,
,6.0,,21.0,,two,55.0,one,26.0,
zero,,zero,16.0,,one,,one,26.0,
zero,2.0,one,32.0,zero,,39.0,one,11.0,
zero,,,,zero,,,one,27.0,
one,3.0,two,,zero,zero,47.0,one,38.0,zero_one_zero_one_zero
zero,2.0,one,38.0,zero,zero,47.0,one,48.0,
,1.0,zero,,zero,,47.0,,,
one,2.0,zero,46.0,zero,zero,15.0,,56.0,one_one_zero_one_zero
zero,4.0,,13.0,,,,one,10.0,
zero,3.0,two,,,zero,67.0,,,zero_zero_zero_one_zero
,5.0,,23.0,,zero,54.0,one,11.0,
two,,zero,22.0,,three,39.0,,20.0,
zero,1.0,zero,38.0,zero,zero,47.0,one,,
zero,,six,26.0,zero,zero,47.0,one,4.0,
one,3.0,two,,,,,one,5.0,
one,,two,42.0,zero,,,one,52.0,
one,3.0,two,35.0,zero,two,43.0,one,,
zero,,zero,11.0,,,,one,,
zero,,,7.0,,zero,59.0,,15.0,
,4.0,one,,,,47.0,one,29.0,
,1.0,,20.0,zero,two,,,20.0,
zero,1.0,zero,,zero,,17.0,,69.0,
zero,7.0,zero,10.0,zero,one,39.0,one,11.0,
zero,4.0,,6.0,,,24.0,,,zero_one_zero_zero_zero
one,5.0,two,46.0,zero,zero,39.0,one,,
zero,3.0,two,22.0,zero,zero,,one,32.0,
,,one,30.0,zero,,,one,15.0,
zero,,zero,32.0,zero,,35.0,,42.0,
,,one,19.0,,one,55.0,one,29.0,zero_zero_zero_one_one
zero,,three,,,zero,39.0,one,,
zero,4.0,,20.0,,two,29.0,one,,
zero,2.0,,16.0,,zero,39.0,one,11.0,
zero,3.0,zero,,zero,,,one,,
,,,22.0,zero,,47.0,one,32.0,
zero,,zero,14.0,,,49.0,,,
,3.0,,,zero,zero,59.0,one,,zero_zero_zero_one_zero
two,1.0,zero,,zero,three,39.0,,14.0,
zero,7.0,,,zero,,47.0,one,10.0,
zero,3.0,,31.0,,,41.0,,,
,1.0,,42.0,zero,,19.0,one,26.0,
zero,,two,35.0,zero,zero,44.0,one,45.0,zero_zero_zero_one_zero
one,1.0,,,zero,two,,one,36.0,one_zero_zero_one_one
one,4.0,two,,zero,zero,,one,51.0,
,2.0,one,53.0,,zero,49.0,one,57.0,
,0.0,,18.0,zero,,55.0,one,12.0,one_zero_one_zero_zero
zero,12.0,,27.0,zero,,19.0,one,37.0,
,2.0,,9.0,zero,two,41.0,one,15.0,
,,,,zero,,43.0,,,
one,,,,,zero,43.0,,55.0,
zero,4.0,three,59.0,zero,,,one,69.0,
one,,,11.0,zero,,43.0,one,,
two,5.0,zero,10.0,zero,zero,39.0,one,20.0,
zero,,two,38.0,,,59.0,one,43.0,
two,,,,zero,,47.0,one,34.0,
one,1.0,,22.0,,,,,20.0,
one,2.0,one,33.0,,two,47.0,one,24.0,
,,,,zero,one,,one,,
one,,zero,,zero,three,,one,39.0,
zero,4.0,three,28.0,zero,zero,,one,,
,4.0,three,40.0,zero,,,,50.0,
zero,,three,36.0,zero,zero,,one,,
zero,,two,,zero,,,one,36.0,zero_one_zero_one_zero
zero,,zero,4.0,zero,zero,47.0,one,1.0,zero_one_zero_zero_zero
zero,,zero,17.0,zero,,43.0,one,,zero_zero_zero_zero_zero
zero,3.0,two,,,zero,,,,
two,1.0,zero,24.0,zero,,,,,
,3.0,two,,zero,one,43.0,,,
one,,,31.0,zero,,19.0,,41.0,
one,,zero,,zero,one,43.0,,18.0,
one,5.0,four,30.0,zero,zero,39.0,,19.0,
zero,4.0,three,28.0,zero,,29.0,one,,
one,7.0,,41.0,zero,,44.0,one,21.0,
,4.0,,26.0,zero,,13.0,one,33.0,
zero,,zero,,zero,,49.0,,8.0,
zero,,two,31.0,zero,,,one,41.0,zero_one_zero_one_one
zero,,two,,zero,one,44.0,,18.0,zero_one_zero_one_zero
zero,,three,,,,,one,27.0,
one,3.0,two,,zero,two,39.0,one,57.0,
,4.0,,,zero,one,44.0,,,
zero,0.0,zero,,zero,,39.0,,,zero_zero_zero_zero_zero
zero,2.0,one,19.0,zero,zero,,one,10.0,
zero,3.0,three,12.0,zero,,43.0,one,,
zero,,zero,13.0,,,47.0,,6.0,
zero,5.0,two,,,zero,13.0,one,59.0,
,,two,55.0,zero,,,one,,
two,5.0,three,35.0,zero,three,39.0,one,28.0,
one,3.0,two,,zero,zero,44.0,one,40.0,
,,,,zero,one,,one,1.0,
two,,zero,27.0,zero,three,69.0,one,,one_zero_zero_zero_one
one,3.0,two,22.0,zero,,,one,13.0,
one,4.0,,,zero,one,29.0,one,43.0,
two,1.0,zero,,zero,,39.0,,4.0,
one,,,18.0,,,43.0,one,18.0,one_zero_zero_one_zero
one,3.0,,30.0,zero,two,,,3.0,
zero,0.0,zero,38.0,zero,three,69.0,one,9.0,
one,1.0,,,zero,two,,one,34.0,
zero,1.0,,,,,19.0,zero,48.0,
,5.0,,17.0,zero,,,,,
,4.0,one,42.0,zero,zero,31.0,one,6.0,
,4.0,three,,zero,two,43.0,one,22.0,
zero,5.0,four,30.0,zero,zero,48.0,one,3.0,one_zero_zero_one_one
one,1.0,zero,,,three,44.0,,38.0,
zero,3.0,two,20.0,zero,one,47.0,one,,
,2.0,,37.0,,zero,39.0,one,47.0,
,4.0,zero,16.0,zero,zero,,one,1.0,one_zero_zero_one_zero
three,0.0,,8.0,zero,,39.0,,11.0,
one,3.0,,,,zero,,one,36.0,
,,one,16.0,zero,zero,65.0,,26.0,
zero,,,20.0,zero,one,39.0,one,,
zero,,two,,,zero,,,12.0,zero_zero_zero_one_zero
zero,1.0,zero,,zero,zero,,one,,
,7.0,six,,zero,zero,49.0,one,35.0,
zero,,zero,,zero,zero,,one,,one_zero_zero_one_zero
,2.0,one,41.0,zero,two,49.0,one,51.0,zero_zero_zero_one_one
zero,4.0,three,,zero,zero,,one,6.0,
zero,,,33.0,zero,,43.0,,1.0,
one,,,,one,zero,71.0,one,,
zero,4.0,two,,zero,,,one,6.0,
,3.0,one,16.0,zero,one,55.0,one,6.0,
,2.0,one,33.0,,one,39.0,one,43.0,
zero,3.0,,28.0,zero,zero,49.0,one,,
zero,3.0,two,12.0,zero,one,,,22.0,one_one_zero_one_zero
,2.0,zero,,,zero,39.0,,24.0,
,4.0,one,33.0,,zero,59.0,,15.0,
one,3.0,,24.0,zero,three,59.0,one,3.0,
,,two,22.0,,,47.0,one,32.0,one_zero_zero_one_zero
,,three,14.0,,one,47.0,one,,
zero,3.0,two,40.0,zero,,39.0,,,
,2.0,,46.0,,zero,39.0,zero,56.0,
,4.0,three,43.0,zero,,59.0,,,
,2.0,one,43.0,,zero,29.0,one,53.0,
zero,,,,zero,zero,,one,19.0,
,3.0,one,27.0,,,,one,37.0,
,,,35.0,zero,one,14.0,one,30.0,zero_zero_zero_one_zero
zero,1.0,zero,27.0,,zero,,one,1.0,
zero,,two,,zero,,83.0,,23.0,
,,zero,10.0,zero,zero,,,,
one,4.0,three,39.0,,,43.0,,,
one,3.0,two,,zero,two,9.0,one,,
,4.0,,,,zero,45.0,one,,
two,4.0,three,,,three,,,,
,5.0,,19.0,zero,,47.0,one,1.0,one_one_zero_zero_zero
zero,,,20.0,zero,zero,39.0,one,30.0,
,0.0,zero,52.0,zero,zero,,one,,zero_zero_one_zero_one
one,4.0,one,28.0,zero,,43.0,one,38.0,
one,4.0,two,18.0,zero,zero,,one,28.0,
one,3.0,zero,11.0,zero,one,47.0,one,,
,5.0,four,23.0,,zero,39.0,one,11.0,
one,3.0,zero,10.0,,two,53.0,,8.0,
zero,2.0,one,9.0,,,47.0,one,,
zero,0.0,,10.0,zero,,49.0,one,20.0,
zero,,zero,16.0,zero,zero,,one,,
zero,1.0,,,,one,49.0,,,
one,3.0,two,,zero,zero,39.0,one,25.0,
,,,,,two,7.0,one,15.0,
zero,3.0,zero,20.0,zero,two,,one,30.0,one_zero_one_zero_zero
,,two,21.0,zero,zero,39.0,one,,
,1.0,,62.0,zero,,,one,72.0,
zero,7.0,five,22.0,,zero,49.0,one,32.0,
,5.0,four,38.0,,,17.0,one,48.0,
,2.0,one,7.0,zero,two,47.0,one,15.0,
zero,5.0,,26.0,,one,39.0,one,7.0,
one,,,19.0,zero,one,59.0,one,29.0,
zero,3.0,two,,zero,,,,38.0,
zero,5.0,,23.0,,one,,,,
one,3.0,two,24.0,,two,,one,20.0,
zero,1.0,zero,,zero,zero,,one,19.0,
zero,2.0,,24.0,zero,two,,one,34.0,zero_zero_zero_one_one
zero,3.0,,31.0,zero,,39.0,one,41.0,zero_one_zero_zero_zero
zero,,,10.0,zero,,31.0,one,,
one,,three,33.0,,zero,59.0,,11.0,
one,2.0,,30.0,zero,,83.0,one,16.0,
three,,zero,24.0,zero,three,59.0,,34.0,
one,2.0,two,27.0,zero,zero,,one,,
zero,3.0,two,,,zero,65.0,,22.0,
zero,6.0,zero,,,three,29.0,,,
zero,,,,zero,one,39.0,,,zero_zero_zero_zero_zero
one,2.0,,46.0,,,39.0,one,30.0,
,12.0,,7.0,zero,zero,,,,zero_zero_zero_zero_zero
one,1.0,zero,,,,47.0,one,,zero_zero_zero_one_zero
zero,,zero,,zero,,14.0,,,
one,,two,24.0,zero,three,29.0,,34.0,
one,,zero,,zero,zero,49.0,,,
zero,,zero,14.0,,one,,one,,
zero,4.0,three,,zero,zero,65.0,,20.0,
,5.0,four,21.0,,zero,59.0,one,20.0,
,1.0,,26.0,zero,two,47.0,one,36.0,
zero,4.0,,,zero,one,39.0,,6.0,
zero,,zero,11.0,zero,zero,,,,one_zero_zero_one_zero
two,3.0,two,31.0,zero,two,29.0,one,36.0,
one,3.0,two,,,two,64.0,one,40.0,
zero,,,41.0,zero,zero,44.0,,51.0,
zero,4.0,zero,,zero,one,,one,,
zero,3.0,,11.0,zero,one,,one,,
,4.0,two,,zero,zero,71.0,one,46.0,zero_one_zero_one_zero
,4.0,three,32.0,zero,one,44.0,one,,
,5.0,four,54.0,zero,one,39.0,one,64.0,
zero,4.0,three,40.0,zero,zero,69.0,one,49.0,one_zero_zero_one_zero
zero,,zero,,,zero,,one,27.0,
zero,2.0,one,15.0,,two,83.0,one,25.0,
zero,3.0,two,,,zero,54.0,,,
one,,,,,one,41.0,one,10.0,
zero,3.0,,,,,47.0,one,59.0,
,2.0,,14.0,zero,,80.0,one,,
zero,1.0,zero,28.0,zero,zero,44.0,one,,
,6.0,,36.0,,zero,43.0,one,,
zero,,zero,13.0,zero,,,one,,
zero,0.0,zero,30.0,,zero,,,39.0,
zero,,,39.0,zero,zero,,,49.0,
one,,two,22.0,,one,,one,32.0,
zero,2.0,two,36.0,zero,three,39.0,one,24.0,
one,4.0,zero,9.0,zero,,,one,,
one,1.0,zero,16.0,zero,three,,one,26.0,
,7.0,,,zero,zero,39.0,one,22.0,
,5.0,four,42.0,,zero,43.0,one,52.0,
zero,,,18.0,zero,zero,44.0,one,28.0,
,1.0,zero,,zero,,39.0,,,one_one_zero_one_zero
one,4.0,two,20.0,zero,one,,one,30.0,
one,3.0,two,,,one,39.0,one,,
zero,,zero,19.0,zero,zero,,zero,14.0,
zero,,two,,zero,zero,59.0,one,29.0,
,6.0,,27.0,zero,,47.0,one,4.0,
zero,,one,21.0,,one,51.0,one,,
one,4.0,three,19.0,,,,one,20.0,
,,one,29.0,zero,zero,55.0,zero,39.0,
zero,,,43.0,zero,zero,39.0,one,31.0,one_zero_zero_one_zero
zero,,zero,11.0,zero,,29.0,,,
zero,1.0,one,40.0,,,39.0,one,30.0,
one,1.0,,58.0,zero,,59.0,,65.0,
,3.0,two,31.0,zero,two,,one,,
zero,2.0,,18.0,zero,zero,44.0,one,,
,,zero,38.0,,,35.0,,,one_one_one_zero_one
one,,one,15.0,zero,one,29.0,one,25.0,
,6.0,,15.0,zero,two,49.0,one,,
zero,2.0,zero,5.0,zero,zero,,,,
zero,4.0,,,zero,two,,one,10.0,
two,,,,zero,,47.0,,10.0,
one,3.0,two,,zero,two,,,36.0,
zero,,two,29.0,,two,39.0,one,,
,8.0,seven,33.0,zero,,19.0,one,30.0,
zero,,three,,,zero,49.0,one,,zero_zero_zero_one_one
,,,,zero,zero,,one,,
,,zero,28.0,,one,,,38.0,
,,,33.0,zero,zero,49.0,one,43.0,
one,5.0,zero,5.0,zero,zero,29.0,,,
one,,two,,zero,zero,,one,34.0,zero_zero_zero_one_one
one,4.0,three,36.0,zero,zero,11.0,one,,
one,2.0,one,25.0,,two,59.0,one,35.0,zero_zero_zero_one_one
one,,two,,zero,two,39.0,,24.0,
,4.0,three,23.0,,zero,,one,,
,6.0,,27.0,zero,zero,39.0,one,5.0,
zero,3.0,two,,zero,,,one,18.0,one_one_zero_one_zero
,3.0,two,,,zero,44.0,zero,55.0,
two,3.0,two,,zero,two,49.0,,,
zero,,three,,zero,zero,39.0,one,30.0,
zero,,,31.0,zero,one,47.0,one,3.0,
one,2.0,one,26.0,zero,,,one,30.0,
one,,zero,14.0,,two,73.0,one,24.0,
zero,3.0,,33.0,zero,two,19.0,one,43.0,
,3.0,one,27.0,,,47.0,one,37.0,
,5.0,four,49.0,zero,zero,47.0,one,23.0,
,1.0,,49.0,zero,,,,54.0,
zero,7.0,zero,7.0,zero,one,19.0,one,,
,4.0,zero,14.0,zero,one,,one,,one_zero_zero_zero_zero
zero,,zero,45.0,,,39.0,,55.0,
one,,,,zero,zero,49.0,one,45.0,
,,,20.0,zero,,,,,
one,,two,38.0,zero,,57.0,,27.0,one_zero_zero_one_one
three,,,46.0,zero,three,44.0,one,40.0,
,4.0,three,42.0,,one,55.0,,52.0,
one,7.0,five,39.0,zero,zero,39.0,one,49.0,
one,,,,,,,one,34.0,
zero,7.0,six,20.0,zero,zero,29.0,one,4.0,zero_one_zero_one_zero
zero,5.0,two,29.0,zero,,41.0,one,,
one,4.0,two,,zero,two,59.0,,40.0,
one,4.0,two,45.0,zero,zero,49.0,one,55.0,
one,3.0,,,,zero,,one,,one_zero_zero_one_zero
zero,,zero,,zero,one,67.0,,12.0,
,2.0,one,,,one,47.0,one,43.0,
zero,3.0,two,27.0,zero,zero,98.0,one,20.0,
zero,3.0,two,,zero,zero,43.0,,,zero_zero_zero_one_zero
two,,,,,two,43.0,,,
,3.0,two,22.0,zero,,,one,,
zero,1.0,,,zero,zero,,,,
,2.0,one,31.0,,one,39.0,one,3.0,
zero,3.0,one,32.0,zero,zero,41.0,,42.0,
one,0.0,zero,25.0,zero,one,,one,10.0,
,6.0,four,42.0,zero,,59.0,one,52.0,
,5.0,,13.0,,,39.0,one,4.0,
one,2.0,zero,27.0,zero,,,,37.0,zero_zero_zero_zero_zero
three,3.0,two,41.0,,zero,19.0,,,
,,six,,zero,,,one,,
,,,45.0,zero,one,47.0,one,40.0,
zero,3.0,one,38.0,,zero,59.0,,48.0,
zero,0.0,zero,12.0,,one,49.0,one,22.0,
,3.0,one,36.0,zero,one,,one,46.0,
,7.0,one,28.0,,zero,43.0,one,,
zero,,,3.0,zero,zero,,,,zero_zero_zero_zero_zero
zero,,zero,40.0,zero,zero,,one,20.0,
,,three,44.0,,,47.0,one,,
,4.0,three,37.0,zero,one,71.0,,24.0,zero_zero_zero_one_one
zero,,two,,zero,one,,one,27.0,
,6.0,,31.0,,zero,49.0,zero,15.0,
zero,2.0,two,44.0,,zero,,one,,
,2.0,one,,zero,,44.0,zero,37.0,
,4.0,,7.0,zero,,47.0,one,17.0,
zero,,two,30.0,zero,zero,51.0,,38.0,
,2.0,one,28.0,zero,two,39.0,one,38.0,zero_zero_zero_one_zero
one,3.0,two,,zero,zero,,one,38.0,
zero,,two,28.0,zero,two,37.0,,,
one,5.0,one,54.0,,three,79.0,one,31.0,
,,two,,zero,zero,,one,22.0,
zero,8.0,,27.0,,zero,53.0,one,33.0,
,,zero,9.0,,two,43.0,,,
one,1.0,,10.0,zero,two,43.0,,20.0,
one,3.0,zero,,,two,29.0,one,27.0,
one,,zero,7.0,zero,one,39.0,,,
zero,,zero,43.0,,one,,one,,
,2.0,one,34.0,zero,zero,22.0,,10.0,
zero,,,20.0,zero,zero,39.0,one,5.0,
zero,2.0,one,21.0,zero,zero,,,9.0,
,3.0,,17.0,,zero,55.0,one,,
two,4.0,three,32.0,zero,zero,,,42.0,
one,4.0,zero,8.0,zero,one,43.0,,,
zero,3.0,two,,zero,one,,one,41.0,
one,3.0,two,41.0,zero,,35.0,one,51.0,zero_one_zero_one_zero
zero,3.0,zero,,zero,one,43.0,,1.0,
,,,41.0,zero,zero,47.0,one,18.0,
zero,7.0,three,,zero,zero,,one,44.0,
,5.0,four,27.0,zero,zero,59.0,one,37.0,one_zero_zero_one_zero
zero,,zero,17.0,zero,,39.0,,27.0,
one,1.0,zero,,zero,two,29.0,,6.0,zero_zero_zero_one_one
,6.0,five,31.0,zero,zero,59.0,one,41.0,
zero,6.0,zero,6.0,,,,,14.0,
one,4.0,,,zero,,39.0,one,44.0,
zero,0.0,,43.0,,zero,43.0,one,38.0,
zero,,two,,zero,,19.0,one,14.0,one_one_zero_one_zero
zero,3.0,,36.0,zero,zero,39.0,one,10.0,
two,2.0,one,48.0,,three,39.0,one,4.0,
,5.0,four,52.0,zero,zero,79.0,one,30.0,
zero,5.0,,33.0,zero,,69.0,one,,
zero,7.0,six,30.0,,,,one,40.0,
one,3.0,,,zero,zero,,one,25.0,zero_one_zero_one_zero
zero,3.0,,56.0,zero,,,,66.0,zero_zero_zero_one_zero
one,1.0,zero,,zero,zero,43.0,one,26.0,
zero,,zero,9.0,,,,one,19.0,
,4.0,,3.0,zero,,39.0,one,,zero_zero_zero_zero_zero
zero,3.0,two,28.0,zero,,,one,10.0,
two,0.0,,,zero,,39.0,one,,
,2.0,,24.0,zero,two,51.0,one,24.0,
,5.0,three,28.0,,,,one,,
two,2.0,one,,,one,29.0,one,0.0,one_zero_zero_one_one
zero,4.0,four,31.0,zero,,69.0,one,,
,3.0,two,,,zero,41.0,one,,zero_zero_zero_one_zero
,2.0,one,29.0,,two,39.0,one,25.0,
zero,1.0,,10.0,zero,,47.0,,,
zero,0.0,zero,26.0,zero,one,39.0,one,0.0,
zero,4.0,three,28.0,zero,zero,39.0,,19.0,
,2.0,one,25.0,,,47.0,one,35.0,
,4.0,three,23.0,,,,one,10.0,
,,,38.0,,zero,64.0,zero,48.0,
zero,,zero,18.0,zero,,,one,,
,6.0,one,78.0,zero,zero,39.0,one,88.0,
,7.0,three,28.0,zero,,48.0,one,,
,2.0,,18.0,zero,,,one,28.0,
zero,3.0,,26.0,zero,,44.0,one,7.0,
one,3.0,zero,,,one,,one,18.0,
,2.0,one,,zero,,19.0,one,33.0,
one,3.0,zero,9.0,zero,,44.0,one,,
zero,5.0,two,,zero,one,,one,20.0,
,6.0,five,,zero,,55.0,one,31.0,
zero,2.0,zero,,,,69.0,one,32.0,
,1.0,zero,49.0,,one,39.0,,59.0,
zero,3.0,two,,zero,zero,59.0,one,10.0,zero_zero_zero_one_one
,5.0,,34.0,zero,zero,39.0,one,3.0,
zero,1.0,,45.0,zero,zero,,,30.0,
,5.0,four,27.0,zero,zero,49.0,one,37.0,
zero,,zero,,zero,,76.0,,,
,3.0,two,,zero,zero,43.0,one,20.0,zero_zero_zero_one_one
zero,3.0,one,32.0,zero,zero,69.0,one,13.0,
one,3.0,,,,two,,,,
one,,,,zero,,,one,,one_zero_zero_one_one
one,5.0,three,42.0,,three,19.0,one,52.0,
two,4.0,three,60.0,zero,zero,45.0,one,,zero_zero_one_zero_zero
three,4.0,zero,30.0,,,,one,,
one,5.0,zero,,zero,one,39.0,one,,
one,2.0,one,,zero,zero,,,10.0,
one,4.0,three,29.0,zero,two,29.0,one,39.0,
,3.0,two,,zero,,,,,
zero,,one,11.0,,zero,,one,,
,10.0,zero,11.0,zero,,39.0,,5.0,
,7.0,three,,zero,zero,,,25.0,
one,4.0,three,35.0,,zero,,,30.0,
,2.0,,44.0,,,34.0,,54.0,
,2.0,one,32.0,,two,59.0,one,42.0,
,,zero,,zero,zero,59.0,one,55.0,zero_one_zero_one_zero
,5.0,one,55.0,zero,zero,39.0,one,65.0,zero_zero_zero_one_zero
one,2.0,one,38.0,one,zero,,one,46.0,
zero,,,15.0,,,65.0,,,zero_one_zero_one_zero
one,,two,20.0,zero,zero,,,15.0,
,,zero,,,one,,one,6.0,
zero,6.0,one,13.0,,zero,47.0,one,23.0,
zero,4.0,three,21.0,,one,,,11.0,
zero,3.0,,44.0,zero,zero,39.0,,,
,2.0,,22.0,zero,one,89.0,one,,
three,2.0,zero,14.0,zero,two,19.0,,21.0,
zero,,zero,6.0,zero,,39.0,one,0.0,
,3.0,,17.0,zero,one,49.0,one,10.0,
zero,0.0,zero,,,two,,,22.0,
,4.0,three,20.0,zero,one,59.0,,,
,,zero,15.0,zero,zero,49.0,one,25.0,
zero,,zero,,,zero,47.0,one,,
,,zero,,zero,,,one,10.0,
,2.0,,12.0,zero,zero,,,,
,,,36.0,zero,,35.0,,45.0,
one,,three,,,zero,39.0,,,
zero,1.0,,,zero,,55.0,one,,
,4.0,,,zero,zero,,one,38.0,
zero,,two,41.0,,zero,39.0,,,
zero,3.0,zero,,zero,one,,,,
zero,3.0,two,19.0,zero,one,55.0,,29.0,
zero,4.0,,6.0,zero,zero,39.0,one,,
zero,4.0,,,zero,,,one,18.0,
,4.0,zero,,,zero,19.0,,,
,6.0,one,,zero,zero,43.0,one,18.0,
one,3.0,two,23.0,zero,zero,44.0,one,33.0,
zero,,two,,,zero,,one,25.0,one_zero_zero_one_zero
,5.0,,51.0,,,55.0,one,61.0,
zero,,,19.0,,two,39.0,,,
zero,9.0,zero,11.0,zero,zero,,,21.0,
one,3.0,,,zero,two,,one,7.0,zero_zero_zero_one_one
,5.0,four,35.0,zero,one,71.0,one,24.0,
one,,two,,zero,,59.0,one,,
zero,1.0,,,zero,,,one,31.0,one_zero_zero_one_zero
zero,7.0,three,38.0,,,59.0,one,20.0,
,4.0,three,49.0,zero,zero,47.0,one,,
zero,4.0,,65.0,zero,zero,44.0,one,,zero_zero_zero_one_zero
one,,two,37.0,,three,39.0,one,34.0,
,4.0,three,34.0,zero,two,59.0,,,zero_zero_zero_one_one
zero,,two,28.0,,,35.0,one,12.0,zero_one_zero_one_zero
,,,19.0,,,43.0,one,10.0,
zero,1.0,zero,,zero,one,,one,,
one,4.0,zero,11.0,zero,,19.0,one,21.0,
zero,4.0,three,23.0,,,,,33.0,
zero,0.0,zero,,zero,zero,,,,
zero,6.0,zero,22.0,zero,three,,one,32.0,
two,4.0,one,10.0,zero,one,39.0,one,20.0,
zero,2.0,one,19.0,zero,one,71.0,one,29.0,
one,,two,,,zero,39.0,,27.0,
zero,3.0,two,,,zero,54.0,one,33.0,
one,3.0,,,,one,43.0,one,8.0,
zero,1.0,zero,,zero,two,39.0,one,,
one,,zero,12.0,zero,one,43.0,,,
zero,1.0,zero,,zero,zero,35.0,,34.0,
one,2.0,zero,8.0,zero,,,,,
,2.0,,21.0,,zero,75.0,one,31.0,zero_zero_zero_one_one
zero,,zero,20.0,zero,,47.0,,,
zero,1.0,,38.0,zero,,47.0,,,
one,,zero,12.0,,two,49.0,one,,
,,,16.0,zero,two,39.0,,26.0,
one,7.0,,57.0,,zero,67.0,one,40.0,
zero,3.0,zero,,,one,,one,,
one,,two,,,zero,,one,,zero_zero_zero_one_zero
,2.0,,19.0,,zero,,one,19.0,
zero,3.0,,61.0,zero,zero,6.0,one,52.0,
one,1.0,zero,,zero,zero,,one,42.0,
one,3.0,,,zero,zero,59.0,one,,
one,4.0,three,56.0,zero,zero,11.0,,29.0,zero_zero_zero_one_zero
zero,,zero,24.0,zero,,,,30.0,
,2.0,one,29.0,zero,two,53.0,one,39.0,
one,,zero,4.0,zero,one,29.0,,9.0,
,2.0,one,29.0,,one,59.0,,15.0,
,6.0,five,45.0,zero,zero,34.0,one,46.0,
zero,2.0,one,16.0,,zero,55.0,one,,
,2.0,one,,zero,,73.0,one,37.0,
,5.0,three,,,zero,,one,,zero_zero_zero_one_zero
zero,5.0,four,21.0,zero,zero,62.0,one,30.0,
one,1.0,,,zero,,,one,23.0,
one,,,25.0,,zero,39.0,one,4.0,
,3.0,two,35.0,zero,three,59.0,one,,
,6.0,four,26.0,zero,,39.0,,12.0,
zero,3.0,two,,zero,,59.0,one,,
one,3.0,,,,zero,,,23.0,
one,3.0,two,46.0,zero,,29.0,one,,
zero,,zero,12.0,zero,two,39.0,one,22.0,
zero,,zero,15.0,zero,,48.0,one,25.0,
,8.0,one,13.0,zero,zero,47.0,one,23.0,
one,1.0,,22.0,zero,one,71.0,one,,
,4.0,three,,zero,zero,29.0,one,51.0,zero_zero_zero_one_zero
zero,2.0,,16.0,zero,,,,26.0,
two,2.0,two,37.0,zero,,59.0,,10.0,
zero,6.0,,8.0,zero,,29.0,,,
,,one,23.0,,three,,one,33.0,zero_zero_zero_one_zero
,5.0,,26.0,zero,two,19.0,one,5.0,
zero,,two,,zero,one,,one,36.0,
zero,2.0,two,54.0,zero,zero,,one,12.0,
zero,4.0,three,36.0,zero,zero,,one,,
one,,zero,,zero,two,39.0,one,34.0,
zero,3.0,two,,zero,three,,one,,one_zero_zero_one_one
,,two,34.0,,zero,,one,,
zero,3.0,two,41.0,zero,one,29.0,,51.0,
zero,3.0,,11.0,zero,,,,8.0,
