a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,zero,0,zero,11,zero,zero,zero,zero,zero,44,one,1,zero
zero,zero,7,six,46,,zero,one,zero,,34,one,,zero
,,3,two,20,zero,zero,one,zero,zero,,one,18,zero
zero,zero,2,zero,,one,zero,,zero,zero,45,one,,zero
zero,zero,2,,13,,zero,one,zero,,44,one,15,zero
,zero,2,zero,14,zero,zero,zero,zero,zero,39,one,,zero
zero,zero,3,,30,zero,,one,zero,zero,,one,12,
zero,zero,5,four,,zero,zero,,,,47,one,3,zero
zero,,4,three,50,,zero,one,zero,two,44,one,60,zero
zero,two,3,two,27,one,zero,one,zero,one,39,,20,zero
one,zero,6,five,31,,zero,,zero,,39,one,41,
one,one,3,two,,zero,zero,one,zero,,,one,2,zero
zero,zero,4,one,64,zero,zero,one,,zero,39,one,73,
zero,zero,6,four,38,,zero,one,,two,47,,48,one
,one,4,three,32,zero,zero,one,zero,zero,79,one,3,
zero,zero,4,three,31,one,zero,one,zero,two,29,one,,zero
zero,,5,two,27,,,one,zero,one,59,zero,37,zero
zero,one,5,zero,6,,,zero,zero,,,one,16,zero
one,zero,0,zero,60,zero,zero,zero,zero,zero,62,,26,zero
zero,zero,5,,30,,zero,one,zero,zero,47,one,12,one
one,zero,5,,29,,zero,one,zero,,47,one,37,one
zero,one,,three,29,zero,,one,,,43,one,39,zero
,zero,4,three,23,one,zero,,zero,two,69,one,,zero
zero,zero,1,zero,20,one,zero,one,zero,zero,39,one,15,zero
zero,,2,,,zero,,one,zero,three,39,one,20,one
one,zero,2,one,18,zero,zero,one,zero,zero,54,one,19,zero
zero,one,,one,48,one,one,zero,zero,zero,,one,25,
zero,one,2,one,25,,,one,zero,,39,one,19,
zero,one,4,two,41,zero,,one,,one,,one,51,
,two,4,three,,,zero,one,,zero,47,,,zero
one,,3,zero,20,one,zero,,zero,two,39,one,,one
zero,two,3,,,one,zero,,zero,zero,19,,,zero
,zero,5,four,,zero,zero,one,zero,one,59,one,32,one
zero,zero,4,three,42,zero,zero,one,zero,zero,49,one,52,zero
one,,3,two,31,,zero,,zero,two,59,one,30,one
,,7,zero,41,,zero,,,zero,59,one,0,
zero,,8,,39,zero,zero,,zero,zero,39,one,49,zero
zero,,4,three,31,one,zero,one,zero,zero,44,zero,,zero
,one,,zero,,zero,,zero,zero,one,,one,18,zero
zero,one,,two,32,,,one,zero,two,,one,42,zero
zero,,3,zero,15,zero,zero,,,zero,27,one,9,zero
one,,2,,9,,zero,zero,zero,one,54,one,19,zero
zero,one,2,one,26,,,one,,,67,one,36,zero
zero,,3,,,zero,zero,one,zero,zero,,one,,zero
zero,two,,,15,zero,zero,one,zero,one,47,one,4,one
zero,zero,5,,,zero,zero,zero,zero,zero,39,one,14,zero
zero,,2,one,21,zero,zero,one,zero,two,85,,9,zero
,zero,4,three,41,one,zero,one,,one,49,one,49,zero
zero,zero,3,two,27,one,zero,one,,zero,43,,37,zero
,one,,one,,zero,,one,zero,two,,one,34,one
one,zero,,,,zero,,zero,zero,one,47,one,17,zero
,one,,one,22,one,zero,one,,,47,one,30,zero
zero,zero,7,three,32,zero,zero,one,zero,one,49,one,42,zero
,one,,one,20,zero,zero,one,zero,zero,,one,30,zero
zero,zero,2,one,35,zero,zero,one,,zero,59,one,45,
,,3,two,17,,zero,one,zero,two,43,one,10,one
zero,one,,two,26,one,,one,zero,two,29,,36,
,one,3,two,37,zero,,one,zero,two,,one,,one
,,1,zero,18,one,,one,zero,one,59,one,10,one
,one,2,one,19,one,,one,zero,three,,one,2,zero
zero,zero,1,zero,12,zero,zero,one,zero,one,71,one,20,zero
,one,,one,18,one,zero,one,zero,,24,one,28,zero
,zero,6,five,,zero,zero,one,zero,zero,35,one,,zero
zero,,3,,28,,,zero,zero,two,,one,36,zero
zero,,,,29,one,zero,,zero,zero,59,one,17,
one,zero,1,zero,15,zero,zero,one,zero,zero,54,one,4,zero
zero,,6,one,14,one,zero,,zero,one,29,,9,zero
,one,,one,59,,zero,one,zero,one,,one,44,
zero,zero,5,zero,12,one,,zero,zero,two,39,one,2,zero
zero,,8,,53,zero,zero,one,zero,zero,59,one,,
zero,zero,0,zero,,zero,zero,zero,,zero,83,one,29,
one,zero,1,zero,24,zero,zero,zero,zero,,59,one,,
zero,zero,2,,43,zero,one,,zero,,35,one,30,zero
zero,zero,5,,23,zero,zero,one,zero,zero,29,one,15,zero
,,2,one,47,,zero,one,zero,zero,,one,31,zero
one,zero,7,three,18,one,zero,one,,zero,59,one,1,zero
zero,zero,2,one,20,one,zero,one,,one,19,one,30,zero
,one,,zero,34,zero,zero,one,zero,zero,,one,12,one
one,zero,4,three,22,one,zero,one,zero,one,43,one,,
zero,zero,4,two,,one,zero,,zero,zero,62,one,46,zero
one,one,1,zero,45,zero,zero,one,zero,zero,,one,35,
one,zero,5,four,21,one,zero,one,,zero,9,one,18,zero
zero,zero,2,zero,,zero,zero,one,zero,zero,47,one,10,zero
zero,zero,2,two,,one,zero,zero,zero,zero,34,,31,zero
,three,,three,,one,zero,one,zero,two,39,one,41,one
zero,zero,5,four,46,zero,,one,zero,zero,49,one,40,zero
zero,,1,one,,one,one,zero,zero,two,,one,36,zero
one,zero,1,zero,7,,zero,,zero,one,47,one,1,zero
zero,zero,4,,37,one,,zero,zero,one,47,one,,zero
zero,zero,1,zero,32,one,zero,,zero,one,41,one,15,one
one,zero,6,,16,,zero,zero,zero,one,47,one,,zero
,zero,7,six,,zero,zero,one,zero,zero,55,one,4,
one,zero,2,one,46,,zero,one,zero,one,39,,56,zero
zero,zero,,zero,,zero,zero,one,,zero,47,one,25,
zero,zero,3,,47,zero,zero,,zero,zero,,one,18,one
,one,,zero,,one,,one,zero,,59,,21,zero
zero,zero,,,8,zero,zero,zero,zero,zero,59,one,0,zero
,zero,3,one,12,one,zero,one,zero,,43,one,,zero
zero,one,,five,,zero,,one,zero,zero,,,29,zero
,one,,zero,,,,one,zero,,43,one,,one
zero,zero,5,,28,zero,zero,one,zero,zero,39,one,16,zero
zero,zero,7,zero,10,zero,zero,zero,zero,one,47,one,12,zero
,zero,4,three,29,,,one,zero,,29,one,,zero
zero,,3,two,14,,zero,one,zero,,,one,,zero
zero,two,3,,4,zero,zero,zero,zero,zero,,one,14,zero
zero,one,,one,27,zero,zero,one,zero,one,,one,18,one
,zero,2,one,14,one,,,zero,two,47,,24,zero
one,zero,1,,,zero,zero,one,zero,zero,,,,zero
zero,one,2,one,24,one,,one,,,5,one,20,zero
one,one,8,zero,12,zero,,one,zero,one,,one,8,zero
zero,zero,1,zero,54,zero,zero,one,zero,zero,29,one,64,zero
,zero,4,,22,zero,,one,,one,29,one,20,zero
,one,,zero,7,zero,,zero,zero,,11,one,17,
zero,,,zero,17,zero,zero,zero,,zero,27,,27,zero
zero,two,4,two,23,,zero,one,zero,two,43,one,10,
,zero,4,three,20,zero,zero,,zero,zero,29,one,13,zero
zero,two,3,two,23,zero,zero,one,zero,three,39,one,15,one
zero,zero,1,zero,41,one,zero,,zero,zero,44,,51,zero
zero,zero,,three,24,zero,zero,one,zero,two,59,one,34,zero
zero,zero,,one,67,one,zero,,,zero,34,zero,77,zero
zero,,4,one,59,one,one,zero,zero,zero,,,7,
,one,,zero,37,zero,,one,zero,,,one,18,zero
zero,,0,zero,,one,zero,zero,zero,zero,47,one,39,
,,8,,23,,zero,one,zero,,47,one,26,zero
,two,4,,29,,zero,one,zero,three,62,one,39,one
zero,zero,5,,,zero,zero,zero,zero,zero,34,one,17,zero
,zero,9,eight,46,zero,zero,one,zero,,,one,56,
zero,one,4,one,37,,,one,zero,one,69,one,47,
zero,one,,zero,,one,zero,zero,zero,one,19,one,15,zero
zero,one,,zero,12,one,,zero,zero,two,39,one,22,zero
zero,,4,,37,zero,zero,one,,zero,49,one,,zero
zero,,,two,31,zero,,one,zero,zero,,one,15,one
one,zero,2,one,,zero,zero,one,zero,two,39,one,28,zero
one,,1,zero,43,one,zero,one,zero,one,39,one,,zero
zero,one,2,,49,zero,zero,one,zero,zero,47,one,59,one
,zero,5,,42,,zero,one,zero,zero,,one,,zero
zero,zero,2,one,50,zero,zero,one,zero,zero,39,one,40,zero
,one,3,two,34,one,,one,zero,zero,45,one,,zero
zero,zero,6,zero,8,zero,,zero,zero,,39,one,18,zero
zero,one,,five,30,zero,zero,one,,,,one,30,
zero,,3,,,zero,,zero,zero,zero,39,one,13,zero
,,2,,10,zero,zero,one,zero,zero,,one,20,zero
one,zero,2,one,22,zero,zero,one,zero,zero,98,one,,zero
zero,one,3,two,,,,one,zero,three,,one,25,
one,,5,four,34,zero,zero,one,,three,,,,one
zero,zero,2,zero,20,zero,zero,zero,zero,zero,39,one,30,zero
zero,,2,zero,,one,,zero,,two,43,one,19,zero
one,zero,,four,25,,zero,one,,zero,39,,35,zero
zero,zero,5,four,21,one,zero,one,zero,zero,47,one,31,
one,,4,zero,21,zero,zero,one,zero,,79,one,6,
,zero,2,one,37,one,zero,one,,two,34,,33,
zero,one,2,one,,zero,,one,zero,two,43,one,27,one
zero,one,,five,38,zero,zero,one,,zero,39,one,18,zero
zero,zero,3,two,23,one,zero,one,,zero,34,one,,zero
one,zero,,zero,,zero,zero,zero,zero,zero,55,one,21,zero
zero,zero,4,zero,24,one,,zero,zero,zero,7,one,,zero
one,,6,five,,,,one,zero,zero,19,one,,zero
,zero,1,zero,,zero,zero,zero,,one,59,one,31,zero
zero,,3,,24,zero,zero,one,zero,two,39,one,34,zero
zero,one,,one,31,zero,zero,one,zero,two,49,one,41,
,one,,two,33,one,,one,zero,one,,one,39,one
zero,one,1,zero,,zero,,zero,zero,one,,one,18,zero
zero,zero,,,10,zero,zero,zero,zero,,47,one,15,zero
zero,zero,3,two,,zero,zero,,zero,zero,39,one,46,zero
,zero,3,,26,one,zero,one,zero,zero,29,one,,zero
zero,zero,7,six,34,zero,zero,one,,zero,47,,24,zero
one,one,7,zero,22,one,,zero,zero,two,47,one,22,zero
one,one,3,two,30,one,,one,zero,zero,39,,32,
,,3,two,18,one,zero,,,two,43,one,,one
,one,,zero,,zero,,zero,zero,two,39,one,12,zero
one,two,2,,31,zero,,one,,two,39,one,4,one
zero,zero,2,one,,one,zero,,zero,zero,83,one,,zero
zero,zero,5,four,34,,zero,,zero,,55,,44,zero
zero,,1,zero,17,zero,zero,one,zero,two,43,one,23,one
one,,,three,43,zero,zero,one,,,,one,53,
zero,zero,5,zero,,zero,zero,zero,,one,34,one,14,
zero,one,,zero,,zero,,one,,zero,51,one,,one
zero,two,,one,39,one,zero,one,zero,zero,43,one,49,zero
one,zero,3,zero,14,one,zero,zero,zero,,39,,24,zero
zero,one,3,two,20,zero,zero,one,zero,,39,one,21,zero
zero,zero,6,five,35,zero,zero,one,zero,zero,,one,17,zero
one,zero,2,one,29,one,zero,one,,two,19,one,,zero
,one,2,zero,16,one,zero,one,zero,two,43,one,8,zero
,one,,one,25,zero,zero,one,zero,two,29,one,35,one
zero,zero,4,zero,22,zero,zero,,zero,one,23,one,32,
,one,0,zero,5,one,,zero,zero,zero,47,one,15,zero
zero,,0,zero,45,one,one,zero,zero,zero,29,,27,zero
zero,zero,3,one,37,zero,one,,zero,two,39,one,47,zero
zero,one,,three,28,,,one,zero,,53,one,30,
zero,zero,,,38,zero,zero,one,zero,one,49,one,48,zero
zero,zero,3,two,27,,zero,,zero,one,,one,33,zero
zero,one,0,zero,31,zero,zero,zero,zero,two,,one,6,
one,zero,1,zero,39,,zero,one,zero,,39,,15,zero
zero,,4,two,,one,,,,zero,44,,,zero
zero,three,4,zero,30,zero,zero,zero,zero,three,49,one,26,one
zero,zero,7,,18,zero,zero,one,,zero,47,one,28,zero
zero,zero,0,zero,43,one,one,,,three,39,one,,zero
,two,4,one,31,,zero,one,zero,three,39,one,16,one
zero,zero,3,two,27,zero,zero,one,,one,59,one,37,zero
zero,zero,4,three,40,one,zero,one,zero,zero,6,one,50,zero
one,zero,2,,42,zero,zero,one,zero,zero,39,,,
zero,,6,two,34,zero,zero,one,zero,zero,65,one,,zero
one,zero,2,zero,20,one,zero,zero,zero,one,59,one,,
,two,2,one,20,,zero,one,zero,one,71,one,20,zero
zero,one,3,zero,6,one,zero,zero,zero,one,56,one,16,zero
zero,zero,5,,,,zero,one,zero,zero,,one,,zero
,zero,4,two,25,one,zero,,zero,zero,43,,5,one
one,zero,1,zero,,one,zero,one,zero,zero,39,one,,zero
zero,zero,5,zero,11,zero,zero,zero,zero,one,47,one,,zero
zero,zero,4,,23,,zero,one,zero,zero,29,one,2,zero
zero,zero,4,,8,zero,zero,,,one,,one,18,zero
zero,zero,4,,50,zero,zero,one,,zero,19,,60,
zero,one,,,22,zero,,one,,three,,one,32,
zero,zero,1,zero,46,zero,one,zero,zero,,59,,4,zero
zero,zero,4,zero,53,one,zero,,zero,three,23,,63,zero
one,,,zero,23,,zero,zero,zero,three,43,one,23,
zero,zero,2,one,17,,,one,zero,one,39,one,27,zero
zero,zero,2,zero,,one,zero,zero,zero,one,39,one,14,zero
,one,3,two,25,one,zero,one,zero,,19,one,35,zero
zero,zero,1,zero,37,one,zero,zero,zero,one,19,one,24,zero
,one,4,zero,10,one,zero,zero,one,,,one,10,zero
one,zero,6,,27,one,,,zero,zero,34,one,37,zero
zero,zero,4,,,zero,zero,zero,zero,one,59,one,19,zero
zero,one,,,16,zero,zero,zero,zero,,47,one,23,one
one,,0,zero,,zero,zero,,,zero,39,one,32,one
zero,zero,7,zero,24,one,zero,zero,zero,one,29,one,3,zero
one,zero,3,,,one,zero,,zero,one,,one,4,one
zero,,5,one,35,one,one,zero,zero,three,47,,30,one
,zero,3,two,32,zero,zero,one,zero,zero,71,one,12,one
one,one,2,one,22,zero,zero,,,one,39,one,20,zero
zero,one,,one,14,,zero,one,zero,two,43,one,22,zero
zero,zero,3,two,19,zero,zero,,zero,,49,one,,zero
,one,,,19,one,,one,zero,,41,one,29,zero
one,zero,2,zero,16,one,zero,,zero,zero,47,one,5,zero
one,zero,7,zero,14,,zero,,zero,two,39,one,24,zero
zero,one,4,one,20,zero,zero,one,,,44,one,30,zero
zero,zero,1,zero,19,one,,one,,one,39,one,8,zero
,one,2,one,,zero,zero,one,zero,,,one,42,
zero,zero,3,zero,17,one,zero,,,zero,39,one,18,zero
zero,zero,2,,,one,,one,zero,two,19,one,26,zero
zero,,,one,26,zero,,one,zero,two,,one,35,zero
zero,zero,5,,32,zero,zero,one,zero,zero,71,one,,zero
,zero,5,two,46,one,zero,one,zero,zero,83,,36,one
zero,zero,2,one,,,zero,,zero,zero,71,one,43,
one,one,2,one,21,zero,zero,one,zero,,44,one,31,
one,zero,,,19,zero,zero,one,,,47,one,3,zero
zero,zero,1,one,32,one,zero,,zero,two,54,,30,one
zero,zero,3,two,,,zero,,zero,zero,47,one,31,zero
zero,one,,two,29,,zero,one,zero,,29,one,20,
,,4,two,41,zero,zero,one,zero,,69,one,24,
zero,zero,0,zero,35,,one,zero,zero,,29,,45,zero
zero,,2,one,31,,zero,,zero,,11,one,,zero
zero,zero,2,,24,one,zero,one,,zero,43,one,34,zero
zero,zero,3,two,,one,zero,,zero,zero,39,,,one
one,,3,two,30,zero,zero,one,zero,one,39,one,12,zero
zero,one,2,one,19,one,zero,one,zero,three,39,one,2,
zero,zero,3,one,,zero,zero,one,zero,zero,19,one,,
one,zero,5,,,,zero,one,zero,zero,59,one,,zero
one,zero,4,three,24,one,,one,zero,one,,one,10,zero
,zero,3,,17,zero,zero,zero,,,39,one,0,zero
one,two,1,zero,14,one,zero,,,three,39,one,,one
zero,two,2,zero,51,zero,zero,,zero,zero,39,,61,
,one,3,two,26,one,,,zero,two,29,one,22,zero
zero,zero,3,,24,zero,zero,one,zero,one,89,one,25,zero
zero,,1,zero,25,zero,zero,zero,zero,zero,39,one,,zero
one,zero,5,three,28,zero,,one,zero,zero,14,one,20,zero
one,zero,3,two,27,zero,zero,one,zero,one,59,one,13,zero
zero,,2,,38,,zero,one,zero,two,43,one,48,one
one,,1,zero,15,zero,zero,one,zero,two,47,one,11,
zero,two,4,three,44,zero,zero,one,zero,,69,,54,
zero,zero,3,two,21,zero,,one,zero,one,35,one,,zero
zero,zero,5,one,45,,,one,zero,zero,,one,,zero
zero,,,,9,zero,zero,zero,zero,,49,one,19,
one,,5,,20,zero,zero,one,zero,,39,one,20,zero
zero,one,3,two,,,zero,one,zero,,,one,43,zero
zero,zero,2,one,19,zero,zero,one,zero,one,47,one,20,zero
one,zero,2,one,22,one,zero,one,,two,41,one,27,zero
zero,zero,2,,31,one,one,,zero,zero,49,,8,zero
zero,,5,one,41,one,,one,zero,zero,29,one,23,zero
one,zero,3,three,,one,one,,zero,zero,47,,49,zero
,zero,3,two,,zero,zero,,,zero,49,one,46,zero
zero,one,3,two,56,zero,,,zero,,,one,66,
zero,zero,3,,27,one,zero,one,,two,21,,15,zero
zero,one,,zero,,,,zero,zero,two,39,one,25,zero
zero,,4,one,18,zero,zero,one,zero,two,39,one,,one
zero,zero,,,18,zero,zero,one,zero,zero,47,one,7,zero
,zero,,,19,,zero,one,,one,19,,29,zero
,one,,one,,one,,,,,43,one,23,
zero,,3,one,26,one,zero,,,one,49,one,36,zero
one,,4,three,24,,zero,one,zero,zero,47,,12,
zero,,2,one,,zero,zero,one,zero,zero,39,zero,,zero
zero,zero,0,zero,23,one,zero,zero,zero,two,43,one,33,one
one,,,zero,10,zero,,zero,zero,,,,1,one
zero,zero,3,two,36,zero,zero,one,zero,zero,43,one,46,zero
one,one,3,two,31,,zero,one,zero,,47,one,10,one
one,two,4,,34,zero,zero,one,zero,two,39,one,25,zero
zero,zero,1,zero,,,zero,one,zero,zero,39,one,18,zero
zero,one,,two,32,zero,,one,zero,two,,one,16,one
,one,,zero,12,zero,,zero,zero,two,,one,0,one
,one,4,one,15,one,zero,one,,,,one,25,zero
zero,zero,1,zero,27,zero,zero,one,zero,,47,one,22,zero
zero,zero,7,zero,7,zero,,zero,zero,one,47,one,17,
zero,zero,2,one,38,,zero,,zero,zero,39,,,zero
zero,one,8,zero,,zero,,zero,zero,one,,one,11,one
one,two,0,zero,14,,zero,zero,zero,two,44,one,20,zero
,zero,4,three,13,one,zero,one,,one,19,one,23,zero
one,zero,2,two,18,one,zero,zero,zero,zero,48,,14,zero
zero,zero,6,,,zero,zero,zero,,zero,29,one,12,zero
zero,zero,4,zero,2,,zero,,zero,zero,29,one,,zero
one,zero,3,two,36,,zero,,zero,two,47,one,25,
zero,,3,two,52,zero,zero,one,zero,zero,59,one,20,
one,zero,1,one,16,one,zero,zero,zero,two,39,one,8,one
zero,,4,,13,,zero,zero,zero,one,35,one,20,zero
,one,,one,19,one,zero,one,zero,,11,one,2,zero
zero,,3,two,32,one,,one,zero,zero,23,one,42,zero
zero,zero,1,,16,,zero,,zero,one,2,one,26,zero
,,4,two,28,one,zero,one,,zero,44,,,zero
,one,2,zero,,one,zero,one,zero,,45,one,10,one
zero,zero,9,,19,zero,zero,,zero,one,49,,9,zero
,zero,,,10,,zero,zero,zero,zero,47,one,,zero
zero,zero,3,two,22,zero,zero,one,zero,zero,39,one,,zero
one,,0,zero,11,zero,zero,zero,zero,zero,47,one,,zero
zero,zero,0,,13,zero,zero,zero,,one,65,one,3,zero
,,2,one,24,one,zero,one,zero,,89,one,31,one
one,zero,4,four,24,one,,zero,zero,zero,47,,,zero
zero,zero,2,,19,zero,one,zero,zero,zero,59,one,20,zero
,,0,zero,14,one,zero,zero,zero,,39,one,24,zero
zero,zero,2,one,22,,zero,one,zero,one,39,one,20,zero
,zero,2,one,35,,zero,one,zero,two,47,,45,zero
one,zero,1,,20,zero,zero,one,zero,one,71,one,2,zero
zero,zero,4,two,,zero,zero,one,zero,zero,44,one,51,
,one,4,three,,one,zero,one,,,23,one,3,zero
,one,6,four,40,one,zero,one,zero,,4,,27,
zero,zero,5,zero,23,,zero,one,zero,zero,,,,zero
zero,one,,zero,20,one,,zero,zero,one,55,one,30,one
zero,zero,3,zero,11,one,zero,,zero,two,44,one,15,zero
one,one,4,two,42,zero,zero,one,zero,two,71,,22,one
,one,1,zero,43,one,zero,one,,,39,one,53,zero
zero,,8,,50,zero,zero,,zero,zero,,one,60,zero
one,one,,two,27,zero,,one,,,,one,37,one
zero,,,one,41,zero,,zero,zero,,47,one,,zero
one,zero,4,zero,,zero,zero,zero,zero,,,one,13,one
,zero,,two,21,zero,zero,one,zero,two,,one,31,zero
zero,one,5,two,23,,zero,one,zero,two,59,,11,one
zero,zero,4,zero,9,zero,zero,zero,,zero,47,one,19,zero
zero,,2,one,50,zero,zero,one,zero,two,39,,60,one
one,zero,3,,,zero,zero,one,zero,zero,47,one,19,
,zero,2,one,,zero,zero,one,zero,zero,59,one,31,zero
one,two,3,two,28,zero,zero,,zero,two,44,one,20,one
zero,one,4,three,29,,,one,zero,zero,,one,22,
zero,zero,1,zero,11,,zero,,zero,one,47,one,10,zero
one,zero,2,one,22,one,,,zero,one,39,one,,zero
zero,one,4,one,28,one,one,zero,zero,zero,47,one,38,
,zero,12,eight,32,,zero,,zero,zero,98,zero,,zero
zero,zero,1,one,32,,zero,zero,zero,two,47,one,37,zero
,,,one,30,zero,zero,one,,,84,one,40,one
zero,,7,one,20,,zero,zero,zero,three,49,,30,one
zero,zero,2,,31,zero,zero,one,zero,zero,39,one,17,zero
zero,zero,3,one,15,,zero,,zero,two,34,,16,zero
one,zero,4,,,,zero,zero,zero,zero,35,one,15,zero
zero,one,4,,28,zero,zero,,zero,one,,one,38,one
,,5,,17,,zero,zero,zero,one,39,one,15,zero
zero,zero,3,one,56,one,one,,zero,zero,14,zero,,zero
zero,three,5,,20,,zero,one,zero,two,47,one,30,one
zero,,2,,38,zero,zero,one,zero,zero,34,one,25,
one,zero,0,zero,38,one,zero,zero,zero,,31,one,,zero
,one,,two,,,zero,one,,zero,71,one,36,
,one,4,three,22,,zero,one,zero,,,one,2,one
one,,1,zero,,zero,zero,one,zero,two,49,one,29,
zero,one,3,,,one,,one,zero,two,35,one,15,one
,one,3,one,26,one,zero,one,zero,two,,one,16,
,two,,three,18,one,zero,,zero,two,39,one,,one
zero,zero,2,one,27,,zero,one,zero,zero,54,one,14,zero
zero,zero,2,zero,20,one,zero,zero,zero,two,47,one,30,zero
zero,one,3,two,31,one,,one,zero,,,one,,zero
zero,zero,6,zero,14,zero,zero,zero,zero,,43,one,,zero
zero,zero,3,two,33,zero,zero,one,zero,zero,,one,43,one
zero,zero,3,two,22,one,zero,,zero,two,43,one,30,
,one,,one,43,zero,,one,zero,zero,,one,53,
,one,1,zero,52,,zero,one,zero,zero,59,one,7,
,,5,zero,32,,,zero,zero,,,zero,3,
zero,one,3,two,33,one,zero,one,zero,,34,one,26,
one,zero,1,zero,11,zero,zero,,zero,one,49,one,2,zero
zero,zero,6,two,,one,zero,zero,zero,two,34,,,one
zero,,5,,25,one,zero,one,zero,zero,23,one,35,zero
one,,1,zero,55,zero,zero,,zero,one,,one,30,
one,two,2,one,,one,zero,one,,two,39,,0,
zero,zero,5,zero,13,zero,zero,zero,zero,zero,39,one,14,zero
one,zero,3,two,35,,zero,one,zero,one,43,,45,zero
zero,five,4,zero,18,zero,zero,zero,zero,,,one,10,one
one,,5,zero,7,zero,zero,zero,zero,zero,39,one,17,zero
zero,zero,3,two,16,zero,zero,one,zero,one,47,one,,one
one,zero,1,,,zero,zero,one,zero,one,47,one,3,zero
zero,zero,3,zero,11,zero,zero,zero,zero,zero,47,one,9,zero
zero,zero,4,zero,,zero,zero,zero,zero,zero,29,,20,zero
one,one,1,zero,43,,,one,zero,,59,,18,
zero,zero,6,five,36,zero,zero,one,zero,zero,43,one,46,zero
,zero,3,two,42,zero,zero,,zero,zero,6,,52,one
one,zero,3,zero,35,one,zero,,zero,zero,43,,45,zero
zero,two,4,three,44,one,zero,one,zero,one,29,one,54,zero
zero,one,,four,,zero,,one,zero,two,43,one,33,one
one,zero,6,three,46,zero,zero,one,zero,one,44,one,6,one
zero,zero,3,three,34,one,one,,zero,zero,44,one,44,
zero,zero,2,one,,one,zero,one,zero,zero,,,52,
one,one,2,one,22,,,one,,one,43,,28,
one,zero,,,,,one,zero,zero,three,33,one,,
one,zero,3,two,38,,zero,one,zero,one,,one,,one
,,3,two,14,zero,,one,zero,zero,,one,24,zero
zero,two,4,three,44,,zero,one,zero,one,64,,48,one
,two,2,two,43,,one,,,two,39,one,39,one
zero,,,three,17,one,one,zero,zero,one,39,zero,16,zero
zero,zero,3,two,19,zero,zero,one,zero,zero,49,one,29,zero
zero,zero,4,,,zero,,one,zero,zero,54,one,18,zero
one,two,2,one,,one,zero,,zero,,49,one,36,one
,one,,three,34,zero,zero,one,,,,one,,
zero,zero,5,four,39,zero,zero,one,zero,zero,39,one,13,zero
zero,zero,2,one,,zero,zero,,zero,zero,,one,58,one
,one,4,zero,9,one,,zero,zero,,43,one,19,zero
zero,zero,3,two,20,one,zero,one,zero,zero,19,one,,zero
zero,three,6,two,,zero,zero,one,zero,zero,69,one,38,one
zero,zero,4,three,35,zero,zero,one,zero,one,47,one,25,zero
zero,zero,3,two,,zero,zero,,,one,107,one,,one
,one,,two,,one,,zero,zero,zero,44,one,39,one
,,3,two,,zero,,one,zero,one,59,,43,zero
one,one,,one,,one,,zero,,,59,one,20,one
zero,zero,2,one,46,,zero,one,zero,zero,43,one,40,zero
,,3,two,24,zero,,one,zero,one,,one,34,zero
zero,zero,5,three,38,one,zero,one,zero,zero,43,one,29,
one,zero,3,two,28,,zero,one,zero,zero,17,one,38,one
zero,one,3,two,29,zero,,,zero,,,one,20,one
one,zero,3,two,19,,zero,one,zero,zero,97,one,29,zero
,one,2,one,,one,zero,one,zero,,47,one,34,one
,three,,one,,zero,zero,one,zero,one,41,one,,one
,one,5,four,,one,,one,zero,,39,one,,
one,zero,15,zero,17,zero,zero,,,,37,one,9,zero
zero,,4,three,25,one,zero,one,zero,zero,8,,35,zero
,zero,1,zero,,one,,,zero,two,44,one,16,
,one,2,one,,,,one,zero,,49,one,30,zero
zero,,5,,21,one,zero,one,zero,zero,20,one,31,zero
zero,,4,zero,,,zero,zero,zero,two,34,,,zero
,,5,four,,one,,one,zero,zero,,,27,
one,zero,3,two,33,zero,zero,one,zero,one,35,one,1,zero
,one,1,zero,,zero,zero,one,,one,,,30,
zero,one,,four,,,,,,one,,,34,zero
one,zero,1,,7,zero,zero,zero,zero,zero,,one,17,zero
,one,7,zero,13,one,,zero,zero,,43,one,1,zero
zero,zero,4,three,16,zero,,one,zero,zero,,one,,zero
zero,one,0,zero,45,one,,zero,zero,one,,zero,10,
zero,zero,1,zero,19,,zero,one,zero,zero,76,one,29,zero
zero,three,,zero,9,,zero,zero,zero,two,2,one,,zero
,zero,5,,39,,zero,one,zero,zero,49,,49,zero
zero,zero,1,zero,,one,zero,,,zero,11,,9,zero
zero,zero,2,one,20,one,zero,one,zero,zero,43,one,30,
one,zero,1,zero,,one,zero,one,zero,one,47,one,5,zero
,one,,four,33,one,,one,,three,39,one,,
,one,2,one,13,zero,,,zero,two,43,one,23,one
,zero,,zero,18,zero,zero,zero,zero,one,71,one,4,one
zero,zero,5,four,29,one,,one,zero,zero,53,one,15,zero
zero,zero,4,zero,5,zero,zero,zero,zero,one,47,one,5,zero
zero,,5,,16,zero,zero,one,,one,47,one,10,zero
zero,,,four,35,zero,,one,zero,,59,one,30,
zero,zero,5,four,34,,zero,one,zero,zero,49,one,,zero
zero,zero,4,three,,zero,zero,one,zero,zero,19,,10,zero
zero,zero,1,,25,zero,one,zero,zero,zero,,one,35,zero
zero,zero,4,,23,,zero,one,zero,zero,47,one,,zero
one,zero,10,nine,27,,,,zero,zero,29,one,19,zero
zero,zero,,two,28,one,zero,one,zero,zero,23,,,zero
