AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
34,1,6,0,2,0,2,1,4817.2,1,14400,3,,1,2,2,2,255,75
,,1,0,,0,,1,4817.2,10,79600,8,,2,2,2,2,120,121
77,,1,,1,0,2,1,4817.2,,71260,8,501,2,2,2,,123,121
,,1,0,,,2,1,4817.2,12,473000,9,501,2,2,2,,162,162
57,2,1,0,6,0,2,1,4817.2,12,423000,9,,2,2,2,2,141,162
,2,1,0,1,0,2,1,4817.2,9,52600,7,455,2,2,2,2,65,66
28,1,1,0,,0,2,1,4817.2,8,25000,4,455,2,2,2,2,81,66
45,1,1,0,1,2,4,1,4817.2,9,123700,9,501,2,2,2,2,80,80
45,2,1,0,1,2,4,1,4817.2,9,243300,9,501,2,2,2,,105,80
15,1,6,,,2,,1,4817.2,4,0,0,501,2,2,2,2,60,80
69,,1,0,1,,2,1,4817.2,12,441500,9,501,2,2,2,2,80,80
68,2,1,0,1,0,2,1,4817.2,12,426200,9,501,2,2,2,,80,80
29,,5,3,2,3,4,2,4817.2,4,2990,1,11,2,2,2,2,56,56
38,,1,0,1,2,4,1,4817.2,12,169000,9,501,2,2,2,2,75,75
,1,1,,1,,4,1,4817.2,12,57000,7,501,2,2,2,2,91,75
39,1,1,0,1,1,3,1,4817.2,,32400,5,501,2,2,2,2,103,103
36,2,1,1,1,1,3,1,4817.2,,135000,9,501,2,2,2,2,84,103
28,1,1,0,,0,2,2,4817.2,9,130070,9,501,2,2,2,2,151,151
28,2,1,0,,0,2,2,4817.2,9,39000,6,501,2,2,2,2,127,151
,1,1,0,1,,2,1,4817.2,9,242300,9,501,2,2,2,2,69,69
33,,1,0,,0,2,1,4817.2,,970,1,501,2,2,2,2,82,69
,1,1,0,1,0,,1,4817.2,10,10000,2,,2,2,2,2,49,48
65,2,1,,1,0,2,1,4817.2,10,113000,9,501,2,2,2,2,48,48
,,1,,1,,3,1,4817.2,9,76000,8,501,2,2,2,,117,117
49,1,1,0,1,0,3,1,4817.2,,423000,9,501,2,2,2,2,93,117
20,,6,0,,0,3,1,4817.2,7,0,0,,2,2,2,2,117,117
66,2,1,0,1,0,2,1,4817.2,10,93000,9,501,2,2,2,2,75,75
66,1,1,0,1,0,2,1,4817.2,11,179900,9,501,2,2,2,,78,75
30,1,1,0,1,0,2,,4817.2,9,110000,9,501,2,2,2,2,57,57
29,,1,4,1,0,,1,4817.2,,76000,8,501,2,2,2,2,51,57
,2,3,0,1,0,2,1,4817.2,,93700,9,,2,2,2,2,73,73
26,1,6,0,,0,2,,4817.2,9,10000,2,,2,2,2,2,85,73
,1,1,0,6,0,,2,4817.2,11,16700,3,98,2,2,2,2,79,79
31,2,1,,6,0,2,2,4817.2,11,0,0,98,2,2,2,2,83,79
,2,1,0,1,0,,1,4817.2,,-1300,0,,2,2,2,2,46,46
,1,1,0,1,,2,1,4817.2,10,200000,9,501,2,2,2,2,54,46
44,,1,0,1,2,4,1,4817.2,12,86000,9,462,2,2,2,2,125,125
,2,1,0,1,,4,1,4817.2,10,32000,5,,2,2,2,2,106,125
15,2,6,0,1,2,4,1,4817.2,3,0,0,,2,2,2,2,123,125
,1,1,0,,0,4,1,4817.2,12,175000,9,501,2,2,2,2,150,150
,2,1,0,,0,4,1,4817.2,,60000,7,501,2,2,2,2,150,150
18,,6,0,,0,4,,4817.2,4,0,0,,2,2,2,2,200,150
18,2,6,,1,0,4,1,4817.2,4,0,0,501,2,2,2,,200,150
62,1,1,,1,0,3,1,4817.2,9,80200,8,501,2,2,2,,86,86
45,1,1,0,1,0,3,,4817.2,12,100000,9,501,2,2,2,2,80,86
,2,5,0,,0,3,1,4817.2,7,68400,8,501,2,2,2,2,82,86
74,1,1,,1,0,2,1,4817.2,10,58300,7,382,2,2,2,,48,49
74,2,1,0,1,0,2,1,4817.2,9,0,0,,2,2,2,2,50,49
66,1,1,0,1,,2,1,4817.2,,43930,6,330,2,2,2,,80,80
66,2,1,,1,0,,1,4817.2,9,7000,2,330,2,2,2,2,80,80
72,,1,0,,,2,,4817.2,10,98500,9,501,2,2,1,1,84,84
70,2,1,0,1,0,2,1,4817.2,10,74700,8,501,2,2,2,,84,84
37,1,1,0,,1,3,1,4817.2,10,185000,9,501,2,2,2,2,70,70
38,2,1,,1,1,3,1,4817.2,10,30500,5,501,2,2,2,2,61,70
61,,1,0,2,0,2,1,4817.2,9,160000,9,501,2,2,2,2,34,34
57,,1,0,2,0,2,1,4817.2,,82000,8,501,2,2,2,2,68,34
,1,1,0,1,0,2,2,4817.2,,54700,7,345,2,2,2,2,123,123
24,,1,,6,0,2,2,4817.2,9,3500,1,345,2,2,2,2,74,123
50,2,1,0,6,3,5,1,4817.2,9,160000,9,501,2,2,2,2,60,60
,1,1,0,1,3,5,1,4817.2,9,100000,9,501,2,2,2,2,65,60
15,2,6,0,,3,5,,4817.2,4,0,0,,2,2,2,2,73,60
64,2,1,0,1,,2,,4817.2,,24000,4,,2,1,1,,85,86
,1,1,0,1,,2,,4817.2,,25000,4,287,2,2,1,1,87,86
31,2,1,0,1,2,4,1,4817.2,9,30000,5,448,2,2,2,2,74,74
31,,1,0,1,2,4,1,4817.2,9,85200,8,448,2,2,2,2,66,74
,2,1,0,6,,,2,4817.2,,0,0,,2,2,2,2,172,173
,1,1,0,6,,3,2,4817.2,10,144000,9,501,2,2,2,2,194,173
30,,1,0,6,0,2,2,4817.2,12,28900,5,170,2,2,2,2,64,64
26,2,1,,6,0,2,2,4817.2,,0,0,170,2,2,2,2,50,64
37,,1,0,,1,3,2,4817.2,9,121000,9,501,2,2,2,2,94,95
40,2,1,0,1,1,3,2,4817.2,9,54000,7,,2,2,2,2,82,95
45,,1,0,1,3,5,1,4817.2,12,60000,7,501,2,2,2,2,73,73
41,1,1,0,1,3,5,1,4817.2,12,423000,9,501,2,2,2,2,63,73
,1,1,0,1,2,4,2,4817.2,11,439000,9,501,2,2,2,,140,140
32,2,1,,1,2,4,2,4817.2,,0,0,501,2,2,2,2,164,140
55,2,1,0,1,1,4,1,4817.2,,46000,7,500,2,2,2,2,123,123
,1,1,0,1,1,4,1,4817.2,12,83000,8,500,2,2,2,2,148,123
19,2,6,0,1,1,4,1,4817.2,7,4000,1,500,2,2,2,2,175,123
15,2,6,0,,1,4,,4817.2,4,500,1,500,2,2,2,2,147,123
63,2,1,0,6,0,2,1,4817.2,9,47600,7,329,2,2,2,2,103,103
63,1,1,,6,0,2,1,4817.2,9,8000,2,329,2,2,2,2,120,103
37,2,1,,,2,4,1,4817.2,12,74000,8,501,2,2,2,2,106,106
,,1,0,1,2,4,1,4817.2,10,123000,9,501,2,2,2,2,126,106
,,1,0,6,0,2,1,4817.2,,76550,8,501,2,2,2,2,71,72
,1,1,0,1,0,,1,4817.2,9,14150,3,,2,2,2,2,90,72
74,1,1,0,1,0,2,1,4817.2,10,40000,6,501,2,2,2,1,85,86
66,,1,,1,,,1,4817.2,7,102000,9,501,2,2,2,2,87,86
65,2,1,0,1,0,2,1,4817.2,,43100,6,,2,2,2,2,113,112
68,1,1,,1,0,2,1,4817.2,10,4000,1,309,2,2,2,2,116,112
48,1,1,0,1,1,3,1,4817.2,11,424000,9,501,2,2,2,2,150,150
,2,1,0,9,,3,1,4817.2,12,180000,9,501,2,2,2,2,217,150
60,2,1,0,1,0,5,1,4817.2,,74000,8,501,2,2,2,2,61,61
61,1,1,2,,0,,1,4817.2,10,74000,8,501,2,2,2,2,53,61
,,2,,,0,,1,4817.2,9,14000,3,501,2,2,2,2,75,61
,1,2,0,1,0,5,1,4817.2,5,0,0,,2,2,2,2,120,61
23,,1,0,1,0,2,1,4817.2,,62000,8,501,2,2,2,,176,176
26,1,1,0,1,0,2,1,4817.2,,70000,8,501,2,2,2,,158,176
,1,1,0,1,,2,1,4817.2,11,53250,7,401,2,2,2,2,79,79
68,2,1,,1,0,,1,4817.2,10,14500,3,401,2,2,2,2,67,79
83,,1,0,1,,2,1,4817.2,,69900,8,501,2,1,2,1,141,141
,,1,0,1,,2,1,4817.2,,36000,6,501,2,1,2,1,145,141
31,2,1,0,1,2,,1,4817.2,,0,0,501,2,2,2,2,110,110
32,,1,,1,2,4,,4817.2,11,202000,9,501,2,2,2,2,97,110
42,1,1,0,1,1,,1,4817.2,11,240000,9,501,2,2,2,2,103,103
,2,1,0,1,,3,1,4817.2,9,131200,9,501,2,2,2,2,88,103
42,,6,0,1,1,2,1,4817.2,8,11000,2,62,2,2,2,2,87,86
46,1,6,0,,1,2,,4817.2,6,30000,5,,2,2,2,2,93,86
,2,1,0,6,1,3,1,4817.2,12,87000,9,501,2,2,2,,89,89
,1,1,,1,1,3,1,4817.2,,57000,7,501,2,2,2,2,87,89
65,1,6,0,1,0,2,1,4817.2,4,26000,4,380,2,2,2,,87,86
63,,6,0,1,0,2,1,4817.2,5,32000,5,380,1,2,2,2,92,86
54,1,1,0,1,6,8,1,4817.2,11,433000,9,501,2,2,2,2,79,80
42,2,1,0,1,6,8,1,4817.2,,0,0,501,2,2,1,2,82,80
15,1,6,0,1,,8,,4817.2,4,0,0,,2,2,2,2,59,80
68,,5,0,1,,2,,4817.2,9,9000,2,,2,1,2,,488,488
15,1,6,0,1,0,,2,4817.2,4,0,0,,2,2,2,2,368,488
,1,1,0,6,0,2,,4817.2,10,55000,7,374,2,2,2,2,59,60
34,2,1,0,,0,,1,4817.2,9,8000,2,374,2,2,2,2,65,60
,2,1,0,2,0,,2,4817.2,8,50300,7,491,2,2,2,2,78,78
,,1,0,2,0,2,2,4817.2,5,24600,4,491,2,2,2,2,80,78
61,2,1,0,1,0,3,1,4817.2,7,6300,1,39,2,2,2,2,91,91
,1,1,0,1,0,,1,4817.2,7,0,0,39,1,1,2,2,107,91
21,1,6,0,1,0,3,1,4817.2,7,1500,1,39,2,2,2,2,179,91
67,1,1,0,,0,2,1,4817.2,10,124200,9,501,2,2,2,,80,80
63,2,1,,1,0,,1,4817.2,,23000,4,501,2,2,2,2,83,80
46,1,4,,1,2,3,2,4817.2,9,63500,8,313,2,2,2,2,77,78
24,,1,0,1,0,2,2,4817.2,10,45000,6,267,2,2,2,2,70,69
,1,1,0,1,0,2,,4817.2,,0,0,267,2,2,2,2,63,69
30,1,1,0,1,0,,2,4817.2,8,43000,6,501,2,2,2,2,51,50
,2,1,0,,0,2,2,4817.2,10,62000,8,501,2,2,2,2,57,50
47,1,4,4,1,0,2,2,4817.2,5,20000,4,152,2,2,2,2,86,50
,1,1,,1,0,2,1,4817.2,12,360000,9,501,2,2,2,2,111,111
,2,1,0,1,0,2,1,4817.2,,20500,4,501,2,2,2,,98,111
63,1,1,,1,0,2,1,4817.2,,100000,9,501,2,2,1,1,111,111
61,2,1,0,1,0,2,1,4817.2,11,0,0,501,2,2,2,2,99,111
38,,4,0,1,2,3,1,4817.2,12,69000,8,,2,2,2,2,85,85
44,1,4,0,2,2,,1,4817.2,6,2700,1,20,2,2,2,2,160,85
32,,1,1,1,2,4,1,4817.2,9,94000,9,501,2,2,2,2,78,79
31,1,1,0,1,2,4,1,4817.2,9,105000,9,501,2,2,2,2,68,79
83,1,1,0,1,0,2,,4817.2,10,209400,9,501,2,2,2,2,93,93
77,2,1,,1,0,2,,4817.2,10,16200,3,501,2,2,2,2,94,93
28,,6,0,1,0,2,2,4817.2,10,139000,9,501,2,2,2,,209,209
25,2,6,0,1,0,2,2,4817.2,10,30000,5,501,2,2,2,2,187,209
60,1,1,0,1,,2,1,4817.2,10,96000,9,501,2,2,1,,142,143
,,1,0,1,,,1,4817.2,,90000,9,501,2,2,2,,124,143
48,2,4,0,2,0,2,2,4817.2,8,40700,6,246,2,2,2,2,420,421
19,,6,0,2,0,2,2,4817.2,7,1000,1,,2,2,2,2,661,421
47,1,1,1,1,1,3,2,4817.2,9,70000,8,345,2,2,2,2,187,188
47,2,1,,1,,3,2,4817.2,10,0,0,345,2,2,2,2,146,188
16,1,6,1,1,,3,,4817.2,4,0,0,,2,2,2,2,171,188
52,,4,0,1,,3,2,4817.2,10,65000,8,325,2,1,2,2,74,73
16,2,6,0,,2,3,2,4817.2,4,1000,1,,2,2,2,2,82,73
,2,1,0,1,0,2,1,4817.2,9,34200,5,501,2,2,2,2,98,98
80,,1,0,1,0,2,1,4817.2,12,161200,9,501,2,2,2,1,99,98
,1,1,0,1,2,4,,4817.2,,70000,8,501,2,2,2,2,89,89
43,2,1,0,,,4,1,4817.2,10,93000,9,,2,2,2,2,87,89
15,1,6,,,2,,1,4817.2,4,0,0,501,2,2,2,2,63,89
27,1,1,,,0,,2,4817.2,10,70000,8,468,2,2,2,2,59,58
27,2,1,0,1,0,,2,4817.2,,10000,2,468,2,2,2,,49,58
72,1,1,0,1,0,3,,4817.2,10,56180,7,501,2,2,2,2,59,59
73,,1,0,1,0,3,1,4817.2,10,45800,7,,2,2,2,2,61,59
47,1,6,0,1,0,3,1,4817.2,10,10000,2,501,2,2,2,2,74,59
38,2,1,0,1,0,,2,4817.2,12,150000,9,501,2,2,2,2,90,90
,,1,,2,0,2,2,4817.2,10,100000,9,501,2,2,2,2,174,90
30,1,1,0,1,0,2,2,4817.2,9,80000,8,475,2,2,2,2,58,58
30,2,1,,1,0,2,2,4817.2,,0,0,475,2,2,2,2,70,58
,1,1,,1,,,1,4817.2,11,447000,9,,2,2,2,,83,83
55,2,1,0,1,,2,1,4817.2,9,13000,3,501,2,2,2,2,83,83
73,1,1,,1,0,2,1,4817.2,10,11200,2,144,2,2,2,2,50,50
72,2,1,0,1,0,2,1,4817.2,,11100,2,144,2,2,2,2,48,50
28,1,1,,1,0,2,2,4817.2,10,600,1,397,2,2,2,2,149,149
27,2,1,,1,,2,2,4817.2,,67000,8,397,2,2,2,2,127,149
65,2,1,,1,0,3,1,4817.2,9,36400,6,501,2,2,2,2,116,116
65,,1,0,1,0,3,,4817.2,12,200000,9,501,2,2,2,2,120,116
24,2,6,0,1,0,3,,4817.2,9,12000,2,501,2,2,2,2,168,116
36,1,1,,6,0,2,2,4817.2,,0,0,0,2,2,2,2,74,74
32,2,1,,6,0,2,,4817.2,10,0,0,,2,2,2,2,48,74
,1,1,0,1,,3,1,4817.2,11,423000,9,501,2,2,2,2,50,50
,2,1,0,,1,3,1,4817.2,,57200,7,501,2,2,2,2,68,50
15,2,6,0,1,1,,1,4817.2,4,0,0,501,1,2,2,2,60,50
57,,1,0,1,,3,1,4817.2,11,250000,9,501,2,2,2,2,163,164
53,,1,0,1,1,3,1,4817.2,10,120000,9,501,2,2,2,2,150,164
17,1,6,0,,1,3,,4817.2,4,2000,1,501,2,2,2,2,107,164
28,1,6,0,,,2,1,4817.2,9,100000,9,,2,2,2,2,105,104
23,2,6,0,,,2,1,4817.2,9,85000,8,,2,2,2,,118,104
54,1,4,0,,1,2,1,4817.2,9,120000,9,,2,2,2,,82,82
16,,6,,,1,2,,4817.2,4,0,0,,2,2,2,2,88,82
,,1,4,1,3,,1,4817.2,9,16350,3,421,2,2,2,2,77,77
45,,1,0,1,3,5,1,4817.2,,110050,9,421,2,2,2,2,85,77
17,2,6,4,1,3,5,1,4817.2,4,20,1,,2,2,2,2,92,77
35,2,1,,1,2,4,2,4817.2,,2900,1,235,2,2,2,2,86,86
,1,1,0,1,,4,2,4817.2,,58000,7,235,2,2,2,2,71,86
78,1,3,0,1,0,2,1,4817.2,6,37200,6,259,2,2,2,2,105,106
57,1,6,1,,0,2,1,4817.2,4,2500,1,259,2,2,2,2,83,106
28,1,1,0,6,1,3,2,4817.2,,20000,4,221,2,2,2,2,82,82
26,2,1,,6,1,3,2,4817.2,12,25000,4,221,2,2,2,,53,82
,1,1,0,6,2,4,1,4817.2,,140000,9,501,2,2,2,2,175,175
41,2,1,,6,,,1,4817.2,10,0,0,501,2,2,2,2,161,175
,1,1,0,1,0,2,1,4817.2,10,182000,9,501,2,2,2,2,145,145
57,2,1,,1,0,,1,4817.2,9,0,0,501,2,2,2,2,126,145
48,,1,0,1,0,2,1,4817.2,,32000,5,318,2,2,2,,111,111
54,1,1,0,1,0,,1,4817.2,5,22000,4,318,2,2,2,,85,111
,1,1,0,1,0,2,1,4817.2,,54010,7,501,2,2,2,2,489,488
63,2,1,0,1,0,2,1,4817.2,5,52010,7,501,2,2,2,2,506,488
,1,1,0,1,,2,1,4817.2,11,424000,9,501,2,2,2,2,96,96
38,2,1,0,6,0,2,1,4817.2,12,55000,7,501,2,2,2,2,103,96
,1,1,,1,0,2,2,4817.2,7,26400,5,274,2,2,2,2,162,163
,2,1,0,1,0,,2,4817.2,7,20000,4,274,2,2,2,2,66,163
67,2,3,0,2,,3,1,2674.3,,27600,6,142,2,1,2,,62,63
16,2,6,0,,0,3,1,2674.3,4,1270,1,,2,2,2,2,84,63
16,2,6,,2,0,3,1,2674.3,4,0,0,0,2,2,2,2,85,63
16,2,6,,2,0,,1,2674.3,4,0,0,,1,2,2,2,84,63
79,,1,0,2,,,,2674.3,,6900,2,151,2,1,2,,37,37
77,1,1,,2,,,1,2674.3,,12000,3,151,2,1,2,2,31,37
67,1,2,0,2,0,3,1,2674.3,5,11000,3,151,2,2,2,2,32,37
,1,1,0,2,0,,1,2674.3,6,50000,8,501,2,2,2,2,30,30
62,2,1,0,,0,3,1,2674.3,9,48000,7,501,2,2,2,2,31,30
43,2,4,0,2,0,3,,2674.3,,5000,2,501,2,2,2,2,45,30
51,1,1,0,1,1,3,1,2674.3,,73500,9,501,2,2,2,2,81,82
50,,1,0,1,1,3,1,2674.3,9,70000,8,501,2,2,2,2,78,82
16,2,6,,1,,3,1,2674.3,4,0,0,501,2,2,2,2,87,82
54,2,1,,1,0,3,1,2674.3,10,0,0,,2,2,2,2,39,39
60,,1,0,1,,3,1,2674.3,,345000,9,501,2,2,2,2,40,39
18,2,6,0,1,,,1,2674.3,5,1400,1,501,2,2,2,2,39,39
,2,1,0,2,3,5,2,2674.3,5,15800,4,200,2,2,2,2,56,56
49,,1,0,2,3,5,2,2674.3,10,45000,7,200,2,2,2,2,53,56
16,,6,0,2,3,5,2,2674.3,4,0,0,200,2,2,2,2,47,56
41,2,6,0,1,0,2,,2674.3,6,11900,3,98,2,2,2,2,156,155
38,1,4,0,,0,2,2,2674.3,,10700,3,81,2,2,2,2,120,155
21,1,6,0,,0,2,,2674.3,4,4700,2,98,2,2,1,2,180,155
25,,1,0,2,3,5,2,2674.3,,46000,7,291,2,2,2,2,51,52
24,2,1,0,2,3,5,2,2674.3,,42000,7,291,2,2,2,2,66,52
49,2,1,,2,0,,1,2674.3,5,7600,2,219,2,2,2,,63,63
47,1,1,0,2,0,6,1,2674.3,7,70000,8,219,2,2,2,2,61,63
27,1,6,,2,0,6,1,2674.3,1,0,0,,2,2,2,2,57,63
26,2,6,0,,0,,1,2674.3,,2400,1,,2,2,2,2,72,63
19,1,6,0,2,0,6,1,2674.3,7,0,0,219,2,2,2,2,86,63
47,2,6,0,2,0,3,1,2674.3,10,20400,5,501,2,2,2,2,97,97
31,1,6,0,,0,3,1,2674.3,11,106000,9,501,2,2,2,,172,97
23,,6,0,,0,3,,2674.3,7,7300,2,,2,2,2,2,87,97
37,2,1,0,,3,5,2,2674.3,,41500,7,160,2,2,2,,32,32
40,1,1,,2,3,,2,2674.3,7,7500,2,160,2,2,2,2,42,32
53,2,1,,2,1,,2,2674.3,,9300,2,144,2,2,2,1,30,30
,1,1,0,2,,4,2,2674.3,,11600,3,144,2,2,2,2,25,30
22,1,6,0,,1,4,2,2674.3,5,17300,4,144,2,2,2,2,29,30
17,1,6,0,,1,4,,2674.3,4,0,0,144,2,2,2,2,28,30
57,2,1,0,2,0,,1,2674.3,7,91200,9,501,2,2,2,2,54,53
,1,1,0,2,,2,,2674.3,,100000,9,501,2,2,2,2,61,53
70,2,4,0,2,,2,,2674.3,9,54400,8,362,2,2,2,,193,194
19,2,6,0,2,0,2,2,2674.3,7,600,1,362,1,2,2,2,182,194
73,2,3,0,2,0,4,1,2674.3,9,22000,5,83,2,2,2,2,31,31
39,2,5,0,2,0,4,1,2674.3,7,0,0,,2,2,2,2,63,31
22,1,6,0,2,0,4,,2674.3,7,0,0,83,2,2,2,2,45,31
25,,1,0,2,1,3,2,2674.3,7,21900,5,208,2,2,2,2,172,172
29,1,1,,2,1,3,2,2674.3,7,20800,5,208,2,2,2,2,132,172
50,2,6,0,,0,2,,2674.3,5,24000,5,,2,2,2,2,92,92
,2,6,0,,0,2,,2674.3,7,4200,2,165,2,2,2,2,112,92
72,1,1,0,2,0,3,1,2674.3,9,31600,6,501,2,2,2,2,98,99
70,,1,0,,0,3,1,2674.3,9,89000,9,501,2,2,2,2,77,99
20,2,6,0,,0,3,1,2674.3,7,7700,2,,2,2,2,,142,99
,1,1,0,2,0,,1,2674.3,,25300,5,316,2,2,2,2,53,53
67,2,1,,2,0,,1,2674.3,,23000,5,316,2,2,2,2,32,53
51,1,6,0,,0,2,2,2674.3,5,6000,2,,2,2,2,,177,177
22,1,6,0,,0,2,,2674.3,4,0,0,35,2,2,2,2,184,177
47,,4,,2,0,3,,2674.3,5,30000,6,256,2,2,2,2,174,175
26,1,6,0,2,0,3,2,2674.3,7,21000,5,,2,2,2,2,164,175
54,1,6,0,2,0,,,2674.3,5,0,0,,2,2,2,2,202,175
76,2,4,0,1,0,3,1,2674.3,7,12500,3,,2,2,2,2,251,250
54,,1,0,1,,3,1,2674.3,,17000,4,400,1,1,2,,344,250
57,,1,0,1,0,3,1,2674.3,7,50000,8,400,2,2,2,2,354,250
67,1,1,,2,0,4,2,2674.3,4,13000,3,138,2,2,2,2,91,91
66,2,1,0,2,0,4,,2674.3,,9500,3,138,2,1,2,2,72,91
32,2,6,0,,,4,2,2674.3,7,7300,2,138,2,2,2,,202,91
31,2,6,0,2,0,4,,2674.3,7,6300,2,,2,2,2,2,202,91
30,,6,0,,1,2,2,2674.3,7,21000,5,120,2,2,2,2,275,275
31,2,6,0,,1,2,1,2674.3,9,7820,2,,2,2,2,2,106,107
34,,4,0,,1,2,1,2674.3,7,19000,4,,2,2,2,,79,107
78,2,6,0,2,0,2,1,2674.3,11,69800,8,,2,2,2,2,38,38
72,,4,0,,,2,1,2674.3,,21700,5,501,2,1,2,2,35,38
57,2,6,0,,1,3,,2674.3,8,41000,7,,2,2,2,,32,32
15,1,6,,2,1,,1,2674.3,,0,0,200,2,2,2,2,35,32
58,2,2,,,1,3,1,2674.3,8,0,0,200,2,2,2,2,42,32
44,2,6,0,2,2,4,,2674.3,7,29000,6,,2,2,2,2,346,346
21,1,6,0,2,,4,1,2674.3,7,6300,2,,2,2,2,2,319,346
15,,6,0,,,4,,2674.3,4,0,0,137,2,2,2,2,300,346
15,1,6,0,2,2,4,1,2674.3,4,0,0,,2,2,2,2,325,346
52,2,4,0,,,2,,2674.3,10,46000,7,264,2,1,1,2,118,118
46,,6,0,2,1,2,1,2674.3,4,3500,2,26,2,2,2,2,118,118
38,2,6,0,,1,2,2,2674.3,9,19000,4,108,2,2,2,,40,40
38,,1,0,1,2,4,1,2674.3,10,176900,9,501,2,2,2,2,99,99
37,2,1,0,,2,4,1,2674.3,,41000,7,501,2,2,2,2,124,99
75,1,1,0,,0,2,1,2674.3,10,71400,9,501,2,2,2,2,47,46
76,,1,0,1,0,2,,2674.3,,47100,7,501,2,2,2,2,55,46
79,2,3,0,2,0,,,2674.3,4,8400,2,,2,1,2,2,37,37
56,2,6,0,2,0,2,,2674.3,5,13200,3,,2,2,2,2,35,37
38,2,5,0,2,,2,2,2674.3,5,32000,6,,2,2,2,2,94,95
21,2,6,0,,0,2,2,2674.3,7,6000,2,,2,2,2,2,112,95
31,,6,0,,1,2,2,2674.3,5,36600,7,210,2,2,2,2,51,50
,1,1,0,2,0,2,2,2674.3,7,36000,7,369,2,2,2,2,71,72
54,2,1,0,2,0,2,,2674.3,8,26500,6,369,2,2,2,2,77,72
,1,1,0,2,0,2,1,2674.3,4,21000,5,,2,2,2,,28,28
68,,1,0,2,0,2,1,2674.3,,25500,5,305,2,2,2,2,22,28
39,,1,0,,0,2,1,2674.3,11,53000,8,377,2,2,2,,156,156
,2,1,,1,0,2,1,2674.3,7,11400,3,377,2,2,2,2,200,156
,1,1,0,2,0,2,2,2674.3,4,40000,7,310,2,2,2,2,103,103
,2,1,,2,0,,2,2674.3,5,13000,3,310,2,2,2,2,112,103
,1,1,0,2,0,5,1,2674.3,5,16000,4,165,2,2,2,2,31,31
54,2,1,0,2,0,5,1,2674.3,6,21500,5,165,1,1,1,2,37,31
28,,6,0,,0,5,1,2674.3,4,8500,2,,2,2,2,,44,31
21,1,6,0,2,0,5,,2674.3,4,7200,2,,2,2,2,2,35,31
,,1,0,1,2,4,1,2674.3,,49000,7,501,2,2,2,2,61,61
46,1,1,0,1,,4,1,2674.3,8,85000,9,501,2,1,2,2,53,61
15,2,6,0,1,2,,,2674.3,4,0,0,,2,2,2,2,56,61
34,,1,0,6,3,5,1,2674.3,11,50000,8,331,2,2,2,2,26,26
,2,1,,,3,5,1,2674.3,11,50000,8,331,2,2,2,2,68,26
27,1,6,0,,2,,,2674.3,4,10200,3,50,2,2,2,,153,152
25,2,6,0,,2,3,2,2674.3,7,6400,2,,2,2,2,2,194,152
53,,4,,,0,3,1,2674.3,7,48000,7,,2,2,2,2,173,173
20,1,6,0,2,0,3,,2674.3,7,15600,4,359,2,2,2,2,164,173
20,2,6,0,,0,3,1,2674.3,7,7200,2,,2,2,2,2,212,173
,2,1,0,,0,,1,2674.3,,39000,7,460,2,2,2,2,127,127
42,,1,0,1,0,2,1,2674.3,10,39000,7,460,2,2,2,2,97,127
43,,6,0,,3,,2,2674.3,9,19800,5,,2,2,2,2,112,112
64,1,1,0,,0,2,1,2674.3,10,72000,9,501,2,2,2,2,45,44
72,,1,,1,0,2,1,2674.3,10,67150,8,501,2,2,2,2,46,44
59,2,1,,,0,2,1,2674.3,9,3500,2,317,2,2,2,2,49,49
62,1,1,0,2,0,2,1,2674.3,,50000,8,317,2,2,2,2,55,49
57,2,4,0,2,1,7,1,2674.3,6,7800,2,136,2,2,2,2,46,46
38,2,4,0,,1,7,1,2674.3,8,22000,5,136,2,2,2,2,68,46
23,2,6,0,2,1,7,1,2674.3,8,5700,2,136,2,2,2,2,63,46
22,1,6,0,2,1,7,1,2674.3,8,8900,2,,2,2,2,2,48,46
19,1,6,0,2,1,7,1,2674.3,5,12000,3,,2,2,2,2,75,46
17,,6,0,2,1,7,1,2674.3,4,0,0,136,2,2,2,2,49,46
49,1,1,0,1,0,2,,2674.3,6,24000,5,213,2,2,2,2,53,54
43,,1,4,8,0,2,2,2674.3,9,12000,3,213,2,2,2,2,53,54
69,1,1,0,2,,4,1,2674.3,1,15000,4,231,2,1,2,2,52,51
53,2,1,0,2,0,,1,2674.3,9,30000,6,231,2,2,2,2,61,51
26,1,6,,,0,4,,2674.3,1,0,0,,2,2,2,2,57,51
35,1,6,0,,0,4,,2674.3,1,15000,4,,2,2,2,2,100,51
58,2,4,0,,0,4,1,2674.3,7,14080,4,116,2,2,2,2,47,47
38,1,5,0,,0,4,1,2674.3,1,9530,3,,2,2,2,2,88,47
32,2,6,0,2,,4,1,2674.3,1,7000,2,116,2,2,2,2,99,47
63,2,1,0,,0,2,,2674.3,,32100,6,501,2,2,2,2,82,82
63,1,1,0,2,0,2,1,2674.3,5,60000,8,501,2,2,2,,94,82
54,2,4,,2,0,4,,2674.3,10,0,0,0,2,1,2,2,41,40
30,1,6,0,2,0,4,1,2674.3,5,33300,6,,2,2,2,2,76,40
35,2,1,,1,3,5,,2674.3,9,8000,2,326,2,2,2,2,116,116
35,1,1,0,1,3,,1,2674.3,9,90000,9,326,2,2,2,2,90,116
