AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,DENSITY,EDU,PINCP,PINCP_DECILE,POVPIP,DREM,DPHY,DEYE,DEAR,PWGTP,WGTP
81,2,1,0,1,0,2,1,,10,29700,4,501,,,,1,,15
81,1,1,,1,0,,1,,11,133700,9,501,,2,,1,24,24
79,2,1,0,1,0,2,1,,8,8000,2,501,,,,2,,
64,2,,4,2,0,2,2,,9,23000,3,136,2,2,2,2,66,
35,1,6,0,2,0,,2,,7,0,0,136,1,2,2,2,97,
41,1,1,0,6,2,4,2,4187.9,10,150000,9,501,2,2,,2,54,55
41,2,1,,6,2,,2,,10,,9,501,2,2,2,2,55,
67,1,1,0,1,0,,1,4187.9,10,140300,9,501,2,2,,2,,42
66,2,,,1,0,2,1,,9,27000,4,501,,2,,2,43,42
51,2,,,1,0,,1,,9,25000,4,501,2,,,2,,59
59,1,1,0,1,0,2,1,4187.9,9,,9,501,,2,2,2,54,59
83,1,1,,1,0,2,1,,10,25000,4,501,,2,2,1,16,
81,2,1,,1,0,,1,4187.9,12,,8,501,2,,,2,,16
71,1,1,,1,0,2,2,,5,43500,5,477,2,2,,2,60,
67,2,1,0,1,0,2,2,,5,,4,477,2,1,,2,62,
64,1,1,,6,0,,1,4187.9,10,,8,501,,2,,2,92,93
63,2,1,0,6,0,,1,,9,,0,501,2,,,2,,93
34,2,1,0,6,1,3,1,4187.9,12,,8,501,2,,,2,53,
36,1,1,,6,1,,1,4187.9,10,,9,501,,2,2,2,56,53
54,1,1,,1,3,,1,,10,160000,9,501,,2,2,2,55,55
49,2,,0,1,3,5,1,4187.9,11,0,0,501,2,2,2,2,51,55
47,1,1,0,1,2,4,1,4187.9,9,135190,9,501,2,2,2,2,,134
43,2,1,0,1,2,4,1,4187.9,9,,8,501,2,,2,2,,
55,1,1,,1,0,2,1,4187.9,10,,8,501,,2,2,2,23,23
51,2,,0,1,0,,1,,9,,8,501,2,2,2,2,27,23
31,1,1,,6,1,,2,4187.9,12,30000,4,161,2,,2,2,111,
37,2,,,6,1,3,2,,10,3000,1,161,2,2,,2,133,
75,1,,,1,0,,1,4187.9,10,297000,9,501,2,2,2,2,,49
78,2,1,4,1,0,3,1,4187.9,4,30000,4,501,2,2,,2,74,49
38,2,6,4,1,0,3,1,4187.9,4,56000,6,501,,2,,2,,49
32,2,1,,6,0,,1,4187.9,11,126000,8,501,2,2,2,2,57,
36,1,1,0,6,0,,1,4187.9,9,,6,501,2,,,2,61,58
64,2,1,0,1,0,2,1,4187.9,9,,8,501,,,,2,15,16
59,1,1,,1,0,2,1,4187.9,11,552000,9,501,,2,2,2,,16
77,1,1,,1,0,,1,,8,106000,8,501,,2,2,2,65,65
75,2,,,1,0,2,1,,5,,4,501,2,1,2,2,58,65
58,1,,0,1,2,4,1,4187.9,10,130100,9,501,2,2,2,2,55,55
48,2,,,6,2,4,1,4187.9,10,,1,501,2,2,,2,66,55
52,2,1,0,1,2,4,1,,10,562000,9,501,,2,,2,,30
57,1,1,0,1,2,4,1,4187.9,9,,9,501,2,,2,2,,30
17,1,6,,9,2,4,1,4187.9,4,,1,501,2,2,,2,26,
47,1,1,0,1,2,4,1,,9,,8,501,2,2,2,2,,71
40,2,1,0,1,2,4,1,4187.9,11,,9,501,2,2,,2,,
41,2,1,,6,3,,1,4187.9,11,150000,9,501,2,,2,2,14,
43,1,1,0,6,3,5,1,4187.9,11,150000,9,501,2,2,2,2,,14
67,1,1,0,1,0,,1,4187.9,10,27960,4,333,,,2,2,56,55
66,2,1,0,1,0,2,1,,10,,3,333,2,,2,2,55,55
46,2,1,,2,2,4,1,,11,10,1,501,2,,,2,190,
55,1,1,,2,2,4,1,4187.9,11,552000,9,501,2,2,2,2,203,189
59,2,3,0,1,0,2,1,,9,,8,501,,,,2,51,51
22,2,6,,1,0,2,1,4187.9,7,,4,501,,,,2,,
62,2,,,1,0,2,1,4187.9,4,70100,7,501,2,2,2,2,83,51
58,2,,,1,0,2,1,4187.9,9,,3,160,,2,2,2,,51
52,1,,,1,1,,1,,12,,9,501,,,2,2,20,20
45,2,1,,1,1,,1,,12,110000,8,501,2,,,2,19,20
34,2,1,0,1,0,2,1,4187.9,11,125000,8,501,2,2,2,2,51,50
40,1,1,,1,0,,1,4187.9,10,180000,9,501,,2,2,2,55,50
49,1,1,,6,2,4,1,4187.9,10,163000,9,501,,2,2,2,74,74
47,2,,0,6,2,4,1,4187.9,12,71000,7,501,2,,,2,75,
76,2,1,,1,0,,1,4187.9,10,124060,8,501,,2,,2,,52
87,1,1,,1,0,2,1,,11,164500,9,501,2,1,2,1,61,52
79,2,3,4,1,0,4,1,,7,,5,501,2,2,2,2,94,95
49,1,,4,1,0,4,1,,7,,2,501,,2,2,2,,95
73,1,5,,1,0,4,1,,9,114000,8,501,,2,2,2,70,95
22,1,6,4,1,0,4,1,4187.9,7,,1,501,2,2,,2,121,95
56,1,,,1,1,,1,4187.9,10,210000,9,501,2,2,2,2,90,90
56,2,,0,6,1,5,1,4187.9,9,,7,501,2,2,,2,,
18,1,6,,6,1,,1,4187.9,5,,1,501,,,2,2,,
89,1,,,6,1,5,1,4187.9,3,60000,6,501,,,,2,126,90
64,2,1,0,1,0,,1,4187.9,9,87020,8,501,,2,,2,,53
71,1,1,0,1,0,3,1,,9,,4,501,,2,,2,53,53
25,1,6,0,1,0,3,1,,10,9000,2,501,2,,2,2,69,53
53,2,1,,6,1,4,1,4187.9,11,,9,501,2,,,2,62,
55,1,,,1,1,,1,4187.9,11,141000,9,501,2,,2,2,,61
73,1,,,9,1,4,1,4187.9,3,,0,501,,2,,2,85,61
61,1,,4,1,0,,2,,5,30000,4,242,,,2,2,147,147
60,2,1,4,1,0,3,2,,8,0,0,242,2,2,2,2,108,147
19,1,6,4,1,0,,2,,7,18000,3,242,2,2,2,2,204,147
76,1,1,0,1,0,2,1,4187.9,12,485500,9,501,,2,2,2,60,60
83,2,,0,1,0,,1,,6,,3,501,2,2,2,2,,60
76,1,,0,1,0,2,1,4187.9,12,70000,7,501,,2,2,2,63,63
61,2,1,0,1,0,,1,,9,,3,501,,2,2,2,55,63
76,1,1,,1,0,2,2,,9,71000,7,501,2,,2,2,64,
77,2,,0,1,0,2,2,,7,8000,2,501,2,1,2,2,57,
77,1,1,,1,0,,1,,10,206000,9,501,,2,2,2,69,69
74,2,1,0,1,0,2,1,4187.9,8,,5,501,2,2,2,2,59,69
85,2,,0,1,0,2,1,4187.9,9,13200,2,501,,2,,2,,76
86,1,,0,1,0,,1,4187.9,12,158900,9,501,2,2,2,2,,76
37,1,4,0,1,2,3,2,,9,45000,5,221,2,2,2,1,193,194
63,2,1,,1,0,2,1,,10,33100,4,501,2,,,2,,
64,1,1,0,1,0,,1,4187.9,12,211000,9,501,2,2,2,2,42,42
51,2,1,,1,1,,1,4187.9,10,,9,501,2,2,2,2,,79
53,1,1,,1,1,,1,4187.9,10,120000,8,501,,2,,2,73,79
36,2,1,,6,2,5,1,4187.9,9,68100,7,296,2,2,2,2,60,60
35,1,,,6,2,5,1,4187.9,9,24000,3,296,,,,2,,60
64,2,,,6,2,5,1,4187.9,4,,0,296,2,2,,2,87,
27,1,,,6,2,5,1,4187.9,10,,7,501,,,,2,88,
27,1,2,0,6,2,5,1,4187.9,3,9600,2,72,,,,2,87,60
23,2,6,0,6,2,,1,4187.9,9,,1,7,2,,,2,74,
74,1,1,,1,0,2,1,4187.9,11,,9,501,,2,,2,48,49
74,2,,0,1,0,,1,4187.9,9,,3,501,2,2,,2,,49
52,1,,0,6,0,2,2,4187.9,12,0,0,0,2,2,,2,141,141
46,2,1,0,6,0,2,2,,12,0,0,0,2,,2,2,106,141
74,2,,0,1,0,,1,4187.9,9,400100,9,501,2,2,2,2,71,70
74,1,1,0,1,0,2,1,4187.9,11,443000,9,501,,2,2,2,,70
87,1,1,,6,0,2,1,4187.9,4,68000,7,501,,,1,2,141,
79,2,,,6,0,,1,4187.9,4,,5,501,2,2,,2,160,
47,2,1,0,1,2,4,1,4187.9,11,,9,501,2,,2,2,,33
49,1,1,,1,2,4,1,4187.9,10,165000,9,501,,2,2,2,,33
22,2,,0,1,2,4,1,,9,,1,15,,,2,2,,33
76,2,3,0,1,0,,1,4187.9,12,,9,501,2,2,2,2,,100
38,2,6,0,1,0,2,1,4187.9,10,,0,501,2,2,,2,138,
32,1,1,0,1,1,3,1,4187.9,10,,9,501,,,2,2,65,65
32,2,1,0,1,1,3,1,4187.9,10,,5,501,2,2,,2,,65
68,2,1,0,1,0,,1,,10,,9,501,,2,2,2,,96
68,1,1,,1,0,2,1,,10,95500,8,501,,2,2,2,97,96
57,2,1,,1,1,3,1,,11,,9,501,,2,,2,,116
57,1,1,0,1,1,,1,4187.9,10,210400,9,501,2,,2,2,117,
17,1,6,,1,1,3,1,4187.9,4,,0,501,,2,,2,157,
41,1,1,0,1,0,,1,,9,,9,501,,,2,2,59,60
36,1,1,0,1,0,2,1,4187.9,12,,8,501,,2,2,2,,60
39,1,1,,6,2,5,1,4187.9,9,175000,9,501,2,,2,2,,115
32,2,1,,6,2,,1,4187.9,10,105000,8,501,,2,2,2,,
59,2,2,,6,2,5,1,,9,0,0,501,2,2,2,2,159,115
58,1,,0,1,1,,1,4187.9,9,,9,501,,2,2,2,,52
52,2,1,,6,1,3,1,4187.9,10,,9,501,,2,2,2,,52
48,2,1,0,1,0,4,1,,9,,3,501,2,2,,2,51,52
49,1,1,,1,0,,1,4187.9,9,552000,9,501,2,2,,2,65,52
20,2,6,,1,0,4,1,,7,,1,501,2,,2,2,,
18,1,6,,1,0,4,1,,5,1200,1,501,,,,2,64,52
70,1,1,,1,0,,1,4187.9,11,,9,501,2,2,2,2,,75
70,2,1,,1,0,,1,4187.9,7,7000,2,501,2,2,,2,,
32,1,1,2,1,0,2,2,4187.9,9,36000,5,501,2,2,2,2,122,122
39,2,1,2,1,0,,2,,11,54000,6,501,2,2,2,2,57,
40,2,1,0,2,1,3,1,,7,,0,344,2,,,2,,51
37,2,1,4,2,1,,1,4187.9,10,70000,7,344,,2,2,2,,
54,2,2,0,1,1,3,1,4187.9,5,14000,2,106,2,2,,2,85,51
49,2,4,0,1,2,,1,4187.9,9,342000,9,501,,2,,2,,41
17,1,,0,1,2,3,1,4187.9,4,-900,0,501,,2,2,2,60,41
55,1,1,,1,4,6,1,4187.9,11,,9,501,,2,2,2,,76
53,2,,0,1,4,6,1,4187.9,10,0,0,501,,2,2,2,,
17,1,,0,1,4,6,1,,4,,1,501,2,,2,2,105,76
15,1,6,0,1,4,6,1,,3,,0,501,2,,,2,105,
15,2,,,1,4,6,1,,3,,0,501,2,,2,2,,
44,1,,,6,2,,2,4187.9,8,,7,331,2,2,,2,,
41,2,,0,6,2,4,2,4187.9,8,0,0,331,2,2,,2,97,
86,1,1,,1,0,,1,4187.9,11,300000,9,501,2,2,2,2,23,23
80,2,,0,1,0,,1,4187.9,9,,4,501,2,2,2,2,22,23
60,2,1,0,1,0,2,1,,10,,7,501,2,,2,2,,54
56,1,1,,1,0,,1,4187.9,12,,9,501,,2,2,2,,54
61,2,1,0,1,0,,1,,8,8000,2,208,2,2,,2,,75
56,1,1,0,1,0,,1,4187.9,8,,4,208,2,2,,2,77,75
23,2,6,0,1,0,3,1,,8,,1,208,2,2,2,2,,
41,1,1,0,1,2,4,1,4187.9,9,,9,501,2,,2,2,,
41,2,,,1,2,4,1,,9,,0,501,,2,2,2,13,
67,1,1,,1,0,4,1,,7,,9,501,,2,2,2,51,51
71,2,1,0,1,0,4,1,,9,131400,9,501,2,2,2,2,,51
41,2,2,,1,0,4,1,,10,15000,3,501,2,,2,2,73,51
63,1,1,0,1,0,,1,4187.9,10,107000,8,501,,2,2,2,110,109
63,2,1,0,1,0,,1,4187.9,9,,4,501,2,,2,2,,109
40,1,,0,1,2,4,1,,10,200150,9,501,,2,,2,,
41,2,1,0,1,2,4,1,4187.9,11,,9,501,2,,2,2,97,
76,1,1,0,1,0,3,1,4187.9,11,,8,501,,2,,2,69,
70,2,1,0,1,0,3,1,4187.9,9,6500,1,501,2,2,2,2,60,69
45,1,6,0,1,0,3,1,4187.9,8,32000,4,501,,,2,2,93,69
31,2,6,0,1,0,3,1,,10,,6,465,2,,,2,,69
68,2,6,0,1,0,,1,4187.9,12,169000,9,501,,2,,2,,113
95,2,3,0,1,0,,1,4187.9,5,39600,5,501,,1,1,1,,113
45,2,1,,6,3,,1,4187.9,11,,9,501,2,,2,2,63,63
50,1,1,,6,3,5,1,4187.9,11,31800,4,501,2,,2,2,,63
61,1,,,6,0,,1,4187.9,12,713000,9,501,2,2,2,2,61,61
63,2,,,9,0,2,1,4187.9,11,,0,501,2,,,2,61,61
76,2,1,,1,0,,1,4187.9,10,71700,7,501,2,2,2,2,,60
78,1,1,0,1,0,2,1,4187.9,9,,6,501,,2,2,2,70,60
73,1,1,,1,0,,1,4187.9,7,418000,9,501,,2,1,2,53,54
65,2,,0,1,0,3,1,4187.9,10,2850,1,501,2,2,2,2,55,54
22,2,,,9,0,3,1,4187.9,5,,2,501,,,2,2,78,
61,1,1,0,1,0,,2,,9,160000,9,501,2,2,2,2,47,47
58,2,,,6,0,,2,4187.9,5,,0,501,,2,,2,49,47
56,1,1,,6,1,,1,4187.9,11,552200,9,501,2,,2,2,57,57
51,2,,,6,1,,1,4187.9,9,,8,501,2,2,,2,71,
15,1,6,,6,1,3,1,4187.9,3,,0,501,,,2,2,71,
77,1,1,0,1,0,2,1,,10,144700,9,501,,2,2,2,74,73
78,2,1,0,1,0,,1,,9,66300,7,501,2,,,2,65,
38,2,1,1,1,2,4,1,,11,,9,501,,,2,2,22,
40,1,1,4,1,2,,1,,9,171400,9,501,,,2,2,,21
63,1,1,0,1,2,4,1,4187.9,7,,6,501,2,,,2,16,
53,2,1,0,1,2,4,1,4187.9,8,,7,501,2,,2,2,,
79,2,1,0,1,0,,1,4187.9,11,36500,5,501,,2,2,2,71,72
79,1,1,,1,0,,1,4187.9,9,,8,501,,2,2,2,,72
56,1,1,,1,0,2,1,4187.9,11,308100,9,501,2,,2,2,,34
56,2,,,6,0,,1,4187.9,11,173000,9,501,2,2,2,2,,34
39,1,1,,2,1,3,2,4187.9,11,100000,8,497,,2,2,2,114,114
28,2,1,0,2,1,3,2,,9,1700,1,497,2,2,,2,88,
23,1,6,,2,1,3,2,,7,25000,4,189,2,,2,2,113,114
67,1,1,0,1,1,,1,4187.9,10,100200,8,501,,2,2,2,,13
56,2,1,0,1,1,,1,4187.9,12,,8,501,,2,,2,13,13
46,1,,,1,0,,1,4187.9,9,152000,9,501,2,2,2,2,31,32
48,2,1,,1,0,2,1,,10,,8,501,2,,,2,26,
38,1,1,,6,1,3,2,4187.9,9,,3,385,2,,,2,67,67
34,2,1,0,1,1,,2,4187.9,9,60000,6,385,2,,,2,69,
69,2,1,,1,0,,1,,9,273700,9,501,2,,,2,89,89
69,1,1,,1,0,,1,4187.9,9,262000,9,501,,2,2,2,90,89
43,2,1,,1,1,3,1,4187.9,12,116000,8,501,2,2,,2,,
48,1,1,,1,1,3,1,4187.9,12,,9,501,2,,2,2,11,11
30,1,,,1,2,4,2,4187.9,5,80000,7,311,2,2,2,2,130,
34,2,,,9,2,4,2,,5,,0,311,2,2,,2,,131
57,1,1,,6,0,,1,4187.9,10,130000,9,501,,2,,2,94,94
53,2,,,6,0,,1,4187.9,9,,8,501,2,,2,2,113,94
25,2,6,0,6,0,,1,4187.9,9,,5,501,2,,,2,88,
81,2,,,6,0,,1,4187.9,5,9000,2,501,2,2,,2,141,
48,2,,0,1,2,4,1,,12,,8,501,,,2,2,18,18
48,1,1,0,6,2,4,1,4187.9,11,,9,501,2,,2,2,22,18
65,1,,0,1,0,2,1,,9,25700,4,501,,2,2,2,,59
63,2,,,1,0,2,1,,9,97000,8,501,,2,2,2,62,
75,1,1,0,1,0,2,1,4187.9,9,38000,5,501,2,2,,2,93,92
73,2,1,0,1,0,,1,4187.9,11,76100,7,501,,2,,2,,92
58,2,,,1,1,,1,4187.9,10,,9,501,2,2,2,2,115,115
62,1,1,0,1,1,3,1,,9,100150,8,501,,2,2,2,,115
16,2,,0,1,1,3,1,4187.9,4,0,0,501,,,2,2,,
69,2,1,,1,0,,1,,9,44400,5,501,2,2,2,2,21,21
71,1,1,0,1,0,2,1,4187.9,11,512700,9,501,,2,,2,21,21
41,1,1,0,1,0,2,2,,6,55000,6,392,2,2,2,2,47,47
31,1,1,0,2,0,2,2,,5,11200,2,392,2,,2,2,48,
50,2,1,0,1,1,,1,4187.9,10,287000,9,501,2,2,,2,57,57
51,1,1,0,1,1,,1,4187.9,10,250000,9,501,,2,2,2,,57
15,2,6,0,1,1,3,1,4187.9,4,,1,501,2,,2,2,,57
37,1,1,,8,1,,1,4187.9,9,275000,9,501,2,2,2,2,119,
37,2,,0,8,1,3,1,4187.9,10,0,0,501,2,,,2,115,
46,1,,,1,1,3,2,,10,105000,8,501,2,2,2,2,68,68
45,2,1,,1,1,3,2,,10,,1,501,2,2,,2,56,68
65,1,1,,1,2,4,1,,11,280000,9,501,2,2,2,2,72,73
48,2,,,6,2,4,1,,10,13000,2,501,2,,,2,89,73
40,1,1,,1,2,,1,4187.9,12,242000,9,501,,2,2,2,49,
35,2,1,,1,2,4,1,4187.9,12,,7,501,2,,,2,,48
32,1,1,,6,1,4,1,4187.9,12,54000,6,298,2,2,,2,,71
33,2,1,0,6,1,,1,4187.9,12,,4,298,2,,2,2,83,71
56,2,,,6,1,4,1,4187.9,4,,0,298,2,,,2,121,
33,1,6,,8,1,,2,,4,,2,48,2,2,2,2,115,114
26,2,,,9,1,2,2,4187.9,5,,4,207,2,,,2,37,
32,1,1,0,6,0,2,1,,10,,3,129,2,2,2,2,46,
32,2,,,6,0,,1,4187.9,10,,0,129,,,,2,,
31,1,2,,2,0,,1,4187.9,8,30000,4,226,2,2,2,2,83,46
41,2,,,1,2,,1,4187.9,11,216000,9,501,2,2,,2,,
42,1,1,,1,2,4,1,4187.9,11,,9,501,2,2,2,2,18,17
74,1,1,0,1,0,,1,,11,443200,9,501,2,2,2,2,55,
74,2,,0,1,0,,1,4187.9,10,,2,501,2,,,2,,55
68,1,1,0,1,0,2,1,4187.9,11,60400,6,437,,2,2,2,42,42
67,2,1,0,1,0,,1,,9,,1,437,2,2,2,2,,42
45,1,1,0,6,2,4,2,,10,50000,6,193,2,,2,2,70,
40,2,,0,6,2,,2,,10,,0,193,2,2,,2,59,
67,1,1,0,1,0,2,1,4187.9,11,573600,9,501,2,2,2,2,,59
63,2,1,,1,0,2,1,4187.9,11,,9,501,,2,2,2,,59
51,2,,0,1,1,,1,,11,,0,501,2,2,,2,61,61
51,1,1,,1,1,3,1,,12,,9,501,,2,2,2,57,61
34,1,1,0,2,0,,2,,10,90000,8,501,2,,2,2,47,47
29,2,,,2,0,2,2,,9,76000,7,501,2,,,2,41,47
39,2,1,0,1,1,,1,4187.9,12,165300,9,501,2,,2,2,,52
39,1,1,0,1,1,3,1,4187.9,12,143250,9,501,2,2,2,2,56,
71,1,,,6,0,2,1,4187.9,8,,5,343,,2,2,2,,66
66,2,,0,6,0,2,1,4187.9,7,,2,343,,1,,2,,
45,2,1,,6,1,,1,4187.9,9,,9,501,2,2,,2,,
48,1,1,,6,1,3,1,4187.9,10,100000,8,501,2,2,,2,,92
49,1,1,,1,2,4,1,4187.9,9,,9,501,,2,2,2,50,
49,2,,0,1,2,,1,4187.9,12,,9,501,2,,,2,40,
16,1,6,0,1,2,4,1,4187.9,4,,0,501,,2,2,2,,49
33,1,1,,1,1,4,1,4187.9,10,,8,501,2,2,,2,60,60
35,2,1,,1,1,4,1,4187.9,11,,9,501,2,2,,2,,60
60,2,2,0,1,1,4,1,4187.9,9,,4,501,2,2,2,2,74,60
58,1,1,,1,0,,1,4187.9,11,262000,9,501,2,2,2,2,,54
58,2,1,,1,0,,1,4187.9,10,39000,5,501,,2,2,2,,54
30,1,,0,1,0,2,2,,10,85000,7,501,2,,2,2,48,
29,2,1,,1,0,,2,,10,65000,6,501,2,2,2,2,38,
42,1,1,4,1,3,,2,,10,202000,9,501,2,2,2,2,57,56
42,2,1,4,1,3,5,2,,10,54000,6,501,2,2,2,2,43,
48,2,1,0,1,2,,1,4187.9,11,,9,501,2,2,2,2,103,103
51,1,1,0,1,2,,1,4187.9,11,,9,501,2,,2,2,116,103
16,2,,0,1,2,4,1,,4,,0,501,,2,,2,,103
55,2,1,,6,0,2,1,4187.9,9,,1,457,2,,,2,93,93
74,1,,4,1,0,2,1,4187.9,10,72000,7,457,2,,2,2,82,93
71,1,4,0,1,0,2,1,4187.9,9,69600,7,501,2,2,2,2,125,93
63,1,1,0,1,0,3,1,,9,,9,501,2,,2,2,53,53
52,2,1,0,1,0,3,1,4187.9,10,,9,501,2,,,2,,53
18,1,,,1,0,3,1,4187.9,5,0,0,501,,,2,2,,53
56,1,1,0,2,1,,2,,12,83000,7,501,2,2,2,2,263,263
49,2,1,0,2,1,,2,4187.9,12,192000,9,501,2,2,2,2,255,
23,2,6,,2,1,4,2,4187.9,9,,5,501,2,2,2,2,377,
59,2,,0,2,1,4,2,,4,0,0,0,2,2,,2,496,263
46,1,4,0,1,3,4,1,,10,,9,501,2,2,2,2,17,17
48,1,1,0,1,3,5,1,4187.9,10,,9,501,,2,2,2,,
49,2,,,1,3,,1,4187.9,12,,9,501,2,,,2,,
15,1,6,0,1,3,5,1,4187.9,4,,0,501,2,2,2,2,,123
60,1,1,0,1,0,,1,,10,140000,9,501,,2,2,2,,55
59,2,1,,1,0,2,1,4187.9,9,53000,6,501,,2,,2,56,55
44,2,1,,1,2,4,1,,10,185000,9,501,,2,2,2,,35
47,1,1,,1,2,4,1,4187.9,10,,9,501,2,2,2,2,39,35
38,2,2,0,6,2,,2,,10,,8,369,2,,2,2,55,
64,2,,,6,2,4,2,4187.9,5,7200,2,369,2,2,,2,,
45,2,4,0,1,1,,1,4187.9,10,,8,501,2,,,2,,53
38,1,1,,1,2,4,1,4187.9,9,,8,412,2,2,2,2,67,
38,2,,0,1,2,4,1,,10,6000,1,412,,,,2,,
74,1,1,0,1,0,2,1,4187.9,7,28830,4,501,,2,2,2,47,47
72,2,,0,1,0,2,1,4187.9,9,136200,9,501,,2,2,2,,47
61,2,6,0,1,0,,2,,10,,8,501,2,2,2,2,118,118
84,2,4,,1,0,2,2,,10,9800,2,501,2,2,2,2,,118
75,1,1,0,1,0,2,1,4187.9,12,,9,501,2,,2,2,21,20
67,2,1,,1,0,,1,4187.9,10,,8,501,2,2,2,2,,20
67,1,1,0,1,0,2,1,,10,383800,9,501,,2,2,2,,59
65,2,,0,1,0,,1,,9,,0,501,2,,2,2,62,59
51,1,1,,1,3,,1,4187.9,10,225000,9,501,,2,2,2,,64
44,2,1,0,1,3,5,1,4187.9,10,,9,501,2,2,2,2,63,64
74,2,3,,8,0,,1,4187.9,7,,7,501,2,2,,2,107,
51,1,,,6,0,2,1,4187.9,7,0,0,501,2,2,2,2,204,107
43,1,1,0,1,2,,1,4187.9,8,125000,8,497,2,2,2,2,,58
54,2,,,6,2,4,1,,9,0,0,497,2,2,,2,67,58
17,1,,,9,2,4,1,4187.9,4,3000,1,497,,,,2,68,58
58,2,1,0,1,0,2,1,4187.9,11,370000,9,501,,2,,2,,34
72,1,1,0,1,0,2,1,,12,264000,9,501,,2,,1,34,34
59,1,1,0,1,1,3,1,4187.9,10,552000,9,501,2,2,2,2,93,94
41,2,,,8,1,,1,4187.9,12,,7,501,,,,2,,94
51,1,1,,1,0,4,1,4187.9,5,100000,8,501,,2,2,2,61,61
49,2,1,,1,0,4,1,4187.9,5,,4,501,2,2,2,2,56,61
24,1,6,0,1,0,4,1,4187.9,7,0,0,501,,2,2,2,96,61
20,2,6,0,1,0,4,1,,7,,0,501,,,,2,,61
68,1,1,0,1,0,2,1,4187.9,7,,6,501,2,2,2,2,75,74
66,2,1,,1,0,2,1,,9,102080,8,501,,2,2,2,,74
84,2,3,0,1,0,3,1,4187.9,9,57800,6,414,2,2,2,1,194,194
55,1,6,,1,0,3,1,4187.9,5,,0,414,1,2,,2,,194
31,1,4,,1,0,3,1,,5,25000,4,414,2,,2,2,300,194
45,1,1,0,1,0,2,1,4187.9,9,124620,8,501,2,2,2,2,76,77
38,2,,0,1,0,,1,,11,,8,501,2,,2,2,,77
61,2,1,0,1,0,,1,4187.9,11,,9,501,,,2,2,,21
79,1,1,0,1,0,2,1,,11,38000,5,501,,2,2,2,,21
65,1,1,0,1,0,4,1,4187.9,9,,5,258,2,,2,2,38,
60,2,1,0,1,0,,1,4187.9,8,1500,1,258,1,,,2,,
28,1,6,0,1,0,4,1,4187.9,7,11000,2,258,,,,2,49,38
26,2,,,1,0,,1,,7,5000,1,258,2,,2,2,,38
86,1,1,0,1,0,2,1,,11,436000,9,501,2,2,2,1,63,63
79,2,,0,1,0,2,1,4187.9,9,,0,501,2,2,2,2,57,63
73,1,1,,2,0,2,1,4187.9,11,264000,9,501,,,2,2,76,76
70,2,1,,2,0,,1,4187.9,11,,8,501,2,,2,2,57,76
48,2,1,,8,2,,1,4187.9,10,200000,9,501,,2,,2,,
53,1,1,,8,2,4,1,4187.9,10,141000,9,501,2,2,,2,,200
43,2,6,0,1,1,2,2,,7,57100,6,328,2,2,2,2,16,17
51,1,1,,2,2,4,1,4187.9,9,552000,9,501,2,2,2,2,53,
55,2,1,0,2,2,4,1,,9,,0,501,,,2,2,,53
17,2,,0,2,2,4,1,4187.9,4,,1,501,2,,2,2,33,
50,1,1,,1,1,3,1,4187.9,11,552100,9,501,,2,2,2,73,73
43,2,1,4,1,1,3,1,4187.9,10,11000,2,501,,2,,2,64,73
75,1,1,0,1,0,3,1,,11,,9,501,,2,2,1,66,66
58,2,,,6,0,,1,4187.9,10,,2,501,2,2,,2,,66
29,2,6,0,6,0,,1,4187.9,9,,7,501,2,2,2,2,,
69,1,1,0,1,0,2,1,4187.9,11,412000,9,501,,2,2,2,,88
67,2,1,0,1,0,,1,4187.9,9,262000,9,501,2,,,2,,88
57,2,,,1,0,3,1,,11,,6,501,,2,2,2,,52
59,1,1,0,1,0,,1,,11,602000,9,501,,2,2,2,,52
24,2,6,0,1,0,3,1,4187.9,9,20350,3,501,2,2,,2,,52
66,1,1,,6,0,2,1,4187.9,11,532000,9,501,2,2,,2,76,76
62,2,1,,6,0,,1,4187.9,10,172000,9,501,2,2,,2,66,
53,1,1,0,1,0,2,1,4187.9,11,199500,9,501,2,,2,2,56,56
51,2,1,0,1,0,,1,4187.9,11,192900,9,501,,,,2,63,56
67,2,1,0,1,0,2,1,,10,16400,3,501,,2,2,1,,100
70,1,1,0,1,0,2,1,4817.2,10,78100,8,501,2,2,2,2,104,100
66,2,,0,1,0,,1,,10,,8,501,,,2,2,87,
65,1,1,,1,0,,1,4817.2,11,,9,501,,2,2,2,,87
45,1,1,0,1,1,5,2,4817.2,9,42000,6,136,2,2,2,2,370,370
40,2,1,0,1,1,5,2,,4,0,0,136,2,,,2,360,370
21,2,6,0,1,1,5,2,4817.2,7,,1,136,2,,2,2,487,
20,2,6,0,1,1,5,2,4817.2,4,,0,136,2,,,2,486,
16,1,6,0,1,1,5,2,,4,,0,136,2,,2,2,265,
76,1,1,0,1,0,2,1,4817.2,11,,7,501,,,2,2,59,59
68,2,,0,1,0,,1,,11,51800,7,501,2,2,,2,48,59
42,1,1,0,1,0,,2,,12,120000,9,501,2,2,2,2,210,210
45,2,1,0,1,0,2,2,,10,82000,8,501,2,2,2,2,243,210
57,1,1,0,1,0,,1,,10,75000,8,501,2,,2,2,74,73
55,2,1,0,1,0,3,1,4817.2,10,,9,501,,2,2,2,,73
23,1,6,0,1,0,3,1,,9,9300,2,501,,,,2,,73
