a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,zero,5,,28,,zero,,zero,zero,83,one,,zero
zero,zero,4,,22,zero,zero,one,zero,zero,59,one,,one
zero,one,,,35,,zero,one,zero,two,34,one,45,zero
zero,one,0,,13,zero,zero,zero,,two,47,one,23,zero
zero,one,2,,61,,zero,one,,zero,59,one,42,zero
zero,one,4,three,22,,zero,one,,zero,29,one,26,zero
one,one,3,two,52,,zero,one,zero,zero,65,one,50,one
zero,zero,3,,32,zero,,,,zero,60,one,42,zero
zero,zero,3,zero,42,one,,zero,,zero,29,one,24,zero
one,zero,,,13,zero,zero,one,zero,one,49,one,14,zero
one,two,1,zero,12,zero,zero,zero,zero,two,29,one,22,zero
zero,zero,,one,46,zero,zero,one,zero,zero,97,one,19,zero
one,zero,3,,32,zero,zero,,zero,one,63,one,42,one
zero,two,,zero,13,zero,zero,zero,zero,two,59,one,,zero
one,one,1,,16,zero,zero,,,two,23,one,26,one
one,zero,,zero,30,,zero,zero,zero,zero,98,one,40,zero
zero,one,3,two,28,,,one,zero,zero,53,one,5,one
zero,zero,,zero,8,one,zero,zero,zero,one,81,one,2,zero
zero,one,3,,29,,zero,one,,zero,39,one,39,one
zero,zero,3,two,24,one,zero,,zero,zero,11,one,,zero
zero,zero,,,25,zero,,one,one,one,44,one,26,zero
zero,two,,,26,,zero,zero,zero,two,55,one,32,zero
zero,zero,,zero,9,one,zero,,zero,one,29,one,19,zero
zero,one,,one,26,,zero,one,,one,34,one,16,one
one,one,4,three,30,,zero,one,zero,three,62,one,17,one
one,zero,3,two,49,,,,zero,zero,39,one,,zero
one,zero,,zero,18,one,zero,,zero,one,59,one,7,zero
zero,one,1,zero,50,one,zero,one,,zero,79,one,29,zero
zero,zero,7,zero,29,one,zero,one,zero,zero,34,one,,zero
zero,two,,two,24,zero,zero,one,,three,59,one,34,one
zero,zero,,,12,,zero,,zero,two,21,one,22,zero
one,zero,,,5,zero,,zero,zero,one,53,one,7,zero
one,zero,,zero,13,one,zero,one,,one,39,one,,zero
zero,one,3,two,36,,zero,,,two,47,one,46,zero
one,zero,,one,13,,zero,one,zero,one,43,one,23,zero
zero,one,1,,51,,,,zero,zero,39,one,40,one
zero,one,2,,53,,zero,one,zero,zero,44,one,21,zero
one,zero,1,,38,one,zero,,,two,9,one,,zero
zero,zero,,zero,9,,,,zero,zero,24,one,,zero
one,zero,,one,18,one,zero,,zero,two,39,one,,zero
zero,one,5,three,45,zero,zero,one,,zero,59,one,40,one
zero,one,3,,30,zero,zero,one,,three,39,one,40,one
zero,two,3,zero,7,zero,zero,zero,zero,one,3,one,8,zero
one,zero,3,two,19,zero,zero,,zero,zero,44,one,14,zero
zero,two,4,two,37,one,zero,,zero,two,19,one,12,zero
zero,zero,3,two,42,zero,,one,zero,zero,69,one,40,zero
one,zero,1,zero,39,,,,,zero,98,one,49,zero
zero,zero,0,zero,48,one,one,,zero,one,29,one,,zero
one,zero,,zero,16,zero,zero,zero,zero,one,47,zero,,zero
zero,zero,7,zero,9,zero,zero,zero,zero,one,59,one,19,zero
zero,zero,3,,20,zero,zero,,,two,34,one,,zero
one,zero,2,one,26,zero,,one,zero,zero,39,one,,zero
one,zero,,two,45,zero,zero,,,one,71,one,20,one
zero,zero,4,,37,zero,zero,one,,one,55,one,35,zero
one,zero,4,zero,7,,zero,,zero,zero,47,one,,zero
zero,one,3,,28,one,zero,one,,one,29,one,30,zero
one,zero,2,zero,11,,,,zero,zero,29,one,,zero
zero,one,3,,30,zero,zero,one,,one,39,zero,18,zero
zero,zero,6,five,38,,zero,one,zero,two,44,one,22,one
zero,zero,2,one,33,zero,zero,one,zero,zero,49,one,9,zero
one,zero,0,zero,41,,one,zero,,zero,39,one,34,zero
zero,zero,5,four,35,zero,zero,one,zero,zero,54,one,,one
zero,zero,,zero,26,zero,zero,one,,one,59,one,2,zero
one,zero,1,zero,43,zero,,,zero,two,59,one,32,zero
zero,one,3,,40,,zero,one,,zero,39,one,50,zero
zero,zero,4,two,44,zero,,,,zero,69,one,54,zero
zero,zero,2,one,11,zero,zero,,zero,zero,39,one,10,zero
zero,one,,,19,zero,zero,zero,,one,47,one,29,zero
one,zero,3,,7,zero,zero,,zero,one,47,one,,zero
zero,one,3,two,40,,zero,one,,zero,59,one,35,one
zero,one,,,12,one,,one,zero,one,39,one,12,zero
zero,zero,2,one,14,one,,one,,two,14,one,24,zero
one,zero,1,one,49,one,one,,,zero,47,one,20,zero
zero,one,,,21,,zero,one,zero,one,49,one,6,zero
zero,one,3,two,33,,zero,one,,zero,15,zero,43,zero
zero,zero,4,three,68,,,one,zero,zero,19,one,,zero
zero,zero,4,two,22,,,,zero,zero,29,one,,zero
zero,zero,,,18,zero,zero,one,zero,one,24,one,10,zero
zero,one,2,,24,,zero,one,,two,47,one,3,one
one,zero,0,,52,,one,zero,,zero,83,one,,zero
zero,one,,three,31,,,,,zero,59,one,41,zero
zero,zero,6,,9,one,zero,zero,,two,43,one,,zero
zero,zero,2,zero,10,,,zero,zero,zero,49,one,20,zero
one,one,2,,25,,zero,one,zero,two,39,one,2,one
one,one,,,26,,,one,zero,zero,29,one,20,zero
zero,one,2,,18,,zero,one,zero,two,47,one,,zero
one,zero,,,23,zero,zero,,,one,59,one,3,one
one,zero,,,19,zero,zero,,zero,one,44,one,29,zero
zero,zero,3,one,44,zero,one,zero,,zero,47,one,54,zero
zero,zero,,one,21,zero,zero,one,zero,one,44,one,,zero
one,zero,1,zero,28,zero,zero,,zero,one,53,one,,one
zero,one,3,,31,zero,zero,one,zero,zero,19,one,40,zero
zero,zero,,,20,one,zero,one,zero,one,44,one,,zero
one,one,,,43,zero,zero,one,,one,39,one,53,one
one,zero,,one,31,zero,,one,zero,two,34,one,,zero
zero,zero,1,zero,14,zero,,zero,zero,zero,29,one,24,zero
zero,zero,,zero,45,one,one,,zero,one,29,one,55,zero
zero,one,3,two,44,one,,one,,zero,29,one,54,zero
one,zero,5,four,29,zero,,,,zero,48,one,12,zero
zero,zero,,,11,one,zero,one,zero,one,14,one,7,zero
one,zero,6,one,40,one,zero,one,,zero,59,zero,27,zero
zero,two,,,48,zero,zero,one,,one,47,one,58,one
zero,zero,,three,24,one,zero,zero,,one,35,one,,one
one,one,,one,28,zero,zero,one,zero,three,44,one,,one
zero,zero,4,zero,19,zero,,one,,zero,68,one,,one
zero,zero,,four,37,,,,,zero,39,one,12,zero
one,zero,2,one,33,,zero,one,zero,zero,46,one,,zero
zero,zero,5,four,28,one,,,zero,zero,19,one,,zero
zero,zero,5,two,21,zero,zero,one,zero,zero,47,one,,zero
zero,one,3,two,25,,zero,one,,three,19,one,,zero
zero,zero,1,zero,29,,zero,zero,zero,zero,47,one,,zero
one,one,3,,24,,zero,,,zero,49,one,15,one
zero,zero,,three,42,zero,zero,one,,two,39,one,40,one
one,zero,,zero,3,one,zero,zero,zero,one,23,one,,zero
zero,two,,,34,,zero,one,,three,39,one,29,one
zero,two,0,,18,one,zero,zero,zero,one,43,one,,zero
zero,zero,1,zero,12,zero,,zero,zero,two,19,one,22,zero
one,zero,4,three,27,zero,,one,,zero,43,one,37,zero
zero,zero,,zero,7,zero,zero,one,zero,one,47,one,,zero
zero,one,,,41,,zero,one,zero,one,39,zero,51,one
zero,zero,,three,34,one,zero,,zero,one,89,one,,zero
zero,zero,,,16,one,,,zero,three,43,one,26,zero
one,zero,1,zero,14,one,zero,,zero,two,47,one,15,zero
zero,five,3,,53,,zero,one,zero,three,59,one,48,one
one,zero,2,one,20,one,zero,,zero,two,34,one,18,zero
zero,one,3,two,39,,zero,one,,one,47,one,30,one
zero,zero,2,one,40,,,,zero,zero,39,one,,one
zero,one,3,,34,zero,zero,one,zero,two,49,one,44,one
zero,one,2,one,16,one,zero,one,zero,three,39,one,4,zero
zero,zero,,zero,33,zero,zero,zero,,one,19,one,25,zero
zero,zero,3,,30,zero,one,,zero,zero,59,one,40,zero
zero,zero,3,two,16,one,,one,zero,zero,29,one,,zero
one,zero,5,one,11,one,,,zero,zero,47,one,21,zero
one,zero,2,one,56,zero,zero,,zero,zero,47,one,,zero
zero,one,2,,24,one,zero,one,zero,one,59,one,33,zero
zero,zero,,two,23,one,,one,zero,one,39,one,33,zero
zero,zero,1,one,45,,,zero,zero,one,14,one,,zero
zero,zero,0,zero,18,zero,zero,zero,,zero,49,one,,zero
zero,one,5,,28,one,zero,one,zero,two,39,one,32,zero
zero,zero,2,one,19,zero,,,zero,zero,39,one,,zero
zero,two,4,,21,zero,zero,one,zero,two,34,one,31,one
one,one,3,,20,,zero,one,,zero,55,one,30,zero
zero,zero,2,one,36,one,zero,,zero,zero,47,one,,zero
zero,one,1,,17,zero,,zero,zero,three,71,one,27,one
zero,one,,one,40,,zero,one,zero,two,47,one,45,one
zero,two,3,two,33,,,,zero,zero,41,one,,zero
zero,one,,zero,21,,zero,one,zero,two,39,one,10,zero
zero,two,5,,39,one,zero,one,zero,three,39,one,,one
zero,one,3,two,33,,zero,one,,zero,44,one,,zero
one,zero,1,one,45,,one,,zero,zero,43,zero,,zero
zero,zero,2,,11,zero,,,zero,zero,47,one,,zero
zero,one,2,one,43,,zero,one,zero,zero,43,one,53,zero
zero,one,5,,32,,,one,,two,9,one,42,one
zero,one,4,,36,zero,zero,one,,one,39,one,46,zero
zero,one,6,,18,zero,,one,,zero,59,one,,zero
zero,one,,,33,,zero,one,,three,29,one,43,one
one,one,,two,39,,zero,one,,two,43,one,49,one
zero,zero,2,,24,zero,zero,one,,zero,47,one,5,zero
one,zero,1,zero,46,,,,,zero,43,one,44,one
zero,zero,4,two,23,one,zero,one,zero,zero,44,one,,zero
zero,zero,,zero,12,one,zero,one,,one,39,one,,zero
one,zero,2,zero,8,zero,zero,,zero,zero,49,one,,zero
zero,two,4,,14,zero,zero,one,,one,64,one,6,zero
zero,zero,,,11,one,zero,zero,zero,one,71,one,12,zero
zero,zero,,three,19,one,zero,,zero,one,29,one,29,zero
zero,zero,12,,3,zero,,zero,zero,zero,31,one,4,zero
zero,zero,4,three,27,,zero,one,zero,zero,29,one,37,one
zero,zero,5,three,22,zero,zero,one,zero,one,39,one,,zero
zero,zero,,one,25,zero,zero,one,zero,one,13,one,,one
zero,zero,3,two,19,one,zero,one,zero,two,35,one,,zero
zero,one,,,15,,zero,zero,,two,19,one,25,zero
zero,one,7,,20,zero,zero,,zero,three,44,one,30,one
zero,two,,three,36,one,zero,one,zero,three,24,one,25,one
zero,one,4,,50,,,one,,zero,47,one,25,one
zero,zero,7,zero,51,zero,zero,one,one,zero,65,one,25,one
one,zero,9,zero,5,zero,,,zero,zero,43,one,5,zero
zero,zero,5,four,30,,,,zero,zero,39,one,4,zero
zero,zero,3,two,42,one,,,zero,zero,47,one,52,zero
zero,two,2,one,44,,zero,,zero,two,19,one,54,one
zero,zero,4,zero,3,zero,,zero,zero,zero,29,one,13,zero
zero,zero,3,,37,zero,zero,,zero,zero,47,one,23,zero
zero,two,1,zero,17,,zero,,zero,three,43,one,9,one
one,zero,,one,29,zero,,,,one,69,one,39,zero
zero,three,6,five,30,one,,one,zero,two,97,one,40,one
zero,zero,,,12,one,zero,,zero,one,44,one,,zero
zero,zero,6,five,29,one,,one,zero,zero,39,one,,zero
one,zero,2,one,29,zero,zero,,,two,47,one,,zero
zero,two,,,49,one,one,zero,zero,three,39,one,,one
zero,one,3,two,36,,zero,one,zero,zero,24,one,30,zero
zero,zero,,,37,,zero,one,,one,59,one,47,zero
zero,zero,1,,28,zero,zero,zero,zero,zero,4,zero,38,zero
one,one,,,35,one,,,,two,59,one,42,zero
zero,one,3,two,23,,zero,one,,two,39,one,17,one
zero,zero,0,zero,72,,,,zero,zero,77,one,35,zero
one,one,,one,19,zero,zero,one,,three,39,one,0,one
zero,one,3,,28,,zero,one,,zero,47,one,38,zero
zero,one,3,,31,,zero,one,,two,71,one,41,one
zero,four,4,zero,11,,zero,zero,,two,19,one,17,zero
zero,one,5,,26,,zero,one,zero,one,69,one,22,one
zero,two,3,two,41,zero,zero,one,,three,44,one,51,one
one,zero,,,14,zero,zero,one,,one,71,one,,zero
zero,one,3,,18,zero,,one,zero,one,49,one,20,zero
zero,one,,,23,zero,zero,,,one,39,one,,zero
zero,zero,2,,6,zero,zero,,zero,one,29,one,15,zero
zero,one,,two,25,zero,zero,one,,one,47,one,35,one
zero,zero,2,,32,zero,zero,one,zero,two,43,one,,one
zero,two,1,zero,60,,,one,,zero,39,one,70,zero
zero,two,0,zero,14,one,,zero,zero,zero,47,one,24,zero
zero,zero,4,three,40,zero,zero,one,,zero,69,one,,zero
zero,zero,4,one,19,,,,zero,two,19,one,,zero
zero,zero,5,four,45,,,,,zero,59,one,12,zero
zero,zero,,,22,zero,zero,one,zero,one,47,one,1,zero
zero,zero,2,one,37,one,zero,one,zero,zero,24,one,,zero
zero,zero,0,,30,zero,one,zero,,two,53,one,40,zero
zero,zero,14,zero,13,zero,zero,,zero,zero,39,one,,zero
zero,two,3,,19,zero,zero,zero,zero,three,59,one,29,one
zero,zero,5,,9,one,zero,zero,zero,one,51,one,,zero
zero,one,,,41,zero,zero,one,,one,97,one,,one
zero,zero,5,zero,14,zero,,zero,zero,one,39,one,,zero
one,one,7,,1,zero,zero,,,zero,19,one,6,zero
zero,zero,3,,19,one,,one,zero,zero,39,one,20,zero
zero,zero,,zero,54,zero,,zero,zero,zero,51,one,,zero
zero,zero,1,,48,one,zero,zero,,zero,83,one,,zero
zero,one,2,one,56,,zero,one,zero,zero,47,one,,one
zero,zero,4,three,20,zero,,,,zero,39,one,15,zero
zero,three,0,zero,13,,zero,zero,zero,two,49,one,15,zero
zero,zero,,,16,one,zero,zero,zero,one,39,one,,zero
zero,zero,,zero,10,zero,,zero,,one,31,one,,zero
zero,zero,4,,30,,zero,,zero,zero,39,one,20,zero
zero,zero,0,zero,29,zero,,,zero,two,44,one,39,zero
one,one,,,9,zero,zero,one,,one,43,one,0,zero
one,one,,,7,one,zero,zero,,one,6,one,10,zero
zero,zero,6,five,27,,,one,zero,zero,69,one,17,one
one,zero,3,,25,zero,zero,one,zero,zero,47,one,,zero
zero,one,2,,26,,zero,one,,zero,55,one,,one
zero,zero,7,six,47,zero,,one,,zero,63,one,,zero
zero,one,1,one,32,,one,zero,zero,two,39,one,23,one
one,zero,,zero,33,one,zero,,zero,zero,59,one,8,zero
one,zero,,,4,zero,zero,zero,zero,one,47,one,4,zero
zero,two,3,two,26,,,one,zero,two,35,one,,one
zero,zero,1,zero,36,,,zero,zero,zero,39,one,45,zero
one,zero,4,,37,zero,,,zero,zero,59,one,28,one
zero,one,4,,15,,zero,one,,zero,39,one,6,zero
zero,zero,,zero,9,zero,zero,,zero,one,47,one,,zero
zero,zero,5,one,62,one,,zero,,zero,47,one,30,zero
zero,one,4,three,21,,zero,one,,two,39,one,29,zero
zero,one,4,,29,one,zero,one,,zero,35,zero,14,zero
zero,zero,,three,24,zero,zero,one,zero,three,47,one,33,zero
zero,one,,,7,zero,zero,zero,zero,one,39,one,17,zero
zero,zero,,two,20,zero,zero,one,zero,one,39,one,25,one
zero,two,,,6,one,zero,zero,,one,79,one,1,zero
one,one,,,6,zero,zero,zero,,one,47,one,16,zero
zero,one,,zero,17,,zero,zero,zero,three,17,one,27,one
zero,one,4,,40,zero,zero,,,two,59,one,0,one
one,one,,,18,,,one,,zero,69,one,,zero
zero,one,,,27,one,one,zero,zero,two,5,one,37,one
zero,one,,,2,,,zero,zero,one,17,one,12,zero
one,zero,4,three,29,zero,zero,,,zero,43,one,,zero
zero,zero,3,three,34,one,,zero,zero,zero,81,one,,zero
zero,two,2,one,25,one,zero,,zero,two,39,one,30,one
zero,one,5,,42,zero,zero,one,zero,zero,39,one,52,one
one,zero,11,zero,10,zero,,,zero,zero,47,one,16,zero
zero,one,0,,29,zero,zero,zero,,two,39,one,15,one
zero,zero,3,zero,31,,zero,one,zero,zero,19,one,41,zero
zero,zero,3,two,36,zero,zero,one,zero,one,55,one,46,zero
zero,zero,,zero,16,zero,zero,zero,,one,43,one,26,zero
one,zero,,,13,one,,,,one,26,one,,zero
zero,one,5,,45,,,one,,zero,39,one,45,zero
one,zero,,zero,6,,,,zero,zero,53,one,,zero
zero,zero,2,one,12,,zero,,zero,zero,59,one,22,one
one,one,,,29,zero,,one,,two,53,one,3,one
zero,zero,4,three,24,zero,zero,one,zero,zero,39,zero,34,zero
zero,zero,2,one,47,zero,zero,,zero,zero,45,one,,zero
zero,one,,one,34,zero,zero,one,,three,39,one,40,one
zero,two,,,23,,,one,zero,two,71,one,10,one
zero,one,1,,44,,,zero,,two,71,one,35,one
one,zero,,one,17,zero,zero,,,one,47,one,27,zero
zero,zero,6,,47,,,zero,zero,zero,59,one,57,zero
one,zero,1,one,35,one,zero,,zero,zero,54,one,,zero
zero,one,3,two,30,zero,zero,one,,three,39,one,14,one
zero,zero,1,zero,38,one,zero,one,zero,one,41,one,20,zero
zero,zero,2,one,48,,,,zero,zero,59,one,,zero
zero,one,,,26,one,zero,one,zero,one,47,one,29,zero
one,zero,1,zero,57,,,,,zero,59,one,67,zero
zero,zero,3,,20,zero,,one,zero,zero,44,one,,zero
zero,zero,8,,38,,zero,,zero,zero,69,one,22,one
one,zero,1,zero,43,zero,zero,one,zero,zero,64,one,,zero
zero,zero,1,zero,20,zero,zero,one,zero,one,47,one,,zero
zero,two,,three,33,,zero,,zero,zero,44,one,26,one
zero,zero,4,zero,9,zero,zero,zero,zero,one,44,one,15,zero
zero,one,1,,49,,zero,one,,three,43,one,,zero
zero,zero,,two,33,zero,zero,one,zero,one,41,one,35,zero
zero,zero,8,zero,28,zero,,,zero,zero,53,one,,zero
one,zero,0,zero,32,zero,one,zero,,zero,39,one,42,zero
one,one,,,19,one,zero,one,zero,two,43,one,25,zero
zero,zero,,,35,,zero,,,three,29,one,,zero
zero,zero,0,zero,40,zero,,,zero,zero,47,one,,zero
zero,one,2,one,25,,zero,one,,zero,43,one,28,one
zero,zero,1,,17,,,zero,zero,zero,59,one,,zero
zero,zero,9,,10,one,zero,zero,zero,two,39,one,,zero
zero,zero,,three,28,zero,,one,zero,one,73,one,38,zero
one,one,,,17,,,one,,two,45,one,17,zero
zero,two,1,,55,zero,zero,one,,three,51,one,,one
one,zero,3,zero,9,,zero,,zero,zero,43,one,18,zero
one,zero,0,zero,39,one,one,zero,zero,zero,59,one,32,zero
zero,zero,,zero,4,one,,,zero,zero,83,one,14,zero
zero,one,5,two,21,zero,,one,,zero,48,one,25,one
zero,one,4,two,30,one,,one,zero,zero,39,one,40,zero
zero,zero,,one,17,one,zero,,,one,9,one,4,zero
zero,zero,1,,38,zero,,zero,,zero,39,one,12,zero
zero,zero,5,three,28,,,,zero,zero,69,one,38,zero
zero,zero,2,zero,18,zero,zero,zero,zero,zero,39,one,21,zero
one,zero,1,zero,14,zero,zero,,zero,one,43,one,15,one
one,zero,,two,47,one,one,zero,zero,one,23,one,18,zero
zero,zero,5,one,17,one,zero,,zero,two,47,one,,zero
zero,one,,,11,,zero,zero,,one,55,one,21,zero
zero,one,4,,34,zero,zero,one,zero,one,39,one,44,one
zero,one,,,28,,zero,one,,two,43,one,38,one
zero,zero,,one,34,zero,zero,,zero,one,39,one,12,zero
zero,zero,,zero,33,,zero,zero,,zero,49,one,43,zero
zero,three,4,,20,zero,zero,,zero,two,39,one,30,one
zero,zero,3,zero,28,one,,,zero,zero,39,one,,zero
one,one,6,zero,11,,zero,zero,,zero,59,one,21,zero
zero,zero,3,two,20,zero,zero,one,zero,three,47,one,,zero
zero,three,4,three,42,,zero,one,,zero,39,one,34,one
zero,zero,3,one,54,,zero,one,,zero,47,one,,zero
one,zero,,zero,11,one,zero,zero,zero,two,43,one,1,zero
zero,one,6,,13,,zero,zero,,one,39,one,11,zero
one,zero,3,two,40,zero,,,zero,zero,59,one,49,one
zero,one,4,,33,,,one,zero,three,24,one,0,one
zero,one,,,31,one,zero,one,zero,two,19,one,41,zero
zero,two,4,three,47,zero,,one,,zero,59,one,50,one
zero,one,3,two,28,,,,zero,zero,64,one,38,zero
zero,zero,3,,29,zero,,one,,zero,44,zero,,one
zero,one,,,13,one,zero,one,zero,one,47,one,11,zero
zero,zero,3,two,28,one,,,zero,zero,39,one,20,zero
zero,zero,4,three,20,one,zero,one,zero,two,39,one,,zero
one,one,,,8,,zero,zero,,two,41,one,18,zero
zero,zero,,three,36,one,,zero,,zero,44,one,,zero
zero,one,4,,6,zero,zero,zero,,zero,47,one,6,zero
zero,zero,3,two,12,zero,zero,one,zero,one,59,one,21,one
zero,zero,,three,21,zero,,one,zero,zero,47,one,31,zero
zero,zero,4,three,17,one,zero,one,,two,19,one,3,zero
one,zero,,three,24,zero,zero,one,zero,zero,47,one,,zero
one,one,3,two,27,zero,zero,one,,two,84,one,37,one
zero,zero,9,eight,26,zero,zero,,zero,zero,59,one,36,zero
zero,three,5,,32,,zero,,,zero,47,one,4,zero
zero,zero,2,one,22,zero,,one,zero,zero,39,one,,zero
zero,zero,2,one,28,zero,zero,one,,zero,59,one,5,zero
zero,zero,,two,17,one,zero,one,zero,one,35,one,6,zero
zero,two,3,,12,one,,zero,,two,43,one,9,zero
one,zero,3,three,27,one,one,,,zero,59,one,37,zero
zero,one,,,32,one,zero,one,,one,47,one,10,one
zero,zero,5,two,23,zero,one,zero,zero,zero,49,one,,zero
one,one,,,20,zero,zero,one,zero,one,14,one,22,zero
one,zero,1,zero,9,zero,zero,,zero,one,47,one,0,zero
zero,one,3,,40,,,one,zero,two,35,zero,50,one
zero,one,1,,30,one,one,zero,,three,29,one,4,one
zero,four,2,one,49,zero,zero,one,,three,39,one,59,one
zero,one,,zero,12,zero,zero,,,one,34,one,19,zero
zero,zero,2,zero,17,,zero,zero,zero,two,41,one,11,zero
zero,zero,1,zero,48,one,,,,zero,41,one,18,zero
zero,zero,4,two,46,,zero,one,zero,zero,79,one,56,zero
zero,zero,,one,32,,one,zero,zero,two,34,one,7,zero
one,zero,3,two,34,,zero,,,two,39,one,,one
zero,one,,,29,,zero,zero,zero,two,65,one,15,zero
zero,zero,4,three,23,one,zero,,zero,zero,47,one,,zero
one,two,3,two,36,one,zero,one,zero,two,19,one,46,zero
one,two,,zero,14,zero,zero,,,two,39,one,2,one
zero,one,0,,9,,zero,zero,,zero,4,one,10,zero
one,zero,3,two,23,,zero,,zero,zero,59,one,6,zero
one,zero,3,,43,zero,,,zero,zero,47,one,,zero
zero,zero,,three,32,zero,,one,zero,two,71,one,42,zero
one,zero,,one,31,zero,zero,one,zero,two,51,one,,zero
zero,one,,,25,,zero,zero,,one,39,one,30,zero
one,zero,4,zero,13,zero,zero,one,zero,one,59,one,20,one
one,zero,,zero,32,,zero,one,zero,zero,5,one,,zero
one,zero,,,32,one,zero,,zero,two,39,one,18,zero
zero,zero,3,zero,11,zero,,one,,zero,41,one,19,zero
zero,zero,,zero,30,one,zero,one,zero,one,5,one,,zero
zero,zero,9,four,25,one,one,,zero,zero,39,one,,zero
zero,zero,5,,56,,,one,zero,zero,39,zero,,zero
zero,one,3,,34,,zero,one,,zero,47,one,44,zero
zero,one,1,,51,,one,zero,,zero,24,one,61,one
zero,zero,,one,20,zero,zero,one,zero,one,43,one,30,one
zero,zero,,zero,16,one,,zero,,two,44,one,,zero
one,zero,1,zero,42,zero,,,,zero,39,one,4,zero
one,zero,,zero,9,zero,zero,zero,zero,one,39,one,,zero
zero,zero,2,zero,30,one,zero,,zero,one,47,one,40,one
one,zero,5,zero,10,zero,zero,,zero,one,52,one,,zero
one,zero,7,zero,5,,,,zero,zero,39,one,,zero
zero,zero,4,three,40,zero,,,,zero,51,one,,zero
one,zero,3,,22,one,,one,zero,zero,65,one,23,zero
zero,one,2,,40,,,one,,zero,41,one,50,one
zero,one,,,21,zero,zero,one,,one,44,one,25,one
zero,zero,4,three,27,zero,zero,,zero,zero,24,one,,one
zero,zero,4,three,15,zero,zero,,,two,54,one,4,one
zero,zero,5,zero,7,zero,zero,zero,zero,one,39,one,6,zero
zero,zero,,zero,24,one,zero,one,zero,zero,47,one,,zero
zero,two,5,three,38,zero,zero,one,zero,one,29,one,45,one
zero,zero,7,two,25,one,one,zero,zero,zero,59,one,35,zero
one,zero,,zero,7,zero,,,zero,one,54,one,14,zero
zero,one,2,,28,zero,zero,one,zero,two,44,one,30,one
zero,one,5,zero,13,zero,,one,,zero,53,one,23,zero
one,zero,0,zero,56,zero,,,zero,zero,34,one,,zero
zero,one,1,,42,one,,one,,zero,29,one,47,zero
one,zero,0,zero,8,one,zero,zero,zero,one,39,one,,zero
one,one,,one,25,,,,zero,two,65,one,35,one
one,zero,2,one,14,zero,,one,zero,zero,53,one,,zero
zero,zero,1,,65,zero,,,zero,zero,79,one,,zero
zero,zero,2,one,30,,,one,,two,35,zero,38,zero
zero,one,,,38,,,one,,zero,27,one,,zero
one,zero,,zero,11,one,,,zero,two,39,one,,zero
one,zero,1,one,18,one,one,,zero,one,29,one,,zero
zero,one,,,31,,zero,one,,one,54,one,41,zero
one,two,3,two,28,one,zero,one,zero,three,39,one,38,one
one,zero,2,zero,14,zero,zero,zero,zero,one,39,zero,,zero
zero,one,3,two,30,,,one,,zero,47,one,40,zero
one,one,,,26,zero,zero,,,three,51,one,18,one
zero,one,4,,16,one,zero,one,,two,47,one,26,one
one,zero,4,zero,6,zero,zero,,zero,zero,39,one,,zero
zero,zero,3,zero,45,zero,,one,,zero,48,one,,zero
zero,one,,,31,zero,,one,zero,two,43,one,16,one
one,two,4,three,19,zero,zero,,zero,zero,39,one,4,one
zero,zero,0,,59,one,one,zero,zero,zero,39,one,28,zero
zero,zero,,zero,18,zero,,zero,,zero,39,one,28,zero
zero,two,2,,32,zero,,,zero,two,53,one,15,one
one,two,,zero,22,one,zero,zero,,one,47,one,12,zero
zero,one,5,,52,,,one,zero,zero,39,one,34,one
zero,zero,8,seven,35,one,,one,zero,zero,55,one,45,zero
one,zero,5,four,39,zero,zero,one,zero,three,39,one,,one
zero,one,2,one,31,,,one,,two,29,one,41,zero
one,zero,5,four,32,,zero,,zero,zero,43,one,20,zero
zero,one,4,,43,,zero,one,zero,zero,49,one,6,one
one,one,2,one,27,zero,zero,one,,two,64,one,37,one
zero,zero,4,three,53,zero,zero,,zero,zero,55,one,,zero
zero,one,,,27,,,one,,one,43,one,,one
zero,zero,,zero,43,zero,zero,zero,zero,two,59,one,28,zero
one,one,2,,20,one,,one,,two,35,one,30,one
one,zero,,,18,zero,zero,one,zero,one,47,one,28,one
zero,three,5,four,35,zero,zero,one,zero,two,63,one,45,one
zero,zero,0,zero,10,,,zero,zero,zero,61,one,,zero
one,one,4,three,28,,zero,one,,one,69,one,38,one
zero,zero,,zero,19,one,zero,zero,zero,one,59,one,29,zero
zero,zero,5,,45,zero,,one,zero,zero,47,one,20,zero
zero,zero,4,four,34,one,zero,zero,zero,zero,43,one,6,zero
zero,one,2,,21,,,zero,zero,zero,47,zero,30,zero
zero,one,3,,28,zero,zero,one,,two,59,one,3,one
zero,zero,,five,31,zero,zero,one,,zero,97,one,41,zero
one,one,0,,24,one,zero,,,two,39,one,10,one
zero,one,,two,26,,zero,one,,two,39,one,36,one
zero,zero,2,,40,,zero,,zero,zero,49,one,50,zero
one,zero,,one,19,one,zero,zero,zero,one,47,one,29,zero
zero,one,2,zero,45,,zero,zero,zero,zero,43,one,15,one
zero,zero,1,,48,,one,,zero,zero,39,one,,zero
zero,zero,2,one,27,,,,zero,zero,39,one,,zero
zero,one,,,19,zero,zero,one,,one,43,one,,zero
zero,zero,5,four,37,one,,one,,zero,14,one,,zero
zero,two,4,three,36,,zero,,,two,39,one,46,one
zero,two,4,one,24,one,zero,one,zero,two,15,one,34,one
zero,zero,,one,44,,,,,zero,54,one,,zero
