a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
zero,4.0,four,30.0,,zero,39,,40,zero_one_one_zero_zero
zero,8.0,one,17.0,,zero,44,,1,zero_one_zero_one_zero
one,,three,,,three,39,one,33,one_zero_zero_one_one
zero,4.0,two,72.0,zero,zero,35,,82,zero_zero_zero_one_one
three,2.0,one,38.0,,two,32,one,48,zero_one_zero_one_zero
zero,1.0,zero,16.0,zero,zero,43,one,5,
one,2.0,one,36.0,zero,one,43,,20,zero_zero_zero_one_one
,1.0,zero,,,two,43,one,8,
zero,2.0,one,48.0,zero,zero,9,one,8,
zero,,zero,16.0,zero,one,49,one,2,zero_zero_zero_zero_zero
one,7.0,four,,zero,zero,44,,13,one_zero_zero_one_zero
,,zero,6.0,,one,41,one,16,
zero,4.0,two,15.0,,one,71,one,25,one_one_zero_one_one
zero,,zero,12.0,zero,two,49,one,22,
zero,3.0,two,54.0,zero,zero,39,,8,
one,,two,34.0,zero,two,39,one,26,
two,3.0,two,24.0,,three,43,one,10,
zero,,one,18.0,zero,one,41,one,10,
zero,5.0,four,,zero,zero,43,,18,one_zero_zero_one_zero
zero,3.0,two,54.0,zero,zero,39,,30,zero_zero_zero_one_zero
zero,,four,,zero,zero,44,,49,one_one_zero_zero_zero
one,7.0,zero,42.0,zero,zero,47,,52,zero_one_zero_zero_zero
one,2.0,one,53.0,zero,one,29,one,32,zero_zero_zero_one_one
,4.0,two,29.0,,zero,20,one,16,zero_one_zero_one_zero
zero,4.0,two,28.0,zero,zero,71,,11,
one,,two,23.0,,three,47,one,33,zero_one_zero_one_one
zero,4.0,two,42.0,zero,zero,31,one,10,one_zero_zero_one_zero
zero,1.0,zero,17.0,zero,zero,59,one,5,
two,3.0,two,40.0,zero,one,39,one,45,zero_one_zero_one_zero
zero,2.0,one,20.0,,two,74,,0,one_zero_zero_one_zero
one,2.0,one,,zero,zero,69,,37,zero_zero_zero_one_zero
zero,4.0,three,29.0,,one,44,,3,
,4.0,three,26.0,,zero,39,one,11,zero_zero_zero_one_zero
zero,2.0,one,18.0,zero,two,43,one,28,one_zero_zero_one_zero
one,4.0,zero,1.0,zero,zero,19,one,11,
,,zero,11.0,zero,one,41,one,3,
two,2.0,one,,zero,three,49,,35,
one,3.0,two,34.0,,two,39,one,28,zero_zero_zero_one_one
,4.0,three,40.0,,one,43,,21,
one,4.0,three,,zero,zero,19,one,26,one_one_zero_one_zero
zero,5.0,zero,12.0,zero,two,44,,22,zero_one_zero_zero_zero
,1.0,zero,,,one,27,one,19,
one,,one,42.0,,one,71,one,52,zero_zero_zero_one_one
,,zero,56.0,zero,zero,39,,19,
zero,3.0,two,19.0,zero,zero,19,one,0,zero_one_zero_one_zero
,,zero,9.0,zero,zero,59,one,13,one_one_zero_zero_zero
,,zero,10.0,,one,47,one,20,
one,1.0,zero,61.0,zero,zero,53,one,35,zero_zero_zero_one_one
zero,2.0,one,19.0,,one,47,,10,zero_zero_zero_one_zero
one,3.0,two,40.0,,one,59,one,6,zero_zero_zero_one_one
one,3.0,two,18.0,,one,19,,28,
,6.0,one,26.0,zero,one,43,,36,
one,1.0,zero,43.0,zero,zero,39,one,53,zero_zero_zero_one_zero
zero,,zero,6.0,,one,43,one,16,one_zero_zero_zero_zero
one,,one,,zero,zero,41,one,53,
zero,,zero,2.0,zero,zero,39,one,10,
one,,two,,zero,zero,43,one,65,
one,4.0,three,21.0,,zero,9,one,25,zero_one_zero_one_zero
zero,3.0,zero,24.0,zero,one,43,one,34,
one,1.0,zero,34.0,zero,zero,43,one,25,
,,zero,13.0,zero,two,29,one,23,
,,two,34.0,,three,34,one,43,
zero,4.0,three,,zero,two,59,,52,zero_zero_zero_one_zero
one,2.0,one,,,zero,47,one,3,
one,3.0,two,24.0,,zero,59,,18,
,6.0,one,7.0,,one,19,,17,zero_one_zero_one_zero
zero,4.0,three,29.0,zero,zero,49,one,39,
one,4.0,three,16.0,zero,two,39,one,26,zero_zero_zero_one_one
,4.0,three,28.0,zero,two,14,one,32,zero_one_zero_one_zero
one,5.0,one,23.0,zero,zero,43,,20,
,5.0,zero,8.0,zero,zero,39,one,18,zero_zero_zero_zero_zero
,,zero,13.0,zero,zero,39,one,17,
,,zero,9.0,zero,zero,43,,19,one_zero_zero_zero_zero
zero,3.0,two,,zero,zero,39,one,26,
zero,7.0,six,32.0,,zero,47,,30,
two,3.0,two,37.0,zero,zero,41,one,47,
zero,3.0,two,33.0,,zero,27,one,3,
one,1.0,one,32.0,zero,one,59,one,42,one_one_zero_zero_zero
zero,2.0,zero,17.0,zero,two,43,one,20,
one,1.0,zero,23.0,zero,one,47,one,33,
,4.0,three,29.0,zero,one,29,one,39,
,,two,18.0,zero,one,43,one,28,
one,,two,29.0,zero,zero,47,,39,
one,2.0,one,45.0,zero,two,43,,55,zero_zero_zero_one_one
zero,9.0,eight,,,zero,35,,22,zero_zero_zero_one_zero
zero,,three,26.0,,one,47,one,36,
one,1.0,one,46.0,zero,three,39,,4,
,4.0,zero,15.0,zero,one,43,one,4,
zero,4.0,three,22.0,zero,zero,39,,4,one_zero_zero_one_zero
zero,3.0,two,17.0,,one,43,,12,
one,,zero,20.0,zero,zero,39,one,29,zero_zero_zero_zero_zero
,4.0,zero,52.0,zero,three,69,,55,zero_one_zero_zero_one
one,2.0,one,14.0,zero,two,59,,18,one_zero_zero_one_one
one,3.0,two,27.0,zero,zero,34,zero,20,
,5.0,two,24.0,zero,zero,43,one,34,zero_one_zero_one_zero
zero,4.0,three,,zero,zero,71,one,28,zero_zero_zero_one_zero
zero,5.0,three,8.0,zero,one,40,one,11,zero_zero_zero_one_zero
zero,9.0,zero,5.0,,zero,29,,15,
one,2.0,one,,,three,79,one,1,one_zero_zero_one_one
,,zero,13.0,zero,zero,43,one,11,zero_zero_zero_zero_zero
,3.0,two,29.0,zero,zero,39,one,39,one_zero_zero_one_zero
zero,5.0,four,,zero,zero,69,,12,zero_zero_zero_one_zero
zero,8.0,zero,10.0,,zero,62,zero,14,zero_zero_zero_zero_zero
,3.0,zero,6.0,zero,one,39,,5,
,,two,32.0,,zero,39,,20,zero_zero_zero_one_one
one,,zero,,zero,zero,49,one,24,zero_zero_zero_one_zero
zero,,zero,,zero,three,83,one,35,one_zero_zero_zero_zero
one,3.0,zero,15.0,zero,zero,46,one,25,
one,,two,30.0,,three,35,one,3,zero_one_zero_one_zero
zero,4.0,three,,zero,zero,39,one,40,
zero,1.0,zero,,zero,zero,49,one,36,zero_zero_zero_one_zero
,,zero,33.0,zero,two,39,one,43,
one,,two,40.0,zero,zero,39,one,40,zero_zero_zero_one_zero
,5.0,zero,6.0,,zero,19,one,2,zero_zero_zero_zero_zero
one,5.0,one,,zero,zero,59,one,30,zero_zero_zero_one_zero
,4.0,three,30.0,zero,two,39,one,40,
zero,4.0,three,17.0,zero,zero,9,,27,
,,two,,zero,zero,43,one,38,zero_one_zero_one_zero
one,,two,25.0,zero,zero,15,one,14,
one,2.0,one,31.0,zero,two,43,,41,one_zero_zero_one_one
zero,2.0,one,,zero,zero,55,,51,zero_zero_zero_one_zero
,4.0,one,,,one,29,,42,zero_zero_zero_one_zero
zero,3.0,three,44.0,zero,zero,35,one,54,zero_zero_one_zero_zero
one,5.0,four,,,zero,47,,24,zero_zero_zero_one_zero
one,2.0,one,,,three,59,,7,
zero,0.0,zero,35.0,,two,39,one,7,one_zero_zero_zero_one
,,zero,39.0,one,one,98,one,24,one_zero_one_zero_zero
,3.0,two,19.0,zero,zero,14,one,29,
one,5.0,four,,zero,one,44,one,42,zero_zero_zero_one_one
one,3.0,two,35.0,,three,16,one,45,
zero,2.0,one,12.0,,one,39,,17,zero_zero_zero_one_zero
zero,0.0,zero,37.0,zero,two,39,one,45,one_one_zero_zero_one
zero,6.0,five,,zero,zero,19,one,4,zero_one_zero_one_zero
,2.0,one,29.0,,one,49,one,38,
,,zero,11.0,zero,two,39,,5,
zero,5.0,four,,zero,one,47,,35,
,0.0,zero,,zero,zero,59,one,69,
two,2.0,one,,zero,two,94,one,38,zero_zero_zero_one_one
zero,3.0,two,12.0,zero,zero,69,one,12,zero_zero_zero_one_zero
zero,2.0,one,34.0,zero,zero,55,,38,zero_zero_zero_one_zero
one,10.0,zero,8.0,zero,one,43,one,5,zero_zero_zero_zero_zero
one,,zero,3.0,zero,zero,19,one,13,
one,3.0,one,,,zero,55,one,52,zero_one_zero_one_one
zero,,zero,21.0,zero,zero,47,one,20,zero_zero_zero_zero_zero
one,5.0,three,30.0,,zero,55,,40,one_one_zero_one_zero
zero,1.0,one,,,zero,43,one,28,zero_zero_one_zero_zero
zero,,zero,70.0,zero,zero,21,one,80,zero_zero_one_zero_zero
zero,,two,,zero,zero,24,,49,zero_zero_zero_one_zero
zero,2.0,one,,zero,zero,43,,18,zero_zero_zero_one_zero
zero,,zero,13.0,zero,zero,39,one,23,
zero,6.0,five,,,one,39,,41,zero_zero_zero_one_zero
zero,5.0,two,53.0,zero,one,39,,63,
,3.0,two,24.0,,two,39,one,25,
one,3.0,two,40.0,zero,one,43,one,29,
zero,4.0,four,25.0,,one,43,one,4,
one,6.0,zero,12.0,zero,zero,39,one,21,
,2.0,one,31.0,,one,47,one,41,
zero,3.0,two,,zero,zero,27,one,11,zero_zero_zero_one_zero
zero,,three,,,one,83,one,42,zero_zero_zero_one_one
,1.0,zero,50.0,zero,zero,29,one,12,
one,,zero,9.0,,two,52,one,0,
two,3.0,two,31.0,zero,two,47,one,24,zero_zero_zero_one_one
,3.0,two,31.0,zero,one,49,one,20,zero_zero_zero_one_zero
one,3.0,two,42.0,,two,49,one,52,one_zero_zero_one_one
,6.0,six,,,zero,15,zero,44,
zero,4.0,three,,zero,zero,39,one,19,zero_zero_zero_one_zero
zero,,two,33.0,,zero,45,one,22,
two,3.0,two,,,two,59,one,52,
zero,2.0,one,20.0,zero,zero,47,,25,zero_zero_zero_one_zero
one,2.0,zero,11.0,zero,two,89,one,20,zero_one_zero_zero_zero
,,one,40.0,zero,one,83,one,24,zero_zero_zero_one_zero
zero,,zero,8.0,zero,zero,39,one,18,zero_zero_zero_zero_zero
zero,2.0,one,34.0,,zero,43,,44,zero_one_zero_one_zero
,2.0,zero,20.0,zero,three,39,one,30,
zero,3.0,two,22.0,zero,zero,59,,5,zero_zero_zero_one_zero
,,zero,48.0,,zero,47,,31,one_zero_one_zero_zero
,,zero,9.0,zero,one,43,one,19,zero_zero_zero_zero_zero
zero,4.0,three,50.0,,zero,29,zero,1,
one,,two,17.0,,zero,43,one,27,one_zero_zero_one_zero
one,2.0,one,,,two,47,,4,zero_zero_zero_one_zero
three,3.0,two,38.0,,two,29,one,48,zero_one_zero_one_one
zero,2.0,one,45.0,zero,zero,59,,26,
zero,5.0,four,,,two,14,one,22,
zero,5.0,four,35.0,,zero,76,,24,zero_one_zero_one_zero
,2.0,zero,2.0,zero,zero,19,,9,
one,,zero,29.0,zero,two,43,one,0,
,2.0,one,,zero,one,29,one,26,zero_zero_zero_one_zero
zero,3.0,one,56.0,,zero,59,one,66,zero_one_one_zero_zero
,5.0,three,19.0,,one,59,,10,
zero,,three,24.0,zero,one,47,one,30,zero_zero_zero_one_one
,,zero,12.0,zero,zero,39,one,22,one_zero_zero_one_one
one,,six,,zero,zero,29,,65,
zero,,zero,6.0,,one,39,,16,
zero,4.0,three,,zero,zero,39,one,40,
,0.0,zero,25.0,,one,47,one,35,
zero,,zero,,zero,zero,24,,4,
one,2.0,one,38.0,zero,one,57,one,48,
two,3.0,two,34.0,zero,two,39,,44,
zero,3.0,zero,9.0,zero,two,55,one,3,one_zero_zero_zero_zero
one,4.0,three,18.0,,zero,43,one,25,
zero,3.0,two,,zero,one,39,one,23,zero_zero_zero_one_zero
,0.0,zero,,,two,97,one,1,
,2.0,one,,,one,21,,3,
zero,5.0,three,,zero,zero,48,,30,
zero,2.0,one,,,one,45,one,12,zero_zero_zero_one_zero
zero,0.0,zero,,zero,two,65,one,34,
,2.0,one,27.0,,two,39,one,37,zero_zero_zero_one_zero
,,two,26.0,zero,one,89,one,36,zero_zero_zero_one_zero
,,zero,36.0,zero,one,83,one,43,zero_zero_one_zero_zero
zero,4.0,four,,zero,zero,54,one,18,zero_one_one_zero_zero
,5.0,zero,9.0,,zero,39,zero,19,zero_zero_zero_zero_zero
zero,3.0,two,24.0,zero,zero,43,one,8,
zero,,zero,,zero,one,39,one,3,one_zero_zero_zero_zero
,,zero,6.0,zero,one,23,one,7,
,,zero,23.0,zero,one,39,one,33,one_zero_one_zero_one
,4.0,zero,17.0,zero,zero,39,one,12,
zero,,zero,9.0,zero,zero,29,,19,zero_zero_zero_zero_zero
zero,4.0,one,,,one,47,one,2,one_zero_zero_one_zero
one,1.0,zero,48.0,zero,zero,47,one,12,
,5.0,four,,zero,zero,39,one,12,one_zero_zero_one_zero
one,,two,12.0,,three,59,one,19,zero_one_one_zero_one
zero,,two,35.0,zero,two,43,one,45,
zero,,two,33.0,zero,zero,48,zero,26,one_one_zero_one_zero
,4.0,three,36.0,,three,39,one,46,
zero,2.0,one,12.0,zero,zero,39,,22,zero_zero_zero_one_zero
zero,5.0,zero,8.0,zero,one,23,one,12,zero_zero_zero_zero_zero
two,3.0,one,32.0,,two,39,one,22,
one,1.0,zero,44.0,,three,39,one,17,zero_zero_zero_one_one
one,3.0,one,40.0,zero,zero,39,,50,zero_zero_zero_one_zero
,,zero,8.0,zero,zero,27,one,18,zero_zero_zero_zero_zero
,0.0,zero,56.0,,zero,39,one,25,zero_zero_zero_zero_zero
,,zero,28.0,zero,one,43,one,8,zero_one_zero_one_zero
one,4.0,three,33.0,zero,zero,39,one,16,
one,4.0,three,,zero,zero,79,,32,
zero,2.0,one,50.0,zero,zero,39,,60,one_zero_zero_one_zero
two,7.0,six,,zero,zero,43,one,47,zero_zero_zero_one_one
one,3.0,two,49.0,zero,zero,47,,20,
zero,3.0,two,41.0,zero,zero,27,,51,one_one_zero_one_zero
zero,3.0,two,18.0,zero,zero,47,,28,one_zero_zero_one_zero
,3.0,two,27.0,,two,59,one,19,
,,two,46.0,,one,43,one,30,
zero,2.0,one,44.0,zero,one,49,,33,
one,,zero,74.0,zero,three,39,one,19,
zero,4.0,one,,,one,47,,29,
two,2.0,one,,,three,39,,28,
,3.0,two,,zero,two,29,,49,
zero,5.0,four,,zero,zero,44,,8,zero_zero_zero_one_zero
zero,,one,35.0,zero,zero,43,,44,one_zero_zero_one_zero
two,,three,46.0,zero,zero,49,one,56,zero_zero_zero_one_one
zero,,zero,,,one,59,one,20,zero_zero_zero_zero_one
zero,4.0,three,,zero,two,89,one,18,
one,4.0,three,26.0,zero,zero,49,one,36,
zero,6.0,five,,,zero,39,,45,
one,4.0,three,32.0,zero,zero,59,one,21,zero_zero_zero_one_one
,3.0,two,24.0,zero,one,11,zero,34,
,,zero,36.0,zero,one,59,one,30,
zero,13.0,nine,,zero,zero,41,one,40,zero_zero_zero_one_zero
zero,3.0,two,15.0,,one,71,one,25,one_zero_zero_one_one
zero,4.0,two,52.0,zero,zero,47,one,62,
one,,three,,,zero,43,one,10,zero_one_zero_one_zero
one,8.0,five,19.0,,one,47,one,20,one_one_zero_one_zero
one,,zero,29.0,zero,three,55,one,39,
one,4.0,three,15.0,,two,47,one,20,one_zero_zero_one_one
zero,2.0,one,27.0,,two,39,one,2,
two,3.0,zero,,,two,43,one,23,zero_one_zero_zero_zero
one,2.0,one,,,three,59,one,10,one_zero_zero_one_one
zero,3.0,two,14.0,,zero,29,one,20,
zero,,zero,21.0,,one,45,,30,
three,4.0,three,32.0,,two,43,one,42,
zero,,zero,9.0,zero,one,39,one,19,zero_one_zero_one_zero
zero,3.0,two,55.0,zero,zero,49,zero,65,
zero,3.0,two,22.0,zero,one,41,one,20,
zero,,zero,20.0,,one,47,one,3,
one,,zero,17.0,zero,two,19,one,27,one_zero_zero_zero_zero
one,6.0,three,,zero,zero,29,,40,zero_zero_zero_one_zero
one,,two,33.0,zero,zero,14,,7,
one,2.0,one,,zero,two,43,,33,
one,,two,,zero,two,43,one,38,zero_zero_zero_one_zero
,3.0,two,,zero,zero,43,one,22,one_zero_zero_one_zero
,3.0,two,23.0,zero,zero,35,one,33,
one,3.0,two,,,one,43,one,37,
,,zero,11.0,zero,one,43,one,21,
,2.0,one,20.0,,one,47,,3,zero_zero_zero_one_one
zero,5.0,four,37.0,zero,zero,49,,47,
,12.0,eight,,zero,zero,69,,7,zero_zero_zero_one_zero
,6.0,zero,21.0,zero,two,55,one,31,
zero,8.0,seven,,zero,zero,39,one,8,one_one_zero_one_zero
one,1.0,one,37.0,,two,59,,16,
zero,4.0,four,27.0,zero,zero,29,,37,zero_one_zero_zero_zero
zero,2.0,one,,zero,one,43,,5,one_zero_zero_one_zero
,3.0,two,16.0,zero,one,39,one,26,zero_zero_zero_one_zero
zero,1.0,one,,zero,three,14,one,52,
zero,2.0,one,,zero,zero,55,one,53,
,6.0,zero,17.0,,one,47,one,4,
zero,6.0,one,11.0,zero,one,39,,21,one_zero_zero_one_zero
zero,,three,21.0,,zero,47,one,2,one_zero_zero_one_zero
zero,,two,27.0,,two,43,one,10,
zero,5.0,four,,zero,one,43,,31,zero_zero_zero_one_zero
zero,3.0,two,37.0,zero,zero,47,one,30,zero_zero_zero_one_zero
zero,2.0,one,,zero,two,59,,25,zero_zero_zero_one_zero
zero,3.0,two,,zero,zero,44,,37,
zero,,two,52.0,zero,zero,39,one,62,
zero,3.0,two,17.0,zero,zero,39,one,10,zero_zero_zero_one_zero
,2.0,one,18.0,zero,zero,76,,7,
,,zero,15.0,zero,zero,44,one,15,
one,2.0,one,,,two,75,,9,one_zero_zero_one_one
,4.0,zero,25.0,one,three,69,one,8,zero_zero_zero_zero_one
zero,6.0,three,,zero,zero,24,one,43,zero_one_zero_one_zero
one,2.0,one,,zero,one,39,one,18,
,3.0,two,27.0,,one,59,one,13,
zero,4.0,three,,zero,zero,47,,51,zero_zero_zero_one_zero
zero,4.0,three,,zero,zero,71,one,42,zero_zero_zero_one_zero
,3.0,two,42.0,zero,two,47,one,10,zero_zero_zero_one_zero
zero,6.0,six,21.0,zero,zero,9,one,31,
zero,3.0,two,52.0,zero,zero,11,one,54,zero_one_zero_one_zero
zero,7.0,four,,zero,zero,39,one,23,zero_one_zero_zero_zero
,1.0,zero,31.0,zero,zero,8,one,41,zero_zero_zero_one_one
zero,0.0,zero,10.0,zero,two,41,one,12,
zero,3.0,two,,zero,zero,39,,35,one_zero_zero_one_zero
zero,0.0,zero,,,zero,69,,4,one_zero_zero_zero_zero
zero,2.0,zero,46.0,zero,two,39,one,56,
,0.0,zero,46.0,zero,two,39,one,56,
zero,3.0,one,,,zero,39,one,22,one_zero_zero_one_one
zero,,two,33.0,zero,zero,47,one,31,
,,two,,,one,79,one,23,one_one_zero_one_zero
one,,zero,11.0,,one,47,one,14,one_one_zero_zero_zero
,,two,14.0,zero,one,59,one,8,zero_zero_zero_one_zero
two,,three,34.0,zero,three,11,,44,
one,,two,30.0,zero,three,39,one,40,zero_zero_zero_one_one
one,2.0,one,,zero,zero,47,,4,
zero,2.0,one,35.0,,one,43,,40,zero_one_zero_one_zero
zero,1.0,one,27.0,,zero,17,,18,
two,4.0,three,35.0,,one,47,one,4,one_zero_zero_one_zero
one,,two,22.0,zero,zero,39,one,32,one_zero_zero_one_zero
one,2.0,zero,16.0,zero,three,43,,26,
,2.0,one,32.0,,two,23,one,42,zero_one_zero_one_zero
zero,3.0,two,17.0,zero,zero,49,one,16,zero_zero_zero_one_zero
,4.0,two,42.0,zero,one,43,one,52,
,3.0,zero,10.0,,two,47,one,9,one_zero_zero_zero_zero
zero,14.0,nine,,zero,zero,39,,55,zero_zero_zero_one_zero
,1.0,zero,50.0,zero,zero,43,,60,zero_zero_zero_one_one
zero,2.0,two,31.0,,three,29,one,9,
,4.0,three,20.0,,three,39,one,30,
zero,,two,10.0,zero,zero,53,one,20,
zero,8.0,four,,zero,zero,39,one,43,zero_one_zero_one_zero
,,two,26.0,zero,two,71,one,36,zero_zero_zero_one_one
zero,,three,26.0,,one,47,,19,
,2.0,two,32.0,zero,zero,43,one,42,zero_zero_one_zero_zero
zero,,zero,46.0,zero,zero,59,one,56,
one,1.0,one,37.0,,two,39,,47,
zero,7.0,five,,zero,zero,29,,47,zero_zero_zero_one_zero
zero,4.0,three,,zero,zero,94,zero,59,
one,4.0,zero,14.0,zero,two,34,one,24,
zero,3.0,two,21.0,zero,two,39,,6,one_zero_zero_one_zero
,1.0,zero,9.0,,one,43,one,19,
zero,,two,,,one,49,,8,zero_zero_zero_one_one
,4.0,two,41.0,zero,zero,29,,30,zero_one_zero_one_zero
one,,zero,11.0,zero,two,47,one,13,
,3.0,two,42.0,zero,zero,39,,45,
zero,1.0,zero,13.0,zero,zero,59,one,23,one_zero_zero_one_zero
,3.0,two,43.0,,one,79,one,13,zero_one_zero_one_zero
two,6.0,zero,,zero,zero,59,one,20,
zero,,two,,zero,zero,44,one,1,
zero,,zero,32.0,zero,one,35,one,42,one_zero_zero_zero_zero
zero,,zero,,zero,zero,14,one,68,
one,,one,,zero,zero,43,one,34,
,3.0,two,,zero,two,39,one,51,
zero,6.0,five,,zero,zero,47,,53,zero_zero_zero_one_zero
,,two,,,one,39,one,20,
zero,0.0,zero,23.0,zero,two,39,one,22,one_zero_zero_zero_one
zero,3.0,one,,,zero,47,,8,one_zero_zero_one_zero
zero,,zero,33.0,zero,one,47,,43,
zero,2.0,one,32.0,zero,zero,83,one,13,zero_one_zero_one_zero
zero,2.0,two,37.0,,two,69,one,14,
two,2.0,one,,,one,41,,50,
zero,3.0,two,27.0,zero,zero,69,,37,
two,,zero,9.0,zero,two,35,one,1,zero_zero_zero_zero_zero
,,zero,15.0,zero,zero,44,one,6,zero_zero_zero_zero_zero
,1.0,zero,48.0,,one,39,one,21,
zero,1.0,zero,61.0,zero,zero,49,,52,zero_zero_zero_one_zero
one,4.0,three,27.0,zero,zero,53,one,37,zero_zero_zero_one_one
zero,4.0,three,36.0,zero,one,43,one,46,zero_zero_zero_one_one
,2.0,one,53.0,zero,zero,47,,63,
one,2.0,one,28.0,,two,35,,38,zero_zero_zero_one_one
one,,two,35.0,zero,zero,44,one,45,
one,,zero,9.0,zero,zero,43,one,19,
,3.0,two,28.0,,zero,29,one,16,
zero,,zero,,zero,zero,39,,1,
one,,zero,15.0,zero,two,34,,10,
one,5.0,zero,,zero,zero,49,one,61,
one,,zero,8.0,zero,one,44,one,18,zero_zero_zero_zero_zero
one,3.0,two,40.0,zero,zero,55,one,40,
,3.0,two,18.0,zero,one,43,one,25,
,4.0,two,39.0,zero,one,7,one,3,
,3.0,two,33.0,zero,zero,44,one,35,zero_zero_zero_one_zero
one,5.0,two,,zero,two,29,one,53,zero_zero_zero_one_one
zero,3.0,two,25.0,zero,two,39,,1,
,,zero,19.0,zero,zero,39,,29,one_zero_zero_zero_zero
one,,two,24.0,zero,zero,47,one,34,
,3.0,two,22.0,,zero,35,one,32,
zero,1.0,one,38.0,zero,zero,47,one,48,
one,2.0,one,,zero,three,55,one,48,zero_one_zero_one_one
zero,,two,,,two,43,one,2,zero_zero_zero_one_one
zero,4.0,three,29.0,zero,zero,39,one,39,zero_zero_zero_one_zero
,2.0,zero,,zero,zero,43,one,40,one_zero_zero_one_zero
one,3.0,two,,zero,zero,47,one,35,one_zero_zero_one_zero
one,,zero,,zero,two,19,one,43,
two,2.0,one,24.0,,three,44,one,34,
zero,,zero,11.0,zero,one,47,one,21,
one,,one,47.0,zero,zero,39,one,1,one_zero_zero_one_zero
,2.0,one,26.0,zero,one,59,one,18,
,4.0,three,26.0,,one,47,,0,
two,5.0,zero,24.0,zero,two,39,one,34,zero_zero_zero_zero_one
,0.0,zero,26.0,zero,zero,59,,8,one_zero_zero_zero_zero
one,2.0,one,,,one,39,one,20,zero_one_zero_one_zero
three,2.0,one,43.0,,zero,47,one,24,zero_one_zero_one_zero
,1.0,zero,,zero,zero,59,one,27,one_zero_zero_one_one
zero,,two,,zero,zero,54,zero,11,zero_zero_zero_one_zero
two,,two,,zero,three,9,,37,
two,3.0,two,26.0,zero,two,29,,8,
zero,2.0,one,32.0,zero,zero,44,,42,
,,zero,5.0,zero,one,44,one,15,zero_zero_zero_zero_zero
one,,two,14.0,zero,zero,49,one,10,
zero,4.0,three,29.0,zero,zero,39,one,39,zero_one_zero_one_zero
,3.0,two,31.0,zero,two,41,one,41,zero_one_zero_one_zero
zero,2.0,one,20.0,,one,71,,20,zero_zero_zero_one_zero
one,,one,26.0,,two,49,one,14,
zero,0.0,zero,7.0,,one,43,one,12,one_zero_zero_zero_zero
zero,,four,,,one,44,,30,
zero,3.0,one,26.0,,zero,59,,36,zero_zero_zero_one_zero
zero,3.0,two,22.0,zero,zero,29,one,32,
,,zero,6.0,zero,zero,39,one,4,zero_zero_zero_zero_zero
one,3.0,two,22.0,zero,two,43,one,32,one_zero_zero_one_one
,2.0,one,,,two,49,,44,zero_zero_zero_one_one
,4.0,three,30.0,,two,29,,17,
two,6.0,two,,zero,zero,19,one,27,zero_zero_zero_one_one
one,5.0,one,26.0,zero,zero,19,,36,
zero,,zero,19.0,,zero,19,,29,
zero,1.0,one,,zero,zero,39,one,21,zero_one_zero_zero_zero
zero,6.0,three,,,zero,45,one,2,
,,zero,14.0,zero,zero,2,,18,one_zero_one_zero_one
zero,,zero,36.0,zero,zero,29,,16,
,9.0,zero,,zero,one,39,one,1,zero_zero_zero_zero_zero
one,1.0,zero,55.0,zero,zero,15,one,64,
zero,1.0,one,39.0,zero,zero,69,one,49,
zero,4.0,three,20.0,zero,zero,29,one,9,one_zero_zero_one_zero
,1.0,zero,58.0,,zero,43,one,3,
,4.0,three,41.0,zero,zero,13,one,29,
,0.0,zero,14.0,,three,79,one,24,one_zero_zero_zero_one
,,two,22.0,zero,zero,47,one,30,
,,zero,20.0,,one,69,one,7,
,,zero,30.0,zero,three,69,one,40,
,,zero,31.0,zero,zero,68,,22,
,3.0,two,33.0,zero,zero,47,,43,zero_zero_zero_one_zero
zero,5.0,four,25.0,zero,zero,43,one,14,zero_zero_zero_one_zero
zero,1.0,one,45.0,zero,zero,43,,30,
zero,2.0,one,46.0,zero,zero,14,,30,
,6.0,zero,28.0,zero,zero,47,one,38,
zero,3.0,two,25.0,zero,two,83,one,35,
zero,6.0,five,,zero,zero,43,,42,zero_zero_zero_one_zero
,3.0,two,30.0,zero,one,59,one,39,
one,2.0,zero,15.0,zero,one,39,one,5,
zero,,two,14.0,zero,zero,47,,18,
two,,zero,50.0,zero,zero,35,one,4,
zero,,three,,,zero,65,,7,zero_zero_zero_one_zero
,,two,42.0,zero,two,47,one,16,one_zero_zero_one_zero
,4.0,three,24.0,zero,one,39,,34,
zero,3.0,two,10.0,zero,zero,29,one,20,one_one_zero_one_zero
zero,5.0,four,,,zero,47,,38,zero_zero_zero_one_zero
zero,2.0,one,17.0,zero,one,39,,15,one_one_zero_one_zero
zero,,zero,11.0,zero,two,79,one,21,
,3.0,two,,,two,39,one,38,
,0.0,zero,16.0,zero,two,34,one,26,
,3.0,two,,zero,zero,39,one,29,
,,zero,28.0,zero,zero,43,one,21,
two,3.0,two,25.0,zero,two,69,,15,
,,zero,54.0,zero,one,29,one,64,
zero,3.0,one,35.0,,zero,47,one,19,one_zero_zero_one_zero
zero,2.0,one,,,zero,44,,23,one_zero_zero_one_zero
,,zero,21.0,zero,zero,34,one,31,one_zero_zero_one_zero
one,2.0,two,37.0,,three,64,one,47,
one,,three,30.0,zero,one,39,one,40,
,,zero,12.0,zero,zero,49,,22,one_zero_zero_one_zero
,,three,32.0,zero,zero,69,one,22,zero_zero_zero_one_zero
zero,2.0,one,12.0,,two,39,,22,
one,2.0,one,46.0,zero,zero,47,,22,
