a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,one,5,four,23,zero,zero,one,zero,zero,,one,33,zero
one,zero,5,,24,one,zero,one,zero,zero,43,one,,zero
one,one,3,zero,,one,zero,one,zero,two,5,one,6,zero
zero,zero,2,one,17,zero,zero,one,zero,zero,43,one,,zero
one,zero,1,,60,zero,zero,one,zero,zero,59,one,15,zero
zero,zero,4,three,25,zero,zero,one,zero,zero,47,one,15,zero
zero,one,4,two,35,zero,zero,one,,two,69,one,40,one
one,zero,6,zero,15,zero,zero,one,zero,two,32,one,13,zero
zero,one,3,two,27,zero,zero,one,zero,two,35,one,14,zero
zero,one,3,two,34,zero,zero,one,zero,three,59,one,5,one
zero,zero,2,one,31,zero,zero,one,zero,zero,39,one,36,zero
zero,zero,10,three,22,zero,zero,one,,zero,59,one,2,zero
zero,zero,1,zero,56,zero,zero,one,zero,zero,29,one,,one
zero,zero,0,zero,13,zero,zero,zero,zero,two,11,one,9,zero
one,zero,3,two,19,zero,zero,one,zero,one,47,zero,0,zero
one,zero,2,,16,zero,zero,one,zero,one,39,one,26,zero
zero,zero,,zero,42,zero,zero,one,zero,zero,47,one,,zero
one,zero,5,zero,12,zero,zero,zero,zero,two,,one,10,zero
one,zero,3,,34,one,one,zero,zero,zero,39,one,10,zero
zero,zero,3,zero,8,zero,zero,zero,zero,one,39,one,18,zero
zero,one,3,two,33,zero,zero,one,zero,two,41,one,43,zero
zero,zero,2,one,18,zero,zero,one,zero,two,39,one,21,one
one,one,2,one,24,zero,zero,one,zero,two,43,one,1,one
zero,zero,2,one,,one,zero,one,zero,one,39,zero,25,one
zero,zero,5,one,17,one,zero,zero,zero,one,69,one,8,zero
zero,zero,0,zero,14,one,zero,zero,zero,one,47,one,24,zero
zero,zero,3,two,16,zero,zero,one,zero,one,43,one,26,zero
zero,two,,one,43,zero,zero,one,zero,zero,47,one,53,zero
one,zero,3,one,13,one,zero,zero,zero,zero,48,one,3,zero
one,zero,2,one,18,zero,zero,one,zero,one,59,one,28,zero
zero,zero,5,four,35,zero,zero,one,zero,zero,43,one,,zero
zero,zero,10,nine,33,zero,zero,one,zero,zero,47,one,2,zero
zero,zero,3,three,29,one,one,zero,zero,zero,,one,,zero
zero,one,5,four,,zero,zero,one,zero,one,39,one,18,zero
zero,one,4,one,,zero,zero,one,zero,one,39,one,36,
zero,zero,1,one,54,one,one,zero,zero,zero,27,one,20,zero
zero,one,2,one,41,zero,zero,one,,one,49,one,45,one
one,zero,3,zero,11,zero,zero,zero,zero,two,43,one,21,zero
one,one,5,zero,10,zero,zero,zero,zero,two,35,one,20,zero
zero,zero,,zero,19,one,zero,zero,zero,zero,69,one,29,zero
zero,zero,6,,78,zero,zero,one,,zero,44,zero,20,zero
zero,zero,4,,24,zero,zero,one,zero,zero,,one,34,zero
one,one,,two,23,one,zero,one,zero,two,39,one,33,zero
one,zero,3,,25,one,zero,zero,zero,one,35,one,3,one
zero,six,4,,,zero,zero,one,zero,one,29,zero,,
zero,one,3,two,38,zero,zero,one,zero,zero,49,one,47,zero
one,two,2,one,13,zero,zero,one,zero,zero,34,one,3,one
one,zero,3,one,21,zero,zero,one,zero,zero,39,one,31,zero
one,one,3,,,one,zero,one,zero,one,43,one,45,zero
zero,one,0,zero,15,zero,zero,zero,zero,zero,42,one,5,one
one,one,5,three,32,zero,zero,one,zero,two,29,one,0,
one,one,3,two,42,zero,zero,one,zero,one,49,one,18,one
zero,zero,4,two,42,one,one,zero,zero,zero,,one,13,zero
zero,zero,4,three,21,zero,zero,one,zero,one,49,one,31,one
zero,zero,1,zero,19,zero,zero,one,zero,one,39,one,26,zero
one,zero,3,,28,zero,zero,one,zero,zero,59,one,7,zero
zero,one,3,two,27,zero,zero,one,zero,two,49,one,37,one
one,zero,2,,21,one,zero,zero,zero,zero,47,one,31,zero
zero,one,1,zero,44,zero,zero,one,zero,three,43,one,25,one
zero,zero,3,three,39,one,one,zero,zero,two,43,one,25,one
zero,zero,5,zero,16,zero,zero,zero,zero,zero,94,one,1,one
zero,zero,,zero,25,one,one,zero,zero,two,39,one,35,zero
zero,one,1,zero,15,one,zero,one,zero,two,39,one,25,zero
zero,one,2,one,36,zero,zero,one,zero,zero,39,one,15,zero
zero,zero,3,two,32,one,zero,one,zero,two,29,one,36,zero
zero,zero,2,zero,59,zero,zero,one,,zero,,one,40,zero
one,zero,5,four,41,zero,zero,one,zero,zero,34,one,51,zero
one,zero,1,zero,15,one,zero,zero,zero,two,39,one,5,zero
one,zero,8,two,49,zero,zero,one,zero,zero,29,one,20,zero
one,one,2,one,20,zero,zero,one,zero,two,39,one,0,one
zero,zero,7,seven,26,one,one,zero,zero,zero,,one,12,zero
zero,one,3,zero,7,one,zero,zero,zero,one,43,one,17,zero
zero,zero,3,two,22,zero,zero,one,zero,zero,47,one,30,zero
zero,zero,2,one,32,zero,zero,one,zero,one,49,one,20,zero
zero,zero,4,three,34,zero,zero,one,,one,59,one,30,zero
zero,zero,2,zero,29,one,zero,zero,zero,two,19,one,39,zero
zero,zero,3,one,37,one,zero,one,zero,zero,50,zero,8,zero
zero,one,5,four,36,zero,zero,one,zero,one,79,one,25,
zero,one,2,one,,one,zero,one,zero,zero,71,one,42,zero
zero,one,2,one,24,zero,zero,one,zero,two,39,one,12,one
one,one,4,zero,10,one,zero,zero,zero,one,39,one,16,zero
zero,one,3,two,28,zero,zero,one,zero,three,43,one,15,one
zero,one,,two,40,zero,zero,one,zero,zero,43,one,,zero
zero,zero,,,14,zero,zero,one,zero,zero,94,one,24,zero
zero,zero,3,zero,35,zero,zero,zero,zero,one,89,one,45,one
zero,one,1,zero,57,zero,zero,one,one,two,,one,,one
zero,zero,3,two,17,zero,zero,one,zero,one,15,one,11,zero
zero,zero,3,zero,21,zero,zero,one,zero,zero,,one,2,zero
zero,zero,2,,24,zero,zero,one,zero,one,47,one,12,zero
one,zero,10,zero,3,zero,zero,zero,zero,zero,,one,8,zero
zero,zero,1,zero,46,one,zero,one,,zero,9,one,56,zero
one,zero,5,four,38,zero,zero,one,zero,zero,39,one,15,zero
zero,one,2,one,14,zero,zero,one,zero,one,47,one,5,one
one,zero,6,zero,14,zero,zero,zero,zero,one,39,one,24,zero
one,zero,4,three,27,zero,zero,one,zero,zero,55,one,3,zero
zero,three,5,zero,11,zero,zero,zero,zero,two,,one,21,zero
zero,zero,7,zero,7,one,zero,zero,zero,one,34,one,6,
zero,zero,,,19,zero,zero,one,,zero,64,one,,zero
zero,zero,6,five,31,zero,zero,one,zero,one,47,one,41,one
zero,zero,7,six,38,zero,zero,one,zero,zero,39,one,48,zero
one,zero,7,zero,10,zero,zero,zero,zero,zero,29,one,,zero
one,zero,2,zero,33,zero,zero,zero,zero,two,69,one,7,one
zero,one,2,zero,12,one,zero,zero,zero,two,43,one,22,one
zero,zero,0,zero,55,zero,one,zero,,zero,9,one,65,zero
zero,two,3,two,16,zero,zero,one,zero,two,42,one,,one
one,zero,,three,,zero,zero,one,zero,two,41,one,37,one
zero,one,2,one,,zero,zero,one,zero,one,34,one,33,one
zero,one,3,two,,one,zero,one,zero,one,39,one,27,
zero,zero,4,three,53,zero,zero,one,zero,zero,71,zero,15,zero
one,zero,,two,25,zero,zero,one,zero,zero,79,one,35,zero
zero,zero,,one,26,zero,zero,one,zero,zero,,one,36,zero
zero,zero,2,one,14,one,zero,one,zero,two,41,one,24,zero
zero,one,,one,19,zero,zero,one,,zero,115,one,29,zero
zero,zero,4,,21,one,zero,one,zero,one,47,one,20,zero
zero,zero,9,eight,38,zero,zero,one,zero,zero,9,one,48,zero
one,zero,,zero,54,zero,zero,one,zero,zero,59,one,14,zero
zero,zero,6,zero,5,zero,zero,zero,,one,29,one,10,zero
zero,zero,4,zero,8,zero,zero,zero,zero,one,43,one,8,zero
zero,two,1,zero,42,zero,zero,one,zero,three,47,one,20,one
zero,zero,,three,28,zero,zero,one,zero,three,44,one,17,
zero,two,3,zero,11,zero,zero,zero,zero,two,29,one,10,zero
one,zero,1,,42,zero,zero,one,zero,one,65,one,52,one
one,one,3,two,28,zero,zero,one,zero,two,29,one,,one
one,zero,4,three,37,one,zero,one,zero,one,34,one,47,zero
one,zero,2,,18,zero,zero,one,zero,two,59,one,1,one
one,zero,2,one,18,zero,zero,one,zero,one,44,one,28,zero
zero,zero,3,two,20,one,zero,one,zero,zero,29,one,12,zero
one,one,2,one,23,zero,zero,one,zero,zero,43,one,4,one
one,zero,5,,12,zero,zero,one,one,one,39,one,4,zero
zero,zero,2,one,24,one,zero,zero,zero,two,47,one,34,zero
one,one,,zero,,zero,zero,one,zero,zero,47,one,54,zero
zero,one,0,zero,18,one,one,zero,zero,zero,59,one,11,zero
one,zero,2,one,13,zero,zero,one,,zero,,one,17,zero
one,zero,1,zero,29,zero,zero,one,zero,zero,71,one,,one
zero,one,1,one,45,one,one,zero,zero,one,39,one,55,one
zero,one,4,two,18,one,zero,one,zero,two,24,one,28,
zero,one,1,zero,23,zero,zero,one,zero,three,39,one,3,
zero,zero,1,zero,14,zero,zero,zero,zero,two,39,one,,zero
zero,zero,3,two,20,zero,zero,one,,zero,43,one,6,zero
zero,one,,zero,5,one,zero,zero,zero,zero,19,one,,zero
zero,zero,,two,,zero,zero,one,zero,two,34,one,2,zero
zero,two,,zero,10,zero,zero,zero,zero,one,54,one,20,zero
zero,one,3,two,39,one,zero,one,zero,zero,55,one,13,zero
zero,zero,6,,8,zero,zero,zero,zero,zero,,one,12,zero
one,zero,1,zero,12,zero,zero,one,,zero,59,one,11,zero
zero,one,4,three,28,zero,zero,one,zero,one,49,one,38,zero
zero,zero,5,two,41,zero,zero,one,,zero,,one,51,zero
zero,zero,5,,30,zero,zero,one,zero,zero,43,one,,zero
zero,zero,6,four,31,one,zero,one,zero,zero,47,one,34,zero
zero,one,3,three,35,one,one,zero,zero,three,39,one,45,one
zero,zero,3,two,47,zero,zero,one,zero,zero,47,one,30,zero
zero,one,0,zero,49,zero,one,zero,zero,three,69,one,59,one
one,zero,3,two,29,zero,zero,one,zero,one,39,one,0,one
zero,one,0,zero,29,zero,one,zero,zero,zero,,one,39,zero
zero,one,8,four,,one,one,zero,zero,zero,19,one,46,one
one,zero,3,three,34,one,zero,zero,zero,zero,29,one,20,zero
zero,zero,1,,61,zero,zero,one,zero,zero,,one,,zero
one,zero,,two,21,zero,zero,one,zero,zero,47,one,10,zero
zero,zero,1,zero,21,zero,zero,one,zero,zero,47,one,26,one
zero,zero,2,,48,zero,zero,one,zero,zero,35,zero,20,one
zero,zero,,zero,17,one,zero,zero,zero,one,39,one,8,one
zero,zero,,zero,18,zero,zero,zero,,zero,44,one,28,zero
zero,one,3,two,42,one,zero,one,zero,two,29,one,25,one
zero,one,5,four,,zero,zero,one,zero,two,39,one,38,one
zero,zero,2,zero,31,zero,zero,zero,zero,zero,39,one,40,zero
zero,zero,4,three,38,zero,zero,one,,two,,one,40,zero
zero,zero,3,,33,one,zero,one,zero,two,43,one,,zero
zero,one,3,two,44,zero,zero,one,zero,two,9,one,46,one
one,one,3,one,17,one,zero,one,zero,one,57,one,27,zero
zero,one,5,zero,33,one,zero,zero,zero,two,39,zero,14,one
zero,one,3,two,,zero,zero,one,zero,one,41,one,49,one
zero,two,4,two,36,one,zero,one,zero,three,49,one,46,one
zero,zero,6,one,33,zero,zero,one,zero,zero,39,one,43,zero
zero,zero,4,three,37,one,zero,one,zero,zero,15,one,26,zero
one,zero,1,zero,23,zero,zero,one,zero,one,49,one,14,zero
zero,zero,6,zero,17,one,zero,zero,zero,zero,39,one,,zero
zero,zero,5,zero,10,zero,zero,one,zero,one,49,one,20,zero
one,zero,0,zero,45,one,zero,zero,zero,zero,24,one,29,
one,one,5,zero,13,zero,zero,zero,zero,one,43,one,0,zero
one,one,4,three,21,zero,zero,one,zero,two,59,one,6,one
zero,zero,,one,40,one,one,zero,zero,zero,35,one,2,zero
zero,one,4,three,40,zero,zero,one,zero,zero,39,one,,one
zero,one,1,zero,24,zero,zero,one,zero,three,62,one,34,one
zero,zero,,two,38,zero,zero,one,zero,zero,49,one,12,one
one,zero,,two,18,zero,zero,one,zero,zero,59,one,14,zero
zero,zero,3,two,23,zero,zero,one,zero,one,39,one,33,zero
zero,zero,4,zero,13,one,zero,one,zero,zero,44,one,5,zero
zero,zero,8,seven,45,zero,zero,one,,zero,,one,13,zero
zero,zero,8,six,41,zero,zero,one,,zero,69,one,51,zero
zero,zero,3,,15,one,zero,zero,zero,two,39,one,23,one
zero,zero,2,one,32,zero,zero,one,zero,zero,23,one,20,zero
zero,two,3,two,34,zero,zero,one,zero,three,59,one,,one
zero,zero,2,one,43,zero,zero,one,zero,zero,47,one,53,zero
zero,zero,3,two,30,zero,zero,one,zero,zero,39,one,12,one
zero,zero,4,three,43,zero,zero,one,zero,zero,,zero,,zero
zero,one,3,two,,zero,zero,one,zero,zero,29,one,22,zero
zero,one,1,zero,40,zero,zero,one,zero,zero,47,one,50,zero
zero,two,1,zero,44,one,zero,one,zero,three,23,one,48,one
one,zero,2,zero,8,zero,zero,zero,zero,one,,one,2,zero
one,zero,1,zero,17,zero,zero,zero,zero,two,47,one,25,zero
zero,zero,,two,55,zero,zero,one,zero,zero,39,one,30,zero
one,zero,10,zero,,zero,zero,zero,zero,one,19,one,17,zero
one,one,1,,44,zero,zero,one,,one,47,one,54,zero
zero,zero,4,,21,zero,zero,one,zero,zero,29,one,1,zero
one,zero,7,two,35,one,zero,one,zero,one,39,one,17,zero
zero,two,5,,27,zero,zero,one,,two,69,one,37,one
zero,zero,9,seven,34,zero,zero,one,zero,two,47,one,44,zero
zero,zero,1,zero,37,one,zero,zero,zero,two,29,one,47,one
one,zero,,,30,one,zero,zero,zero,zero,47,one,10,zero
one,zero,2,,11,zero,zero,one,zero,zero,34,one,21,zero
one,one,0,zero,30,zero,zero,zero,zero,two,19,one,14,one
one,zero,2,one,26,zero,zero,one,zero,one,47,one,,zero
zero,zero,5,four,33,zero,zero,one,zero,zero,57,one,16,zero
zero,one,1,zero,29,one,zero,zero,zero,three,69,one,4,one
zero,one,3,two,30,one,zero,one,zero,two,14,one,8,zero
zero,zero,4,three,13,zero,zero,one,zero,zero,44,one,,zero
zero,zero,4,three,34,zero,zero,one,zero,zero,71,one,13,zero
zero,one,5,four,,one,zero,one,zero,three,35,one,5,one
one,zero,0,zero,73,zero,zero,zero,zero,zero,49,one,0,zero
zero,zero,3,three,43,one,one,zero,zero,one,7,zero,48,zero
zero,zero,7,,20,zero,zero,zero,zero,one,47,one,,zero
zero,one,,two,36,zero,zero,one,zero,zero,47,one,,zero
zero,zero,4,,28,one,zero,one,zero,two,39,one,38,
zero,one,4,two,27,zero,zero,one,zero,three,39,zero,15,one
one,zero,2,one,13,zero,zero,one,zero,zero,43,one,2,zero
one,zero,6,two,56,zero,zero,one,zero,zero,43,one,66,one
one,one,3,two,27,one,zero,one,zero,two,47,one,37,zero
zero,one,3,two,,one,zero,one,zero,one,39,one,24,one
one,zero,2,one,21,zero,zero,one,zero,one,,one,31,zero
zero,zero,3,two,20,zero,zero,one,zero,zero,39,one,30,zero
zero,zero,0,zero,62,one,one,zero,,zero,3,one,15,
zero,zero,2,one,19,one,zero,one,zero,zero,39,one,29,zero
zero,zero,,two,57,zero,zero,one,,zero,39,one,66,zero
one,zero,,five,22,zero,zero,one,zero,zero,47,one,30,zero
zero,zero,7,zero,7,zero,zero,zero,zero,zero,59,one,,zero
zero,one,3,two,26,one,zero,one,zero,zero,29,one,11,
zero,zero,3,one,60,zero,zero,one,zero,zero,,one,28,one
zero,one,0,zero,,one,zero,zero,zero,two,54,one,11,one
zero,zero,2,one,16,one,zero,one,zero,one,39,one,26,zero
one,zero,3,zero,6,zero,zero,zero,zero,one,47,one,4,zero
one,one,1,zero,,zero,zero,one,zero,one,47,one,24,
zero,one,2,zero,10,one,zero,zero,zero,two,39,one,20,one
zero,three,3,zero,16,one,zero,zero,zero,two,39,one,19,one
zero,zero,4,zero,8,zero,zero,zero,,one,83,one,18,
zero,zero,0,zero,59,one,zero,zero,zero,zero,23,one,69,zero
zero,one,4,three,40,zero,zero,one,zero,zero,47,one,31,zero
zero,one,4,three,35,zero,zero,one,zero,zero,73,one,21,zero
zero,zero,2,one,18,zero,zero,one,,zero,,one,,zero
zero,one,3,two,24,zero,zero,one,,two,59,one,34,one
one,zero,2,one,38,zero,zero,one,zero,zero,39,one,45,zero
zero,zero,4,three,38,zero,zero,one,zero,zero,47,one,48,zero
zero,one,5,zero,13,one,zero,zero,zero,two,49,one,23,zero
zero,zero,4,zero,13,one,zero,zero,zero,two,19,one,23,zero
zero,one,0,,35,zero,one,zero,zero,two,49,one,40,one
one,one,1,zero,15,zero,zero,one,zero,one,46,one,25,
zero,zero,3,two,17,zero,zero,one,,zero,44,one,18,zero
zero,zero,4,one,30,zero,zero,zero,,zero,47,one,6,zero
one,zero,6,zero,14,zero,zero,zero,one,zero,47,one,1,zero
zero,zero,2,,23,zero,one,zero,,zero,43,one,33,zero
one,one,3,two,29,zero,zero,one,zero,two,39,one,39,one
one,zero,2,one,31,zero,zero,one,zero,zero,,one,3,zero
one,one,3,two,,zero,zero,one,zero,three,39,one,3,one
one,zero,0,,,one,zero,zero,zero,one,47,one,11,zero
zero,zero,0,zero,35,one,one,zero,zero,zero,34,one,45,zero
zero,one,1,zero,60,zero,zero,one,zero,zero,24,one,22,zero
zero,zero,4,two,42,zero,zero,zero,zero,zero,35,one,38,zero
zero,one,2,one,,zero,zero,one,zero,one,69,one,41,one
zero,zero,2,zero,16,one,zero,zero,zero,zero,19,one,26,zero
zero,one,3,two,,one,zero,one,zero,one,59,one,32,one
one,zero,5,four,20,one,zero,one,,zero,47,one,20,zero
one,one,2,one,14,one,zero,one,zero,two,43,one,6,zero
zero,zero,,zero,16,zero,zero,zero,zero,zero,49,one,18,zero
one,zero,,zero,17,zero,zero,zero,zero,zero,3,one,27,zero
zero,one,0,zero,28,zero,one,zero,zero,two,43,one,38,one
zero,one,2,two,40,one,zero,zero,zero,one,97,one,50,
zero,zero,,one,43,one,zero,one,zero,two,49,zero,53,
one,zero,3,two,24,zero,zero,one,,two,,one,34,one
zero,one,3,two,,zero,zero,one,zero,three,29,one,45,one
zero,zero,6,,35,one,one,zero,,zero,63,one,,zero
zero,zero,2,one,19,zero,zero,one,zero,two,49,one,10,one
zero,one,3,two,38,zero,zero,one,,zero,59,one,7,zero
zero,one,2,one,,zero,zero,one,zero,zero,47,one,23,one
one,zero,1,zero,9,one,zero,zero,zero,zero,,one,2,zero
zero,one,3,three,21,one,one,zero,zero,zero,59,one,14,one
zero,zero,,four,35,zero,zero,one,zero,zero,39,one,20,zero
zero,zero,6,,23,one,zero,one,zero,zero,39,one,33,
zero,one,1,,,zero,zero,one,zero,one,39,one,23,
zero,zero,4,two,21,one,zero,one,zero,one,23,one,5,zero
zero,one,1,zero,24,zero,zero,one,zero,three,43,one,34,one
one,one,6,zero,,zero,zero,zero,zero,one,,one,10,zero
zero,two,3,two,34,zero,zero,one,zero,three,41,one,18,one
zero,zero,4,three,38,zero,zero,one,,one,43,one,48,zero
one,one,0,zero,,zero,zero,zero,zero,zero,47,one,45,one
zero,zero,3,two,24,zero,zero,one,zero,one,39,one,34,zero
zero,one,1,zero,23,one,zero,one,zero,two,35,one,13,
one,zero,2,one,13,zero,zero,one,zero,one,47,one,2,zero
one,zero,,two,20,zero,zero,one,zero,zero,39,one,9,zero
one,one,2,one,18,zero,zero,one,zero,two,,one,,zero
zero,zero,2,,24,one,zero,zero,zero,one,52,one,33,one
zero,one,9,three,52,zero,zero,one,zero,zero,39,one,35,one
one,one,3,zero,10,zero,zero,zero,zero,one,35,one,1,one
zero,one,2,one,22,one,zero,one,zero,two,39,one,30,one
zero,one,8,zero,12,one,zero,one,zero,one,47,one,10,
zero,one,6,zero,6,one,zero,zero,zero,zero,14,one,10,zero
one,one,2,one,34,zero,zero,one,zero,zero,39,one,20,one
one,zero,3,two,23,zero,zero,one,zero,zero,29,one,1,zero
one,zero,9,three,17,zero,zero,one,zero,zero,47,one,10,zero
one,zero,6,zero,9,zero,zero,one,zero,zero,,one,19,zero
one,one,3,two,39,zero,zero,one,zero,three,86,one,45,one
zero,zero,3,,23,zero,zero,one,zero,zero,34,one,,zero
zero,zero,4,three,37,zero,zero,one,zero,zero,39,one,,zero
one,zero,3,two,18,one,zero,one,zero,zero,39,one,8,zero
zero,two,3,one,49,zero,zero,one,zero,three,,one,59,one
zero,zero,2,,36,zero,zero,one,zero,three,43,one,46,
one,zero,0,zero,14,one,zero,zero,zero,two,44,one,24,one
zero,one,3,one,,one,zero,one,zero,one,39,one,21,
zero,zero,3,two,22,one,zero,one,zero,zero,,one,3,zero
zero,zero,,one,23,one,zero,one,zero,two,49,one,33,zero
zero,one,2,one,19,zero,zero,one,zero,two,49,one,28,one
zero,zero,5,,4,zero,zero,zero,zero,zero,19,one,14,zero
zero,zero,4,three,39,one,zero,one,zero,zero,,one,49,zero
zero,zero,4,three,,zero,zero,one,zero,one,47,one,34,zero
one,zero,3,three,32,one,one,zero,zero,one,39,one,42,
one,zero,5,one,50,zero,zero,one,zero,zero,39,zero,38,zero
one,one,7,zero,12,zero,zero,zero,,zero,39,one,22,zero
zero,zero,3,zero,,zero,zero,zero,zero,one,43,one,23,zero
zero,zero,3,two,20,one,zero,one,zero,zero,39,one,30,zero
one,one,1,zero,,one,zero,one,zero,one,71,one,22,
zero,one,2,zero,47,one,zero,zero,zero,zero,59,one,54,one
zero,two,5,four,32,one,zero,one,zero,three,43,one,12,zero
zero,zero,1,zero,48,zero,zero,one,zero,zero,47,one,,one
zero,zero,5,three,18,zero,zero,one,zero,one,24,one,7,zero
zero,two,2,one,38,zero,zero,one,zero,one,69,one,30,
zero,zero,3,,24,one,zero,one,zero,two,47,one,34,zero
zero,zero,,three,22,zero,zero,one,zero,zero,39,one,32,zero
zero,zero,,one,41,one,zero,one,zero,zero,49,one,51,zero
one,zero,3,zero,16,one,zero,zero,zero,two,19,one,18,zero
zero,zero,,zero,7,one,zero,zero,zero,zero,,one,9,zero
zero,one,1,zero,41,one,zero,one,zero,zero,14,one,25,
zero,zero,5,four,19,one,zero,one,zero,one,39,one,29,
zero,zero,3,,20,one,zero,one,zero,two,35,one,30,zero
one,two,2,one,35,zero,zero,one,zero,three,47,one,3,one
zero,zero,3,,36,zero,zero,one,,one,39,one,10,
zero,zero,3,two,,one,zero,one,zero,one,49,one,10,
zero,zero,3,two,21,one,one,zero,zero,two,19,one,31,zero
zero,zero,3,two,15,one,zero,one,zero,one,17,one,25,zero
zero,zero,3,two,20,one,zero,one,zero,zero,35,one,29,zero
zero,zero,6,five,40,zero,zero,one,zero,zero,,one,,zero
zero,one,4,three,32,one,zero,one,zero,three,39,one,42,one
one,one,3,two,,one,zero,one,zero,zero,47,one,41,zero
one,one,4,two,37,zero,zero,one,zero,zero,69,one,47,zero
zero,one,3,two,,one,zero,one,zero,one,59,one,29,zero
zero,one,5,one,9,one,zero,one,zero,one,17,one,19,zero
zero,one,4,two,27,one,zero,one,zero,three,59,one,16,
zero,zero,2,zero,27,one,one,zero,zero,two,43,one,37,zero
one,one,0,zero,,one,zero,zero,zero,three,39,one,38,one
zero,zero,3,two,33,one,one,zero,zero,two,27,one,,one
zero,zero,4,,31,one,zero,zero,zero,two,39,one,41,
zero,zero,4,,53,zero,zero,one,zero,zero,42,one,34,zero
zero,zero,7,six,37,zero,zero,one,zero,zero,47,zero,47,zero
zero,one,2,one,33,zero,zero,one,,one,39,one,23,
zero,zero,4,one,22,zero,zero,one,zero,zero,39,one,10,zero
zero,zero,10,zero,15,zero,zero,zero,zero,zero,59,one,25,zero
one,zero,5,zero,16,zero,zero,zero,zero,one,39,one,26,zero
zero,zero,1,zero,35,zero,zero,one,zero,zero,47,one,16,zero
zero,zero,3,two,14,zero,zero,one,zero,one,43,one,4,one
zero,one,3,two,23,one,zero,one,zero,three,39,one,33,one
zero,one,2,one,16,zero,zero,one,zero,one,69,one,26,zero
zero,zero,7,zero,15,zero,one,zero,zero,zero,95,one,20,zero
one,zero,3,two,14,zero,zero,one,,zero,50,one,12,zero
zero,one,2,one,19,one,zero,one,zero,one,59,one,29,
zero,zero,3,two,14,one,zero,one,zero,one,44,one,24,zero
zero,zero,1,zero,,one,zero,one,zero,two,31,one,30,zero
zero,one,5,one,48,zero,zero,one,zero,two,39,one,6,one
zero,zero,0,zero,42,zero,one,zero,,zero,59,one,52,zero
zero,one,3,one,44,zero,zero,one,zero,zero,47,one,,one
zero,zero,3,zero,6,zero,zero,zero,zero,one,33,one,16,zero
zero,zero,4,,10,zero,zero,zero,zero,one,49,one,20,zero
zero,two,3,two,23,zero,zero,one,zero,zero,39,one,,zero
zero,zero,7,one,15,one,zero,one,zero,one,49,one,23,
zero,zero,5,zero,5,one,zero,zero,zero,zero,,one,5,zero
one,zero,3,zero,10,zero,zero,zero,zero,two,44,one,17,zero
zero,zero,3,two,23,zero,zero,one,zero,zero,98,one,27,zero
zero,one,3,two,,one,zero,one,zero,one,29,one,39,zero
one,one,2,zero,12,zero,zero,zero,zero,two,29,one,4,one
zero,zero,2,one,,zero,zero,one,zero,one,39,one,27,one
zero,zero,1,one,49,one,zero,zero,zero,zero,47,one,59,zero
one,zero,3,,14,one,zero,one,zero,one,59,one,6,zero
zero,one,3,two,31,zero,zero,one,zero,one,43,one,26,one
zero,one,4,,9,one,zero,zero,zero,two,41,one,12,
one,zero,2,,16,zero,zero,one,zero,one,,one,3,
zero,zero,3,two,14,zero,zero,one,zero,one,14,one,24,zero
zero,two,5,zero,13,one,zero,zero,zero,two,37,one,23,zero
one,one,3,two,,zero,zero,one,zero,one,59,one,24,zero
zero,zero,,five,40,zero,zero,one,zero,zero,35,one,,zero
zero,zero,1,one,35,one,zero,zero,zero,two,39,one,45,one
zero,one,5,zero,16,zero,zero,zero,zero,one,39,one,22,zero
zero,zero,3,one,43,one,zero,one,zero,zero,29,one,28,zero
zero,zero,1,zero,37,one,zero,one,zero,zero,71,one,,zero
zero,one,4,zero,12,one,zero,zero,zero,two,47,one,22,zero
zero,zero,3,two,56,zero,zero,one,one,one,,one,36,
zero,one,4,three,25,zero,zero,one,zero,zero,39,one,14,one
zero,zero,3,two,23,zero,zero,one,,zero,51,one,8,zero
zero,zero,,zero,70,one,zero,one,zero,zero,,one,,zero
zero,one,3,two,31,zero,zero,one,zero,one,54,one,30,one
zero,zero,,two,12,zero,zero,one,zero,zero,69,one,14,zero
one,zero,0,zero,34,zero,zero,zero,zero,zero,,one,44,zero
zero,one,1,zero,42,zero,zero,one,zero,two,34,one,32,one
zero,zero,4,zero,35,one,zero,zero,zero,two,39,one,45,one
zero,one,,zero,53,zero,zero,one,zero,zero,29,one,58,one
zero,one,1,zero,,one,zero,one,zero,three,30,one,21,one
one,zero,10,eight,40,zero,zero,one,zero,zero,39,one,,zero
zero,zero,0,zero,50,zero,one,zero,zero,zero,59,one,43,one
one,zero,3,two,22,zero,zero,one,zero,zero,74,one,10,zero
one,zero,4,,22,one,zero,one,zero,two,43,one,32,zero
zero,one,5,four,30,zero,zero,one,zero,one,47,one,40,zero
zero,one,,one,17,zero,zero,one,,zero,49,one,27,one
one,two,3,zero,21,zero,zero,zero,zero,two,49,one,7,one
one,zero,3,two,37,zero,zero,one,,zero,44,one,47,zero
one,zero,,two,28,zero,zero,one,zero,zero,59,one,15,one
zero,two,3,two,33,one,zero,one,zero,two,29,one,30,one
zero,zero,3,,13,zero,zero,one,zero,zero,35,one,20,zero
zero,one,3,two,17,zero,zero,one,zero,zero,49,one,16,zero
zero,zero,4,three,33,one,zero,one,zero,zero,44,one,43,zero
