a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
,3.0,two,37.0,zero,one,,one,14.0,one_zero_zero_one_one
zero,2.0,one,56.0,,zero,,one,6.0,one_one_zero_one_zero
two,4.0,,47.0,zero,one,39.0,,,
,2.0,,18.0,zero,zero,,one,,one_zero_zero_one_zero
zero,9.0,,80.0,,zero,9.0,one,,zero_zero_zero_one_zero
zero,4.0,three,26.0,zero,zero,39.0,one,36.0,
zero,4.0,three,23.0,zero,zero,44.0,one,,zero_zero_zero_one_zero
zero,1.0,zero,16.0,zero,two,59.0,one,,
zero,,four,27.0,,one,79.0,one,,
,5.0,,44.0,zero,,47.0,one,52.0,
,2.0,,,,zero,69.0,,29.0,
one,1.0,zero,58.0,zero,zero,59.0,one,68.0,one_zero_zero_one_one
,3.0,zero,12.0,zero,one,77.0,one,,one_one_zero_zero_zero
zero,5.0,four,27.0,zero,,44.0,,10.0,zero_zero_zero_one_zero
zero,,three,27.0,zero,zero,39.0,one,16.0,one_one_one_zero_zero
,2.0,one,19.0,zero,two,39.0,one,5.0,one_zero_zero_one_zero
zero,5.0,,33.0,,one,47.0,one,17.0,zero_zero_zero_one_zero
one,2.0,one,43.0,zero,two,19.0,one,18.0,zero_zero_zero_one_one
one,7.0,one,11.0,,one,39.0,one,20.0,
zero,,zero,16.0,zero,zero,63.0,one,15.0,one_one_zero_zero_zero
,5.0,zero,,,two,,,,zero_one_zero_zero_zero
zero,3.0,zero,32.0,,zero,47.0,,42.0,zero_zero_zero_zero_zero
two,3.0,two,36.0,zero,one,39.0,one,46.0,
one,3.0,two,26.0,,three,55.0,one,36.0,
one,2.0,one,13.0,,one,19.0,one,18.0,zero_one_zero_one_zero
one,2.0,,18.0,zero,zero,65.0,one,10.0,zero_zero_zero_one_one
,2.0,one,27.0,,zero,11.0,one,21.0,
,3.0,two,19.0,zero,one,79.0,one,21.0,
one,3.0,two,36.0,zero,zero,49.0,one,40.0,
,,three,31.0,,zero,39.0,one,,
one,,zero,15.0,zero,one,49.0,,10.0,zero_zero_zero_one_zero
zero,0.0,zero,60.0,,zero,19.0,,70.0,
zero,,,27.0,zero,one,49.0,one,37.0,
zero,3.0,,14.0,zero,,58.0,one,3.0,
zero,,three,30.0,zero,two,35.0,one,22.0,
,,one,33.0,zero,two,,one,3.0,
zero,,three,16.0,zero,,9.0,one,20.0,
one,3.0,two,46.0,zero,two,47.0,one,56.0,zero_one_zero_one_one
zero,,zero,12.0,zero,zero,39.0,one,22.0,
one,6.0,two,15.0,zero,two,,one,25.0,zero_one_zero_one_zero
,2.0,zero,38.0,,zero,69.0,one,48.0,
zero,3.0,zero,,zero,one,39.0,one,5.0,
zero,,zero,23.0,,zero,33.0,one,,zero_zero_zero_zero_zero
zero,,five,35.0,zero,zero,,one,18.0,
one,3.0,two,38.0,,two,39.0,one,45.0,
zero,4.0,two,,zero,zero,,one,55.0,
two,1.0,,42.0,zero,,43.0,one,52.0,
zero,3.0,two,20.0,zero,,,one,23.0,
,,three,,zero,three,59.0,one,,one_one_zero_one_one
zero,7.0,zero,8.0,zero,one,47.0,one,3.0,zero_one_zero_zero_zero
one,2.0,one,45.0,zero,zero,44.0,one,31.0,zero_zero_zero_one_one
zero,,,16.0,zero,zero,62.0,one,10.0,
zero,2.0,zero,,zero,zero,49.0,one,,
,0.0,,16.0,zero,,83.0,,7.0,one_zero_zero_zero_zero
,,zero,24.0,zero,,44.0,one,34.0,one_zero_zero_zero_zero
,1.0,,20.0,zero,,,one,9.0,
zero,3.0,zero,21.0,zero,zero,,one,2.0,zero_zero_zero_zero_zero
zero,5.0,four,46.0,,,71.0,zero,10.0,zero_zero_zero_one_zero
zero,4.0,three,,zero,one,39.0,one,27.0,one_zero_zero_one_zero
zero,2.0,zero,51.0,zero,,19.0,one,61.0,
zero,,,35.0,zero,zero,,one,,zero_zero_one_zero_zero
three,5.0,zero,22.0,zero,,39.0,one,32.0,
one,2.0,one,47.0,zero,zero,76.0,one,37.0,zero_zero_zero_one_zero
zero,1.0,zero,,zero,zero,,one,36.0,
,2.0,one,,,,59.0,,,zero_zero_zero_one_zero
,3.0,one,36.0,zero,one,35.0,one,29.0,
one,,one,,zero,,41.0,,44.0,zero_one_zero_zero_zero
zero,2.0,one,22.0,zero,zero,39.0,one,15.0,one_zero_zero_one_zero
zero,,zero,49.0,,zero,69.0,zero,51.0,
,2.0,two,31.0,,zero,44.0,one,,
one,1.0,zero,25.0,zero,one,47.0,,20.0,one_zero_zero_one_one
zero,4.0,two,36.0,zero,zero,29.0,,46.0,
,3.0,two,27.0,zero,two,64.0,one,37.0,zero_zero_zero_one_zero
zero,3.0,two,36.0,,three,44.0,one,46.0,
zero,,four,29.0,zero,zero,,,4.0,
one,3.0,,,zero,two,47.0,one,14.0,
zero,5.0,four,39.0,zero,,43.0,one,,
zero,3.0,,28.0,zero,two,44.0,,29.0,
one,2.0,one,21.0,,,55.0,,21.0,
one,,zero,12.0,zero,,59.0,one,13.0,
zero,2.0,zero,23.0,zero,three,39.0,one,,zero_one_zero_zero_one
,,one,46.0,zero,,,one,36.0,zero_zero_zero_one_one
two,0.0,zero,,zero,zero,,one,,
,4.0,,18.0,zero,zero,47.0,zero,28.0,
,1.0,,,zero,two,71.0,,43.0,
zero,5.0,zero,6.0,zero,zero,55.0,one,15.0,
,,one,,zero,two,39.0,one,25.0,one_one_zero_one_zero
one,4.0,three,33.0,zero,two,65.0,one,9.0,
zero,0.0,zero,,zero,three,24.0,one,36.0,one_zero_zero_zero_one
zero,,one,14.0,,zero,,one,6.0,
zero,2.0,one,30.0,zero,zero,47.0,one,30.0,
zero,0.0,zero,21.0,zero,two,39.0,one,31.0,one_one_one_zero_one
zero,2.0,one,21.0,,two,,one,31.0,
one,3.0,one,35.0,zero,zero,39.0,one,35.0,
zero,5.0,,39.0,zero,zero,,one,,
zero,4.0,,46.0,,,,one,,
one,4.0,zero,22.0,zero,two,29.0,one,18.0,zero_one_zero_zero_zero
,2.0,one,,zero,zero,24.0,one,22.0,
,5.0,two,28.0,,zero,39.0,one,18.0,
two,,,14.0,zero,zero,39.0,one,24.0,
zero,6.0,,44.0,zero,zero,19.0,one,50.0,
zero,2.0,one,,,zero,34.0,one,27.0,
zero,3.0,two,47.0,zero,zero,49.0,one,57.0,
zero,6.0,five,22.0,zero,zero,49.0,one,5.0,one_zero_zero_one_zero
,2.0,one,33.0,,,39.0,one,30.0,
zero,5.0,three,35.0,zero,,81.0,one,23.0,
zero,6.0,,36.0,zero,zero,45.0,one,46.0,
zero,6.0,four,27.0,zero,,,one,1.0,
zero,,zero,4.0,zero,zero,9.0,zero,2.0,zero_zero_zero_zero_zero
two,3.0,zero,12.0,zero,two,39.0,one,16.0,
one,3.0,two,32.0,,,47.0,one,20.0,
zero,2.0,one,33.0,zero,zero,,one,43.0,
,4.0,three,22.0,zero,zero,,one,24.0,zero_one_zero_one_zero
two,3.0,,28.0,zero,two,47.0,one,12.0,
one,4.0,two,27.0,zero,one,49.0,,,
zero,2.0,one,24.0,zero,zero,,one,34.0,
zero,5.0,one,18.0,zero,zero,43.0,one,28.0,zero_zero_zero_one_zero
one,3.0,two,,zero,zero,39.0,one,41.0,
one,4.0,,,zero,three,53.0,one,7.0,zero_zero_zero_one_one
one,,,25.0,zero,three,,one,,one_zero_zero_one_one
,7.0,three,38.0,zero,zero,79.0,one,48.0,
,10.0,five,21.0,zero,zero,98.0,one,9.0,
one,,,14.0,zero,two,43.0,one,3.0,zero_zero_zero_zero_zero
one,2.0,one,,,two,47.0,one,13.0,
zero,6.0,,7.0,zero,,29.0,one,13.0,
one,6.0,five,55.0,,zero,,one,30.0,zero_zero_zero_one_zero
one,4.0,two,,,one,29.0,one,38.0,zero_one_zero_one_zero
one,4.0,zero,6.0,zero,one,29.0,one,16.0,zero_one_zero_zero_zero
zero,5.0,zero,12.0,zero,two,39.0,one,22.0,
zero,0.0,zero,59.0,zero,zero,,,,
,6.0,zero,14.0,,two,39.0,one,10.0,zero_one_zero_zero_one
zero,5.0,,30.0,,zero,59.0,,10.0,
zero,6.0,two,56.0,zero,zero,,one,38.0,zero_zero_zero_one_zero
,1.0,zero,55.0,zero,,39.0,one,65.0,
zero,6.0,zero,16.0,zero,one,65.0,one,25.0,
zero,8.0,seven,,zero,,41.0,one,46.0,
one,,two,34.0,zero,three,19.0,one,,
one,2.0,one,22.0,zero,zero,39.0,one,29.0,
one,2.0,,,zero,two,,,15.0,
zero,4.0,zero,12.0,zero,one,47.0,,3.0,zero_zero_zero_zero_zero
one,2.0,one,26.0,zero,three,,one,36.0,
one,,,38.0,,two,47.0,one,,
zero,1.0,zero,18.0,,three,,one,7.0,zero_one_zero_one_zero
one,,,27.0,,,39.0,one,36.0,
one,5.0,three,44.0,zero,,41.0,zero,17.0,zero_one_zero_one_zero
one,10.0,one,13.0,,zero,47.0,one,,
,,zero,28.0,zero,two,39.0,,0.0,
,,zero,12.0,,two,43.0,one,22.0,zero_zero_zero_zero_zero
zero,,,,zero,,,one,1.0,
zero,3.0,two,25.0,zero,one,,one,35.0,
zero,,three,,,one,88.0,,24.0,one_one_one_zero_zero
zero,,one,36.0,zero,,47.0,one,,
zero,,three,24.0,,two,71.0,one,11.0,
one,,four,27.0,zero,,34.0,one,20.0,
one,11.0,zero,7.0,,,,one,15.0,
zero,2.0,one,,zero,one,59.0,one,,zero_one_zero_zero_zero
,2.0,one,50.0,zero,zero,19.0,,31.0,
zero,2.0,one,15.0,zero,zero,69.0,one,,
zero,0.0,zero,21.0,zero,zero,49.0,one,0.0,
zero,3.0,,19.0,zero,zero,7.0,,13.0,
zero,6.0,five,34.0,,zero,,one,,
zero,5.0,zero,13.0,zero,,,one,23.0,
,1.0,zero,18.0,,,43.0,one,28.0,zero_zero_zero_one_zero
zero,4.0,three,27.0,zero,zero,64.0,one,32.0,zero_zero_zero_one_zero
two,3.0,two,24.0,zero,three,59.0,,,
zero,3.0,zero,16.0,,,39.0,one,26.0,
zero,,three,29.0,,one,19.0,one,6.0,one_one_zero_one_zero
zero,2.0,,12.0,zero,one,53.0,one,,
zero,,,25.0,zero,one,23.0,one,12.0,
zero,7.0,zero,16.0,zero,,71.0,one,,
zero,3.0,two,35.0,zero,,,one,,zero_zero_zero_one_one
zero,0.0,,22.0,,,19.0,one,4.0,
zero,0.0,zero,22.0,zero,two,47.0,,32.0,
zero,5.0,,6.0,zero,,19.0,one,16.0,
,3.0,two,38.0,zero,zero,59.0,one,20.0,
zero,2.0,two,27.0,,zero,69.0,one,37.0,
,9.0,,10.0,zero,zero,,one,15.0,
zero,3.0,,32.0,zero,two,34.0,one,42.0,
,3.0,,22.0,zero,one,39.0,one,30.0,zero_zero_zero_one_one
zero,,zero,10.0,,,47.0,one,20.0,
one,,,,zero,,59.0,one,62.0,one_one_zero_one_one
zero,,zero,,zero,,64.0,one,20.0,zero_zero_zero_zero_zero
,4.0,zero,11.0,,one,,one,21.0,zero_zero_zero_zero_zero
zero,,zero,23.0,zero,three,39.0,one,33.0,one_one_zero_zero_zero
zero,2.0,one,18.0,zero,two,49.0,one,,
,1.0,zero,25.0,,zero,53.0,one,35.0,
zero,2.0,,24.0,zero,,24.0,,34.0,
zero,4.0,three,41.0,zero,zero,19.0,one,,
one,,three,30.0,zero,zero,43.0,one,40.0,
one,3.0,two,32.0,zero,two,39.0,one,,one_zero_zero_one_one
,3.0,two,,zero,two,37.0,one,12.0,
zero,9.0,zero,9.0,,zero,49.0,one,15.0,zero_zero_zero_zero_zero
one,3.0,,27.0,zero,two,15.0,,37.0,zero_one_one_zero_one
zero,8.0,,12.0,zero,one,35.0,,3.0,
zero,,three,,zero,zero,47.0,one,54.0,
zero,1.0,zero,10.0,,two,,one,20.0,
zero,5.0,four,36.0,zero,zero,44.0,,46.0,one_zero_zero_one_zero
,1.0,zero,26.0,,one,39.0,one,12.0,zero_one_zero_zero_zero
,0.0,,12.0,,zero,34.0,,5.0,zero_zero_zero_zero_zero
zero,9.0,zero,5.0,zero,,39.0,one,,
zero,5.0,four,23.0,zero,,49.0,one,12.0,
zero,,three,30.0,,zero,,zero,31.0,
two,2.0,,30.0,zero,,39.0,one,4.0,
zero,2.0,one,19.0,zero,two,43.0,one,29.0,
zero,4.0,zero,3.0,zero,zero,23.0,one,12.0,
,1.0,zero,34.0,zero,,49.0,one,18.0,
,,zero,28.0,zero,one,23.0,,38.0,zero_one_one_zero_zero
one,,two,42.0,zero,two,39.0,one,52.0,zero_zero_one_zero_one
zero,2.0,one,33.0,zero,three,,zero,,
one,4.0,zero,30.0,zero,zero,41.0,one,10.0,zero_zero_zero_zero_zero
one,2.0,zero,,,two,47.0,one,23.0,
zero,3.0,,24.0,zero,one,47.0,,32.0,
zero,,three,38.0,zero,one,23.0,one,,
zero,2.0,,17.0,zero,,39.0,one,2.0,zero_zero_zero_zero_zero
one,4.0,three,36.0,zero,three,49.0,one,46.0,
,2.0,zero,54.0,,zero,39.0,,36.0,
one,,,14.0,,one,47.0,one,0.0,
,1.0,zero,20.0,zero,zero,7.0,one,30.0,
zero,6.0,five,36.0,zero,,27.0,one,46.0,
,4.0,zero,,zero,two,29.0,,30.0,
two,,zero,,,one,39.0,one,17.0,
,2.0,one,35.0,,zero,47.0,,35.0,
zero,0.0,zero,10.0,zero,zero,56.0,one,1.0,
zero,2.0,,,zero,one,39.0,one,,zero_one_zero_zero_zero
four,0.0,zero,13.0,zero,zero,,,,
one,1.0,zero,45.0,zero,zero,17.0,one,27.0,
two,4.0,two,40.0,zero,one,47.0,one,49.0,zero_zero_zero_one_one
zero,,zero,,zero,two,39.0,one,43.0,
,4.0,,40.0,,zero,45.0,,6.0,zero_zero_zero_one_zero
zero,4.0,zero,7.0,zero,one,,one,17.0,
,3.0,one,,zero,zero,39.0,one,49.0,
zero,2.0,one,34.0,zero,two,39.0,one,20.0,zero_zero_zero_one_zero
one,2.0,one,37.0,zero,three,,,47.0,
,,zero,29.0,,one,7.0,one,1.0,
,0.0,zero,30.0,zero,one,99.0,one,30.0,
zero,2.0,,21.0,zero,zero,69.0,one,20.0,
zero,,zero,12.0,zero,one,35.0,,14.0,zero_zero_zero_zero_zero
zero,3.0,two,28.0,zero,zero,43.0,one,,
zero,,one,21.0,zero,one,41.0,one,31.0,
zero,3.0,two,21.0,,zero,47.0,,15.0,
three,5.0,,12.0,zero,zero,34.0,one,,
zero,1.0,,53.0,zero,zero,41.0,one,29.0,zero_zero_zero_one_zero
,3.0,two,,,one,43.0,one,43.0,zero_zero_zero_one_one
one,3.0,three,27.0,zero,one,44.0,one,37.0,
one,4.0,three,26.0,,zero,23.0,one,12.0,one_one_zero_one_zero
one,6.0,one,,zero,,47.0,one,7.0,zero_zero_zero_one_zero
,1.0,one,,zero,one,,one,,one_one_one_zero_zero
,4.0,one,,zero,zero,47.0,one,,
zero,5.0,zero,,zero,zero,39.0,one,10.0,zero_zero_zero_one_zero
one,3.0,zero,10.0,zero,,,one,,
,,,25.0,zero,,59.0,one,,
two,2.0,two,37.0,,three,,one,,
one,3.0,,24.0,zero,three,39.0,,6.0,
one,5.0,,8.0,,one,,one,10.0,
one,1.0,,10.0,zero,,59.0,one,20.0,
one,3.0,two,29.0,zero,zero,43.0,one,22.0,
one,,,16.0,zero,one,,one,,zero_one_zero_one_one
zero,2.0,zero,46.0,zero,,35.0,,40.0,
,5.0,four,40.0,zero,,69.0,one,50.0,zero_zero_zero_one_zero
zero,4.0,three,24.0,zero,zero,27.0,one,30.0,
one,,zero,20.0,zero,one,43.0,,,
zero,2.0,one,,,zero,47.0,one,15.0,one_zero_zero_one_zero
,0.0,zero,8.0,zero,one,47.0,one,,zero_one_zero_zero_zero
zero,3.0,zero,4.0,zero,zero,28.0,one,4.0,
zero,6.0,six,32.0,zero,zero,47.0,one,31.0,
one,,zero,,zero,,39.0,one,2.0,
zero,2.0,,45.0,zero,zero,19.0,,55.0,zero_one_zero_one_zero
zero,5.0,,7.0,zero,,44.0,one,17.0,zero_one_zero_zero_zero
,2.0,zero,,zero,two,,one,7.0,zero_zero_zero_zero_one
zero,3.0,two,15.0,zero,zero,64.0,one,21.0,
zero,7.0,three,45.0,,zero,39.0,one,55.0,
two,2.0,one,50.0,zero,zero,65.0,one,60.0,
zero,8.0,zero,22.0,zero,zero,39.0,one,32.0,
,5.0,,49.0,zero,,19.0,one,59.0,zero_one_zero_one_zero
zero,3.0,two,35.0,zero,one,83.0,one,20.0,zero_zero_zero_one_zero
zero,7.0,five,33.0,zero,zero,,one,,
,,zero,47.0,zero,,,zero,,zero_one_one_zero_zero
,3.0,two,32.0,zero,zero,,,,
one,4.0,zero,11.0,,two,39.0,one,21.0,
zero,1.0,zero,56.0,,zero,39.0,one,25.0,
,4.0,zero,22.0,zero,zero,,,3.0,
zero,,two,,zero,one,47.0,one,12.0,
one,,two,34.0,zero,zero,49.0,one,38.0,zero_zero_zero_one_zero
,6.0,four,29.0,zero,zero,55.0,,12.0,
zero,1.0,zero,20.0,,zero,59.0,one,17.0,
one,1.0,zero,30.0,zero,,19.0,one,40.0,
,5.0,,3.0,,zero,24.0,,13.0,
zero,,,16.0,zero,two,,one,,one_zero_zero_one_zero
zero,1.0,zero,21.0,zero,zero,11.0,one,31.0,one_zero_zero_one_zero
zero,4.0,zero,,,zero,41.0,one,26.0,
zero,2.0,,20.0,zero,one,39.0,one,12.0,
zero,6.0,five,,zero,zero,29.0,one,48.0,
zero,,one,,zero,two,43.0,one,29.0,zero_one_zero_one_zero
zero,2.0,one,17.0,,zero,39.0,one,6.0,zero_zero_zero_one_zero
two,3.0,zero,9.0,zero,two,39.0,,,zero_zero_zero_zero_one
zero,7.0,six,,zero,two,47.0,,18.0,
zero,1.0,,43.0,zero,,55.0,one,27.0,
zero,,one,18.0,zero,zero,47.0,one,12.0,zero_one_zero_one_zero
zero,3.0,three,23.0,zero,two,39.0,one,18.0,
one,,two,30.0,zero,zero,44.0,,40.0,
zero,1.0,one,33.0,zero,two,39.0,one,17.0,
zero,6.0,three,54.0,zero,zero,39.0,,,
zero,4.0,,25.0,zero,,59.0,one,35.0,zero_one_zero_one_zero
zero,,zero,20.0,zero,,,one,14.0,
one,4.0,zero,14.0,,two,,one,11.0,
zero,2.0,one,,zero,one,,one,16.0,
one,3.0,,28.0,zero,,46.0,one,38.0,
zero,,three,16.0,zero,,15.0,one,,
two,5.0,zero,43.0,one,zero,43.0,one,45.0,
zero,,zero,7.0,,zero,95.0,one,17.0,
zero,4.0,one,24.0,zero,zero,59.0,one,34.0,zero_zero_zero_one_zero
one,5.0,,42.0,,,69.0,one,52.0,
one,3.0,,26.0,zero,two,19.0,one,30.0,
,1.0,one,48.0,zero,zero,47.0,one,33.0,
one,,,,zero,one,43.0,,10.0,zero_zero_zero_one_one
one,2.0,one,21.0,zero,two,43.0,one,,zero_zero_zero_one_one
zero,2.0,zero,24.0,,zero,41.0,one,,
,,zero,21.0,zero,,39.0,one,4.0,one_zero_zero_one_zero
zero,,five,,zero,zero,39.0,one,,zero_zero_zero_one_one
zero,2.0,,,zero,two,29.0,one,12.0,
zero,6.0,zero,12.0,zero,two,,,8.0,
zero,2.0,one,27.0,zero,,,one,,
two,3.0,two,40.0,,two,,one,49.0,
,3.0,two,35.0,zero,,,one,45.0,one_one_zero_one_zero
one,3.0,two,34.0,zero,three,39.0,one,3.0,
,,two,60.0,zero,,39.0,one,,zero_one_one_zero_zero
zero,3.0,,26.0,zero,one,71.0,,,
two,2.0,one,,,three,44.0,one,3.0,
zero,5.0,,32.0,zero,,95.0,one,42.0,
zero,3.0,two,,zero,,34.0,one,28.0,
one,,three,26.0,,zero,29.0,,,
zero,3.0,zero,,zero,zero,,one,,
one,6.0,two,34.0,zero,zero,44.0,one,28.0,
,,,12.0,zero,zero,71.0,one,,
one,4.0,three,34.0,,zero,39.0,one,17.0,
,3.0,zero,18.0,zero,two,59.0,one,7.0,
zero,,one,,,zero,39.0,one,2.0,
,3.0,zero,,zero,zero,,one,30.0,zero_zero_zero_zero_zero
zero,3.0,one,35.0,zero,one,,one,20.0,
zero,,zero,33.0,zero,one,39.0,one,,
zero,7.0,zero,11.0,zero,zero,24.0,,21.0,
zero,4.0,three,33.0,zero,zero,67.0,zero,15.0,zero_zero_zero_one_zero
zero,2.0,one,36.0,zero,two,,one,,
two,,zero,49.0,zero,,59.0,one,,zero_zero_zero_one_zero
zero,3.0,zero,,zero,one,49.0,one,17.0,zero_zero_zero_zero_zero
one,1.0,,,zero,two,,one,,one_one_zero_one_zero
two,3.0,two,27.0,zero,two,39.0,one,25.0,zero_one_zero_one_one
zero,,,32.0,zero,zero,59.0,one,42.0,one_zero_zero_one_zero
one,7.0,six,44.0,zero,zero,47.0,,54.0,zero_zero_zero_one_one
,2.0,one,15.0,zero,,39.0,one,,
one,4.0,,7.0,zero,one,39.0,,1.0,
zero,3.0,one,13.0,zero,zero,,one,12.0,
zero,5.0,four,28.0,zero,zero,76.0,one,38.0,
two,5.0,two,40.0,zero,,51.0,one,49.0,zero_zero_zero_one_zero
zero,4.0,,,zero,zero,,,15.0,zero_one_zero_one_zero
one,4.0,zero,17.0,zero,zero,69.0,one,,
,4.0,three,,zero,zero,44.0,one,17.0,
zero,4.0,zero,,,zero,47.0,one,1.0,
zero,3.0,two,31.0,,,19.0,one,41.0,zero_one_zero_one_zero
one,5.0,two,37.0,zero,zero,79.0,one,46.0,zero_zero_zero_one_zero
zero,3.0,three,37.0,zero,two,29.0,,30.0,
,2.0,zero,,zero,two,69.0,one,,
two,4.0,three,37.0,,two,,one,39.0,zero_zero_zero_one_one
,,two,,zero,zero,,one,30.0,
zero,3.0,two,36.0,zero,two,29.0,one,,
zero,1.0,zero,13.0,zero,zero,29.0,one,23.0,zero_one_zero_one_zero
one,0.0,,,zero,three,,,,zero_one_zero_zero_one
zero,4.0,one,12.0,zero,zero,49.0,one,,
zero,3.0,zero,6.0,zero,zero,43.0,,16.0,
zero,,one,20.0,zero,zero,39.0,one,13.0,
zero,,three,,zero,two,29.0,one,,
zero,,,34.0,zero,,43.0,one,44.0,zero_zero_zero_one_one
zero,2.0,two,28.0,zero,,47.0,one,38.0,one_one_zero_zero_zero
zero,8.0,zero,,zero,zero,49.0,,14.0,
one,2.0,zero,29.0,zero,two,71.0,one,,zero_zero_zero_one_one
one,,zero,5.0,zero,zero,23.0,one,15.0,zero_zero_zero_zero_zero
zero,3.0,two,,zero,zero,39.0,one,40.0,
zero,1.0,,58.0,zero,zero,,,44.0,one_zero_zero_one_zero
zero,4.0,three,,,two,39.0,one,9.0,zero_one_zero_one_one
,6.0,three,,,zero,39.0,,25.0,
,,four,15.0,zero,zero,,one,15.0,
zero,0.0,zero,37.0,zero,zero,44.0,one,47.0,zero_zero_zero_zero_zero
,3.0,two,,zero,zero,,one,,
,3.0,,,,,54.0,one,12.0,one_zero_zero_one_zero
zero,0.0,zero,16.0,zero,zero,,one,10.0,
one,,,11.0,zero,two,44.0,one,21.0,zero_one_zero_zero_zero
zero,8.0,four,,zero,,39.0,one,30.0,zero_zero_zero_one_zero
two,6.0,five,30.0,zero,three,43.0,,40.0,
one,1.0,zero,33.0,zero,,,,12.0,
zero,6.0,zero,7.0,zero,zero,55.0,one,9.0,zero_one_zero_zero_zero
,2.0,,12.0,zero,two,44.0,,4.0,
one,,zero,13.0,zero,zero,,one,23.0,zero_zero_zero_zero_zero
zero,6.0,one,11.0,zero,one,47.0,one,21.0,
zero,7.0,zero,13.0,zero,,19.0,one,23.0,zero_one_zero_zero_zero
one,3.0,two,20.0,,,59.0,one,,
,,two,,zero,two,39.0,one,20.0,
,5.0,one,27.0,zero,,,one,8.0,
one,5.0,three,,zero,two,49.0,one,17.0,zero_zero_zero_one_zero
zero,5.0,two,28.0,,zero,,,38.0,
one,3.0,one,20.0,zero,,59.0,one,13.0,zero_zero_zero_one_one
,5.0,two,53.0,,,,one,37.0,zero_zero_zero_one_zero
zero,1.0,zero,19.0,,one,,one,28.0,zero_zero_zero_one_one
zero,3.0,two,34.0,zero,two,79.0,one,44.0,zero_zero_zero_one_one
one,4.0,,17.0,zero,,59.0,one,22.0,
zero,5.0,,2.0,zero,one,44.0,one,11.0,
,2.0,one,26.0,,zero,47.0,one,0.0,
one,2.0,,51.0,zero,zero,71.0,one,38.0,
zero,,one,18.0,zero,zero,,,11.0,
one,3.0,,,zero,two,83.0,one,46.0,zero_one_zero_one_zero
one,3.0,two,34.0,zero,zero,47.0,one,44.0,
one,8.0,zero,13.0,zero,one,7.0,one,,zero_one_zero_one_zero
zero,2.0,one,45.0,zero,zero,59.0,,,
one,2.0,,,,zero,,,39.0,zero_zero_zero_one_zero
zero,1.0,zero,44.0,,zero,,one,34.0,zero_zero_zero_one_one
zero,2.0,,24.0,zero,one,39.0,one,34.0,
,6.0,,32.0,zero,two,5.0,one,15.0,
zero,4.0,two,29.0,,zero,69.0,,5.0,
,5.0,,21.0,zero,zero,64.0,one,31.0,
zero,,two,15.0,,zero,39.0,,10.0,zero_zero_zero_one_zero
zero,5.0,zero,19.0,,,,one,25.0,
zero,14.0,nine,38.0,zero,zero,47.0,one,48.0,
zero,4.0,three,21.0,,,38.0,,18.0,
zero,4.0,three,41.0,zero,zero,,one,28.0,one_zero_zero_one_zero
one,3.0,two,43.0,,zero,,zero,53.0,zero_zero_zero_one_one
zero,,two,,zero,one,69.0,one,26.0,
zero,3.0,two,34.0,zero,zero,39.0,,44.0,
,,three,26.0,zero,zero,29.0,one,,
one,1.0,zero,,one,three,39.0,one,0.0,
zero,6.0,five,26.0,zero,zero,,,20.0,
,3.0,two,19.0,zero,zero,47.0,one,18.0,
zero,3.0,zero,20.0,zero,two,,,,
zero,3.0,two,,zero,,,one,6.0,
zero,2.0,one,20.0,zero,one,,one,20.0,
one,,,18.0,zero,two,29.0,one,27.0,
zero,5.0,four,36.0,,,46.0,one,38.0,
one,,one,27.0,zero,,47.0,one,32.0,one_zero_zero_one_zero
zero,,,17.0,zero,one,44.0,one,11.0,zero_zero_zero_one_zero
zero,2.0,two,,,one,29.0,one,,zero_one_one_zero_zero
one,3.0,zero,8.0,zero,,47.0,one,,
zero,4.0,two,25.0,zero,one,59.0,,35.0,
one,,two,30.0,zero,,39.0,,0.0,
zero,,one,24.0,zero,zero,,,7.0,
one,4.0,two,26.0,zero,zero,47.0,one,,
,3.0,two,31.0,zero,,39.0,one,6.0,zero_one_zero_one_one
one,2.0,,29.0,zero,one,65.0,,39.0,one_zero_zero_one_one
one,7.0,zero,12.0,zero,two,30.0,one,21.0,
zero,1.0,zero,27.0,zero,zero,43.0,one,15.0,zero_zero_zero_one_zero
zero,1.0,,14.0,zero,zero,,one,,zero_one_zero_one_zero
one,3.0,two,18.0,zero,zero,41.0,one,28.0,
zero,3.0,two,53.0,zero,,55.0,one,,zero_zero_one_zero_zero
two,4.0,zero,6.0,zero,one,8.0,one,16.0,zero_zero_zero_zero_zero
one,1.0,,,zero,one,54.0,zero,,
zero,2.0,one,52.0,zero,zero,19.0,,38.0,
zero,,four,,zero,zero,39.0,,44.0,
zero,4.0,three,26.0,zero,zero,,one,15.0,
,3.0,two,32.0,zero,one,39.0,one,18.0,one_one_zero_one_zero
zero,2.0,one,19.0,zero,zero,47.0,one,3.0,one_one_zero_one_zero
zero,,one,,zero,zero,79.0,one,28.0,
zero,2.0,two,29.0,,one,,zero,2.0,one_one_one_zero_one
,,two,35.0,zero,zero,,one,33.0,
,5.0,one,,zero,one,,,,
one,2.0,one,36.0,,two,83.0,one,24.0,
one,0.0,zero,40.0,,,51.0,one,49.0,
one,2.0,one,48.0,zero,three,69.0,one,,zero_zero_zero_one_one
,5.0,,36.0,zero,one,,one,24.0,
zero,2.0,,,,zero,39.0,one,,
