a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
zero,4.0,zero,,zero,,49.0,one,2.0,
zero,5.0,zero,16.0,zero,two,19.0,one,24.0,
one,3.0,zero,7.0,zero,zero,49.0,one,17.0,
two,3.0,one,44.0,zero,two,39.0,one,54.0,
,1.0,one,41.0,,,49.0,,10.0,
,0.0,zero,47.0,zero,zero,39.0,one,,one_one_one_zero_zero
zero,3.0,,33.0,zero,zero,41.0,one,,
one,3.0,two,,zero,,,,,
one,4.0,zero,9.0,zero,two,,one,19.0,
zero,4.0,two,39.0,zero,,59.0,,,zero_one_zero_one_zero
,3.0,two,20.0,zero,,69.0,one,,
,,three,38.0,zero,zero,50.0,one,12.0,
zero,4.0,three,29.0,zero,zero,39.0,one,0.0,one_zero_zero_one_one
zero,4.0,zero,10.0,zero,,,one,20.0,
zero,2.0,one,49.0,zero,,43.0,one,59.0,
zero,,,2.0,,,35.0,one,6.0,
zero,,two,52.0,zero,zero,,one,24.0,
,,two,29.0,zero,one,,one,,zero_zero_zero_one_one
one,4.0,three,,,one,47.0,one,16.0,
zero,6.0,three,37.0,zero,zero,39.0,,26.0,zero_zero_zero_one_zero
zero,,two,14.0,zero,two,,,20.0,
zero,3.0,two,48.0,zero,zero,39.0,one,39.0,
zero,1.0,,29.0,zero,zero,49.0,one,20.0,
,,,11.0,zero,one,49.0,one,21.0,
,3.0,,37.0,zero,two,59.0,,,zero_zero_zero_one_one
zero,3.0,,15.0,zero,zero,,one,25.0,
one,2.0,zero,,zero,one,49.0,,,zero_one_zero_one_zero
zero,2.0,one,20.0,zero,zero,43.0,one,30.0,
,2.0,one,17.0,,zero,64.0,one,,
zero,2.0,,,zero,two,59.0,one,,
,1.0,zero,37.0,zero,zero,55.0,zero,47.0,zero_one_zero_one_zero
,2.0,,,,,14.0,one,26.0,
zero,1.0,zero,,zero,zero,48.0,,16.0,
,,two,,zero,two,91.0,one,,
,6.0,,24.0,,,47.0,one,1.0,
,,,43.0,zero,zero,54.0,,40.0,one_zero_zero_one_zero
,,zero,32.0,zero,,29.0,one,42.0,
one,2.0,one,24.0,zero,one,69.0,,19.0,
two,4.0,,46.0,zero,two,89.0,one,56.0,
zero,3.0,,5.0,,one,39.0,one,6.0,
zero,2.0,zero,11.0,,zero,41.0,,,
,4.0,three,40.0,,one,69.0,one,,
,1.0,one,24.0,,two,,one,34.0,
zero,4.0,three,,zero,zero,39.0,,37.0,
one,2.0,one,23.0,,one,39.0,one,,
one,,one,37.0,,zero,,,47.0,
,3.0,,25.0,zero,zero,15.0,one,,
,10.0,zero,10.0,zero,zero,39.0,one,,
one,3.0,two,28.0,,,,one,31.0,
zero,1.0,one,38.0,zero,zero,47.0,,48.0,
zero,3.0,two,25.0,zero,zero,,zero,,
zero,,two,,,,43.0,,6.0,
,,zero,35.0,zero,one,53.0,one,,
zero,2.0,one,,zero,zero,,,34.0,
zero,3.0,two,,,zero,39.0,,23.0,
zero,,,57.0,zero,three,39.0,one,59.0,
zero,4.0,three,30.0,zero,zero,39.0,one,,
,5.0,three,22.0,zero,,79.0,,15.0,
zero,,one,15.0,,,49.0,one,7.0,
zero,,nine,37.0,zero,zero,39.0,one,,
,0.0,zero,36.0,zero,one,,one,46.0,one_zero_one_zero_one
one,,zero,53.0,,one,,one,63.0,
,,six,,,zero,47.0,one,27.0,
,,three,,zero,one,43.0,one,27.0,
,3.0,,41.0,zero,one,39.0,,11.0,
zero,2.0,zero,1.0,,,,one,11.0,
two,,one,,,zero,43.0,,,zero_zero_zero_one_zero
two,4.0,three,16.0,zero,zero,,one,26.0,
,3.0,,5.0,,zero,,one,14.0,
two,,,26.0,zero,two,47.0,one,,
two,4.0,,45.0,zero,three,3.0,one,52.0,
zero,2.0,,48.0,zero,zero,47.0,,29.0,zero_zero_zero_one_zero
,3.0,,,zero,,49.0,one,,
zero,4.0,zero,16.0,,two,81.0,one,26.0,
one,3.0,,37.0,,zero,47.0,one,6.0,
zero,,zero,10.0,zero,zero,,,12.0,
,1.0,,14.0,zero,zero,34.0,,11.0,
zero,,zero,7.0,,zero,39.0,,17.0,
two,4.0,three,38.0,,zero,53.0,,36.0,
,,,9.0,zero,one,39.0,,19.0,
zero,3.0,,3.0,zero,zero,27.0,one,3.0,
zero,2.0,,27.0,zero,zero,,one,,
,6.0,zero,,,,31.0,one,,zero_zero_zero_zero_zero
two,1.0,zero,,,,,one,,
,,zero,20.0,,one,,one,30.0,
one,4.0,,,zero,two,39.0,,,
zero,,,32.0,zero,zero,59.0,zero,,
,1.0,zero,70.0,zero,zero,,one,11.0,
one,,two,,zero,zero,31.0,one,,
one,4.0,,16.0,zero,one,,one,11.0,
zero,6.0,zero,,zero,one,39.0,one,,
zero,0.0,zero,,,zero,59.0,one,42.0,
zero,0.0,zero,44.0,zero,one,45.0,one,54.0,one_zero_zero_zero_zero
,5.0,four,33.0,zero,,64.0,,23.0,
,8.0,seven,,zero,,47.0,one,,zero_zero_zero_one_zero
,0.0,zero,40.0,zero,zero,59.0,one,,
one,9.0,four,,zero,,39.0,one,30.0,
zero,0.0,zero,,zero,three,,one,27.0,one_zero_one_zero_one
,7.0,,23.0,zero,,44.0,one,,
,,two,22.0,,one,39.0,one,32.0,
,3.0,,,zero,zero,47.0,,27.0,
one,,three,20.0,zero,zero,,one,30.0,
zero,6.0,three,55.0,zero,,,,45.0,
zero,,four,,zero,zero,39.0,one,41.0,
one,2.0,one,,zero,,,one,40.0,
two,,zero,,zero,two,,,19.0,
one,5.0,three,32.0,zero,two,43.0,one,,zero_zero_zero_one_one
,1.0,one,,zero,three,,one,45.0,
,3.0,one,11.0,zero,zero,47.0,,21.0,
zero,5.0,,26.0,,one,39.0,one,,
zero,1.0,zero,,,zero,29.0,one,24.0,
zero,4.0,two,,,two,28.0,one,55.0,
zero,,six,,,zero,39.0,one,4.0,
zero,,three,28.0,zero,one,47.0,one,38.0,
zero,1.0,zero,15.0,zero,two,39.0,one,25.0,
zero,,zero,33.0,zero,zero,39.0,,40.0,
,4.0,three,,,zero,24.0,one,,zero_one_zero_one_zero
,2.0,one,24.0,zero,two,71.0,,,
one,4.0,zero,28.0,zero,two,39.0,one,13.0,
,2.0,one,19.0,zero,zero,7.0,one,7.0,
zero,4.0,zero,9.0,zero,,39.0,one,18.0,
zero,5.0,,,,zero,47.0,,,
one,,,22.0,,two,39.0,one,32.0,
zero,9.0,four,,zero,,59.0,zero,,
zero,,two,36.0,,one,,one,46.0,
zero,5.0,two,,zero,zero,47.0,,39.0,
zero,,,,,,19.0,one,32.0,
one,2.0,one,34.0,,one,,one,44.0,
one,1.0,,20.0,zero,three,47.0,one,11.0,one_zero_zero_one_one
,1.0,zero,21.0,zero,zero,39.0,one,2.0,one_zero_zero_one_zero
two,3.0,two,25.0,zero,two,44.0,one,,
one,2.0,one,,zero,zero,,,39.0,
zero,6.0,zero,,zero,one,59.0,one,17.0,
,2.0,,,zero,three,49.0,,,
,6.0,five,43.0,zero,,47.0,one,53.0,
,6.0,zero,,zero,zero,,one,,one_one_zero_zero_zero
,,one,21.0,zero,two,47.0,,13.0,
zero,,zero,25.0,zero,zero,,one,,
zero,,three,21.0,zero,,49.0,,11.0,
one,,,23.0,zero,,64.0,one,33.0,
two,3.0,,,,three,49.0,one,42.0,
zero,4.0,,,zero,one,31.0,one,14.0,
,4.0,two,,zero,zero,29.0,one,4.0,
two,3.0,one,19.0,zero,,24.0,one,29.0,
,2.0,,,zero,,44.0,one,,
,2.0,one,17.0,zero,,,,27.0,
,5.0,four,22.0,zero,zero,69.0,,17.0,
one,4.0,three,,zero,zero,7.0,one,,one_one_zero_one_zero
,0.0,zero,44.0,zero,,35.0,one,28.0,
zero,,zero,43.0,zero,one,,,24.0,
,,,20.0,,zero,,one,7.0,zero_zero_zero_one_zero
,9.0,seven,40.0,zero,zero,24.0,one,,
two,2.0,,28.0,zero,two,39.0,one,,
zero,3.0,two,,zero,zero,71.0,one,37.0,
one,,zero,,zero,one,,,27.0,
zero,,one,,zero,three,29.0,,7.0,
zero,9.0,eight,64.0,zero,zero,44.0,zero,30.0,
one,2.0,one,24.0,,,,one,12.0,
one,1.0,zero,,,,,one,33.0,
,5.0,two,16.0,zero,,,one,26.0,
zero,,,,zero,zero,,,,
,2.0,one,48.0,zero,zero,,,,
three,3.0,two,,zero,three,39.0,one,,
zero,4.0,,11.0,,one,39.0,,11.0,
,1.0,,54.0,zero,zero,44.0,one,,
zero,3.0,,10.0,zero,zero,8.0,one,19.0,
one,2.0,one,25.0,zero,zero,43.0,,,zero_zero_zero_one_zero
,5.0,,22.0,zero,,,one,32.0,
zero,2.0,one,46.0,,zero,9.0,one,3.0,
one,2.0,zero,20.0,,zero,,,,
zero,,two,24.0,zero,,39.0,one,,
one,,one,11.0,zero,one,44.0,one,,
,3.0,,,zero,three,39.0,one,,
,,,30.0,,one,,,40.0,
one,2.0,one,27.0,zero,,,,,
,,,,zero,zero,29.0,one,,
one,4.0,zero,15.0,,one,,one,,zero_zero_zero_zero_zero
zero,,two,30.0,zero,,,one,40.0,
zero,5.0,,,zero,two,89.0,one,20.0,
,,two,,zero,,39.0,one,28.0,
zero,,,18.0,,zero,,,28.0,
two,1.0,,24.0,,zero,,one,34.0,
zero,3.0,two,37.0,zero,zero,59.0,one,,
one,5.0,zero,,zero,,,one,16.0,
,,,35.0,zero,two,39.0,,34.0,
zero,5.0,four,24.0,zero,,19.0,one,26.0,
zero,3.0,,38.0,,zero,39.0,one,,
one,4.0,three,,zero,,,,37.0,zero_zero_zero_one_one
,,four,34.0,,zero,47.0,,44.0,
one,8.0,zero,16.0,,,39.0,one,,
one,1.0,,19.0,zero,two,39.0,one,,
,3.0,one,12.0,zero,zero,39.0,one,,
zero,0.0,,,,,,zero,,one_zero_one_zero_zero
,,two,,zero,,,one,47.0,
,1.0,zero,,zero,,47.0,,24.0,
one,2.0,one,20.0,zero,,54.0,,,
,,two,39.0,zero,,35.0,,47.0,zero_one_one_zero_zero
zero,1.0,,36.0,zero,zero,,one,46.0,zero_one_zero_one_zero
,,,22.0,zero,two,12.0,,,zero_one_zero_one_zero
one,3.0,two,36.0,zero,,,one,11.0,one_zero_zero_one_one
one,3.0,zero,18.0,zero,one,,one,28.0,
zero,2.0,,45.0,zero,zero,29.0,,20.0,
,3.0,two,42.0,zero,,,one,,
,3.0,two,29.0,zero,zero,,one,30.0,
,1.0,,,zero,,39.0,,10.0,
zero,4.0,,9.0,zero,zero,39.0,,19.0,
,2.0,zero,8.0,zero,two,39.0,one,,
zero,1.0,zero,,zero,,44.0,one,,
zero,3.0,two,38.0,zero,,29.0,,40.0,
one,,two,,zero,one,,one,,
one,5.0,zero,17.0,zero,two,,one,25.0,
one,,,,zero,,39.0,one,49.0,
one,2.0,one,15.0,,zero,47.0,one,,one_one_zero_one_zero
zero,2.0,zero,8.0,,,,one,,
zero,7.0,six,21.0,zero,one,,one,,
,0.0,zero,39.0,zero,one,39.0,,,
two,9.0,,,zero,two,,,,
one,2.0,one,17.0,zero,,29.0,one,27.0,
,,zero,,zero,one,39.0,one,,
,3.0,zero,10.0,zero,two,43.0,one,20.0,
four,,four,,zero,,,one,,zero_zero_zero_one_one
one,,zero,17.0,zero,two,,one,27.0,zero_zero_zero_zero_zero
zero,3.0,,35.0,,zero,29.0,one,45.0,
,4.0,three,25.0,zero,one,,one,15.0,
,5.0,,37.0,,three,,one,,
,,one,,,one,,,,
zero,18.0,nine,,zero,zero,55.0,,66.0,
,,,22.0,zero,two,31.0,,,
one,4.0,,,zero,one,59.0,one,20.0,
zero,3.0,two,30.0,,,47.0,one,40.0,one_zero_zero_one_zero
one,,two,26.0,zero,three,14.0,,36.0,
,3.0,zero,10.0,,zero,,one,20.0,
two,0.0,zero,22.0,zero,three,11.0,,2.0,
zero,,two,19.0,zero,,84.0,one,29.0,
two,1.0,zero,,zero,three,43.0,,25.0,
,6.0,four,,zero,zero,11.0,one,,
zero,,two,42.0,zero,zero,39.0,one,30.0,
zero,4.0,three,,zero,zero,19.0,one,37.0,zero_one_zero_one_zero
one,4.0,two,24.0,zero,two,23.0,one,,
zero,4.0,,,zero,one,49.0,one,32.0,
one,2.0,one,14.0,zero,one,62.0,one,6.0,
zero,2.0,one,,zero,zero,29.0,one,62.0,
one,3.0,two,,,one,43.0,,19.0,
,4.0,three,,zero,,,one,11.0,
zero,,,,zero,,,one,43.0,one_zero_zero_zero_one
zero,4.0,zero,54.0,zero,zero,39.0,one,3.0,
zero,5.0,four,31.0,zero,,47.0,one,12.0,zero_zero_zero_one_zero
zero,,,11.0,zero,,47.0,one,8.0,
zero,7.0,six,40.0,zero,,89.0,one,,
one,1.0,zero,36.0,zero,,,one,30.0,
two,4.0,three,16.0,zero,,53.0,,0.0,
one,2.0,one,,zero,zero,39.0,one,15.0,
,6.0,five,,zero,zero,39.0,one,,
,3.0,two,21.0,zero,,59.0,,,
one,2.0,one,29.0,zero,zero,23.0,one,22.0,zero_one_zero_one_zero
,4.0,two,39.0,zero,,,one,49.0,
three,4.0,zero,,zero,,39.0,,14.0,
one,2.0,,12.0,zero,two,19.0,,22.0,
,1.0,zero,15.0,zero,zero,,one,,
zero,3.0,two,32.0,zero,zero,,one,42.0,
one,4.0,three,24.0,,,49.0,one,,
,,two,48.0,zero,zero,47.0,one,30.0,
zero,1.0,zero,,,zero,39.0,,,
one,3.0,two,35.0,zero,zero,29.0,one,,
zero,4.0,one,,zero,,31.0,one,5.0,
,3.0,two,24.0,zero,,,,,
zero,2.0,,26.0,zero,one,,one,,
zero,3.0,,,zero,zero,65.0,one,48.0,
,2.0,,29.0,zero,zero,,one,,zero_one_zero_one_zero
,,zero,26.0,,one,47.0,one,36.0,
zero,,zero,,zero,one,54.0,,23.0,
,3.0,,36.0,zero,,19.0,,,
,5.0,zero,21.0,zero,,27.0,,21.0,
one,5.0,zero,12.0,,one,59.0,one,20.0,
zero,1.0,one,36.0,,zero,53.0,,18.0,
one,4.0,one,55.0,,zero,45.0,one,,
zero,4.0,,27.0,zero,,34.0,one,,
zero,2.0,one,19.0,zero,zero,13.0,,,
zero,3.0,two,17.0,zero,zero,,one,27.0,
zero,6.0,five,,zero,zero,,one,11.0,
zero,1.0,,8.0,zero,one,41.0,one,18.0,zero_one_zero_zero_zero
zero,,one,,zero,zero,23.0,,,
,,zero,13.0,,one,44.0,one,23.0,
zero,1.0,zero,14.0,zero,,,,24.0,
zero,,two,28.0,,zero,47.0,,,
,2.0,one,,zero,zero,,,16.0,
one,2.0,zero,39.0,zero,,43.0,one,,
,,two,22.0,zero,,47.0,one,32.0,zero_zero_zero_one_zero
,,,10.0,zero,zero,47.0,one,,one_zero_zero_zero_zero
,1.0,zero,14.0,zero,,39.0,,20.0,
zero,2.0,one,43.0,zero,,83.0,one,,zero_one_zero_one_zero
zero,3.0,two,,zero,,29.0,one,,
,,zero,6.0,zero,zero,,one,,
one,,,,zero,zero,,,,
one,2.0,,42.0,zero,zero,,one,27.0,zero_zero_zero_one_zero
,,,40.0,,zero,39.0,one,45.0,
three,9.0,zero,,zero,,47.0,one,26.0,
one,3.0,two,26.0,zero,two,43.0,one,36.0,
zero,3.0,two,32.0,zero,zero,,,1.0,
one,3.0,zero,9.0,zero,two,44.0,zero,10.0,
one,7.0,four,,zero,zero,39.0,one,,zero_zero_one_zero_zero
,,two,,zero,zero,39.0,one,41.0,
,3.0,two,27.0,zero,two,,,,
zero,5.0,,21.0,zero,,,,28.0,
,,one,18.0,,two,,one,15.0,
zero,4.0,three,17.0,,,49.0,one,27.0,
one,0.0,zero,44.0,zero,two,47.0,one,,
,4.0,one,,zero,,69.0,one,4.0,
,4.0,three,13.0,zero,zero,20.0,,7.0,
,2.0,one,,zero,zero,43.0,one,41.0,
one,4.0,two,33.0,zero,three,,one,43.0,
zero,0.0,zero,30.0,zero,,47.0,one,40.0,
,1.0,zero,,,two,,one,11.0,
zero,3.0,two,18.0,zero,,59.0,,28.0,
zero,,zero,3.0,zero,zero,54.0,one,,
,1.0,,,,zero,39.0,one,18.0,one_zero_zero_one_zero
,2.0,one,26.0,zero,zero,,one,,zero_zero_zero_one_zero
zero,,,29.0,,zero,,one,,
zero,2.0,,2.0,zero,zero,14.0,,12.0,
zero,1.0,zero,37.0,zero,zero,,one,47.0,
one,4.0,three,,zero,,47.0,,64.0,
,,zero,10.0,,two,,,,
zero,1.0,zero,45.0,zero,one,,one,55.0,
,7.0,one,13.0,zero,one,,one,,
,,three,29.0,zero,,69.0,one,3.0,
zero,7.0,six,28.0,,,39.0,one,15.0,
,6.0,one,15.0,zero,,45.0,,18.0,
zero,5.0,zero,28.0,zero,zero,62.0,one,19.0,zero_zero_zero_zero_one
,4.0,three,47.0,zero,zero,,one,22.0,
zero,3.0,two,24.0,zero,one,39.0,,,
,,three,,zero,two,23.0,one,2.0,
zero,5.0,three,23.0,zero,zero,47.0,,15.0,
zero,4.0,three,26.0,,,43.0,one,36.0,
zero,3.0,two,27.0,zero,one,47.0,one,,
zero,4.0,two,,zero,zero,29.0,,33.0,
zero,3.0,two,22.0,,zero,39.0,one,32.0,
zero,,zero,34.0,zero,zero,,zero,44.0,
zero,0.0,zero,30.0,,zero,41.0,one,40.0,
one,,zero,7.0,zero,two,34.0,,4.0,
zero,,,27.0,zero,zero,98.0,one,37.0,
,,two,44.0,zero,zero,49.0,,54.0,
zero,7.0,,5.0,zero,one,47.0,,0.0,
zero,,three,38.0,zero,zero,47.0,one,,
zero,3.0,two,,zero,zero,73.0,,,
zero,3.0,,29.0,zero,,49.0,one,39.0,
zero,2.0,zero,,zero,,39.0,one,58.0,
one,3.0,,28.0,zero,,69.0,one,,
zero,6.0,five,22.0,,one,,,10.0,
one,4.0,zero,,zero,one,59.0,one,28.0,zero_zero_zero_zero_one
,,,36.0,zero,zero,49.0,one,46.0,
,,,,,two,39.0,,45.0,
,3.0,two,18.0,,,,,28.0,
,3.0,two,26.0,,,,one,,
,3.0,two,33.0,zero,,29.0,one,,
two,,zero,13.0,zero,zero,47.0,,2.0,
,4.0,two,16.0,zero,zero,,one,26.0,
zero,8.0,two,56.0,,one,43.0,one,,
two,2.0,one,37.0,,,39.0,one,44.0,
,2.0,one,10.0,,zero,,one,16.0,
,5.0,three,20.0,zero,zero,44.0,,30.0,
zero,,zero,8.0,zero,zero,39.0,one,18.0,
zero,2.0,,9.0,zero,zero,79.0,,1.0,
,3.0,,20.0,zero,two,,one,,zero_zero_zero_one_one
zero,3.0,,23.0,zero,one,47.0,,14.0,zero_zero_zero_one_one
three,4.0,two,35.0,zero,three,49.0,,42.0,
,1.0,zero,12.0,zero,zero,39.0,one,,zero_zero_zero_one_zero
one,5.0,zero,,,,83.0,one,32.0,
zero,3.0,one,10.0,,,44.0,one,20.0,
zero,12.0,,,zero,one,19.0,one,,
,3.0,zero,43.0,zero,two,39.0,one,,
zero,4.0,three,21.0,zero,zero,39.0,,6.0,zero_zero_zero_one_zero
,2.0,,,zero,one,39.0,one,16.0,
two,2.0,one,52.0,one,,66.0,,19.0,
,3.0,two,51.0,,zero,69.0,one,,
,1.0,zero,27.0,,two,,one,,
zero,4.0,three,,,one,,one,,
one,3.0,two,18.0,zero,,47.0,one,,
zero,2.0,,,zero,,29.0,one,31.0,
zero,3.0,two,,,,,one,50.0,
,4.0,zero,9.0,,two,59.0,one,19.0,
zero,,,32.0,zero,,29.0,one,14.0,
zero,3.0,two,,,zero,,,26.0,
zero,4.0,,,,,71.0,,52.0,
zero,,two,,,zero,39.0,one,20.0,
zero,,zero,,zero,zero,59.0,one,31.0,
,,,,,zero,35.0,zero,32.0,
one,3.0,two,23.0,,one,,one,28.0,
,,,,zero,,34.0,one,15.0,
zero,5.0,four,20.0,zero,zero,43.0,,30.0,
one,,,,zero,one,,one,27.0,
,9.0,,35.0,zero,two,39.0,one,44.0,
,11.0,,15.0,zero,one,55.0,one,14.0,
zero,5.0,four,34.0,zero,,,one,18.0,
zero,7.0,five,30.0,zero,zero,39.0,one,16.0,
zero,,zero,31.0,,zero,,,41.0,zero_one_zero_zero_zero
,2.0,one,,zero,,43.0,one,1.0,
zero,,two,,,zero,,one,9.0,
zero,3.0,,,zero,one,34.0,one,,
zero,,zero,21.0,,zero,,zero,5.0,
,1.0,,29.0,zero,two,,,39.0,
zero,,,,,three,79.0,one,39.0,zero_zero_zero_one_one
zero,,,35.0,zero,zero,44.0,one,42.0,one_one_zero_zero_zero
zero,4.0,three,,,zero,41.0,one,,
zero,3.0,two,,zero,zero,,one,,
,5.0,four,40.0,zero,two,39.0,one,,
two,4.0,zero,10.0,,,39.0,,5.0,
zero,,,,zero,zero,53.0,zero,22.0,zero_zero_zero_one_zero
one,0.0,,41.0,zero,zero,83.0,one,51.0,
,3.0,two,26.0,,,55.0,one,36.0,
one,0.0,zero,,zero,zero,,,39.0,zero_one_zero_zero_one
zero,5.0,,20.0,zero,,85.0,,30.0,one_zero_zero_one_one
,,zero,16.0,zero,two,47.0,one,,
one,,,22.0,zero,,47.0,one,16.0,
zero,6.0,five,21.0,zero,,53.0,one,,zero_zero_zero_one_zero
zero,5.0,four,43.0,zero,,19.0,one,53.0,
,2.0,one,17.0,,,79.0,one,,
zero,1.0,,,,zero,55.0,one,45.0,
zero,,one,,zero,zero,,,62.0,
zero,1.0,,,,zero,11.0,one,,
one,4.0,two,47.0,zero,zero,39.0,,20.0,
two,3.0,,30.0,zero,one,47.0,one,,
zero,4.0,zero,,zero,one,43.0,one,4.0,
,7.0,zero,8.0,,,34.0,,10.0,
zero,0.0,zero,15.0,zero,one,,one,25.0,
zero,,zero,32.0,zero,one,,one,,
,,three,,zero,two,,,,
zero,,,,zero,zero,,one,,
,8.0,,33.0,zero,zero,45.0,,43.0,one_one_zero_one_zero
zero,2.0,zero,12.0,zero,one,43.0,one,22.0,
zero,,three,,zero,,,one,40.0,zero_one_zero_one_zero
zero,,two,17.0,,zero,39.0,one,10.0,
zero,1.0,,36.0,,zero,39.0,,,
two,,,9.0,one,two,24.0,,,zero_one_zero_zero_zero
zero,0.0,zero,24.0,zero,two,71.0,one,34.0,
zero,3.0,one,43.0,zero,,47.0,one,13.0,
one,4.0,,56.0,zero,zero,13.0,one,66.0,
,6.0,five,,zero,zero,34.0,one,12.0,
zero,2.0,one,,zero,zero,44.0,one,56.0,
,2.0,one,29.0,,,76.0,one,30.0,one_zero_zero_one_zero
,1.0,,,zero,zero,19.0,one,45.0,zero_zero_zero_one_zero
zero,1.0,zero,11.0,,one,71.0,one,,
,3.0,zero,,zero,one,47.0,one,1.0,
,,two,44.0,zero,zero,,one,30.0,
zero,,,,zero,,,one,14.0,
zero,,six,,,zero,47.0,one,,
three,8.0,six,,zero,zero,47.0,one,21.0,
one,3.0,two,,zero,,,,,
zero,2.0,,24.0,,,39.0,one,34.0,
,2.0,one,24.0,,zero,43.0,,26.0,
one,5.0,zero,,zero,zero,44.0,one,20.0,
one,4.0,two,32.0,zero,,,zero,42.0,
three,,three,,zero,,39.0,one,33.0,
zero,3.0,two,48.0,,zero,8.0,one,,zero_one_zero_one_zero
zero,2.0,one,25.0,,zero,24.0,one,35.0,
zero,7.0,zero,4.0,,zero,,one,10.0,
zero,2.0,one,22.0,zero,zero,27.0,one,,
one,3.0,two,,zero,,,one,18.0,one_zero_zero_one_one
zero,7.0,,,zero,,43.0,,17.0,
zero,,four,40.0,zero,zero,,one,35.0,
one,2.0,one,23.0,zero,,,one,,
one,,two,44.0,zero,zero,53.0,,36.0,zero_zero_zero_one_one
three,2.0,one,,,,44.0,,32.0,
,2.0,two,29.0,zero,zero,59.0,one,8.0,
one,3.0,,32.0,zero,one,39.0,one,20.0,
one,1.0,,28.0,zero,,,one,,
two,1.0,zero,19.0,,,,one,29.0,
zero,4.0,,13.0,zero,,47.0,,12.0,
one,2.0,,,zero,,39.0,,77.0,
,2.0,,46.0,,,39.0,one,,one_zero_zero_one_zero
,,zero,40.0,zero,two,65.0,one,50.0,
zero,1.0,zero,15.0,zero,two,,,,
zero,3.0,two,22.0,zero,,64.0,one,,
zero,,zero,14.0,zero,two,,one,,zero_zero_zero_one_zero
one,2.0,,27.0,zero,two,79.0,,20.0,
zero,,zero,14.0,zero,,44.0,one,10.0,
zero,1.0,zero,48.0,,zero,53.0,one,51.0,one_zero_zero_one_zero
zero,4.0,three,,zero,zero,59.0,one,31.0,
one,3.0,two,,zero,one,47.0,one,38.0,
zero,5.0,four,17.0,zero,zero,43.0,one,3.0,
zero,2.0,zero,,zero,zero,23.0,,,
,4.0,zero,6.0,,zero,,,14.0,
,2.0,two,,zero,zero,19.0,one,35.0,one_one_zero_zero_zero
two,,zero,16.0,zero,zero,27.0,one,26.0,
one,,two,31.0,zero,two,49.0,,3.0,
zero,3.0,two,,zero,one,47.0,one,38.0,
zero,2.0,one,25.0,,one,44.0,one,,zero_one_zero_one_zero
zero,3.0,two,20.0,,zero,49.0,,,
one,,three,31.0,zero,two,43.0,one,20.0,
one,,two,,zero,two,69.0,,56.0,
zero,,two,42.0,,,29.0,one,40.0,
one,4.0,zero,15.0,zero,zero,59.0,,,
one,4.0,,38.0,zero,,29.0,one,20.0,zero_zero_zero_one_one
zero,7.0,,,,zero,47.0,,23.0,
,,,,zero,zero,59.0,,,
zero,,zero,,,zero,,one,17.0,
,6.0,five,38.0,,zero,,zero,30.0,zero_zero_zero_one_zero
zero,1.0,zero,35.0,one,,,one,11.0,
one,,,,,,47.0,one,20.0,
one,2.0,,,,two,43.0,one,53.0,
,2.0,one,38.0,,three,49.0,zero,45.0,one_one_zero_one_one
,2.0,one,10.0,zero,zero,,one,,
two,2.0,,17.0,,one,43.0,one,10.0,
zero,,three,20.0,,one,43.0,,11.0,
one,1.0,zero,16.0,zero,,,one,,
zero,,seven,25.0,zero,zero,,one,17.0,
zero,,zero,16.0,zero,one,39.0,one,1.0,zero_zero_zero_zero_zero
zero,5.0,four,39.0,zero,zero,59.0,,,
zero,,,,zero,one,,one,6.0,
,2.0,zero,,zero,three,59.0,,27.0,zero_one_zero_zero_one
zero,,,,,three,39.0,one,44.0,
one,2.0,one,38.0,zero,zero,,one,48.0,
zero,5.0,four,23.0,zero,zero,39.0,,33.0,
one,,one,,zero,,77.0,one,,
zero,6.0,,22.0,zero,two,19.0,one,8.0,
one,3.0,two,35.0,,zero,,one,20.0,zero_zero_zero_one_zero
zero,7.0,zero,6.0,zero,,53.0,one,10.0,
zero,,two,25.0,zero,zero,47.0,,35.0,
,,zero,,zero,two,,one,,zero_one_one_zero_one
zero,,zero,47.0,zero,zero,,one,25.0,
zero,,zero,,,zero,34.0,,30.0,
one,2.0,one,,zero,two,47.0,one,47.0,
,1.0,zero,59.0,,one,,one,,
zero,4.0,zero,9.0,zero,two,29.0,one,19.0,
one,,zero,,,two,,,,
one,0.0,zero,19.0,,,63.0,one,,
zero,5.0,two,24.0,zero,,34.0,one,34.0,
zero,3.0,two,,,zero,,one,60.0,
zero,5.0,three,,zero,zero,47.0,,15.0,
zero,3.0,two,39.0,zero,zero,47.0,one,,
one,3.0,two,,zero,,41.0,one,46.0,
,3.0,,38.0,,,19.0,one,48.0,
,8.0,zero,1.0,zero,zero,17.0,,11.0,
,8.0,,,zero,,44.0,one,28.0,
,2.0,,34.0,zero,zero,35.0,,44.0,
,2.0,one,16.0,,one,47.0,,,
,1.0,zero,40.0,zero,zero,,one,32.0,
zero,3.0,,19.0,zero,,59.0,one,17.0,
,6.0,four,28.0,,,47.0,one,20.0,
zero,,zero,6.0,zero,zero,29.0,one,,
two,4.0,three,26.0,zero,three,23.0,one,,
zero,,,34.0,zero,two,,one,44.0,
zero,5.0,zero,13.0,,one,,,23.0,
two,3.0,zero,,zero,two,47.0,one,,one_zero_zero_one_one
,0.0,zero,,zero,zero,47.0,,3.0,
