a2,a3,a4,a5,a9,a10,a11,a12,a13,combo
zero,4.0,zero,17.0,zero,zero,47.0,one,1.0,zero_zero_zero_zero_zero
zero,2.0,one,18.0,zero,zero,44.0,one,28.0,
zero,6.0,zero,13.0,zero,zero,39.0,one,,
one,3.0,two,21.0,zero,zero,59.0,one,31.0,
one,2.0,one,22.0,,two,49.0,one,17.0,zero_zero_zero_one_zero
zero,3.0,two,31.0,zero,zero,29.0,one,20.0,
,4.0,three,,zero,one,59.0,one,36.0,zero_zero_zero_one_one
one,4.0,one,41.0,zero,zero,19.0,one,51.0,one_one_zero_one_zero
zero,0.0,zero,46.0,zero,zero,26.0,one,49.0,zero_one_zero_zero_zero
zero,2.0,,26.0,zero,zero,49.0,one,35.0,zero_one_zero_one_zero
zero,9.0,two,9.0,zero,zero,,one,19.0,
zero,3.0,two,41.0,zero,one,49.0,one,51.0,
one,4.0,three,41.0,zero,one,39.0,one,,
zero,3.0,one,26.0,zero,zero,44.0,one,36.0,zero_one_zero_zero_zero
,,one,10.0,zero,zero,43.0,one,20.0,zero_zero_zero_one_zero
zero,4.0,three,19.0,zero,zero,35.0,one,17.0,one_zero_zero_one_zero
zero,,,17.0,zero,zero,39.0,one,19.0,zero_one_zero_one_zero
zero,3.0,,45.0,zero,zero,47.0,one,25.0,one_zero_zero_one_zero
,7.0,three,46.0,zero,zero,,one,40.0,
zero,6.0,three,17.0,zero,,21.0,,,one_one_zero_one_zero
three,0.0,zero,16.0,zero,zero,43.0,one,2.0,
,2.0,one,35.0,zero,,35.0,one,,zero_zero_zero_one_one
zero,0.0,,16.0,zero,zero,47.0,,6.0,zero_zero_zero_zero_zero
zero,14.0,,28.0,zero,zero,35.0,one,38.0,
,3.0,two,,zero,zero,39.0,one,33.0,
zero,3.0,zero,24.0,zero,two,39.0,one,33.0,zero_one_zero_zero_one
two,3.0,two,,zero,three,29.0,one,38.0,
one,2.0,one,41.0,zero,zero,39.0,one,,zero_zero_zero_one_zero
one,3.0,two,33.0,zero,two,79.0,one,25.0,one_zero_zero_one_one
zero,3.0,two,15.0,zero,zero,49.0,one,25.0,zero_zero_zero_one_zero
zero,,zero,28.0,zero,zero,47.0,one,,
,3.0,two,,zero,two,,one,16.0,zero_one_zero_one_one
zero,3.0,one,21.0,zero,one,83.0,one,31.0,
zero,2.0,one,,zero,,65.0,one,4.0,one_zero_zero_one_zero
two,3.0,two,38.0,zero,zero,1.0,one,45.0,
,2.0,one,21.0,zero,two,45.0,one,31.0,
one,3.0,zero,39.0,zero,two,39.0,one,49.0,zero_zero_zero_zero_zero
zero,3.0,three,28.0,zero,zero,47.0,one,36.0,zero_one_one_zero_zero
,3.0,two,34.0,zero,two,63.0,one,44.0,
one,4.0,two,29.0,zero,one,,one,7.0,one_zero_zero_one_one
one,4.0,zero,12.0,zero,two,24.0,one,22.0,zero_one_zero_zero_zero
zero,4.0,three,38.0,zero,zero,59.0,one,48.0,zero_zero_zero_one_zero
,5.0,zero,,zero,one,59.0,one,5.0,zero_zero_zero_one_zero
one,5.0,one,20.0,zero,one,59.0,one,30.0,
zero,2.0,one,14.0,zero,zero,11.0,one,,
one,3.0,one,,zero,two,43.0,one,5.0,one_zero_zero_one_one
zero,,one,36.0,zero,,39.0,one,23.0,zero_zero_zero_one_zero
zero,3.0,two,21.0,zero,one,15.0,one,31.0,
one,3.0,two,31.0,zero,two,39.0,one,20.0,zero_zero_zero_one_one
,,zero,13.0,,zero,41.0,one,23.0,zero_zero_zero_one_zero
zero,3.0,zero,35.0,zero,two,47.0,one,45.0,zero_one_zero_zero_zero
zero,,zero,34.0,zero,,39.0,one,34.0,zero_one_zero_zero_one
zero,3.0,two,24.0,zero,zero,65.0,one,12.0,
zero,5.0,zero,1.0,zero,zero,34.0,one,11.0,one_zero_zero_zero_zero
zero,2.0,one,29.0,zero,zero,39.0,one,3.0,
zero,5.0,four,29.0,zero,two,39.0,one,39.0,zero_zero_zero_one_zero
zero,0.0,zero,11.0,zero,one,39.0,one,2.0,one_zero_zero_zero_zero
one,3.0,,21.0,zero,one,47.0,one,31.0,zero_zero_zero_one_zero
,,three,45.0,zero,zero,9.0,one,55.0,zero_one_zero_one_zero
zero,0.0,zero,41.0,zero,zero,,one,45.0,
zero,4.0,three,36.0,zero,,41.0,one,14.0,zero_zero_zero_one_zero
one,3.0,three,41.0,zero,zero,,one,51.0,one_one_one_zero_zero
one,2.0,one,19.0,,zero,59.0,one,,zero_zero_zero_one_one
,3.0,two,41.0,zero,zero,57.0,one,48.0,zero_zero_zero_one_zero
one,0.0,zero,21.0,zero,two,53.0,one,31.0,zero_one_zero_zero_zero
,2.0,,15.0,zero,two,59.0,one,19.0,one_zero_zero_one_one
two,4.0,one,40.0,zero,zero,97.0,one,,
,4.0,three,33.0,zero,zero,19.0,one,43.0,zero_one_zero_one_zero
zero,3.0,two,,,zero,59.0,one,30.0,zero_zero_zero_one_zero
zero,5.0,four,34.0,,,63.0,one,13.0,zero_zero_zero_one_zero
four,4.0,three,34.0,,two,59.0,one,44.0,
zero,7.0,,39.0,zero,zero,27.0,one,38.0,
one,3.0,two,26.0,zero,two,43.0,one,2.0,one_one_zero_one_one
zero,0.0,zero,16.0,zero,three,43.0,one,26.0,
one,,zero,8.0,zero,two,59.0,one,10.0,one_zero_zero_zero_one
zero,1.0,zero,,zero,two,39.0,one,33.0,
zero,2.0,two,27.0,zero,,39.0,,10.0,one_one_zero_zero_zero
zero,1.0,zero,49.0,,zero,39.0,one,59.0,zero_zero_zero_one_one
,4.0,three,30.0,zero,zero,43.0,one,40.0,one_one_zero_one_zero
one,3.0,two,32.0,zero,one,59.0,,3.0,
one,4.0,,31.0,zero,zero,39.0,one,,
zero,4.0,three,24.0,zero,one,47.0,one,,
zero,2.0,one,16.0,zero,two,53.0,one,26.0,one_one_zero_one_zero
zero,3.0,two,30.0,zero,one,,one,7.0,zero_zero_zero_one_zero
zero,3.0,two,27.0,zero,zero,,one,34.0,zero_one_zero_one_one
one,2.0,two,,zero,three,59.0,one,55.0,zero_one_one_zero_one
one,3.0,two,26.0,zero,zero,49.0,zero,15.0,zero_zero_zero_one_zero
one,1.0,,15.0,zero,two,39.0,one,25.0,one_zero_zero_one_one
two,1.0,zero,15.0,zero,two,34.0,one,25.0,zero_one_zero_one_zero
one,4.0,zero,12.0,zero,two,79.0,one,22.0,
zero,,zero,14.0,zero,zero,49.0,one,15.0,one_zero_zero_zero_zero
,4.0,one,12.0,zero,zero,59.0,zero,22.0,zero_zero_zero_one_zero
zero,10.0,four,42.0,zero,zero,47.0,one,21.0,one_one_zero_one_zero
zero,5.0,four,42.0,zero,zero,39.0,one,52.0,zero_zero_zero_one_zero
,3.0,two,27.0,zero,two,34.0,one,20.0,zero_one_zero_one_zero
zero,2.0,,45.0,zero,zero,44.0,one,55.0,
one,2.0,zero,20.0,zero,one,43.0,one,3.0,one_one_zero_zero_zero
one,3.0,two,36.0,,zero,71.0,one,46.0,
one,4.0,three,39.0,zero,zero,44.0,one,49.0,one_zero_zero_one_one
zero,4.0,zero,15.0,zero,zero,47.0,one,5.0,zero_zero_zero_zero_zero
zero,1.0,zero,21.0,zero,one,47.0,one,8.0,zero_zero_zero_one_zero
,4.0,three,,zero,zero,44.0,one,44.0,
zero,4.0,zero,11.0,zero,two,19.0,,13.0,
zero,0.0,zero,11.0,zero,,39.0,one,21.0,
one,6.0,zero,1.0,zero,zero,14.0,one,11.0,zero_one_zero_zero_zero
,1.0,zero,15.0,zero,one,59.0,one,18.0,one_zero_zero_one_one
one,2.0,one,22.0,zero,one,17.0,one,11.0,
zero,4.0,three,31.0,zero,one,49.0,one,41.0,
zero,,zero,17.0,zero,one,43.0,one,7.0,
,5.0,two,40.0,zero,zero,14.0,one,8.0,zero_one_one_zero_zero
zero,4.0,one,24.0,zero,zero,68.0,zero,,one_zero_zero_one_one
zero,2.0,two,31.0,zero,zero,,one,41.0,one_zero_zero_zero_zero
zero,,seven,30.0,zero,one,39.0,one,5.0,
zero,4.0,three,30.0,zero,zero,43.0,one,,one_zero_zero_one_zero
zero,1.0,zero,,zero,zero,47.0,one,17.0,zero_one_zero_one_zero
one,4.0,two,44.0,zero,two,19.0,one,51.0,
one,0.0,zero,14.0,zero,zero,,one,4.0,one_one_zero_zero_zero
zero,4.0,two,27.0,zero,zero,,,37.0,zero_zero_zero_one_zero
zero,6.0,,34.0,zero,zero,39.0,,,zero_zero_zero_one_zero
three,5.0,two,53.0,zero,zero,47.0,one,63.0,
,3.0,two,,zero,zero,,one,40.0,
two,,three,45.0,zero,zero,47.0,one,37.0,one_zero_zero_one_zero
one,0.0,zero,54.0,zero,zero,47.0,one,64.0,one_zero_one_zero_zero
zero,2.0,zero,11.0,zero,two,39.0,one,21.0,zero_zero_zero_zero_zero
one,4.0,three,33.0,zero,two,29.0,one,43.0,
,1.0,zero,19.0,zero,three,39.0,one,29.0,one_one_zero_zero_one
,2.0,one,16.0,zero,zero,20.0,one,26.0,
one,3.0,,55.0,zero,zero,19.0,one,36.0,zero_zero_zero_one_one
zero,3.0,zero,,zero,one,47.0,one,5.0,
zero,,zero,8.0,,one,39.0,one,15.0,
zero,,one,27.0,zero,zero,49.0,one,37.0,
one,3.0,two,42.0,zero,zero,39.0,one,20.0,
zero,3.0,two,,zero,one,43.0,one,33.0,
zero,2.0,one,13.0,,zero,,one,15.0,one_zero_zero_one_zero
zero,3.0,two,18.0,zero,zero,44.0,one,1.0,
two,2.0,zero,23.0,zero,two,44.0,one,,one_zero_zero_one_one
zero,3.0,two,31.0,zero,one,47.0,,,zero_zero_zero_one_one
zero,2.0,one,37.0,zero,two,35.0,one,47.0,zero_one_one_zero_zero
zero,2.0,one,33.0,zero,zero,43.0,one,43.0,
zero,2.0,one,37.0,,one,59.0,one,,
zero,6.0,,20.0,zero,zero,49.0,one,30.0,zero_zero_zero_one_zero
zero,6.0,,64.0,zero,zero,47.0,one,74.0,zero_zero_zero_one_zero
one,1.0,zero,30.0,zero,three,43.0,one,15.0,zero_one_zero_zero_one
zero,2.0,zero,69.0,zero,zero,39.0,one,79.0,zero_zero_zero_one_zero
zero,3.0,zero,10.0,zero,one,39.0,one,10.0,one_one_zero_zero_zero
one,3.0,two,31.0,zero,three,39.0,one,41.0,zero_zero_zero_one_one
zero,2.0,two,34.0,zero,zero,56.0,one,25.0,one_one_zero_zero_zero
zero,5.0,,18.0,zero,zero,47.0,one,,one_zero_zero_zero_zero
one,2.0,one,35.0,zero,,54.0,one,45.0,
zero,,two,13.0,zero,two,39.0,,,zero_one_zero_zero_zero
one,0.0,zero,29.0,zero,two,24.0,one,22.0,zero_one_zero_zero_one
zero,3.0,three,43.0,zero,zero,39.0,one,53.0,one_one_zero_zero_zero
one,2.0,one,14.0,zero,zero,41.0,one,15.0,zero_one_zero_one_zero
zero,2.0,one,13.0,zero,one,35.0,one,23.0,one_one_zero_one_zero
one,4.0,zero,14.0,zero,two,35.0,one,,zero_zero_zero_zero_zero
one,3.0,two,24.0,zero,,44.0,one,19.0,zero_zero_zero_one_one
one,1.0,zero,62.0,zero,,44.0,,,
zero,1.0,zero,15.0,,zero,35.0,one,25.0,zero_one_zero_zero_zero
two,4.0,three,28.0,zero,,39.0,one,17.0,zero_zero_zero_one_one
zero,1.0,zero,23.0,zero,two,39.0,one,,zero_zero_zero_one_zero
,4.0,zero,41.0,zero,two,39.0,one,29.0,
one,2.0,zero,34.0,,two,39.0,one,44.0,
zero,7.0,zero,23.0,zero,,,,22.0,
zero,3.0,,38.0,zero,zero,5.0,one,33.0,zero_one_zero_one_zero
zero,2.0,one,20.0,zero,zero,47.0,one,8.0,zero_zero_zero_one_zero
one,3.0,two,29.0,zero,two,35.0,one,39.0,zero_one_zero_one_zero
zero,2.0,one,33.0,zero,zero,47.0,one,15.0,one_one_zero_one_zero
zero,8.0,zero,8.0,zero,one,49.0,one,1.0,
zero,8.0,eight,29.0,zero,zero,24.0,one,,one_one_one_zero_zero
one,6.0,three,21.0,zero,three,22.0,one,4.0,one_zero_zero_one_one
zero,3.0,zero,22.0,zero,two,39.0,one,32.0,
zero,3.0,two,19.0,zero,zero,49.0,one,29.0,zero_zero_zero_one_zero
one,4.0,three,32.0,,one,29.0,one,42.0,zero_zero_zero_one_one
zero,8.0,two,,zero,zero,34.0,one,16.0,zero_one_zero_zero_zero
one,5.0,two,47.0,zero,zero,39.0,one,30.0,zero_zero_zero_one_one
one,6.0,five,25.0,zero,one,59.0,one,17.0,
zero,0.0,zero,30.0,zero,two,6.0,one,3.0,zero_zero_zero_zero_zero
one,3.0,one,49.0,zero,zero,59.0,one,39.0,zero_zero_zero_one_zero
,,three,21.0,zero,two,49.0,one,6.0,
zero,,two,31.0,zero,one,47.0,one,41.0,one_one_zero_zero_zero
zero,1.0,zero,45.0,zero,zero,49.0,,,zero_zero_zero_one_zero
one,4.0,three,33.0,zero,two,49.0,one,43.0,zero_zero_zero_one_one
zero,3.0,,32.0,zero,zero,59.0,one,20.0,one_one_zero_zero_one
one,,two,,zero,one,47.0,one,2.0,one_one_zero_one_one
zero,,,22.0,zero,zero,27.0,one,32.0,
zero,8.0,six,34.0,zero,zero,55.0,one,44.0,
,3.0,zero,21.0,zero,,31.0,one,31.0,
zero,1.0,zero,,zero,two,34.0,one,38.0,one_zero_zero_one_one
one,4.0,three,21.0,zero,zero,47.0,one,31.0,
zero,4.0,zero,23.0,,zero,49.0,one,2.0,
zero,5.0,zero,16.0,zero,two,,one,24.0,
one,3.0,,7.0,zero,zero,,one,17.0,
two,3.0,one,44.0,zero,two,39.0,one,54.0,
zero,1.0,one,41.0,zero,zero,49.0,,10.0,one_zero_one_zero_zero
,0.0,zero,47.0,zero,zero,39.0,one,33.0,one_one_one_zero_zero
zero,3.0,two,33.0,zero,zero,41.0,one,43.0,zero_one_zero_one_zero
,3.0,two,12.0,zero,zero,29.0,one,22.0,zero_one_zero_one_zero
one,4.0,zero,9.0,zero,two,39.0,one,19.0,one_one_zero_zero_zero
zero,4.0,two,39.0,zero,zero,59.0,one,4.0,
zero,3.0,two,20.0,zero,zero,69.0,one,30.0,one_zero_zero_one_zero
zero,4.0,three,38.0,zero,zero,50.0,one,12.0,zero_one_zero_one_zero
zero,,three,29.0,zero,zero,39.0,one,0.0,
zero,4.0,zero,10.0,zero,one,47.0,one,20.0,zero_zero_zero_zero_zero
zero,2.0,one,49.0,zero,zero,43.0,,59.0,one_zero_zero_one_zero
zero,,zero,2.0,zero,zero,35.0,one,6.0,zero_zero_zero_zero_zero
zero,3.0,two,52.0,zero,zero,47.0,one,24.0,zero_zero_zero_one_zero
zero,3.0,two,29.0,zero,one,44.0,one,29.0,
one,4.0,three,40.0,zero,one,,one,16.0,
zero,6.0,three,37.0,zero,zero,,one,26.0,zero_zero_zero_one_zero
zero,3.0,two,14.0,zero,two,39.0,one,20.0,zero_one_zero_one_one
zero,3.0,two,48.0,zero,zero,39.0,,39.0,zero_one_zero_one_zero
zero,1.0,zero,,zero,zero,49.0,one,20.0,zero_one_zero_one_zero
one,,zero,11.0,zero,one,49.0,one,21.0,
,,two,37.0,zero,two,59.0,one,,zero_zero_zero_one_one
zero,3.0,two,15.0,zero,zero,49.0,one,25.0,zero_zero_zero_one_zero
one,2.0,zero,11.0,zero,one,49.0,one,21.0,
zero,2.0,one,20.0,zero,zero,43.0,one,30.0,
zero,2.0,one,17.0,zero,zero,64.0,one,25.0,zero_zero_zero_one_zero
zero,2.0,,18.0,zero,two,59.0,one,24.0,zero_zero_zero_one_zero
zero,1.0,zero,37.0,zero,zero,55.0,zero,47.0,zero_one_zero_one_zero
one,2.0,zero,16.0,,two,14.0,one,26.0,zero_one_zero_zero_zero
zero,,zero,18.0,zero,zero,48.0,one,16.0,zero_zero_zero_one_zero
one,3.0,two,25.0,zero,two,91.0,,35.0,one_one_zero_one_one
zero,6.0,one,24.0,zero,zero,47.0,one,1.0,
zero,2.0,one,43.0,zero,,54.0,zero,40.0,one_zero_zero_one_zero
zero,7.0,zero,32.0,zero,one,29.0,one,42.0,
one,2.0,one,24.0,zero,one,69.0,one,19.0,
two,,three,46.0,zero,two,89.0,one,,
zero,3.0,zero,5.0,zero,one,39.0,one,6.0,
zero,2.0,zero,11.0,zero,zero,41.0,one,1.0,
one,4.0,three,40.0,zero,one,69.0,one,1.0,
two,1.0,one,24.0,zero,two,19.0,one,34.0,one_one_one_zero_one
,4.0,three,27.0,zero,,39.0,,37.0,zero_zero_zero_one_zero
one,2.0,one,23.0,,one,39.0,one,12.0,zero_zero_zero_one_zero
one,2.0,one,37.0,zero,,47.0,one,,
zero,3.0,zero,25.0,,zero,15.0,one,17.0,
zero,10.0,zero,10.0,zero,zero,39.0,one,20.0,zero_zero_zero_zero_zero
one,,two,28.0,zero,one,29.0,one,31.0,zero_one_zero_one_one
zero,1.0,,38.0,zero,zero,47.0,one,48.0,
zero,3.0,two,25.0,,,59.0,zero,20.0,one_zero_zero_one_one
zero,3.0,two,22.0,zero,one,43.0,one,6.0,
,1.0,zero,35.0,zero,one,53.0,one,10.0,one_one_zero_one_zero
zero,2.0,one,24.0,zero,zero,19.0,one,34.0,zero_one_zero_one_zero
,3.0,two,25.0,zero,zero,39.0,one,23.0,zero_zero_zero_one_zero
,1.0,zero,57.0,zero,three,39.0,one,59.0,zero_zero_zero_one_one
zero,4.0,three,30.0,zero,zero,39.0,one,1.0,one_zero_zero_one_zero
,5.0,three,22.0,zero,zero,79.0,one,15.0,zero_zero_zero_one_zero
zero,,,,zero,one,49.0,one,7.0,one_zero_zero_one_zero
zero,11.0,,37.0,zero,,39.0,one,47.0,zero_zero_zero_one_zero
one,0.0,zero,36.0,zero,one,39.0,,46.0,one_zero_one_zero_one
one,1.0,,53.0,zero,one,59.0,one,,zero_zero_zero_one_one
zero,6.0,six,26.0,zero,zero,47.0,one,27.0,
zero,5.0,three,17.0,zero,,43.0,one,27.0,
zero,3.0,two,41.0,zero,one,39.0,one,11.0,
zero,2.0,zero,1.0,zero,zero,39.0,one,11.0,zero_zero_zero_one_zero
two,2.0,one,41.0,zero,zero,43.0,one,51.0,zero_zero_zero_one_zero
two,,three,16.0,zero,zero,17.0,one,26.0,zero_zero_zero_one_one
zero,3.0,,5.0,zero,zero,49.0,one,14.0,
two,5.0,one,26.0,zero,two,47.0,one,23.0,one_one_one_zero_zero
two,4.0,three,45.0,,three,3.0,one,52.0,zero_zero_zero_one_one
zero,2.0,one,48.0,,zero,47.0,one,29.0,zero_zero_zero_one_zero
zero,3.0,,27.0,zero,one,,,10.0,
zero,4.0,zero,,zero,two,81.0,one,26.0,
one,3.0,two,37.0,zero,zero,47.0,one,6.0,
zero,4.0,zero,10.0,zero,zero,,one,12.0,zero_zero_zero_zero_zero
zero,1.0,zero,14.0,zero,zero,34.0,one,11.0,
zero,10.0,zero,,zero,zero,39.0,one,,one_zero_zero_zero_zero
two,,three,,zero,zero,53.0,one,36.0,
zero,,zero,9.0,zero,one,39.0,one,19.0,zero_zero_zero_zero_zero
zero,3.0,,3.0,zero,zero,27.0,one,3.0,one_one_zero_zero_zero
,2.0,zero,27.0,zero,zero,39.0,one,19.0,
one,6.0,zero,7.0,zero,one,,one,17.0,zero_zero_zero_zero_zero
two,1.0,zero,34.0,zero,two,55.0,one,44.0,
one,,zero,20.0,zero,one,64.0,one,30.0,
one,4.0,three,,zero,two,39.0,one,9.0,
,3.0,two,32.0,zero,zero,59.0,zero,35.0,zero_zero_zero_one_zero
zero,1.0,,,zero,zero,19.0,one,11.0,
one,,two,30.0,zero,zero,31.0,one,40.0,
one,,zero,16.0,zero,one,59.0,one,11.0,zero_zero_one_zero_one
zero,6.0,zero,14.0,,one,39.0,one,3.0,zero_one_zero_zero_zero
zero,0.0,zero,47.0,zero,zero,59.0,one,42.0,one_zero_one_zero_zero
zero,0.0,zero,44.0,zero,one,45.0,one,54.0,one_zero_zero_zero_zero
zero,5.0,four,33.0,zero,one,,one,23.0,one_zero_zero_one_zero
zero,8.0,seven,30.0,zero,zero,47.0,one,22.0,
zero,,zero,40.0,zero,,59.0,one,50.0,
one,9.0,four,29.0,zero,,39.0,one,30.0,zero_one_zero_one_zero
zero,0.0,zero,52.0,zero,three,9.0,one,27.0,one_zero_one_zero_one
zero,7.0,zero,23.0,zero,two,44.0,one,16.0,zero_one_zero_zero_zero
two,3.0,two,22.0,zero,one,39.0,one,32.0,zero_zero_zero_one_zero
zero,3.0,one,17.0,zero,zero,47.0,one,27.0,zero_zero_zero_one_zero
one,4.0,,20.0,zero,zero,47.0,one,30.0,
zero,6.0,three,55.0,,zero,47.0,one,,
zero,5.0,,44.0,zero,zero,39.0,one,41.0,
one,2.0,one,30.0,zero,three,39.0,one,40.0,zero_one_zero_one_one
two,5.0,zero,9.0,zero,two,43.0,one,19.0,
one,5.0,three,32.0,,two,43.0,one,10.0,
one,1.0,one,35.0,zero,three,39.0,one,45.0,zero_one_zero_zero_one
zero,3.0,one,11.0,zero,zero,47.0,one,21.0,zero_one_zero_zero_zero
zero,5.0,four,26.0,zero,one,39.0,one,20.0,
zero,1.0,zero,24.0,zero,zero,29.0,one,24.0,
zero,4.0,two,45.0,zero,two,28.0,one,55.0,zero_zero_zero_one_one
zero,7.0,six,38.0,zero,zero,39.0,one,4.0,
zero,,three,28.0,zero,one,47.0,one,38.0,one_zero_zero_one_zero
zero,1.0,zero,15.0,zero,two,39.0,one,,
zero,5.0,zero,33.0,zero,zero,39.0,one,,
zero,4.0,three,12.0,zero,zero,24.0,one,5.0,
zero,,one,24.0,zero,two,71.0,one,34.0,zero_zero_zero_one_one
,,,28.0,,,39.0,one,13.0,
zero,2.0,one,19.0,zero,zero,7.0,one,7.0,one_one_zero_one_zero
zero,4.0,zero,9.0,zero,one,39.0,one,18.0,zero_zero_zero_zero_zero
zero,5.0,,28.0,zero,zero,47.0,one,29.0,zero_zero_zero_zero_zero
one,2.0,,22.0,zero,two,39.0,,32.0,
zero,9.0,four,39.0,zero,zero,59.0,zero,49.0,
zero,3.0,two,,zero,one,29.0,one,46.0,zero_one_zero_one_zero
zero,5.0,two,57.0,zero,zero,47.0,one,39.0,zero_zero_zero_one_zero
zero,1.0,one,34.0,zero,zero,,one,32.0,one_one_one_zero_zero
one,2.0,one,34.0,zero,one,39.0,one,44.0,
,1.0,,20.0,zero,three,47.0,one,11.0,one_zero_zero_one_one
zero,1.0,zero,21.0,zero,zero,39.0,one,2.0,one_zero_zero_one_zero
two,3.0,two,25.0,zero,two,,one,35.0,zero_one_zero_one_one
one,2.0,one,29.0,zero,zero,45.0,one,39.0,zero_one_zero_one_zero
zero,,zero,9.0,zero,one,59.0,one,17.0,zero_one_zero_zero_zero
,,one,,zero,three,,one,0.0,zero_one_zero_one_one
,6.0,five,43.0,zero,zero,47.0,one,53.0,
zero,6.0,zero,8.0,zero,zero,43.0,one,18.0,one_one_zero_zero_zero
one,2.0,one,21.0,zero,two,47.0,one,13.0,zero_zero_zero_one_one
zero,2.0,zero,25.0,zero,zero,39.0,one,15.0,zero_one_zero_zero_zero
,4.0,three,21.0,zero,zero,49.0,one,11.0,zero_zero_zero_one_zero
one,0.0,zero,,zero,,64.0,one,33.0,
two,3.0,two,34.0,one,three,49.0,one,42.0,zero_zero_zero_one_one
,4.0,,4.0,zero,one,31.0,,14.0,
one,4.0,two,24.0,zero,zero,29.0,one,4.0,
,3.0,one,19.0,,two,,one,29.0,zero_one_zero_one_zero
zero,2.0,,35.0,zero,,44.0,one,45.0,one_one_zero_one_zero
one,2.0,one,17.0,zero,three,59.0,one,27.0,
one,5.0,four,22.0,zero,zero,69.0,one,17.0,zero_zero_zero_one_zero
one,4.0,three,29.0,zero,zero,7.0,one,39.0,one_one_zero_one_zero
,0.0,zero,44.0,zero,one,35.0,one,28.0,one_one_zero_zero_zero
zero,1.0,zero,43.0,zero,one,47.0,one,24.0,zero_one_zero_one_zero
zero,3.0,,20.0,zero,zero,47.0,one,7.0,
zero,9.0,seven,40.0,zero,zero,24.0,one,18.0,
two,2.0,zero,28.0,zero,two,39.0,one,10.0,
,3.0,two,27.0,zero,zero,71.0,one,37.0,one_zero_zero_one_zero
one,1.0,zero,17.0,zero,one,46.0,one,27.0,zero_one_zero_one_zero
zero,1.0,one,,zero,,29.0,one,7.0,
zero,9.0,eight,64.0,zero,zero,44.0,zero,30.0,zero_zero_zero_one_zero
one,2.0,one,24.0,zero,,49.0,one,12.0,zero_one_zero_one_zero
one,1.0,zero,23.0,zero,three,32.0,one,33.0,
zero,5.0,two,16.0,zero,one,41.0,one,26.0,zero_one_zero_zero_zero
,1.0,zero,11.0,zero,zero,,one,,zero_zero_zero_one_zero
one,2.0,one,,zero,zero,49.0,one,34.0,zero_one_zero_one_zero
three,3.0,two,37.0,zero,,39.0,one,47.0,zero_zero_zero_one_one
zero,4.0,zero,11.0,,one,39.0,one,11.0,zero_zero_zero_zero_zero
one,,,54.0,zero,,44.0,,,zero_zero_zero_one_zero
zero,3.0,one,,zero,zero,8.0,one,19.0,one_zero_zero_one_zero
one,2.0,one,25.0,zero,zero,,one,35.0,zero_zero_zero_one_zero
zero,5.0,four,22.0,zero,zero,49.0,one,,zero_zero_zero_one_zero
,2.0,one,46.0,zero,zero,9.0,one,3.0,
,2.0,zero,20.0,zero,zero,35.0,one,13.0,zero_one_zero_zero_zero
zero,2.0,two,24.0,zero,three,39.0,one,34.0,one_one_one_zero_one
,,one,11.0,zero,one,44.0,one,21.0,
one,3.0,,36.0,,,39.0,,46.0,zero_one_zero_one_one
,3.0,two,30.0,zero,one,53.0,one,40.0,zero_zero_zero_one_zero
one,2.0,one,27.0,zero,two,59.0,one,37.0,
zero,2.0,two,33.0,zero,zero,,one,43.0,
one,4.0,,15.0,zero,one,35.0,one,,zero_zero_zero_zero_zero
zero,2.0,two,30.0,zero,one,,one,40.0,
zero,5.0,three,17.0,zero,two,89.0,one,20.0,
one,3.0,two,18.0,zero,zero,39.0,one,28.0,zero_one_zero_one_zero
zero,0.0,zero,18.0,zero,zero,47.0,one,28.0,zero_zero_zero_zero_zero
two,1.0,zero,24.0,,zero,79.0,one,34.0,zero_zero_zero_one_zero
zero,3.0,two,37.0,,zero,59.0,one,46.0,
,5.0,zero,7.0,zero,one,54.0,one,16.0,
zero,1.0,one,,zero,two,39.0,one,34.0,zero_one_one_zero_zero
zero,5.0,four,24.0,zero,zero,19.0,one,26.0,zero_zero_zero_one_zero
zero,3.0,two,38.0,zero,,39.0,one,30.0,zero_one_zero_zero_zero
one,4.0,three,27.0,zero,one,99.0,one,37.0,zero_zero_zero_one_one
one,5.0,four,34.0,zero,zero,47.0,one,44.0,one_zero_zero_one_one
one,8.0,,,zero,one,39.0,one,26.0,
one,1.0,zero,19.0,zero,two,39.0,one,29.0,zero_zero_zero_zero_one
zero,3.0,,12.0,zero,zero,39.0,one,0.0,
zero,0.0,zero,63.0,zero,zero,19.0,zero,72.0,
one,3.0,two,37.0,zero,two,,,,zero_zero_zero_one_one
zero,1.0,zero,14.0,zero,zero,47.0,one,24.0,
one,2.0,one,,zero,one,,one,20.0,zero_zero_zero_one_one
zero,2.0,,,zero,zero,,one,47.0,
,1.0,zero,36.0,zero,zero,44.0,one,46.0,zero_one_zero_one_zero
,2.0,one,22.0,zero,two,12.0,one,32.0,
one,3.0,,36.0,zero,one,,one,11.0,
,3.0,,18.0,zero,,43.0,one,28.0,
zero,,zero,45.0,zero,zero,29.0,one,20.0,zero_zero_zero_one_zero
,3.0,two,42.0,zero,zero,57.0,one,52.0,zero_zero_zero_one_zero
one,3.0,two,29.0,,zero,69.0,one,,
two,1.0,zero,17.0,,three,39.0,,10.0,
zero,4.0,zero,9.0,zero,zero,39.0,one,19.0,zero_zero_zero_zero_zero
