age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,,,tertiary,,370,no,no,cellular,,aug,,2,0,0,unknown,no
,blue-collar,married,tertiary,no,1341,no,no,cellular,22,,46,8,0,,unknown,no
32,technician,single,secondary,no,90,no,,cellular,,,278,,0,,unknown,no
35,technician,single,tertiary,no,,,no,,,aug,,2,0,,unknown,
54,housemaid,,primary,no,,no,,cellular,22,,,,,0,unknown,
35,,,secondary,no,,no,,cellular,,aug,94,2,0,,unknown,
32,management,single,tertiary,,,no,,,22,,,,,0,unknown,
31,,single,secondary,no,,,no,cellular,,,,2,,0,unknown,no
57,blue-collar,married,primary,,1075,no,no,cellular,22,aug,164,6,0,0,,
,,,tertiary,,3601,,no,cellular,22,aug,,15,,0,unknown,
55,blue-collar,married,primary,no,396,no,no,,,aug,74,2,0,0,unknown,no
,housemaid,married,secondary,,139,,no,,22,,,2,,,unknown,no
34,,,secondary,no,559,,no,cellular,22,,,2,0,0,unknown,
,management,single,tertiary,no,0,,no,cellular,22,aug,686,2,,0,unknown,yes
33,,,secondary,no,-298,no,no,cellular,,,,2,,0,,no
32,,,secondary,no,,no,no,cellular,,,,2,,,unknown,no
,housemaid,married,,,211,,no,cellular,22,aug,220,2,,,unknown,no
36,technician,married,tertiary,,473,no,no,cellular,22,,72,2,0,0,unknown,
44,management,,,yes,-26,no,,,22,aug,92,4,0,0,,
,admin.,,secondary,no,154,no,no,,,aug,58,2,0,,unknown,no
,,,,no,,yes,,,22,aug,131,2,0,0,,
,,married,,no,,,no,cellular,,,80,2,0,0,unknown,no
32,management,married,tertiary,no,,no,,cellular,22,aug,92,2,,0,,no
52,services,,,,,no,,cellular,22,aug,205,4,,0,,no
,housemaid,married,,,195,no,no,,,,,2,,,unknown,no
33,,single,secondary,no,,no,no,cellular,22,,,2,,0,unknown,no
46,services,married,secondary,no,273,no,no,cellular,22,aug,,,0,,unknown,yes
50,entrepreneur,,secondary,no,,yes,yes,cellular,22,aug,363,2,0,,,no
57,retired,married,,no,333,no,,unknown,22,aug,336,2,0,0,unknown,
52,,married,tertiary,,0,no,no,cellular,,aug,232,2,0,0,unknown,
49,,single,tertiary,no,11,,no,cellular,22,,,2,0,0,,no
36,,,secondary,,,no,no,,,aug,,4,0,0,unknown,no
,management,single,secondary,,,,no,cellular,,aug,,4,0,0,unknown,
39,technician,married,secondary,no,,yes,yes,,22,,147,,0,0,,no
,management,divorced,,no,2939,no,no,,22,,91,,0,,unknown,no
,housemaid,married,primary,no,335,no,,,22,,217,5,0,0,unknown,no
50,blue-collar,,primary,no,1052,,no,,22,aug,149,,0,,,
,,,tertiary,no,,,no,cellular,22,,128,4,,0,unknown,no
33,management,,tertiary,,,no,,cellular,,aug,,,0,0,unknown,no
,blue-collar,,primary,no,9346,,no,cellular,,aug,19,21,,0,,
49,management,married,tertiary,no,234,no,,cellular,,aug,,6,0,0,unknown,no
,,single,tertiary,no,1496,,,cellular,,,,4,,0,,
46,entrepreneur,married,tertiary,no,1920,no,no,cellular,,,604,,0,0,,yes
52,technician,,secondary,no,2944,no,no,,22,aug,22,18,0,0,unknown,no
,retired,,primary,,701,no,no,cellular,,,137,4,0,0,,no
43,,married,tertiary,,1,no,no,,22,aug,,4,0,,unknown,no
31,management,divorced,,no,-6,no,,,22,aug,119,6,0,,unknown,no
30,technician,married,,no,296,,no,cellular,22,aug,1809,5,0,0,unknown,no
47,management,,tertiary,no,5049,no,no,cellular,,aug,47,7,0,,unknown,no
,housemaid,divorced,,no,26,no,no,,22,aug,48,4,0,,unknown,no
31,,single,secondary,,2,,,cellular,,aug,65,4,,0,unknown,no
,,,tertiary,no,882,no,no,cellular,22,aug,102,6,0,0,unknown,
30,technician,,secondary,no,817,yes,no,,22,aug,180,4,0,,,
,management,,,no,1383,no,no,cellular,22,aug,243,12,0,0,unknown,
46,management,,tertiary,no,144,no,,,22,aug,79,4,,,,no
30,management,married,tertiary,no,,no,,,,,,4,0,0,unknown,no
,blue-collar,married,primary,no,2110,,no,cellular,,,,8,0,0,,no
,,,secondary,no,682,no,,cellular,,,86,4,0,0,unknown,no
,admin.,married,primary,,82,no,no,cellular,22,aug,101,4,0,0,unknown,no
,self-employed,,tertiary,,656,yes,,cellular,22,aug,,7,0,0,,
,,married,primary,no,981,,no,cellular,,aug,651,,0,0,unknown,no
,unemployed,married,tertiary,,10,,,cellular,,aug,71,5,0,0,unknown,no
36,technician,married,tertiary,no,508,,,cellular,,aug,233,4,0,0,unknown,no
47,management,,tertiary,no,,no,no,cellular,22,aug,557,,,0,unknown,no
,management,divorced,,,0,no,no,cellular,22,aug,247,4,0,0,unknown,no
47,blue-collar,married,,,469,no,no,,22,aug,208,6,0,0,unknown,no
,management,married,tertiary,no,502,no,no,,22,aug,,4,0,0,,no
50,technician,,secondary,no,0,,no,telephone,22,,,5,,0,unknown,no
59,housemaid,married,,no,57,no,no,cellular,22,,212,11,,,unknown,no
34,management,married,,no,,yes,no,cellular,22,aug,238,6,,,,no
31,,single,tertiary,no,-201,,no,cellular,22,,,4,0,0,,no
36,,,secondary,,159,yes,,cellular,,aug,,4,,0,unknown,no
30,unemployed,single,tertiary,no,463,,no,cellular,22,,,4,,0,unknown,no
,technician,married,secondary,,994,no,no,cellular,,aug,117,4,0,,unknown,no
35,self-employed,married,secondary,no,,yes,,cellular,22,aug,73,,0,0,unknown,no
31,management,single,tertiary,no,,,no,cellular,22,aug,,,,0,unknown,no
,management,single,tertiary,no,,,,cellular,,,,,,0,unknown,
32,management,single,,no,17,,,,22,aug,,4,0,0,unknown,
50,management,married,tertiary,yes,72,no,,cellular,,aug,,13,0,0,,
39,management,single,tertiary,no,968,yes,,,,aug,,6,0,0,,
41,,married,secondary,,0,no,no,cellular,22,aug,209,2,0,0,unknown,
32,technician,single,tertiary,no,195,,no,cellular,,,239,,,0,unknown,no
35,,,,no,1006,no,no,,22,aug,69,4,0,,unknown,no
30,technician,,secondary,,3,,no,cellular,22,,198,2,,0,unknown,no
32,,,,no,4,no,no,,,aug,,,,,unknown,
,,married,,no,131,no,no,cellular,,,,4,0,0,,
,unknown,divorced,tertiary,no,137,no,no,,22,aug,385,,0,,unknown,no
57,retired,married,,no,,no,no,cellular,22,aug,371,4,0,0,unknown,
,management,married,tertiary,,0,no,,cellular,22,aug,714,,,0,unknown,
40,,,,no,1207,no,no,cellular,,aug,,3,0,0,unknown,no
,retired,married,secondary,no,30,no,no,cellular,22,,629,4,0,,unknown,no
,technician,married,tertiary,no,2950,yes,no,cellular,22,,91,,0,0,,no
32,,married,tertiary,,,,,cellular,22,aug,,13,0,,unknown,no
34,,single,secondary,no,0,,,cellular,,aug,,,0,0,unknown,no
59,admin.,married,secondary,no,,yes,no,,22,aug,1241,,0,0,unknown,yes
34,management,single,tertiary,no,,,no,cellular,22,,,,,0,unknown,no
,,married,secondary,,5809,yes,,cellular,,,219,4,,0,,no
40,,married,tertiary,no,,no,no,cellular,22,aug,61,4,0,0,unknown,no
32,,single,tertiary,no,0,no,no,telephone,22,,,4,0,0,unknown,no
,management,,,no,140,no,no,,22,aug,80,4,0,,,
,technician,single,,,4990,,,cellular,22,,,10,,0,unknown,no
55,,divorced,tertiary,no,1598,no,no,,22,aug,607,,0,,unknown,no
31,technician,single,secondary,no,354,,yes,cellular,22,aug,,,,0,unknown,no
57,technician,married,secondary,no,0,,no,cellular,,aug,527,6,0,0,unknown,no
36,technician,divorced,secondary,,433,no,no,,22,,173,3,0,,,
36,services,,secondary,no,,,,,22,aug,81,2,,0,,no
,,,secondary,,443,no,no,cellular,22,aug,222,3,,0,unknown,no
32,technician,married,tertiary,,,no,no,,22,aug,277,3,,0,unknown,
,management,married,tertiary,,263,no,no,cellular,22,,,1,0,0,,no
,technician,single,secondary,no,,,,cellular,,aug,,,,0,unknown,no
35,technician,,secondary,no,712,yes,yes,cellular,22,aug,97,5,,0,unknown,no
41,management,,tertiary,no,527,,no,cellular,22,aug,96,1,0,0,,
51,blue-collar,married,secondary,no,,no,no,,22,aug,,4,0,0,unknown,no
,technician,divorced,,,88,yes,,,22,aug,55,3,0,,,no
34,,married,secondary,no,42,no,no,cellular,22,aug,82,3,0,0,unknown,no
31,,,secondary,no,373,,no,cellular,,,346,5,0,0,unknown,no
31,,single,tertiary,no,,,no,cellular,22,aug,,1,,0,unknown,no
,retired,married,primary,no,,no,no,,,,347,1,0,,unknown,no
32,,,tertiary,no,43,no,,,22,,154,5,0,,unknown,no
47,,married,,no,,no,no,cellular,22,aug,618,1,0,,unknown,
35,,single,secondary,,,,no,cellular,,aug,203,,,0,unknown,no
59,retired,,,no,0,no,,cellular,22,aug,460,1,0,,unknown,no
56,,married,secondary,no,150,no,no,cellular,22,aug,,1,0,0,,no
41,technician,married,,no,65,no,no,cellular,22,aug,157,,0,,,no
,,single,tertiary,no,156,no,,,,aug,122,1,0,0,,no
,technician,married,tertiary,no,12766,,no,cellular,,,129,3,,,unknown,no
31,,single,tertiary,no,336,no,no,cellular,,,661,1,,0,unknown,
,management,married,,no,,,,cellular,22,aug,296,3,,,unknown,no
,,single,tertiary,,,,,cellular,22,aug,,,0,0,unknown,no
45,management,,tertiary,no,,no,,cellular,22,,112,3,0,0,unknown,no
31,,single,tertiary,no,,,no,cellular,22,,78,,,0,unknown,no
36,technician,,secondary,no,287,no,no,cellular,22,aug,,,,0,unknown,no
30,technician,,secondary,no,,no,no,cellular,,aug,79,5,0,0,unknown,no
42,technician,divorced,secondary,,2861,no,,,22,aug,30,5,0,0,,no
,services,married,tertiary,no,871,,,cellular,22,aug,602,9,0,0,unknown,no
37,,married,secondary,no,,no,no,cellular,,aug,75,,0,0,unknown,no
31,,,tertiary,no,18,no,,cellular,22,aug,332,3,,0,unknown,no
,management,married,secondary,,445,,no,cellular,22,aug,108,18,,0,unknown,no
30,technician,single,tertiary,,0,,no,cellular,,,121,,0,0,unknown,no
,technician,married,,no,298,no,no,cellular,22,aug,,,0,,,
30,,married,tertiary,no,-517,yes,yes,,22,aug,123,,,,unknown,no
34,technician,,tertiary,no,632,,no,,,,215,10,0,0,unknown,no
48,blue-collar,,primary,no,2519,,no,telephone,,,105,,0,,unknown,no
,services,married,secondary,,475,no,,,,aug,192,5,,0,unknown,no
37,technician,married,tertiary,,,no,no,,22,aug,,4,0,0,unknown,no
53,unemployed,divorced,,no,468,no,no,,22,aug,153,6,0,0,unknown,no
,,divorced,,no,75,no,no,cellular,22,aug,34,,0,0,,
34,technician,married,tertiary,no,23,no,,,,aug,,6,0,0,,no
,,married,tertiary,,94,no,no,cellular,22,aug,239,3,,0,unknown,no
47,blue-collar,,,no,,no,no,cellular,22,aug,78,4,0,0,,no
,management,divorced,secondary,no,,no,,,22,aug,309,7,0,0,unknown,no
59,,married,,no,,no,no,cellular,22,aug,353,16,0,0,unknown,no
,services,,,no,,no,no,cellular,22,aug,210,6,,0,unknown,no
49,technician,,secondary,no,702,no,no,telephone,22,aug,145,7,0,0,unknown,
38,housemaid,married,,no,,no,no,cellular,22,,101,,0,,unknown,
32,management,married,tertiary,,,no,no,,22,aug,222,6,0,0,unknown,no
,housemaid,,primary,,304,,no,cellular,22,aug,166,5,,0,unknown,no
55,,married,,no,176,no,yes,,22,aug,140,11,0,0,unknown,no
,blue-collar,married,primary,no,4354,,no,cellular,,aug,98,7,0,0,,no
,technician,,,no,130,,no,cellular,,aug,547,3,0,0,,no
37,,married,,no,49,,,cellular,,aug,132,1,0,0,unknown,no
50,services,single,secondary,no,321,,no,telephone,,aug,90,11,,0,unknown,no
47,blue-collar,married,,no,,no,yes,,22,aug,155,2,0,0,,no
53,services,married,,no,1,no,no,,22,aug,120,10,,0,unknown,no
51,management,married,tertiary,,,,yes,cellular,22,aug,209,,0,0,unknown,no
33,,single,tertiary,no,,,no,cellular,,aug,,1,0,0,,no
,blue-collar,married,primary,,0,no,no,cellular,22,,195,1,0,,,
49,,married,,,,no,no,,22,,,3,0,,unknown,
49,,,primary,no,,,no,cellular,22,aug,263,,0,0,unknown,
47,blue-collar,married,primary,no,0,no,no,cellular,22,aug,98,3,0,,,no
,self-employed,married,tertiary,no,102,no,,cellular,22,aug,398,,0,0,,
37,housemaid,married,,no,,,no,cellular,22,aug,160,,0,0,unknown,no
30,technician,married,secondary,no,,,no,,22,aug,216,13,,0,unknown,no
38,,married,,no,441,yes,,cellular,22,aug,82,7,,,,no
53,housemaid,,unknown,no,,no,no,cellular,,aug,207,1,0,0,unknown,no
,self-employed,married,secondary,no,465,,no,cellular,,,160,1,0,,unknown,no
31,,single,secondary,no,,no,no,cellular,22,,142,1,0,0,unknown,no
40,self-employed,married,,,2,,no,cellular,22,aug,,5,,,unknown,
41,management,divorced,tertiary,no,,yes,,,22,aug,9,3,0,,unknown,
44,technician,married,,no,,,no,cellular,22,aug,148,,,,,
,management,,,no,0,,no,,22,aug,209,,0,0,,
33,technician,,tertiary,no,29,no,no,cellular,22,aug,94,,,,unknown,
33,technician,single,secondary,no,,no,no,,22,aug,,,0,0,unknown,no
31,,single,tertiary,no,34,no,no,cellular,,,121,,0,0,unknown,
33,,single,secondary,no,15,,,cellular,,,199,1,,0,unknown,no
32,,married,tertiary,,2172,,,cellular,22,,,4,0,,unknown,no
57,housemaid,,unknown,,0,no,,,22,aug,173,1,0,0,unknown,
,,,primary,no,41,no,,cellular,22,aug,299,1,0,0,unknown,
41,,married,primary,no,46,no,no,cellular,22,aug,,1,,0,unknown,
,management,married,secondary,,830,no,no,,,aug,,,0,0,unknown,
59,blue-collar,,,no,63,no,no,cellular,22,aug,176,6,0,,unknown,no
35,technician,single,secondary,,,no,,,22,,,2,,0,unknown,no
33,,single,tertiary,,0,no,,cellular,,,,,,0,unknown,no
,,single,,no,,,no,cellular,22,aug,208,,,0,unknown,no
33,unknown,married,,,,no,no,cellular,,aug,138,1,0,,,
45,,,,,11,,,cellular,,aug,,,,0,unknown,
,technician,single,secondary,no,24,,no,cellular,22,aug,392,1,,0,unknown,no
52,self-employed,married,,no,,yes,no,cellular,,aug,132,1,,0,unknown,no
58,,married,,no,818,,no,cellular,,aug,283,,0,,unknown,no
60,retired,,unknown,no,963,no,no,cellular,,aug,148,10,0,0,unknown,no
,unemployed,married,,,,no,no,cellular,22,aug,735,,0,0,unknown,yes
39,technician,married,secondary,,140,no,,cellular,22,aug,110,1,0,0,unknown,no
34,management,single,tertiary,,,no,no,cellular,22,,174,1,,0,unknown,no
38,,,secondary,no,299,,,cellular,22,aug,200,1,,0,unknown,no
33,management,married,tertiary,,,no,no,,22,aug,311,1,0,0,unknown,no
,technician,divorced,,no,53,no,no,,22,aug,671,2,,,,yes
50,services,,secondary,no,26394,,no,,25,aug,206,,,0,unknown,no
,technician,married,tertiary,no,1385,no,no,cellular,,aug,116,8,0,,unknown,
31,technician,,secondary,,4028,no,yes,cellular,,aug,,5,,0,unknown,no
60,retired,married,secondary,no,,no,,cellular,,aug,,2,0,0,unknown,
46,technician,,secondary,no,520,no,no,cellular,25,aug,61,4,0,0,unknown,no
,retired,,primary,,,yes,no,cellular,,aug,626,3,0,0,,yes
50,blue-collar,married,primary,no,19,,no,,25,aug,103,3,0,0,unknown,
,technician,divorced,,no,,no,no,,25,aug,116,9,0,0,unknown,
50,management,married,,no,135,no,no,cellular,,aug,162,,,,unknown,
36,management,married,,no,591,yes,no,cellular,25,aug,,5,0,0,unknown,no
,management,single,,no,86,no,,cellular,,,,4,,0,,no
58,technician,,tertiary,no,0,no,no,,25,aug,540,4,0,0,unknown,no
31,,single,,,0,,no,cellular,,,191,5,0,0,unknown,no
,management,single,tertiary,no,77,no,,cellular,,aug,342,3,,,unknown,no
52,,married,,no,,no,yes,,25,aug,288,12,0,0,unknown,no
53,unknown,,unknown,no,0,,no,cellular,25,aug,,,,0,unknown,no
,technician,married,tertiary,,,no,,,25,aug,91,9,0,0,unknown,no
33,,single,secondary,no,,no,no,cellular,25,,196,,,0,unknown,no
,management,divorced,tertiary,,,no,no,,25,aug,110,3,0,,,
60,retired,married,,,155,no,,,25,aug,,7,,0,unknown,no
,management,divorced,,no,,,no,,,aug,57,,0,,unknown,
59,blue-collar,married,primary,no,6271,yes,no,,25,aug,102,5,0,,unknown,
33,,single,tertiary,no,,,no,cellular,25,aug,,4,0,0,unknown,no
37,self-employed,married,secondary,no,119,no,no,,,aug,68,,0,0,unknown,
45,blue-collar,,primary,no,185,no,no,,25,aug,,4,0,0,unknown,
47,management,,secondary,,1083,no,no,cellular,25,aug,141,,0,0,unknown,no
,technician,,secondary,no,2039,no,no,cellular,25,aug,160,4,0,0,unknown,no
52,management,married,tertiary,no,,no,no,cellular,25,aug,472,10,0,,unknown,no
35,technician,single,,,,yes,no,cellular,25,,,,,0,unknown,
34,technician,married,secondary,no,47,,,,25,aug,132,,,0,unknown,no
36,management,married,tertiary,no,1235,no,no,cellular,25,aug,85,,0,0,unknown,no
32,technician,,secondary,,4,,yes,cellular,25,aug,132,8,0,,unknown,
36,management,married,tertiary,no,3874,,,cellular,25,,425,,0,0,,no
,blue-collar,married,unknown,no,9,no,no,,25,aug,,23,0,,unknown,no
43,technician,married,,,,no,no,,25,aug,363,7,,0,unknown,
55,blue-collar,married,,no,467,,,,25,aug,129,5,0,0,unknown,
,technician,,secondary,no,161,,no,cellular,25,,,9,,0,unknown,no
,,married,,,,no,no,,25,aug,121,4,0,0,unknown,no
43,,married,,,676,no,no,cellular,25,aug,,4,0,0,unknown,
33,technician,,secondary,,,no,yes,cellular,25,aug,,,0,0,unknown,no
,technician,married,secondary,no,,yes,no,cellular,,aug,99,13,0,0,unknown,
37,management,married,,no,0,,no,,25,aug,,4,0,0,unknown,no
48,management,single,,no,830,,no,cellular,,,,4,,0,unknown,yes
,technician,,,no,,no,no,,25,aug,87,5,0,0,,no
30,technician,married,secondary,no,384,no,,,25,aug,73,,,0,unknown,no
37,management,married,tertiary,no,566,no,no,cellular,25,aug,463,4,0,0,,no
46,admin.,,secondary,no,1083,no,no,,25,aug,67,9,0,0,unknown,no
,technician,,,,394,,no,,,aug,103,,0,,unknown,no
,,divorced,,no,,,no,,25,aug,234,,0,,,no
49,admin.,married,secondary,no,635,no,no,cellular,25,,,3,0,0,unknown,no
33,management,single,tertiary,no,,,no,cellular,,,,4,,,unknown,no
56,blue-collar,married,unknown,no,3197,no,no,,25,aug,83,13,,0,unknown,no
34,technician,single,secondary,,1174,,no,cellular,25,,136,17,,0,unknown,no
32,technician,married,secondary,no,79,yes,,,25,aug,417,4,0,0,unknown,
46,,married,primary,no,,no,no,cellular,,aug,129,3,0,0,,
,technician,divorced,secondary,,631,,no,cellular,25,aug,,2,0,,,
,management,divorced,,no,,no,no,,25,aug,119,2,0,0,,
,technician,divorced,tertiary,,,no,no,,25,aug,87,4,0,,unknown,
46,blue-collar,married,secondary,no,519,,no,cellular,,aug,217,,,,,
45,blue-collar,married,secondary,no,221,,yes,,25,aug,153,,,,,no
49,blue-collar,married,secondary,no,1860,,no,,,aug,150,,0,0,,no
,,,tertiary,no,,,no,cellular,,,129,4,0,0,unknown,no
,housemaid,married,,no,470,no,no,cellular,25,aug,,6,0,0,unknown,
47,technician,married,tertiary,,,no,no,cellular,25,aug,93,5,0,,unknown,no
54,blue-collar,,primary,,211,no,no,,25,aug,,6,0,0,,
43,technician,,secondary,no,,,,cellular,25,aug,113,,0,,unknown,no
52,management,single,tertiary,,597,,no,cellular,,aug,84,4,,0,unknown,no
33,management,single,tertiary,,-2,,,cellular,25,,,,0,0,unknown,no
49,,married,primary,no,-75,no,yes,cellular,25,aug,,4,0,,,no
,,married,,no,,no,,cellular,,aug,101,3,0,0,unknown,no
32,management,married,tertiary,no,1232,no,no,cellular,25,aug,97,4,0,0,,
30,technician,single,secondary,no,,no,no,cellular,,aug,,4,,0,,no
,technician,married,,,545,yes,,cellular,25,aug,96,4,0,,,no
,,married,secondary,no,,no,no,cellular,25,aug,123,6,0,0,unknown,no
36,management,married,tertiary,no,46,no,no,,25,,84,4,0,,unknown,
39,,single,tertiary,no,0,,no,cellular,25,,,5,,0,unknown,no
33,housemaid,married,primary,no,,no,no,cellular,25,aug,472,6,0,0,unknown,yes
,management,divorced,,,112,no,no,,25,aug,62,10,0,,unknown,no
,technician,,,no,1990,yes,yes,cellular,25,,,4,0,0,,no
46,,married,secondary,no,0,no,,,25,,,,0,,unknown,
33,management,single,tertiary,,,no,no,cellular,,,143,10,0,0,unknown,no
43,housemaid,married,primary,,0,,no,cellular,,aug,152,3,0,,unknown,no
54,,married,,,,,yes,cellular,25,aug,110,6,0,0,,no
39,,,tertiary,no,-41,no,,cellular,25,,40,,,,unknown,no
,blue-collar,,primary,no,0,no,no,telephone,,aug,,,,0,unknown,
59,technician,,secondary,,283,,no,,,aug,,,0,0,unknown,
51,housemaid,,,,,,no,,,aug,122,,,0,unknown,no
,,married,secondary,,214,no,,cellular,25,aug,59,6,0,,unknown,no
56,,single,tertiary,no,,,no,cellular,,,57,4,0,0,unknown,no
41,management,divorced,,,-68,yes,yes,cellular,25,aug,463,22,0,0,,
30,,single,tertiary,no,171,no,no,cellular,,,301,4,,0,unknown,
,self-employed,married,secondary,no,-124,no,no,cellular,25,,343,4,0,0,unknown,
,technician,,tertiary,no,2650,no,no,cellular,25,,,,0,0,unknown,no
,management,married,tertiary,no,584,yes,no,,25,,508,5,0,0,unknown,
49,housemaid,married,,no,905,no,,,25,aug,102,4,0,0,unknown,no
45,technician,single,secondary,no,21,yes,no,cellular,,aug,72,,,0,unknown,
,technician,married,tertiary,no,905,yes,no,cellular,25,aug,111,7,0,0,,no
,,married,primary,no,-546,no,,,,,1152,6,0,,unknown,
54,housemaid,married,primary,no,182,no,no,cellular,,aug,284,4,0,,unknown,
38,management,married,tertiary,,,yes,no,cellular,25,aug,425,4,0,0,,no
,management,,,,29,no,,,25,aug,157,4,0,,unknown,no
33,technician,,tertiary,,,no,no,cellular,25,aug,,,0,0,unknown,no
37,,divorced,,no,,no,no,cellular,25,aug,146,,0,,,no
,management,married,tertiary,no,42,no,no,cellular,,aug,115,6,0,,,
52,technician,married,,,,no,,,25,aug,72,4,0,,unknown,
45,admin.,married,secondary,,309,,,cellular,25,aug,,,,0,unknown,no
33,technician,,secondary,no,,no,no,,25,,72,,0,,,no
34,technician,,tertiary,no,11126,no,no,,25,aug,,4,0,0,,no
36,,single,secondary,no,351,no,,cellular,,,,3,,0,unknown,no
49,,,secondary,no,626,yes,no,cellular,25,,,,0,,,no
54,blue-collar,married,secondary,,,,no,cellular,,aug,150,4,0,0,,no
33,,single,secondary,no,0,yes,,cellular,,,159,2,,0,,
54,blue-collar,,secondary,no,,,no,cellular,25,aug,177,4,,0,unknown,no
58,blue-collar,,primary,no,,yes,no,cellular,25,aug,606,6,0,0,unknown,
33,technician,married,,no,,,no,cellular,25,aug,250,,0,,unknown,
,technician,married,,,0,no,no,,25,aug,248,,,0,unknown,
30,management,married,tertiary,no,604,no,no,cellular,,,,2,0,0,unknown,no
36,management,divorced,,no,2397,no,no,,25,aug,93,,0,,,
44,management,married,,no,,,yes,cellular,25,aug,121,4,0,0,unknown,no
39,technician,,secondary,,3825,,,cellular,25,aug,94,,0,,,no
55,management,single,tertiary,no,,yes,no,cellular,,,,6,0,0,unknown,no
55,management,divorced,,no,,yes,yes,cellular,25,aug,65,8,,,,no
34,,married,,no,2,yes,no,,25,,324,,0,0,,
47,services,,,no,756,no,no,cellular,25,aug,,,0,0,unknown,
,technician,,,,0,no,no,,25,aug,124,4,0,,unknown,no
41,management,,,no,,no,no,cellular,,aug,140,8,0,0,unknown,no
,blue-collar,,secondary,no,983,no,no,cellular,25,aug,54,,0,0,,no
39,technician,,secondary,no,130,yes,,cellular,25,aug,14,18,0,0,unknown,no
33,technician,married,,,,no,no,cellular,25,,390,7,0,0,unknown,no
33,technician,single,tertiary,,,no,no,cellular,25,aug,,3,,0,unknown,no
45,,,secondary,no,,,no,cellular,25,,42,6,0,,unknown,
,management,,,no,,,no,,25,aug,74,,0,0,unknown,no
30,management,married,tertiary,no,,yes,,,25,aug,23,17,,0,unknown,no
52,services,,,no,-298,no,no,cellular,25,,228,4,,0,unknown,
52,unknown,,,no,142,no,,cellular,,aug,112,,0,0,unknown,no
34,management,married,tertiary,no,,no,no,cellular,25,aug,115,,0,,unknown,no
55,,,tertiary,,740,no,no,,,,57,3,0,0,unknown,
42,self-employed,,,no,1385,no,,cellular,25,aug,15,19,,0,unknown,no
,management,married,tertiary,no,-3,no,no,cellular,25,aug,728,4,0,0,unknown,
30,technician,,tertiary,no,-266,,yes,cellular,25,,,4,0,0,unknown,no
53,services,,secondary,no,1461,no,no,cellular,25,aug,262,6,0,0,unknown,no
33,,single,secondary,no,291,,no,cellular,,,,,0,0,unknown,no
31,management,,tertiary,no,2652,,no,cellular,25,aug,9,,,0,unknown,no
31,management,single,tertiary,,,,,cellular,25,,,16,,0,unknown,no
31,management,single,tertiary,,0,no,no,cellular,25,,9,12,0,0,unknown,no
59,retired,,unknown,no,0,no,no,,,,,4,0,0,unknown,no
,technician,married,tertiary,no,,no,,,,aug,211,7,,0,unknown,
39,entrepreneur,married,tertiary,,0,no,no,cellular,25,,422,10,,,unknown,no
,technician,,secondary,no,,no,no,cellular,25,aug,68,6,0,0,unknown,
44,technician,divorced,,no,242,no,no,cellular,25,aug,69,4,0,,,no
55,self-employed,,secondary,,,no,no,,25,aug,111,6,,0,unknown,no
51,blue-collar,married,,no,7134,no,no,cellular,,aug,36,7,0,0,unknown,no
,management,married,tertiary,no,,no,no,cellular,,aug,169,4,,0,unknown,no
35,technician,divorced,,no,-995,yes,yes,,25,aug,,,0,,,no
37,technician,married,tertiary,,0,yes,,cellular,25,aug,,4,0,0,,no
48,,,,no,,no,no,cellular,25,aug,14,,0,,unknown,no
41,technician,,,no,1190,no,no,cellular,25,aug,,4,0,,unknown,
,technician,,,no,275,no,,,25,aug,,6,0,0,unknown,no
50,retired,divorced,,,-300,no,,,25,aug,692,4,0,,,no
33,technician,,secondary,no,0,no,,,,aug,296,8,0,0,unknown,no
60,,,tertiary,yes,-311,no,no,cellular,25,aug,151,,0,,,
,,,secondary,,1272,no,no,cellular,25,aug,164,,0,0,,no
34,,single,tertiary,no,43,no,no,cellular,25,aug,,8,0,0,unknown,no
,,,primary,no,85,no,,cellular,25,aug,454,4,0,0,unknown,no
30,,,tertiary,no,73,no,,cellular,,aug,114,6,,0,unknown,no
48,blue-collar,married,,no,193,no,yes,cellular,25,,,,0,0,,no
33,,single,tertiary,no,,no,no,cellular,25,,30,4,,0,unknown,no
35,,single,tertiary,no,,no,,cellular,,,81,6,0,0,unknown,
,management,married,,no,1396,no,no,,25,aug,731,,0,0,unknown,
34,management,married,,no,15,no,no,cellular,25,aug,184,,0,0,unknown,no
48,unknown,,,no,558,no,no,cellular,25,aug,,,0,0,unknown,no
32,,single,tertiary,no,776,no,,,25,,,,0,0,unknown,no
,blue-collar,married,secondary,no,2255,no,no,,25,,304,6,0,,unknown,no
,technician,married,,no,141,no,no,cellular,25,,160,7,,0,unknown,no
31,management,single,tertiary,no,0,no,,cellular,25,,,6,,0,,no
32,management,,,no,251,no,,,,aug,272,,0,0,unknown,no
49,blue-collar,married,primary,,-117,no,,,25,aug,53,,,0,unknown,no
38,management,divorced,,,162,no,no,,25,aug,323,4,0,,unknown,
33,entrepreneur,married,tertiary,no,,,,,25,aug,103,,0,0,unknown,no
,,single,tertiary,no,1498,,,cellular,,aug,,,0,0,unknown,
,technician,divorced,secondary,,157,yes,,,25,aug,163,8,0,,unknown,no
35,,single,secondary,no,-816,,,cellular,25,aug,54,,0,0,unknown,
31,technician,single,,no,105,,no,cellular,25,,87,4,,0,unknown,no
,management,married,tertiary,no,,no,,cellular,25,aug,454,,0,,unknown,no
