a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
zero,zero,4,three,,zero,zero,one,zero,zero,27,one,26,zero
zero,one,3,one,23,one,zero,,,three,39,,33,one
zero,,2,one,,zero,zero,,zero,zero,11,one,25,zero
zero,zero,12,zero,12,zero,zero,zero,zero,zero,29,one,21,zero
zero,zero,3,two,29,one,,,,zero,5,one,39,zero
zero,one,2,one,24,zero,zero,one,,zero,47,one,22,one
zero,,4,two,28,one,zero,one,zero,zero,29,,29,zero
zero,,,zero,9,zero,zero,zero,zero,one,49,one,19,zero
zero,,,zero,11,zero,,zero,zero,zero,52,one,14,zero
one,zero,0,zero,14,zero,zero,zero,,one,55,one,24,zero
zero,zero,,zero,62,one,,zero,zero,zero,34,zero,64,zero
zero,one,6,three,23,one,zero,,zero,two,35,one,20,zero
zero,,1,zero,40,zero,zero,,zero,two,39,one,40,one
zero,one,,two,35,zero,zero,,zero,two,49,one,43,one
zero,,6,zero,12,zero,,zero,zero,zero,39,one,18,zero
zero,,3,zero,12,one,zero,,,three,39,one,5,zero
one,zero,,two,32,zero,zero,one,zero,zero,39,,41,zero
zero,,2,one,,one,zero,,,zero,19,,52,zero
one,zero,,zero,12,one,zero,,,two,43,one,6,zero
zero,one,2,one,27,zero,zero,,zero,two,39,,8,one
one,one,,two,,zero,zero,,,one,55,one,28,zero
zero,,,zero,43,one,zero,zero,,three,31,one,51,one
zero,one,3,two,30,zero,zero,one,zero,three,44,one,40,one
zero,zero,,two,38,zero,zero,one,zero,one,47,one,48,zero
zero,zero,4,three,33,zero,zero,one,zero,zero,49,one,20,one
zero,zero,3,two,33,one,,one,zero,zero,71,one,43,one
zero,,3,two,30,zero,zero,one,zero,one,39,one,40,one
one,,3,two,24,zero,zero,one,zero,zero,79,one,34,one
one,zero,,zero,19,one,,,,two,53,one,19,one
zero,,7,six,37,zero,zero,,zero,zero,27,,47,zero
zero,,,zero,10,zero,,zero,zero,zero,39,one,12,zero
zero,one,2,one,42,zero,zero,,zero,one,64,,36,one
zero,zero,3,two,,one,zero,one,zero,zero,40,one,14,zero
zero,one,5,four,22,zero,zero,one,zero,zero,44,,10,one
zero,one,3,two,22,one,zero,one,zero,two,39,one,22,zero
one,zero,3,two,,zero,zero,one,zero,zero,49,one,38,zero
zero,,,zero,,zero,zero,one,zero,zero,55,one,20,zero
zero,,,zero,31,zero,zero,,zero,one,47,,30,one
zero,one,,zero,17,zero,zero,zero,zero,one,45,one,21,zero
zero,zero,2,one,,zero,one,zero,zero,zero,39,,46,zero
one,two,2,one,,one,zero,,,two,39,one,20,one
one,zero,,zero,10,zero,zero,,zero,two,39,one,20,zero
zero,,1,zero,,one,zero,,,three,43,one,24,zero
zero,zero,2,one,,one,,one,,zero,39,,8,zero
zero,zero,,two,27,one,zero,one,zero,zero,39,one,37,zero
one,zero,2,one,14,zero,zero,one,,zero,19,,1,zero
zero,zero,,two,18,zero,zero,one,,one,47,one,15,zero
zero,,4,three,,zero,zero,one,,zero,47,,24,zero
zero,zero,,zero,13,zero,,zero,zero,one,47,one,23,zero
zero,one,2,one,31,zero,zero,,zero,two,39,,40,one
zero,one,2,one,,one,zero,,zero,zero,23,,33,one
zero,one,,three,28,one,zero,one,zero,one,59,one,17,zero
zero,one,5,four,,zero,zero,one,,zero,39,,54,zero
zero,one,,two,31,zero,zero,,,one,39,one,41,one
one,zero,,four,,zero,zero,one,,zero,64,,7,zero
zero,one,,zero,14,zero,,zero,zero,two,43,one,20,zero
one,one,1,zero,,zero,zero,,zero,one,59,,6,zero
zero,,3,two,39,one,zero,,zero,one,59,one,49,zero
one,one,5,four,,one,zero,one,zero,zero,43,one,38,zero
zero,one,,zero,44,zero,zero,zero,zero,zero,39,,1,zero
one,zero,,zero,,zero,zero,,zero,one,54,one,15,one
zero,zero,,two,35,zero,zero,one,zero,zero,49,one,45,one
zero,two,3,two,41,zero,zero,one,zero,three,49,,51,one
zero,,2,zero,10,zero,,,,one,69,,0,zero
zero,zero,1,one,40,zero,,zero,,zero,71,one,7,zero
zero,zero,3,two,30,zero,zero,one,zero,two,59,one,38,one
zero,zero,,one,,zero,zero,,zero,two,44,,47,one
zero,zero,2,one,32,zero,zero,one,zero,zero,47,,42,zero
zero,,3,three,,zero,one,zero,zero,zero,35,one,62,zero
zero,zero,4,three,50,zero,zero,one,zero,zero,39,one,50,zero
zero,,9,zero,26,zero,zero,,zero,zero,55,zero,31,zero
zero,one,1,one,,one,one,,zero,zero,39,,51,zero
zero,zero,5,four,,one,zero,one,,one,29,,30,zero
zero,,,zero,37,one,,one,zero,zero,41,one,47,zero
zero,one,2,one,,zero,zero,one,,zero,39,,49,zero
zero,zero,2,one,43,zero,zero,one,,three,98,one,6,one
zero,one,2,one,,zero,zero,one,,two,43,,39,one
one,zero,,one,16,zero,,one,zero,zero,39,one,4,zero
zero,one,5,three,39,one,,one,,zero,5,one,10,one
zero,,,three,33,zero,zero,one,zero,one,47,zero,43,zero
zero,,4,zero,10,one,,zero,,one,47,one,2,zero
zero,,,zero,10,one,zero,zero,zero,zero,83,one,20,zero
zero,one,,zero,9,one,zero,,,zero,39,one,4,zero
zero,zero,3,one,40,one,one,zero,zero,zero,43,one,50,zero
zero,,5,two,35,zero,zero,,zero,two,49,one,45,one
zero,one,,one,,zero,,one,,zero,44,,3,one
zero,one,4,three,32,one,,one,zero,zero,47,,24,zero
zero,two,2,one,,zero,zero,one,zero,three,39,,42,one
zero,one,5,four,34,zero,zero,one,,zero,39,,18,one
zero,zero,6,five,,zero,,one,,zero,39,,56,zero
one,zero,0,zero,51,zero,zero,zero,zero,zero,53,one,26,zero
zero,,12,zero,,zero,zero,zero,zero,one,44,one,18,zero
zero,one,,three,35,one,zero,one,zero,three,19,,45,zero
zero,zero,1,zero,39,one,zero,zero,zero,two,29,one,49,zero
zero,one,4,one,,zero,zero,one,zero,two,7,one,39,zero
zero,,3,two,29,zero,zero,one,zero,zero,59,one,1,one
zero,,,one,20,one,,one,zero,zero,43,,30,zero
one,zero,4,zero,13,zero,,zero,zero,zero,83,one,23,zero
zero,zero,6,five,,zero,zero,,,zero,39,,28,zero
zero,one,2,one,23,zero,zero,one,zero,one,59,one,33,one
zero,zero,4,three,29,zero,,one,zero,zero,43,one,39,zero
one,zero,2,one,33,zero,zero,one,zero,zero,39,,1,zero
zero,zero,4,two,,one,,,zero,zero,47,,47,zero
one,zero,,zero,22,one,,zero,zero,two,47,one,23,zero
zero,zero,5,two,48,one,,zero,zero,zero,39,one,50,zero
zero,,7,six,38,zero,,one,zero,zero,24,one,48,zero
zero,zero,5,zero,2,zero,,zero,zero,zero,41,one,12,zero
zero,zero,,zero,15,zero,,zero,zero,zero,55,one,0,zero
zero,one,3,two,33,zero,,one,,two,47,one,31,one
zero,two,7,two,59,one,,one,one,two,59,one,47,one
zero,one,,zero,29,one,,,zero,two,43,one,39,zero
one,zero,,zero,17,zero,one,zero,zero,one,47,one,27,zero
zero,,3,two,18,one,zero,one,,zero,39,one,8,zero
zero,,3,one,20,zero,,one,zero,zero,41,,6,zero
zero,zero,,zero,,zero,,zero,zero,one,39,one,6,zero
zero,,4,two,,zero,zero,one,zero,zero,49,one,13,zero
zero,,4,zero,10,zero,zero,,zero,two,43,one,7,zero
zero,one,5,three,34,one,zero,one,,one,27,one,34,one
zero,,,zero,7,one,zero,,zero,one,47,one,6,zero
zero,one,1,zero,,zero,zero,one,zero,zero,29,one,45,zero
zero,zero,2,two,52,zero,one,,zero,zero,39,one,62,zero
zero,one,,two,41,one,zero,,,one,51,one,18,one
zero,,4,three,,zero,zero,one,zero,zero,55,one,50,zero
zero,zero,3,two,,zero,zero,one,,one,71,one,39,zero
zero,zero,,zero,7,zero,,,zero,one,47,,8,zero
zero,zero,6,five,,one,zero,one,zero,zero,39,,40,zero
zero,,4,three,20,zero,zero,one,zero,one,43,one,30,zero
one,zero,3,one,,zero,zero,one,,one,43,,26,zero
one,one,2,one,,one,zero,,zero,two,39,,23,zero
one,,5,two,,zero,zero,one,zero,zero,59,,58,zero
zero,zero,4,two,,one,,zero,zero,zero,69,one,39,zero
zero,one,,two,23,zero,,,zero,two,39,one,13,one
zero,,,zero,21,one,zero,,,three,65,one,31,one
zero,,2,one,25,one,zero,one,,two,7,one,1,one
zero,,0,zero,,zero,one,zero,zero,zero,39,,40,zero
zero,zero,5,four,,zero,zero,one,zero,zero,43,,39,zero
zero,zero,4,three,49,zero,zero,one,,zero,47,,30,zero
zero,zero,3,zero,,zero,,one,zero,zero,34,one,54,one
zero,zero,4,three,16,one,zero,one,zero,zero,43,one,3,zero
one,zero,6,two,49,zero,zero,one,zero,zero,39,one,9,zero
zero,zero,,two,20,zero,zero,one,zero,zero,59,one,19,zero
zero,zero,3,two,,zero,,one,zero,zero,56,one,8,zero
zero,two,,two,35,one,,,zero,three,39,one,45,one
one,one,2,one,21,zero,zero,,,two,29,,3,one
zero,zero,3,two,28,one,,one,zero,zero,47,one,38,zero
one,zero,,two,,zero,zero,one,zero,zero,49,,20,zero
zero,zero,,zero,6,zero,,zero,zero,zero,57,one,16,zero
one,zero,12,five,,zero,zero,one,,zero,79,,40,zero
one,,4,two,32,one,zero,,,one,49,one,0,zero
zero,zero,1,zero,,zero,,zero,zero,zero,39,one,4,zero
one,zero,,zero,14,zero,zero,zero,zero,zero,39,,18,zero
zero,,,zero,15,zero,,,zero,one,53,one,7,zero
zero,zero,9,five,,zero,,one,zero,zero,59,,46,zero
zero,zero,2,one,,zero,zero,one,zero,zero,55,,27,zero
zero,one,1,zero,,zero,,,zero,zero,49,one,60,one
one,zero,2,one,,zero,zero,,zero,zero,39,,12,zero
one,one,1,zero,46,zero,zero,one,zero,zero,7,,1,one
zero,zero,2,zero,,zero,zero,zero,zero,zero,29,one,21,zero
zero,zero,,zero,8,zero,,zero,zero,zero,44,one,18,zero
zero,zero,7,six,,zero,zero,one,,zero,71,,46,zero
zero,,,zero,,zero,,one,zero,zero,39,one,20,zero
one,,2,one,,one,one,,,three,39,one,20,one
zero,one,1,one,46,one,one,,zero,two,19,one,47,one
zero,,,two,32,zero,zero,one,zero,zero,43,one,8,zero
one,one,2,one,,zero,,one,zero,two,14,one,41,one
zero,,,two,24,one,,one,,one,29,,23,zero
zero,zero,3,two,,one,,,zero,zero,6,,48,zero
zero,zero,4,one,,zero,zero,zero,zero,zero,19,one,6,zero
zero,,3,one,,one,zero,zero,,one,43,,14,zero
zero,zero,,zero,22,one,,,zero,one,29,one,31,zero
one,zero,6,five,34,one,zero,,,zero,19,,40,zero
zero,,5,zero,20,one,zero,,,two,39,one,25,one
zero,zero,,two,23,zero,zero,one,zero,two,39,one,9,one
zero,zero,2,one,,one,zero,one,,one,11,,11,zero
zero,zero,2,one,21,one,zero,,,one,71,,31,zero
zero,,5,zero,,zero,zero,zero,zero,one,39,one,23,zero
zero,,3,zero,18,one,,zero,zero,two,55,one,8,zero
zero,zero,,two,,zero,one,zero,zero,zero,47,one,49,zero
zero,,5,three,36,zero,zero,one,zero,zero,75,,15,one
zero,zero,2,one,,zero,zero,one,zero,zero,48,one,15,zero
zero,zero,,two,23,zero,,one,zero,zero,47,one,12,zero
zero,zero,1,zero,,zero,zero,one,zero,zero,39,one,35,zero
zero,one,,two,38,one,zero,,,two,19,one,38,zero
zero,zero,,three,33,zero,zero,,,one,47,one,25,zero
zero,zero,2,one,,one,,,,zero,19,one,50,zero
zero,zero,1,zero,31,one,zero,zero,zero,two,83,one,41,zero
one,zero,5,four,28,zero,zero,one,zero,zero,83,,38,zero
zero,zero,,three,22,zero,,one,zero,zero,59,one,8,one
zero,one,4,three,35,one,,,zero,two,34,,45,zero
zero,,,zero,13,zero,,,zero,two,47,one,23,zero
zero,one,2,one,,zero,zero,one,zero,zero,59,,42,zero
zero,,,three,22,zero,zero,one,zero,zero,29,one,26,zero
one,one,3,two,,zero,zero,,zero,zero,65,one,50,one
zero,zero,3,two,,zero,zero,one,zero,zero,60,one,42,zero
zero,,3,zero,42,one,one,zero,zero,zero,29,one,24,zero
one,zero,,one,,zero,zero,one,,one,49,,14,zero
one,two,1,zero,12,zero,,zero,zero,two,29,one,22,zero
zero,zero,2,one,,zero,,one,,zero,97,one,19,zero
one,,3,two,,zero,zero,,zero,one,63,,42,one
zero,,3,zero,13,zero,zero,zero,,two,59,,23,zero
one,one,1,zero,16,zero,zero,one,zero,two,23,one,26,one
one,,,zero,30,zero,zero,zero,zero,zero,98,,40,zero
zero,one,3,two,28,zero,zero,one,,zero,53,one,5,one
zero,,2,zero,8,one,,zero,,one,81,,2,zero
zero,one,3,two,29,zero,zero,one,,zero,39,one,39,one
zero,,3,two,24,one,,one,zero,zero,11,,9,zero
zero,,,two,25,zero,,one,one,one,44,,26,zero
zero,two,5,one,,one,zero,,,two,55,,32,zero
zero,,3,zero,9,one,zero,zero,zero,one,29,one,19,zero
zero,one,2,one,26,zero,zero,one,,one,34,,16,one
one,one,,three,30,zero,,one,,three,62,,17,one
one,zero,3,two,49,zero,zero,one,zero,zero,39,one,59,zero
one,zero,,zero,18,one,zero,,zero,one,59,,7,zero
zero,one,,zero,50,one,,one,zero,zero,79,one,29,zero
zero,,7,zero,,one,,one,zero,zero,34,one,20,zero
zero,,,two,,zero,zero,one,zero,three,59,one,34,one
zero,zero,1,zero,12,one,,one,zero,two,21,,22,zero
one,zero,5,zero,5,zero,zero,zero,,one,53,one,7,zero
one,zero,,zero,13,one,zero,,,one,39,one,23,zero
zero,,,two,36,one,zero,one,zero,two,47,,46,zero
one,,2,one,13,zero,zero,one,zero,one,43,one,23,zero
zero,one,,zero,51,zero,zero,one,zero,zero,39,one,40,one
zero,one,2,one,,zero,zero,one,,zero,44,,21,zero
one,zero,1,zero,38,one,,,zero,two,9,,48,zero
zero,zero,13,zero,9,zero,,zero,zero,zero,24,one,19,zero
one,zero,,one,,one,zero,zero,zero,two,39,one,28,zero
zero,one,5,three,,zero,,one,zero,zero,59,one,40,one
zero,one,3,one,30,zero,zero,one,,three,39,one,40,one
zero,,,zero,7,zero,zero,zero,zero,one,3,one,8,zero
one,,3,two,,zero,zero,,,zero,44,,14,zero
zero,,4,two,37,one,,one,zero,two,19,one,12,zero
zero,zero,3,two,42,zero,,one,zero,zero,69,,40,zero
one,zero,,zero,,zero,,one,,zero,98,one,49,zero
zero,,,zero,,one,one,,,one,29,one,54,zero
one,,4,zero,16,zero,zero,,zero,one,47,zero,20,zero
zero,,7,zero,9,zero,zero,,zero,one,59,one,19,zero
zero,zero,3,two,,zero,zero,one,zero,two,34,one,2,zero
one,zero,2,one,26,zero,zero,one,,zero,39,,18,zero
one,zero,3,two,45,zero,zero,one,zero,one,71,,20,one
zero,zero,4,three,,zero,,one,zero,one,55,one,35,zero
one,,4,zero,7,zero,zero,zero,zero,zero,47,one,17,zero
zero,,,two,28,one,zero,one,,one,29,one,30,zero
one,zero,,zero,11,zero,zero,zero,zero,zero,29,,6,zero
zero,one,3,two,30,zero,,one,zero,one,39,zero,18,zero
zero,zero,6,five,,zero,zero,one,zero,two,44,,22,one
zero,zero,2,one,33,zero,zero,one,zero,zero,49,one,9,zero
one,zero,,zero,41,zero,one,,zero,zero,39,one,34,zero
zero,zero,5,four,35,zero,zero,one,,zero,54,,2,one
zero,zero,1,zero,,zero,zero,one,,one,59,,2,zero
one,zero,1,zero,43,zero,zero,one,zero,two,59,one,32,zero
zero,one,3,two,40,one,,one,zero,zero,39,one,50,zero
zero,,4,two,,zero,zero,one,zero,zero,69,one,54,zero
zero,zero,2,one,,zero,zero,one,zero,zero,39,,10,zero
zero,,,zero,19,zero,zero,zero,zero,one,47,,29,zero
one,zero,,zero,7,zero,zero,zero,,one,47,one,1,zero
zero,one,3,two,,zero,,one,,zero,59,one,35,one
zero,one,,one,12,one,,,,one,39,,12,zero
zero,zero,2,one,,one,zero,one,zero,two,14,one,24,zero
one,,1,one,49,one,one,,zero,zero,47,,20,zero
zero,one,2,one,,one,,one,,one,49,one,6,zero
zero,one,3,two,,one,zero,,zero,zero,15,zero,43,zero
zero,zero,4,three,68,zero,,one,,zero,19,one,30,zero
zero,zero,,two,22,one,zero,one,zero,zero,29,one,28,zero
zero,zero,2,one,,zero,zero,one,,one,24,one,10,zero
zero,one,2,zero,24,zero,,one,zero,two,47,one,3,one
one,,,zero,52,zero,,zero,zero,zero,83,,13,zero
zero,one,,three,31,one,zero,one,zero,zero,59,,41,zero
zero,zero,6,zero,9,one,,zero,zero,two,43,one,12,zero
zero,,2,zero,,zero,zero,zero,zero,zero,49,one,20,zero
one,one,2,one,25,one,zero,,,two,39,one,2,one
one,,4,three,26,one,zero,one,,zero,29,,20,zero
zero,one,2,one,,one,zero,one,zero,two,47,one,1,zero
one,zero,3,one,23,zero,zero,,,one,59,one,3,one
one,,4,three,19,zero,zero,one,zero,one,44,one,29,zero
zero,,,one,44,zero,one,zero,zero,zero,47,,54,zero
zero,,,one,,zero,zero,one,zero,one,44,,31,zero
one,,,zero,28,zero,zero,one,,one,53,one,38,one
zero,,,two,31,zero,zero,one,zero,zero,19,one,40,zero
zero,,,zero,20,one,,,,one,44,one,30,zero
one,one,2,one,43,zero,zero,,zero,one,39,one,53,one
one,zero,2,one,,zero,zero,one,zero,two,34,one,41,zero
zero,zero,1,zero,,zero,zero,zero,zero,zero,29,,24,zero
zero,zero,,zero,45,one,one,,,one,29,one,55,zero
zero,,3,two,44,one,zero,one,zero,zero,29,one,54,zero
one,zero,5,four,,zero,zero,one,,zero,48,,12,zero
zero,zero,2,one,11,one,zero,,,one,14,one,7,zero
one,zero,6,one,40,one,zero,one,zero,zero,59,zero,27,zero
zero,two,2,one,,zero,zero,one,,one,47,one,58,one
zero,,3,three,24,one,zero,,,one,35,one,15,one
one,one,2,one,28,zero,zero,,zero,three,44,one,10,one
zero,zero,,zero,19,zero,,one,zero,zero,68,one,26,one
zero,zero,5,four,,zero,zero,one,zero,zero,39,,12,zero
one,zero,2,one,,zero,zero,one,,zero,46,,10,zero
zero,zero,5,four,,one,zero,,zero,zero,19,,38,zero
zero,,5,two,,zero,,one,zero,zero,47,one,30,zero
zero,one,3,two,25,one,,one,zero,three,19,one,5,zero
zero,,1,zero,,zero,,zero,zero,zero,47,one,39,zero
one,,,two,24,zero,zero,,zero,zero,49,one,15,one
zero,zero,7,three,42,zero,zero,one,,two,39,one,40,one
one,zero,3,zero,3,one,zero,,zero,one,23,one,13,zero
zero,two,3,two,34,one,,,zero,three,39,one,29,one
zero,,,zero,18,one,,,,one,43,one,28,zero
zero,zero,1,zero,12,zero,,zero,zero,two,19,one,22,zero
one,zero,,three,27,zero,zero,one,zero,zero,43,one,37,zero
zero,zero,,zero,7,zero,zero,one,zero,one,47,one,5,zero
zero,,3,two,,zero,zero,,,one,39,zero,51,one
zero,zero,9,three,34,one,,zero,,one,89,one,44,zero
zero,,0,zero,16,one,,zero,,three,43,one,26,zero
one,zero,1,zero,14,one,,one,,two,47,one,15,zero
zero,,3,two,53,zero,zero,,zero,three,59,,48,one
one,zero,2,one,20,one,zero,,zero,two,34,,18,zero
zero,,3,two,39,zero,zero,,,one,47,one,30,one
zero,zero,2,one,,zero,zero,one,zero,zero,39,one,10,one
zero,one,,two,34,zero,zero,one,,two,49,,44,one
zero,,2,one,16,one,zero,,,three,39,one,4,zero
zero,zero,1,zero,33,zero,,,zero,one,19,one,25,zero
zero,,3,three,,zero,one,zero,zero,zero,59,one,40,zero
zero,zero,,two,,one,,one,zero,zero,29,one,26,zero
one,zero,5,one,,one,zero,,,zero,47,one,21,zero
one,zero,2,one,,zero,zero,one,zero,zero,47,,18,zero
zero,one,2,one,24,one,zero,one,zero,one,59,one,33,zero
zero,,3,two,23,one,,one,,one,39,one,33,zero
zero,zero,1,one,45,one,,,,one,14,one,31,zero
zero,,0,zero,18,zero,zero,zero,zero,zero,49,one,9,zero
zero,one,5,four,28,one,zero,one,,two,39,,32,zero
zero,zero,2,one,,zero,zero,one,zero,zero,39,one,29,zero
zero,,4,two,21,zero,zero,one,,two,34,,31,one
one,one,3,two,,zero,zero,one,zero,zero,55,one,30,zero
zero,zero,2,one,,one,zero,zero,zero,zero,47,one,29,zero
zero,,1,zero,17,zero,zero,zero,zero,three,71,one,27,one
zero,one,7,one,40,one,zero,one,,two,47,one,45,one
zero,two,3,two,33,one,,one,zero,zero,41,one,43,zero
zero,one,,zero,21,zero,zero,one,zero,two,39,one,10,zero
zero,,5,three,39,one,zero,one,zero,three,39,one,47,one
zero,one,3,two,33,zero,zero,,zero,zero,44,,7,zero
one,zero,1,one,,zero,one,,zero,zero,43,,55,zero
zero,zero,,zero,,zero,,,zero,zero,47,one,1,zero
zero,one,2,one,,one,zero,one,zero,zero,43,,53,zero
zero,one,,two,32,zero,zero,one,zero,two,9,one,42,one
zero,,4,three,36,zero,zero,,,one,39,one,46,zero
zero,one,6,five,18,zero,zero,one,zero,zero,59,one,10,zero
zero,,3,two,33,one,,one,zero,three,29,one,43,one
one,one,3,two,39,one,,one,zero,two,43,one,49,one
zero,zero,2,one,,zero,zero,one,zero,zero,47,,5,zero
one,zero,,zero,46,zero,zero,,,zero,43,one,44,one
zero,zero,4,two,23,one,,one,zero,zero,44,,33,zero
zero,zero,,zero,12,one,,,,one,39,one,22,zero
one,zero,,zero,8,zero,zero,zero,zero,zero,49,one,16,zero
zero,,,zero,14,zero,,,zero,one,64,one,6,zero
zero,,,zero,11,one,zero,,zero,one,71,one,12,zero
zero,,4,three,19,one,,,zero,one,29,one,29,zero
zero,,12,zero,3,zero,zero,zero,zero,zero,31,one,4,zero
zero,zero,4,three,,zero,,one,zero,zero,29,one,37,one
zero,,5,three,22,zero,zero,,zero,one,39,one,32,zero
zero,zero,2,one,25,zero,zero,one,,one,13,one,35,one
zero,zero,,two,,one,,,zero,two,35,one,25,zero
zero,,,zero,15,zero,zero,zero,zero,two,19,,25,zero
zero,,7,zero,,zero,,zero,zero,three,44,one,30,one
zero,,4,three,36,one,,,zero,three,24,one,25,one
zero,one,4,one,50,zero,zero,one,zero,zero,47,,25,one
zero,,7,zero,51,zero,zero,one,one,zero,65,one,25,one
one,zero,,zero,5,zero,,zero,zero,zero,43,one,5,zero
zero,zero,5,four,,zero,zero,one,,zero,39,,4,zero
zero,zero,3,two,42,one,zero,one,zero,zero,47,one,52,zero
zero,two,2,one,44,one,zero,,,two,19,,54,one
zero,,,zero,3,zero,,zero,zero,zero,29,one,13,zero
zero,,3,two,37,zero,zero,one,zero,zero,47,,23,zero
zero,,,zero,17,one,,,,three,43,one,9,one
one,zero,2,one,,zero,zero,,,one,69,,39,zero
zero,three,6,five,30,one,zero,one,,two,97,one,40,one
zero,zero,,two,12,one,zero,,,one,44,one,10,zero
zero,zero,6,five,,one,zero,,,zero,39,,39,zero
one,,2,one,,zero,zero,,,two,47,,18,zero
zero,two,,two,,one,,,,three,39,one,59,one
zero,one,,two,36,zero,zero,one,zero,zero,24,one,30,zero
zero,zero,5,four,,zero,zero,one,,one,59,one,47,zero
zero,,1,zero,28,zero,zero,zero,,zero,4,zero,38,zero
one,one,,two,35,one,zero,,zero,two,59,one,42,zero
zero,,,two,23,one,zero,,zero,two,39,one,17,one
zero,zero,,zero,,zero,one,zero,,zero,77,one,35,zero
one,one,2,one,,zero,zero,one,,three,39,one,0,one
zero,one,3,two,28,zero,zero,one,zero,zero,47,,38,zero
zero,,3,two,31,one,,,zero,two,71,one,41,one
zero,four,4,zero,,zero,zero,zero,zero,two,19,one,17,zero
zero,one,5,four,26,zero,zero,one,,one,69,one,22,one
zero,two,3,two,41,zero,zero,one,zero,three,44,one,51,one
one,zero,,zero,14,zero,zero,,zero,one,71,one,19,zero
zero,one,3,two,,zero,,one,zero,one,49,one,20,zero
zero,,6,two,23,zero,zero,one,zero,one,39,,28,zero
zero,,2,zero,6,zero,zero,,zero,one,29,one,15,zero
zero,,,two,25,zero,zero,one,zero,one,47,one,35,one
zero,zero,2,one,,zero,zero,one,zero,two,43,one,42,one
zero,two,,zero,60,zero,,one,zero,zero,39,one,70,zero
zero,,0,zero,14,one,one,zero,zero,zero,47,one,24,zero
zero,zero,4,three,,zero,,one,zero,zero,69,one,32,zero
zero,zero,4,one,19,one,zero,,zero,two,19,,29,zero
zero,zero,5,four,,zero,zero,one,zero,zero,59,,12,zero
zero,zero,,zero,22,zero,,one,zero,one,47,one,1,zero
zero,zero,2,one,,one,zero,,zero,zero,24,,13,zero
zero,,0,zero,30,zero,one,zero,zero,two,53,one,40,zero
zero,zero,14,zero,,zero,zero,,zero,zero,39,one,23,zero
zero,,3,zero,19,zero,,zero,zero,three,59,one,29,one
zero,zero,,one,9,one,zero,,,one,51,,1,zero
zero,one,2,one,41,zero,zero,one,,one,97,one,15,one
zero,,,zero,14,zero,zero,zero,zero,one,39,one,15,zero
one,one,7,zero,1,zero,zero,zero,zero,zero,19,,6,zero
zero,,3,two,19,one,,one,zero,zero,39,one,20,zero
zero,,0,zero,,zero,,zero,zero,zero,51,one,64,zero
zero,zero,1,one,,one,zero,zero,zero,zero,83,,58,zero
zero,one,2,one,,zero,zero,,zero,zero,47,,66,one
zero,,4,three,20,zero,zero,one,zero,zero,39,one,15,zero
zero,three,0,zero,13,one,,zero,zero,two,49,one,15,zero
zero,,,zero,16,one,zero,zero,,one,39,one,11,zero
zero,,3,zero,10,zero,zero,zero,zero,one,31,one,20,zero
zero,zero,,three,30,one,zero,one,zero,zero,39,,20,zero
zero,zero,,zero,29,zero,,zero,zero,two,44,one,39,zero
one,one,6,one,9,zero,zero,one,,one,43,one,0,zero
one,one,4,zero,7,one,,,zero,one,6,one,10,zero
zero,zero,6,five,,zero,zero,one,zero,zero,69,one,17,one
one,,,two,,zero,zero,one,zero,zero,47,one,35,zero
zero,one,2,one,26,zero,zero,one,zero,zero,55,,12,one
zero,,7,six,47,zero,zero,one,zero,zero,63,one,10,zero
zero,one,,one,,one,one,zero,,two,39,one,23,one
one,,,zero,33,one,zero,zero,,zero,59,one,8,zero
one,,,zero,,zero,zero,zero,,one,47,,4,zero
zero,two,3,two,26,zero,zero,,zero,two,35,one,10,one
zero,zero,1,zero,36,one,,,zero,zero,39,one,45,zero
one,zero,,three,37,zero,zero,one,zero,zero,59,,28,one
zero,one,4,three,,zero,,one,zero,zero,39,one,6,zero
zero,zero,,zero,9,zero,zero,zero,zero,one,47,one,19,zero
zero,zero,5,one,62,one,one,,zero,zero,47,one,30,zero
zero,,4,three,21,one,,one,zero,two,39,one,29,zero
zero,one,,three,29,one,,one,zero,zero,35,zero,14,zero
zero,,,three,24,zero,zero,one,zero,three,47,one,33,zero
zero,,4,zero,7,zero,,zero,zero,one,39,one,17,zero
zero,zero,6,two,20,zero,zero,,zero,one,39,one,25,one
zero,two,5,zero,6,one,zero,,zero,one,79,one,1,zero
one,one,,zero,6,zero,zero,,zero,one,47,one,16,zero
zero,one,,zero,17,one,zero,zero,zero,three,17,one,27,one
zero,,,two,,zero,,one,zero,two,59,one,0,one
one,one,2,one,18,zero,zero,,,zero,69,,28,zero
zero,one,,two,,one,,zero,,two,5,,37,one
zero,one,,zero,2,one,zero,zero,zero,one,17,one,12,zero
one,zero,4,three,,zero,zero,,zero,zero,43,one,2,zero
zero,zero,3,three,,one,,zero,,zero,81,one,43,zero
zero,two,2,one,,one,zero,one,,two,39,one,30,one
zero,one,5,four,,zero,zero,,,zero,39,,52,one
one,,11,zero,10,zero,zero,,zero,zero,47,one,16,zero
zero,,,zero,29,zero,zero,,zero,two,39,one,15,one
zero,,,zero,31,zero,,one,zero,zero,19,,41,zero
zero,zero,,two,36,zero,,one,,one,55,one,46,zero
zero,zero,,zero,16,zero,,zero,,one,43,one,26,zero
one,zero,,one,,one,zero,,,one,26,one,3,zero
