marital-status,education,workclass
,HS-grad,
,10th,Private
,HS-grad,Private
,Assoc-acdm,
,Masters,
Married-civ-spouse,Some-college,
,Some-college,
,Masters,
,Masters,Self-emp-not-inc
,9th,
Married-civ-spouse,Bachelors,
,Assoc-acdm,Private
,12th,Self-emp-not-inc
,7th-8th,Private
,Some-college,
,HS-grad,Self-emp-not-inc
,Bachelors,
,Some-college,
,5th-6th,
,Masters,
,HS-grad,
,HS-grad,
Never-married,HS-grad,
,Some-college,
Never-married,Some-college,
,12th,Private
,10th,Private
,Some-college,
,HS-grad,Private
Married-civ-spouse,HS-grad,
,HS-grad,Private
,Bachelors,
,Prof-school,
,Some-college,
,Masters,
,Assoc-voc,
,HS-grad,
,Assoc-voc,
Never-married,HS-grad,
,HS-grad,Self-emp-not-inc
,11th,Private
,HS-grad,
,Bachelors,
Never-married,Assoc-voc,Private
Never-married,Bachelors,
,11th,
Married-civ-spouse,Some-college,
,Some-college,
Married-civ-spouse,Some-college,
Divorced,HS-grad,
,12th,
,Bachelors,Private
Never-married,Bachelors,
,HS-grad,Private
Married-civ-spouse,HS-grad,
,Some-college,
Separated,Bachelors,
,Bachelors,
,Masters,
Never-married,HS-grad,
,Bachelors,Local-gov
Married-civ-spouse,HS-grad,
Never-married,HS-grad,
Married-civ-spouse,HS-grad,Local-gov
,HS-grad,
,HS-grad,
,Bachelors,
,Some-college,
,HS-grad,
,10th,Private
,Bachelors,
,HS-grad,
,Some-college,
,9th,
,Some-college,Private
,10th,
,Some-college,
,Some-college,
,Some-college,
,Bachelors,
Never-married,HS-grad,
,10th,Private
Married-civ-spouse,Some-college,
,5th-6th,
,HS-grad,Self-emp-not-inc
,HS-grad,
,9th,Private
Divorced,Some-college,Private
,HS-grad,
,Masters,
,Masters,
Never-married,HS-grad,
,HS-grad,
,Some-college,
,Some-college,
,HS-grad,
,11th,Private
,HS-grad,
,HS-grad,
,Bachelors,
,Bachelors,
,9th,
,Some-college,
,11th,Private
,HS-grad,
,Bachelors,
,Bachelors,
Married-civ-spouse,Prof-school,
,HS-grad,Private
Married-civ-spouse,Some-college,
,10th,
,HS-grad,
,HS-grad,
Married-spouse-absent,HS-grad,
,10th,Self-emp-not-inc
Married-civ-spouse,Some-college,
,HS-grad,
,Some-college,
Married-civ-spouse,Some-college,
,HS-grad,
,HS-grad,Private
,HS-grad,
Divorced,Prof-school,
Never-married,HS-grad,
Never-married,Some-college,
,10th,Private
,HS-grad,
,HS-grad,Private
,Assoc-acdm,
,Assoc-acdm,Private
,HS-grad,
Never-married,HS-grad,Private
Divorced,HS-grad,
,Bachelors,Self-emp-inc
Divorced,10th,Private
,11th,Private
,Masters,
,HS-grad,
Married-civ-spouse,Prof-school,
,HS-grad,
Divorced,HS-grad,
,Bachelors,
,Assoc-acdm,Private
,Assoc-voc,
,Some-college,
,Some-college,
,Bachelors,
,7th-8th,Private
,Some-college,
Married-civ-spouse,HS-grad,
Married-civ-spouse,Some-college,
,HS-grad,
,Bachelors,
,Some-college,
,Assoc-voc,Private
,HS-grad,
,Masters,
,HS-grad,
,Bachelors,State-gov
,Bachelors,Private
,Some-college,
,10th,Private
Married-civ-spouse,HS-grad,
,Assoc-acdm,Self-emp-not-inc
Married-civ-spouse,Some-college,
,5th-6th,
,7th-8th,Self-emp-not-inc
,Assoc-acdm,
,Bachelors,Local-gov
Married-civ-spouse,HS-grad,
,Assoc-voc,Private
Married-civ-spouse,Some-college,
,HS-grad,
,Some-college,
,HS-grad,
Divorced,Bachelors,
,Bachelors,
,1st-4th,Private
,HS-grad,
,11th,Private
,Bachelors,
,Some-college,
,Masters,
,Bachelors,
,Some-college,
Married-civ-spouse,HS-grad,Self-emp-not-inc
,HS-grad,
,Bachelors,
Never-married,Some-college,
,HS-grad,Private
,10th,Local-gov
,HS-grad,Private
,Bachelors,Private
,HS-grad,Private
,Assoc-voc,
Married-civ-spouse,Some-college,
,Assoc-acdm,Private
,HS-grad,
,Masters,
,HS-grad,
,12th,
Married-civ-spouse,HS-grad,
Married-civ-spouse,Bachelors,
,HS-grad,
,HS-grad,
,Prof-school,
,Some-college,
,Bachelors,Private
,Some-college,
,HS-grad,Private
,Some-college,
Married-civ-spouse,Some-college,
Never-married,Some-college,
Married-civ-spouse,Prof-school,
,Some-college,
Married-civ-spouse,HS-grad,
Married-civ-spouse,Masters,Local-gov
,HS-grad,
,HS-grad,
Divorced,HS-grad,
,Some-college,
,12th,Private
,HS-grad,
Married-spouse-absent,HS-grad,
,Assoc-voc,
,HS-grad,
,Bachelors,
,Bachelors,
,1st-4th,Private
,Bachelors,
,Bachelors,
,HS-grad,
Divorced,Some-college,
,11th,Private
,HS-grad,
,HS-grad,
Married-civ-spouse,Assoc-voc,Local-gov
,Masters,
,Bachelors,
,HS-grad,
,Assoc-voc,
,Some-college,
Divorced,HS-grad,Private
,10th,
Never-married,Some-college,
Never-married,Some-college,
,HS-grad,
Married-civ-spouse,Some-college,
,Some-college,
,Bachelors,
,Bachelors,
,7th-8th,Private
,Some-college,
,Assoc-voc,
,HS-grad,
,12th,Private
Divorced,Some-college,
,HS-grad,
Widowed,HS-grad,Private
Married-civ-spouse,Some-college,
,Masters,
,Some-college,
,Some-college,
,Assoc-voc,
Married-civ-spouse,Assoc-voc,
,HS-grad,
Married-civ-spouse,10th,
,Bachelors,
Married-civ-spouse,HS-grad,
,Bachelors,
,Assoc-voc,
,Bachelors,Self-emp-not-inc
,HS-grad,
Married-civ-spouse,HS-grad,
Divorced,Some-college,
,HS-grad,
,Bachelors,
,Some-college,
,Some-college,
,Some-college,
,Some-college,Private
,Assoc-voc,Self-emp-not-inc
,HS-grad,
,11th,Private
,HS-grad,
,HS-grad,
,Bachelors,
,1st-4th,
,HS-grad,
,Some-college,
,Some-college,
,Bachelors,
,HS-grad,
,Bachelors,
,HS-grad,
,HS-grad,
,Bachelors,
,Prof-school,
,Bachelors,
,HS-grad,
,Masters,
Never-married,Some-college,
,Bachelors,
,HS-grad,
,Bachelors,
,HS-grad,
,Bachelors,
,Some-college,
,Assoc-acdm,
,Bachelors,
,HS-grad,
,Bachelors,
,Bachelors,
,HS-grad,
,HS-grad,
,Prof-school,
,11th,Private
,10th,
,Bachelors,
,HS-grad,
,12th,Private
,HS-grad,
,7th-8th,Private
,Some-college,
,5th-6th,Self-emp-not-inc
,Some-college,
,HS-grad,
,Bachelors,
,HS-grad,
,10th,Local-gov
,Bachelors,Self-emp-not-inc
,HS-grad,
,HS-grad,
,HS-grad,
Never-married,Assoc-voc,Private
,Bachelors,
,Some-college,
,HS-grad,
Married-civ-spouse,Some-college,
,HS-grad,
,Bachelors,
Married-civ-spouse,Some-college,
,Bachelors,
Never-married,Some-college,
,12th,Private
,Some-college,
,Assoc-acdm,
,HS-grad,
,Bachelors,
Married-civ-spouse,Masters,
,Bachelors,
,HS-grad,
,Bachelors,
,HS-grad,
,Bachelors,
,Some-college,
,Some-college,
,1st-4th,
Married-civ-spouse,Bachelors,
,10th,
Never-married,Some-college,
,HS-grad,
,Bachelors,Private
,HS-grad,
,HS-grad,
,HS-grad,
,Bachelors,Private
,HS-grad,Private
,Some-college,
Divorced,HS-grad,
,HS-grad,Private
,HS-grad,
,12th,Private
,HS-grad,
,Some-college,
,7th-8th,Private
,Bachelors,
Married-civ-spouse,HS-grad,
,Some-college,
,Doctorate,
,Some-college,
,5th-6th,Private
Never-married,Some-college,
,Some-college,
,HS-grad,
,HS-grad,
,Bachelors,State-gov
,HS-grad,
,Bachelors,Local-gov
,Some-college,
Married-civ-spouse,Some-college,
Never-married,Some-college,
Married-civ-spouse,HS-grad,
Married-civ-spouse,HS-grad,Local-gov
,Bachelors,
,Bachelors,
,Some-college,
,Bachelors,
,Bachelors,
,Some-college,
,12th,
,Some-college,
,Some-college,
,Some-college,
,HS-grad,
Never-married,Some-college,
,Doctorate,
,HS-grad,
,Assoc-voc,
,HS-grad,
,HS-grad,
Never-married,HS-grad,
,Assoc-acdm,
,HS-grad,
,Some-college,
,Some-college,
,HS-grad,
,Bachelors,Local-gov
,10th,Private
Married-spouse-absent,Some-college,
Never-married,Some-college,
,1st-4th,
,12th,Private
,HS-grad,
Married-civ-spouse,Some-college,
,Some-college,
Married-civ-spouse,HS-grad,
,HS-grad,
,Assoc-voc,
,HS-grad,
,Some-college,
,HS-grad,
,HS-grad,
,HS-grad,
Never-married,Some-college,
Married-civ-spouse,Some-college,
,Assoc-voc,
,Assoc-voc,
,Some-college,
Married-civ-spouse,Assoc-acdm,
,HS-grad,
,Some-college,
,11th,
Married-civ-spouse,Some-college,
,HS-grad,
,HS-grad,
,Some-college,
,11th,Private
,7th-8th,Private
,Some-college,
,Doctorate,
,HS-grad,
Never-married,Some-college,
,9th,
,HS-grad,
,Bachelors,
Never-married,Some-college,
,HS-grad,
,HS-grad,
,HS-grad,
,Bachelors,
,Some-college,
Married-civ-spouse,Masters,
,HS-grad,
Never-married,Some-college,
,10th,Private
,Some-college,
,HS-grad,
,9th,
Never-married,HS-grad,Private
,Bachelors,
Married-civ-spouse,Some-college,
Married-civ-spouse,HS-grad,
,HS-grad,
,Bachelors,
,Masters,
,Doctorate,Private
,HS-grad,
,11th,Private
,Assoc-voc,
,Assoc-voc,
,Some-college,
,Assoc-acdm,Private
,11th,Local-gov
,1st-4th,Private
,HS-grad,Private
,HS-grad,
,Bachelors,
,HS-grad,
,Bachelors,
,7th-8th,
Married-civ-spouse,Bachelors,
,11th,Private
,HS-grad,
,12th,
Never-married,HS-grad,
,Prof-school,
,Bachelors,
,HS-grad,
Widowed,HS-grad,Self-emp-inc
,Some-college,
,HS-grad,
,Doctorate,
,HS-grad,
,Bachelors,
Widowed,Some-college,
,Some-college,
Married-civ-spouse,HS-grad,
,Some-college,
,HS-grad,
,10th,Private
,Some-college,
,Bachelors,Private
Never-married,Some-college,
,HS-grad,
,11th,Private
Divorced,Some-college,
,Some-college,
,Bachelors,
,Some-college,
,HS-grad,
,Assoc-acdm,
Never-married,Some-college,Private
,Assoc-acdm,Private
Married-civ-spouse,HS-grad,
Never-married,Some-college,
,HS-grad,Private
Widowed,HS-grad,
,5th-6th,
,Masters,
,HS-grad,Private
,HS-grad,
,HS-grad,
Never-married,Some-college,
,HS-grad,
,Some-college,Private
,HS-grad,
Separated,Some-college,
,10th,Private
Never-married,Some-college,
,11th,Private
Never-married,Some-college,
,Some-college,
,HS-grad,Private
Separated,Some-college,
Divorced,Some-college,
,12th,Private
,Some-college,
,Masters,
,11th,Private
Married-spouse-absent,Bachelors,
Married-civ-spouse,Some-college,
,Some-college,
,HS-grad,
,Bachelors,
,Bachelors,
Married-civ-spouse,Bachelors,
,Masters,
,Assoc-acdm,Self-emp-not-inc
,HS-grad,
,Bachelors,
,Bachelors,
,Bachelors,
Married-civ-spouse,Masters,
,HS-grad,Private
,7th-8th,Private
Never-married,Some-college,
,HS-grad,
,Some-college,
,HS-grad,
Never-married,HS-grad,
,Bachelors,
,11th,Private
,Masters,
,11th,
,HS-grad,
Divorced,Some-college,
,HS-grad,
Divorced,Some-college,
,HS-grad,
,10th,Private
,Masters,
,HS-grad,
,HS-grad,State-gov
,HS-grad,Private
,HS-grad,
,Masters,
,Some-college,
,HS-grad,Private
Married-civ-spouse,Prof-school,Self-emp-not-inc
,Masters,Local-gov
,HS-grad,
Married-civ-spouse,HS-grad,
,Bachelors,
,HS-grad,
,HS-grad,
,HS-grad,
,Masters,
,HS-grad,
Divorced,Some-college,
,Some-college,
,9th,
,Bachelors,Federal-gov
Separated,Some-college,
Divorced,HS-grad,
,11th,
,HS-grad,
,Assoc-acdm,
,Masters,
,Assoc-acdm,
Never-married,HS-grad,
,Assoc-voc,
,Some-college,
,Some-college,
,Bachelors,Private
,HS-grad,
,HS-grad,
,Bachelors,
Married-civ-spouse,Masters,
,Assoc-acdm,Private
,Assoc-voc,
,Doctorate,
,12th,
Divorced,HS-grad,
,HS-grad,
,Assoc-voc,
Never-married,Some-college,
,9th,
,Bachelors,Self-emp-inc
,Masters,
,Some-college,
,HS-grad,
Never-married,HS-grad,
,HS-grad,
,Some-college,
,Some-college,
,Some-college,
,Assoc-acdm,
Never-married,HS-grad,
,Bachelors,
,Some-college,
,Bachelors,
Married-civ-spouse,HS-grad,
,Some-college,
,Bachelors,Private
,Assoc-acdm,
,Masters,
Divorced,Bachelors,
,Bachelors,
Married-civ-spouse,HS-grad,
,Bachelors,
,HS-grad,
,Some-college,
,11th,Private
Married-civ-spouse,Assoc-voc,
,Some-college,
,Bachelors,Private
,Some-college,
Divorced,HS-grad,Private
,HS-grad,
,Prof-school,
,HS-grad,
,Bachelors,Private
,HS-grad,
,Bachelors,Private
Never-married,HS-grad,
,Assoc-acdm,
Never-married,Bachelors,
,HS-grad,
,HS-grad,
,HS-grad,
Married-civ-spouse,Masters,
Married-civ-spouse,Some-college,
,10th,
,12th,
,Assoc-acdm,Private
Never-married,HS-grad,
,Assoc-voc,
,HS-grad,
Married-civ-spouse,Masters,
,HS-grad,
,9th,
,Assoc-voc,Private
,11th,Private
,HS-grad,
,HS-grad,
,HS-grad,Local-gov
,12th,Local-gov
,Bachelors,
Never-married,Assoc-voc,Private
,Some-college,
,Bachelors,Private
,Some-college,
Widowed,Some-college,Self-emp-inc
,Assoc-voc,
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,Bachelors,
,1st-4th,
,HS-grad,Private
,Bachelors,Private
,Some-college,
Divorced,Some-college,
,Some-college,
,Bachelors,Private
,Some-college,
,HS-grad,
Married-civ-spouse,Masters,
,Some-college,
,Doctorate,Private
,HS-grad,
Never-married,HS-grad,Private
,Masters,
,Bachelors,
,Assoc-voc,
,Bachelors,
,Bachelors,Private
,Assoc-acdm,
,9th,
Married-civ-spouse,Some-college,
,HS-grad,
,HS-grad,
,HS-grad,
,Masters,
,10th,Private
,Assoc-voc,
,Some-college,
,Assoc-acdm,
,Some-college,
,Some-college,
,Assoc-acdm,
Married-civ-spouse,Some-college,
,Some-college,
,HS-grad,
Married-civ-spouse,HS-grad,
,Assoc-voc,
,HS-grad,
,Masters,
,Masters,
Married-civ-spouse,HS-grad,
,Bachelors,Private
,Some-college,
,Bachelors,
Married-civ-spouse,HS-grad,
,HS-grad,
,Assoc-voc,
,HS-grad,
,10th,Private
,HS-grad,
,Masters,
,HS-grad,Private
,HS-grad,
,Bachelors,
,10th,
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,Bachelors,
,Bachelors,
,Prof-school,
,Bachelors,
,HS-grad,
,Bachelors,
Married-civ-spouse,Doctorate,
,Assoc-acdm,
,Bachelors,
Separated,Some-college,
,Bachelors,
,HS-grad,
Never-married,Masters,
Married-civ-spouse,HS-grad,Private
,HS-grad,
,Assoc-voc,
,HS-grad,
,Bachelors,
,Assoc-voc,Private
,Assoc-voc,Private
,Some-college,
,10th,Self-emp-inc
,10th,Private
Married-civ-spouse,Assoc-voc,
,10th,Federal-gov
,Bachelors,
,HS-grad,
,Bachelors,
,Assoc-voc,
,HS-grad,
Married-civ-spouse,Some-college,
,HS-grad,
,Masters,
,Bachelors,
,HS-grad,
,Some-college,
,11th,
Widowed,Some-college,
Divorced,HS-grad,
Never-married,HS-grad,
,HS-grad,
Married-civ-spouse,HS-grad,
,Some-college,
,HS-grad,
Married-civ-spouse,Some-college,Private
,Bachelors,
Never-married,HS-grad,Private
,HS-grad,
,HS-grad,
Never-married,Some-college,Private
,10th,Private
,Bachelors,
,Some-college,Private
,HS-grad,
,HS-grad,
,Bachelors,
,HS-grad,
,Bachelors,
,Some-college,
,HS-grad,
,HS-grad,Self-emp-not-inc
,Some-college,
Never-married,Bachelors,
,Some-college,
,12th,Local-gov
,Assoc-voc,Private
,Assoc-voc,
,HS-grad,
,Assoc-acdm,
,Bachelors,
,Some-college,
,HS-grad,
Married-civ-spouse,Some-college,
,10th,Private
Divorced,Some-college,
Never-married,Some-college,
,Bachelors,
,HS-grad,
,10th,Private
Never-married,Assoc-voc,
,11th,Private
Never-married,Some-college,
,Some-college,
,10th,Private
,Masters,
Divorced,HS-grad,
,HS-grad,
,Assoc-acdm,Private
Married-civ-spouse,Some-college,
,Bachelors,
,Some-college,
,Some-college,
,5th-6th,Self-emp-not-inc
,HS-grad,
,Some-college,
,Masters,
,Some-college,
,1st-4th,Self-emp-not-inc
,Masters,
,Bachelors,
,Some-college,
,HS-grad,
Divorced,HS-grad,
,Bachelors,
,Assoc-voc,Local-gov
,5th-6th,Self-emp-not-inc
,Some-college,
,HS-grad,
,HS-grad,Private
,11th,Private
Divorced,Some-college,
,Some-college,
,Bachelors,
,HS-grad,
,HS-grad,
,Bachelors,Self-emp-not-inc
,Bachelors,
,Some-college,
,HS-grad,
Married-civ-spouse,Some-college,
,HS-grad,
,Assoc-voc,
,Some-college,
,HS-grad,
,HS-grad,
,Assoc-voc,
Divorced,HS-grad,
Separated,7th-8th,Private
,Some-college,
,Bachelors,
,Some-college,Private
,HS-grad,Private
,Some-college,
,HS-grad,
,HS-grad,
,HS-grad,
,Some-college,
,Bachelors,
,Masters,
,HS-grad,
,Assoc-voc,Private
,HS-grad,
,Some-college,
,10th,Private
,11th,Private
Married-civ-spouse,Prof-school,
,HS-grad,
,Some-college,
,HS-grad,
,Bachelors,
,Bachelors,
,11th,Private
,Some-college,
,10th,Private
,Prof-school,Private
,HS-grad,
,HS-grad,
,HS-grad,
Married-spouse-absent,HS-grad,
,HS-grad,
,10th,Private
,Some-college,
,Masters,
,HS-grad,
,Bachelors,
,HS-grad,
Married-civ-spouse,HS-grad,
,10th,Private
Never-married,HS-grad,
Widowed,Some-college,
,HS-grad,Private
,HS-grad,
Married-civ-spouse,HS-grad,
,Some-college,
,Bachelors,
,Masters,
,11th,Private
,HS-grad,Private
,HS-grad,
,11th,Private
,Some-college,
,HS-grad,
Married-civ-spouse,Some-college,Private
,HS-grad,Private
,HS-grad,Local-gov
,10th,Self-emp-not-inc
,HS-grad,
,11th,Private
,HS-grad,Self-emp-not-inc
,11th,
,HS-grad,
,Bachelors,
Separated,HS-grad,
,Some-college,
,Some-college,
,Masters,
Divorced,Some-college,
,HS-grad,Private
,7th-8th,
,Bachelors,
,Bachelors,
,Some-college,
,10th,Private
,10th,Private
Never-married,Some-college,
,HS-grad,
,HS-grad,
,HS-grad,
,Some-college,
,HS-grad,
,Bachelors,
,HS-grad,
,Bachelors,Private
,Assoc-voc,Self-emp-inc
,Assoc-acdm,Private
,Some-college,Private
,Some-college,
,Bachelors,
,HS-grad,
,Bachelors,
,HS-grad,
,11th,Private
,Some-college,
,Assoc-voc,
,7th-8th,Self-emp-inc
,10th,Self-emp-not-inc
,Masters,
,10th,Local-gov
,11th,Private
,Bachelors,
,Some-college,
,HS-grad,Private
,Bachelors,
,HS-grad,
,Bachelors,
Divorced,HS-grad,
,HS-grad,
,Some-college,
,Bachelors,Local-gov
,Some-college,
Never-married,Masters,
,Bachelors,Self-emp-not-inc
Married-civ-spouse,HS-grad,
Never-married,Bachelors,
Never-married,HS-grad,
,Assoc-acdm,
Married-civ-spouse,HS-grad,
Never-married,Doctorate,Federal-gov
Never-married,Masters,
,Bachelors,
,Some-college,
,HS-grad,Private
,HS-grad,
,HS-grad,
Married-civ-spouse,Some-college,
,10th,Private
,HS-grad,
,HS-grad,
Separated,7th-8th,
,Bachelors,
,HS-grad,
,Some-college,
Married-civ-spouse,HS-grad,
,7th-8th,Private
,7th-8th,Private
,HS-grad,
,HS-grad,
,HS-grad,
,HS-grad,
,Bachelors,
,Assoc-voc,
,Some-college,
,Some-college,
,HS-grad,
,HS-grad,
Never-married,HS-grad,
,Assoc-voc,Private
,Some-college,
,HS-grad,
,Doctorate,
,Bachelors,
,HS-grad,
,11th,Local-gov
,Bachelors,
,7th-8th,
,HS-grad,
,HS-grad,
,HS-grad,
Married-civ-spouse,Some-college,
,Bachelors,
,11th,Private
,Assoc-voc,
,Some-college,
,Some-college,Private
,Assoc-acdm,
,HS-grad,
,Some-college,
,9th,
,HS-grad,
Never-married,Bachelors,
,10th,Private
Married-civ-spouse,Prof-school,
,Bachelors,
Divorced,Some-college,
,Bachelors,
,HS-grad,
,Some-college,
Married-civ-spouse,Assoc-acdm,
Married-civ-spouse,HS-grad,
,Bachelors,
,Bachelors,
,HS-grad,
,HS-grad,
Divorced,Some-college,
,Some-college,
,12th,Private
Married-civ-spouse,HS-grad,
Married-civ-spouse,Some-college,
,HS-grad,
Married-civ-spouse,Bachelors,Private
,HS-grad,Private
,Assoc-voc,
Married-civ-spouse,Doctorate,
,Some-college,
Married-civ-spouse,Bachelors,
,Assoc-acdm,
,Bachelors,
,Some-college,
,Some-college,
,Masters,Private
,Assoc-voc,
Never-married,Bachelors,
,HS-grad,
Widowed,Masters,
,Some-college,
,Bachelors,
,7th-8th,
,Masters,
,HS-grad,Private
,Assoc-acdm,
,HS-grad,
Never-married,Some-college,
,Bachelors,Private
Married-civ-spouse,HS-grad,
Divorced,Some-college,
,Some-college,
,HS-grad,
,Assoc-voc,Private
,Some-college,
,Masters,
,Some-college,
,Masters,
,Bachelors,Local-gov
,HS-grad,
,Some-college,
,Doctorate,
,HS-grad,Private
,HS-grad,Private
,HS-grad,
Never-married,Some-college,Private
,Bachelors,Private
,Some-college,
Never-married,Assoc-acdm,Private
,11th,Private
,Bachelors,
Never-married,HS-grad,
,Doctorate,
,Masters,
,9th,Self-emp-not-inc
Separated,HS-grad,
Divorced,HS-grad,
,Masters,
,HS-grad,
Divorced,HS-grad,
Never-married,HS-grad,Private
Married-civ-spouse,9th,
,Some-college,
,HS-grad,
,Assoc-acdm,
,HS-grad,
Divorced,HS-grad,
,Some-college,Private
Never-married,Some-college,
,Bachelors,Private
,Assoc-voc,
Never-married,Some-college,Private
,12th,
,HS-grad,
,5th-6th,Private
,Bachelors,Private
,HS-grad,
Never-married,Bachelors,
,Some-college,
,10th,
,Assoc-voc,
,Bachelors,
Divorced,HS-grad,
,HS-grad,
Never-married,Some-college,
,Masters,
,HS-grad,
,Some-college,
,Bachelors,
,Bachelors,
,Doctorate,
,10th,Private
,HS-grad,
,Masters,
Divorced,Some-college,
,Bachelors,Private
Never-married,HS-grad,
,Some-college,
,7th-8th,
,HS-grad,Private
,HS-grad,Private
,Bachelors,
,Assoc-acdm,Private
,Bachelors,Local-gov
Married-civ-spouse,HS-grad,
Never-married,Some-college,
,10th,Private
,Assoc-acdm,
,Bachelors,Self-emp-inc
,Masters,
,HS-grad,
,HS-grad,Private
,11th,Private
,11th,Private
,Bachelors,
,Prof-school,
,HS-grad,
,HS-grad,
,12th,Private
Widowed,HS-grad,Private
,Assoc-voc,
,10th,Private
Never-married,Some-college,
Married-spouse-absent,Some-college,
,HS-grad,
,HS-grad,Private
,10th,Private
,Bachelors,
,Assoc-voc,
,HS-grad,
,HS-grad,Private
,Bachelors,
,10th,Local-gov
,Assoc-acdm,
,Some-college,
,HS-grad,
,HS-grad,
,10th,Private
,Some-college,
,Some-college,
,Some-college,
,10th,
,Assoc-voc,Self-emp-not-inc
,HS-grad,
,HS-grad,
,Bachelors,
,HS-grad,
,HS-grad,
,9th,Private
,HS-grad,
,Doctorate,
,Bachelors,Federal-gov
,Bachelors,
,Bachelors,Private
,11th,Private
,HS-grad,
,7th-8th,Private
,Masters,
,Some-college,
,HS-grad,
,Bachelors,
Never-married,Masters,
,Bachelors,
Never-married,Some-college,
Married-civ-spouse,Some-college,
,Bachelors,
,HS-grad,
Never-married,Some-college,
,Some-college,
,5th-6th,Private
,Bachelors,
Married-civ-spouse,HS-grad,
,HS-grad,
,11th,
,12th,Private
,Assoc-voc,
,Bachelors,
,Some-college,
,Assoc-voc,
,Some-college,
,Bachelors,
,HS-grad,
Never-married,Bachelors,
,HS-grad,
Married-civ-spouse,12th,Private
,7th-8th,
,Some-college,
,HS-grad,
,HS-grad,
,Bachelors,
,Bachelors,
,HS-grad,
,Some-college,
,HS-grad,
,Assoc-acdm,Private
,Bachelors,Private
,HS-grad,Private
,HS-grad,
,HS-grad,
,Bachelors,
,1st-4th,Self-emp-not-inc
,Some-college,
,Bachelors,
,Assoc-voc,
,Bachelors,
,12th,
Married-spouse-absent,Some-college,
,HS-grad,
,12th,Private
,HS-grad,
,Bachelors,
,HS-grad,
,HS-grad,
Married-civ-spouse,Some-college,
,Assoc-acdm,
,Bachelors,
Married-civ-spouse,9th,
,Masters,
,Some-college,
,Doctorate,
,Some-college,
,Bachelors,
,HS-grad,
,HS-grad,
,HS-grad,
Married-civ-spouse,Bachelors,
,Masters,
Married-civ-spouse,Masters,
,Assoc-voc,
,Some-college,
Married-spouse-absent,Some-college,
,Masters,
Never-married,Masters,
,Assoc-acdm,Private
,HS-grad,
,HS-grad,
Separated,HS-grad,
,HS-grad,
,Some-college,
Never-married,HS-grad,
,Bachelors,
,Some-college,
,11th,Private
,Bachelors,Private
,HS-grad,
Divorced,Some-college,
,HS-grad,
,Bachelors,
Divorced,Some-college,
,Bachelors,Private
,HS-grad,
,Some-college,Private
,Assoc-voc,
Married-civ-spouse,HS-grad,
,10th,Private
,HS-grad,
,Bachelors,
,Assoc-voc,
,Bachelors,
,Masters,
,HS-grad,Local-gov
,HS-grad,Private
,11th,
,HS-grad,
,Some-college,
,7th-8th,
,Masters,
,HS-grad,
,HS-grad,State-gov
Never-married,Some-college,
Married-civ-spouse,Masters,Private
,Assoc-acdm,Self-emp-not-inc
,Assoc-acdm,
,Assoc-voc,
,Masters,
Married-civ-spouse,7th-8th,
,Assoc-voc,
,7th-8th,Private
Never-married,Some-college,Private
,Bachelors,
,HS-grad,
,HS-grad,
Divorced,Some-college,
,Assoc-voc,Private
,HS-grad,
,12th,Private
Never-married,Some-college,
,Some-college,Private
Divorced,HS-grad,
,7th-8th,Private
,HS-grad,Private
,HS-grad,
,Some-college,
,HS-grad,
,Masters,
Never-married,Some-college,
,7th-8th,Private
,HS-grad,
,Bachelors,
Never-married,Masters,
,Bachelors,
Never-married,HS-grad,
Married-civ-spouse,HS-grad,Private
,Assoc-voc,
Divorced,Bachelors,
,Bachelors,
Married-civ-spouse,HS-grad,
,HS-grad,
Married-civ-spouse,Prof-school,
,Assoc-voc,Private
,Assoc-voc,
,10th,
Never-married,9th,
,Bachelors,
Never-married,Some-college,
Never-married,Some-college,
,Bachelors,
,Assoc-voc,
,Some-college,
,Some-college,Self-emp-not-inc
,Some-college,
,HS-grad,
,Bachelors,
Never-married,Some-college,
Married-civ-spouse,Masters,
Divorced,Some-college,
,Bachelors,
,Assoc-voc,
Never-married,Some-college,
,Assoc-acdm,
Never-married,HS-grad,
,Some-college,Private
,7th-8th,
,Masters,
,Prof-school,Self-emp-inc
,Bachelors,
,Some-college,Private
,Bachelors,
,Bachelors,
,HS-grad,Private
Married-civ-spouse,Masters,
,Assoc-acdm,Private
,Prof-school,
,1st-4th,Private
,7th-8th,
,Assoc-voc,Local-gov
,HS-grad,
,Bachelors,
Married-civ-spouse,Masters,
,HS-grad,
Never-married,HS-grad,
,7th-8th,
,10th,Private
,HS-grad,
,11th,Private
,HS-grad,
,HS-grad,
,HS-grad,Federal-gov
,10th,Self-emp-not-inc
,HS-grad,
,Some-college,
,Some-college,
,Some-college,
,Doctorate,
,HS-grad,
Married-civ-spouse,Some-college,Private
,Assoc-acdm,
,Bachelors,
,HS-grad,
Married-civ-spouse,Some-college,
,Masters,
,Prof-school,
,Assoc-acdm,Self-emp-not-inc
Never-married,HS-grad,
Never-married,HS-grad,Private
,HS-grad,Private
,Some-college,
Married-civ-spouse,Bachelors,
,Some-college,
,Bachelors,State-gov
,HS-grad,
,Bachelors,
,HS-grad,
,Bachelors,
,Some-college,
,Some-college,
,Doctorate,
,Bachelors,
Divorced,Some-college,
,HS-grad,
Divorced,HS-grad,
,Masters,
