a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,zero,4,,14,zero,zero,one,zero,one,,,,zero
zero,zero,2,one,18,zero,,one,zero,,59,one,3,
zero,one,3,one,18,one,,,,,47,one,28,one
zero,zero,,three,,,zero,one,,,47,,10,zero
zero,one,,zero,49,,one,,zero,three,,one,59,one
zero,,,,26,,zero,one,zero,zero,47,one,32,zero
one,zero,3,two,,,zero,,zero,,,,39,zero
zero,,2,one,47,,zero,one,zero,,39,one,57,
,zero,2,two,46,,one,zero,zero,zero,6,one,56,zero
zero,one,,,41,zero,zero,,zero,three,,one,,one
zero,zero,3,zero,9,zero,zero,zero,zero,,,,,zero
one,zero,1,zero,35,,zero,,zero,zero,,,45,zero
,,,zero,19,one,zero,,zero,two,,one,,
zero,,2,one,57,zero,zero,,zero,zero,69,one,67,one
zero,zero,2,two,32,one,one,zero,zero,zero,,one,12,zero
zero,,7,,34,zero,,one,zero,zero,69,one,,one
zero,zero,4,zero,17,,zero,,,,,,27,zero
zero,one,2,,20,,,one,zero,two,43,one,,
zero,zero,4,zero,7,zero,zero,,zero,one,,one,17,
zero,zero,3,two,24,,,,,,,,,zero
,,5,zero,25,zero,zero,,,zero,,one,34,zero
,one,10,two,20,one,zero,zero,zero,,47,,25,zero
zero,one,,zero,,,zero,,zero,one,39,,20,zero
,zero,,two,,zero,,one,zero,,47,,23,
zero,zero,1,zero,34,zero,zero,one,zero,zero,,,20,zero
one,one,1,zero,,one,,one,,,25,one,46,
zero,,2,,24,zero,zero,one,zero,two,39,one,4,
one,zero,2,zero,41,zero,one,zero,zero,one,29,one,,
one,,,two,,one,zero,,zero,,,one,38,zero
one,zero,3,two,26,zero,,one,zero,zero,47,one,13,zero
,,,zero,10,,zero,,zero,two,7,one,,zero
zero,,3,two,22,,zero,one,,zero,29,one,25,zero
,two,3,zero,4,one,,,zero,zero,39,one,8,zero
zero,,2,,46,one,,one,zero,,19,one,20,zero
zero,zero,5,four,20,one,,,zero,zero,8,one,30,zero
,zero,2,zero,7,zero,zero,zero,,one,,one,,zero
zero,zero,,two,23,one,zero,one,zero,zero,71,,1,zero
zero,zero,2,zero,40,one,zero,zero,,,49,one,29,
,one,0,zero,22,one,zero,,zero,three,39,one,3,
,,3,two,34,zero,zero,one,zero,,47,,44,
zero,,,,,,zero,one,zero,zero,41,one,28,zero
one,zero,1,zero,11,one,zero,one,,,44,,2,zero
zero,zero,,zero,,zero,zero,,zero,zero,,one,23,zero
zero,zero,4,three,25,one,,one,,three,47,one,,zero
zero,,9,three,15,one,zero,,,,39,one,,zero
,one,3,,,zero,zero,,zero,zero,,one,,one
zero,,,six,27,one,zero,one,zero,zero,55,one,22,
one,zero,,zero,,one,,one,zero,one,47,one,,zero
zero,zero,0,zero,39,zero,zero,zero,zero,zero,44,one,10,zero
,one,3,zero,9,one,zero,,zero,,,one,5,zero
one,zero,5,,17,,,zero,,,33,one,27,
one,zero,0,,28,one,,zero,,two,39,one,,zero
zero,,2,one,,zero,zero,one,,zero,83,one,64,one
zero,two,,two,,,zero,,zero,one,91,one,20,one
,zero,3,zero,18,,,zero,zero,,,one,,one
one,one,,zero,,one,zero,,zero,zero,35,,37,one
one,zero,4,,,one,zero,one,zero,,76,one,18,
,one,2,two,38,one,one,zero,zero,,39,one,26,one
,,2,,,zero,zero,,zero,,,one,14,zero
one,,5,zero,13,zero,zero,zero,zero,two,,one,,zero
,one,1,zero,,zero,zero,one,zero,one,44,,,zero
zero,,5,four,33,one,,,zero,two,19,one,43,
zero,zero,5,two,,,zero,one,zero,zero,,zero,15,zero
,,,zero,22,zero,zero,,zero,three,,one,5,zero
one,one,,,8,zero,zero,zero,zero,,,one,12,zero
,zero,2,one,18,,zero,one,zero,one,49,one,4,zero
,zero,,two,,zero,,one,zero,zero,34,one,,zero
one,zero,,three,24,one,,one,zero,two,45,one,34,
zero,one,2,,19,,zero,one,zero,three,55,one,29,one
,,2,zero,,,zero,one,zero,one,,,19,zero
zero,,6,,27,,,one,zero,zero,47,one,37,
,zero,,two,,zero,,,zero,zero,39,one,45,zero
zero,one,,two,29,zero,zero,one,zero,two,59,one,,zero
zero,zero,,,15,zero,zero,one,,one,44,one,1,
,zero,1,zero,18,one,zero,zero,,zero,,,,zero
one,,2,zero,18,zero,zero,,zero,two,,one,20,zero
,one,1,,25,zero,zero,one,,,,,20,one
one,,13,one,18,zero,,one,zero,one,47,one,20,zero
,one,,,11,,zero,zero,zero,two,34,,6,one
zero,one,4,zero,12,,zero,,zero,zero,39,,,zero
,,2,,12,,zero,,zero,,,,,zero
one,zero,,two,11,one,zero,zero,zero,zero,39,one,,
,zero,5,zero,,zero,zero,zero,zero,,38,one,,zero
one,,2,one,,zero,zero,one,zero,two,39,one,41,
zero,zero,2,one,48,one,,,zero,,39,zero,58,zero
zero,,3,,25,one,zero,one,zero,zero,23,one,35,zero
one,zero,,zero,,,zero,one,zero,,,one,17,
,two,,zero,15,zero,,zero,,,,,,zero
zero,zero,3,,19,zero,zero,one,zero,one,53,,,one
zero,one,2,,21,zero,zero,one,,three,69,one,,
zero,,,,48,,,,zero,two,,zero,,one
one,zero,1,zero,,one,zero,zero,zero,,47,one,4,
,zero,2,one,9,,,one,,zero,29,one,19,zero
one,zero,,zero,24,zero,zero,one,zero,one,,one,34,zero
zero,one,4,two,,one,,one,,,47,,24,zero
zero,one,0,zero,21,one,zero,zero,,,39,,20,zero
zero,,5,,30,zero,zero,,,zero,39,one,,
zero,zero,,three,,one,,zero,,,,,31,one
zero,one,4,one,53,one,,one,,zero,79,one,40,
,zero,,,46,zero,zero,one,zero,zero,19,one,,zero
one,one,,three,36,one,,,,,39,one,46,one
one,,2,one,41,zero,zero,zero,,zero,9,one,33,zero
zero,,,,16,zero,zero,,,one,,one,,
one,zero,0,zero,22,one,zero,,zero,,29,,32,one
zero,,5,one,11,,zero,,,zero,,one,15,zero
zero,one,3,zero,40,zero,zero,one,,one,,,,one
one,one,3,two,28,,zero,one,,zero,,one,,
zero,zero,3,two,,,zero,one,,,,one,30,zero
zero,,6,,49,zero,zero,one,zero,,43,one,26,
zero,zero,5,four,19,zero,,,zero,zero,39,one,15,zero
zero,one,5,four,,one,,one,zero,,,one,29,zero
zero,one,1,,20,,zero,,zero,two,,one,30,one
one,,2,one,13,one,,one,zero,two,47,one,23,zero
zero,zero,10,one,51,zero,zero,one,,zero,55,one,7,
zero,zero,2,two,25,zero,zero,zero,,zero,59,one,,
one,zero,6,four,18,one,,one,,zero,41,one,2,
,zero,2,zero,16,one,,zero,zero,,,one,15,zero
zero,zero,,two,,zero,zero,one,zero,two,43,,,one
,,3,one,,one,zero,one,zero,,69,,20,
zero,zero,,two,18,zero,,one,zero,two,39,,10,one
one,zero,4,three,26,one,zero,one,,,,one,35,zero
,zero,4,zero,8,one,zero,zero,zero,,,one,18,zero
zero,zero,7,,,one,,one,zero,,29,one,36,zero
,,3,two,,zero,,one,zero,two,,,8,zero
one,,3,three,36,one,one,zero,zero,,53,one,45,one
,zero,3,,41,one,one,,zero,,69,one,16,one
zero,zero,,one,19,zero,zero,,zero,one,41,,29,zero
zero,two,4,three,,,,,zero,,71,one,,zero
,zero,8,zero,,,zero,,zero,one,,,12,
zero,one,,zero,38,zero,zero,,,zero,,,,one
,zero,,zero,,one,zero,zero,zero,two,39,one,,zero
zero,one,4,three,,,zero,one,zero,three,,,45,one
,one,0,zero,,,zero,zero,,one,,one,21,zero
zero,one,3,two,32,one,zero,,zero,,,,,zero
zero,one,,,,one,,one,zero,two,39,,,one
,one,3,,,one,,,zero,three,39,one,10,one
zero,zero,,zero,,zero,zero,one,zero,zero,,zero,57,
one,two,,two,,zero,zero,one,zero,three,45,one,40,one
,two,,zero,20,,,one,zero,,,,30,one
zero,zero,5,zero,5,one,zero,,zero,,,,,zero
zero,zero,,zero,,zero,zero,one,zero,zero,,,19,zero
zero,one,,two,41,zero,,one,zero,two,54,,,zero
,zero,,zero,7,zero,zero,zero,zero,zero,,one,,
zero,,3,one,50,,,one,,,43,one,41,
zero,,,two,16,,zero,one,,one,,one,15,zero
zero,two,3,,29,zero,zero,one,,one,59,one,39,one
,zero,3,,,,zero,one,zero,zero,47,one,23,zero
zero,,2,one,16,one,,one,zero,,,one,26,
zero,,,one,40,zero,zero,,zero,zero,47,one,50,zero
zero,one,0,zero,39,,one,zero,zero,zero,64,,,one
zero,two,,,,one,zero,,zero,,,one,31,one
zero,,6,five,29,,,one,zero,zero,17,one,24,
zero,one,,two,27,,zero,one,zero,two,49,one,2,one
,zero,,two,,zero,,one,zero,one,65,,,one
zero,,,three,,,,one,,three,47,one,36,zero
zero,one,,one,42,one,,one,zero,,19,one,52,zero
zero,,2,one,31,zero,zero,one,,one,35,one,41,
,one,3,two,,,zero,one,,,71,,47,zero
,zero,,three,22,one,one,zero,zero,zero,49,one,3,zero
one,,3,two,,one,,one,,zero,9,one,40,zero
,,,,31,zero,,one,zero,zero,,one,41,zero
,zero,,,,zero,zero,one,zero,zero,39,,34,zero
zero,,7,,54,zero,zero,,,zero,43,,,zero
zero,,4,one,,,zero,,zero,zero,49,one,30,
one,zero,,,43,zero,zero,one,zero,zero,,one,20,one
zero,,,two,32,zero,zero,,zero,three,43,one,,one
zero,zero,,two,,one,zero,one,zero,one,49,one,17,zero
one,one,2,one,20,zero,,,,zero,59,one,30,zero
one,zero,3,two,,one,,,zero,one,,one,4,
zero,one,,zero,27,one,zero,,,three,29,,32,zero
,zero,,,,zero,,,,zero,39,one,1,
zero,,,three,,one,,one,zero,,,,40,
zero,zero,1,,,,zero,one,zero,zero,39,,,zero
zero,,2,one,,,zero,one,zero,three,40,one,40,
zero,zero,,zero,,zero,zero,one,,one,,one,,zero
,zero,6,zero,9,zero,zero,zero,zero,zero,,one,,zero
zero,zero,3,,,,zero,,,zero,39,one,36,zero
,one,3,one,11,,,zero,zero,,39,,21,
,one,4,,,,zero,,,,39,one,36,one
zero,,6,,,zero,zero,one,,zero,76,one,11,
zero,one,3,,,,zero,,zero,three,,one,,
,one,3,zero,8,one,,zero,zero,,9,one,18,zero
,zero,,zero,,one,zero,,zero,,24,one,51,zero
zero,,4,,26,zero,,one,zero,one,59,one,27,one
,zero,3,two,,zero,zero,one,zero,,,one,,zero
zero,one,4,,34,one,,one,,,55,one,36,
one,two,2,one,22,zero,zero,one,zero,three,55,one,15,one
one,zero,5,zero,15,zero,zero,zero,,two,59,,25,zero
one,one,,zero,45,,zero,,zero,zero,48,one,55,
zero,,2,,34,one,,one,,,34,one,35,
zero,zero,9,seven,42,one,zero,,zero,zero,17,one,52,
,zero,3,zero,,,zero,zero,zero,,,one,,zero
zero,,,three,14,zero,zero,,zero,one,63,one,,zero
,,5,zero,11,zero,zero,zero,zero,two,,one,,one
zero,two,,two,,zero,zero,,zero,one,43,,43,one
,,2,one,16,one,zero,one,zero,two,,one,19,zero
zero,zero,12,zero,9,zero,zero,,zero,zero,55,one,19,zero
one,one,2,one,14,one,zero,,zero,two,43,one,,
zero,one,2,one,32,,zero,one,zero,,39,one,42,one
one,,5,four,22,one,,,zero,one,49,one,13,
zero,,6,five,,zero,,,zero,zero,49,one,46,zero
zero,,2,one,,one,,one,zero,zero,41,one,41,
zero,zero,4,three,,one,,,zero,one,29,one,10,zero
,zero,3,,18,,zero,zero,zero,,82,,,one
zero,,,zero,,one,zero,one,zero,,7,one,36,
one,zero,,zero,8,zero,zero,zero,zero,one,,,17,zero
one,one,2,,14,,zero,,zero,one,44,zero,4,zero
zero,,5,,50,zero,zero,,,zero,39,one,60,one
zero,zero,,three,36,zero,,,zero,one,44,zero,46,zero
zero,,,three,28,zero,zero,one,zero,zero,47,one,7,zero
zero,,6,four,32,,,,,,44,one,,
zero,zero,2,one,28,one,,one,zero,,39,one,38,
,,2,,40,,,,,,59,one,28,zero
zero,two,,zero,,zero,zero,,zero,two,,,,one
,one,3,two,,zero,zero,one,zero,,43,one,29,zero
,zero,,,35,one,zero,,zero,,,,44,zero
,zero,,two,23,zero,,,zero,one,44,one,,zero
,two,,,,zero,,zero,one,two,59,one,,one
,,3,,42,zero,zero,one,zero,zero,71,zero,,
zero,two,,,11,zero,zero,zero,,two,,one,,zero
one,zero,2,,11,zero,,one,zero,,91,one,6,zero
zero,,2,one,37,,zero,one,zero,zero,49,zero,,
zero,zero,,,11,zero,zero,zero,zero,two,,one,,zero
zero,one,4,zero,8,zero,zero,,zero,zero,53,one,6,zero
,zero,6,zero,6,zero,zero,zero,zero,,,,,zero
zero,,,one,43,,,one,,zero,53,,51,zero
,zero,10,zero,7,zero,zero,zero,zero,zero,,,17,zero
,zero,1,zero,25,zero,zero,one,,two,47,one,2,zero
zero,one,4,three,,zero,zero,,,two,39,one,42,one
one,,6,five,30,,zero,,zero,,59,one,36,
one,one,2,one,14,zero,,one,,one,39,one,,one
one,zero,3,two,,one,,one,,,,one,11,zero
zero,zero,5,,7,,,,zero,,45,,,zero
,zero,4,zero,,one,zero,zero,zero,,,one,,one
,zero,1,zero,19,zero,zero,,zero,one,,,,zero
,zero,3,,,one,zero,zero,zero,,,,18,
zero,zero,5,,29,one,,one,,two,41,one,35,
zero,zero,3,,21,one,,one,zero,,24,one,31,zero
,two,0,zero,,zero,zero,zero,zero,,39,one,48,
zero,zero,6,,28,,,,zero,zero,39,one,4,
zero,two,3,two,18,one,zero,one,,,,,15,zero
,one,,zero,,zero,one,,,one,,,,zero
,zero,4,zero,28,zero,zero,zero,,zero,39,zero,,zero
zero,one,3,two,43,,zero,one,,zero,43,one,30,zero
zero,zero,6,three,33,one,zero,one,zero,,,one,22,zero
one,one,4,,24,one,zero,one,zero,two,47,one,23,
,one,2,,15,zero,zero,,,,47,one,17,zero
,,5,,,,,one,zero,one,43,one,5,one
,zero,,zero,16,one,one,zero,,one,39,,,zero
,zero,4,two,,zero,zero,one,zero,zero,59,one,26,zero
zero,zero,6,zero,,zero,zero,zero,zero,,83,one,,zero
,zero,,zero,9,,zero,,zero,zero,47,,1,zero
one,one,2,zero,16,,zero,,zero,three,59,,,one
one,,7,five,32,zero,zero,one,zero,zero,39,one,4,
zero,zero,,zero,,zero,,zero,zero,,83,,17,zero
,zero,5,,33,one,,,,,59,one,30,
zero,one,,,,,,,zero,two,43,one,44,
zero,one,,,,zero,zero,one,zero,zero,,one,41,one
zero,one,,zero,,zero,zero,one,zero,,19,,39,zero
zero,,6,five,27,,zero,,zero,zero,79,one,37,
zero,one,,three,,zero,zero,one,zero,,,,37,zero
one,,9,,,one,,one,zero,,,one,,zero
zero,zero,7,six,,zero,zero,one,zero,zero,34,one,40,
zero,,6,five,21,zero,zero,one,zero,,83,one,,
zero,two,5,four,44,,,one,,zero,29,one,54,
zero,zero,5,four,23,,,,zero,zero,24,one,33,
zero,one,5,,11,,,,zero,,,one,10,zero
one,one,5,zero,8,zero,zero,zero,,one,47,one,14,zero
,,3,,28,zero,zero,,zero,two,31,one,24,
zero,one,2,,32,zero,zero,,,two,29,one,0,
zero,zero,,,,,zero,one,,,47,one,60,zero
zero,zero,2,one,21,,zero,one,zero,zero,59,one,12,zero
one,,3,two,,one,,one,,zero,43,one,38,zero
zero,two,3,two,34,zero,zero,,,three,49,one,34,one
zero,,,,,one,zero,one,zero,,,,,zero
zero,zero,6,zero,24,zero,zero,zero,,one,47,,19,
zero,zero,6,four,30,zero,,one,,zero,47,one,15,
zero,one,2,one,48,one,one,,zero,,11,,58,one
,zero,,,52,zero,one,zero,,one,,one,1,zero
zero,zero,3,two,,one,zero,one,zero,,48,,41,zero
zero,zero,2,one,19,zero,zero,one,,zero,43,one,10,zero
zero,zero,,three,30,zero,zero,one,,zero,,one,,zero
one,zero,3,two,18,,zero,one,zero,zero,48,one,28,zero
zero,zero,2,,,one,zero,,zero,zero,,,25,zero
,zero,4,three,31,zero,zero,one,zero,zero,65,one,,zero
,,3,,38,zero,zero,,,zero,,one,48,zero
zero,,1,one,53,,one,,,,43,one,63,one
zero,,3,one,30,,zero,,,zero,35,one,15,
one,one,4,zero,4,zero,zero,zero,zero,one,35,one,14,
,three,,two,50,,zero,one,zero,three,39,one,,
zero,two,3,,45,one,zero,,zero,three,19,one,35,one
,one,,,,,zero,one,,,29,one,38,zero
one,zero,5,four,29,zero,,one,zero,zero,49,one,27,zero
zero,zero,6,three,37,,zero,,zero,,,one,21,
zero,,2,,38,one,,one,zero,zero,39,one,10,zero
one,,4,,37,zero,zero,one,zero,,39,one,4,one
one,zero,5,,,zero,,,zero,zero,,,6,zero
zero,,1,zero,,one,zero,one,,one,,one,19,zero
,one,3,zero,7,zero,zero,zero,,one,22,one,17,one
zero,,2,one,29,one,,,zero,,44,one,23,zero
one,one,4,,30,zero,zero,one,zero,zero,,one,16,zero
,one,1,zero,12,,,,,,,,3,zero
one,,2,one,17,one,zero,one,zero,one,35,one,,
zero,,,,,zero,,one,zero,,,one,54,
,,,zero,12,,zero,zero,zero,,39,one,22,zero
zero,,2,,48,,,one,zero,zero,19,one,58,
one,one,,three,,zero,,one,,zero,,,20,one
zero,,5,,28,one,,one,,zero,,one,38,
zero,,5,four,,one,,,zero,,19,one,19,
zero,,5,three,41,zero,zero,one,zero,zero,,,43,zero
one,zero,,zero,7,zero,zero,,zero,one,44,one,5,zero
zero,,6,five,50,zero,,one,zero,zero,39,one,35,
zero,zero,,three,18,zero,zero,one,zero,zero,,one,28,one
one,zero,,zero,,one,zero,one,zero,,39,one,2,zero
zero,one,2,,34,zero,,zero,zero,zero,,one,,
one,,2,one,19,zero,zero,,zero,two,39,one,17,one
zero,zero,3,two,,one,,,zero,,69,,33,zero
zero,zero,3,two,,,zero,one,zero,,39,,12,zero
,zero,1,zero,,zero,zero,one,,zero,,one,,zero
,,2,,24,zero,zero,one,,zero,39,one,,zero
zero,zero,,,,zero,,,zero,zero,39,one,,zero
zero,zero,2,one,39,zero,zero,one,zero,zero,,zero,13,
one,zero,,zero,3,one,zero,zero,,,,one,13,zero
,,4,two,18,zero,zero,one,zero,zero,44,one,,zero
zero,zero,3,two,25,zero,zero,one,,three,59,one,15,
one,zero,2,zero,,,,one,zero,,,one,50,
zero,,2,one,34,one,,one,zero,,39,,44,zero
one,zero,2,one,63,,zero,one,zero,zero,19,one,73,
,zero,3,zero,0,one,zero,,,zero,,,10,zero
zero,,2,one,,zero,,one,zero,zero,98,one,20,zero
zero,one,,zero,25,zero,zero,one,zero,two,,one,20,one
zero,zero,5,two,,zero,zero,,zero,zero,59,one,,one
zero,,5,,25,one,,zero,zero,,49,one,14,
zero,one,2,one,,one,,,zero,,,one,5,
,one,4,three,37,,zero,one,zero,zero,47,one,22,one
one,zero,,,,zero,,one,zero,zero,55,one,10,one
zero,,4,two,,one,,,zero,zero,29,one,,
zero,zero,2,one,14,zero,zero,,,one,35,one,24,
zero,,5,,36,,,one,zero,,24,one,28,
,one,3,two,,,zero,one,zero,one,39,one,19,zero
zero,,,two,,zero,zero,one,zero,one,35,,38,
,zero,0,zero,12,one,zero,zero,,zero,39,,,zero
one,zero,4,,34,,,one,zero,,43,one,43,zero
one,zero,1,,,zero,,one,,,,one,18,zero
zero,one,,zero,13,one,zero,,,,9,,14,zero
zero,,3,two,,zero,zero,one,zero,three,,,16,zero
zero,,4,,,zero,zero,one,zero,,39,one,20,
zero,zero,,,33,one,,one,zero,zero,,one,43,zero
zero,one,3,two,40,zero,zero,,zero,one,39,,30,one
zero,zero,4,,54,zero,zero,one,,zero,39,one,64,
zero,two,2,one,34,zero,zero,one,zero,one,47,one,38,one
,zero,13,,9,,,zero,zero,,39,,,zero
one,,4,three,26,zero,zero,one,zero,zero,39,one,36,
zero,,11,nine,54,zero,zero,one,zero,zero,19,one,46,zero
,zero,,,,one,zero,,zero,,29,one,17,one
,,,zero,10,zero,zero,,zero,one,49,one,,zero
zero,,4,three,35,zero,zero,one,zero,three,39,,,one
zero,,5,five,31,,,zero,zero,zero,59,one,13,
zero,,2,,41,zero,zero,one,,two,59,one,51,one
zero,,,zero,51,zero,zero,one,zero,three,39,one,61,one
zero,zero,3,two,,,zero,one,zero,zero,43,one,28,zero
zero,,4,three,38,one,,,,three,35,one,48,one
zero,zero,4,,,one,zero,one,,,39,one,29,zero
,zero,4,three,25,one,,one,zero,,71,one,35,zero
one,zero,,two,,zero,zero,one,zero,zero,43,one,21,zero
,one,4,two,27,,,one,zero,one,,one,,one
one,,0,zero,31,zero,one,zero,zero,,,,,one
,one,3,,,one,zero,,,,,one,5,zero
,,4,three,,zero,zero,,,zero,,one,,one
,,1,zero,17,zero,zero,zero,,zero,,one,,one
,zero,,zero,,zero,zero,one,,two,,one,,zero
one,zero,6,zero,8,,zero,zero,zero,,59,one,1,zero
,zero,4,three,37,,,,zero,zero,29,one,,zero
,zero,,zero,11,zero,zero,one,zero,one,47,one,21,
zero,,1,one,25,one,zero,zero,,,29,one,35,
zero,zero,,two,,zero,zero,one,,zero,59,,8,zero
one,zero,3,,8,zero,zero,,zero,zero,,one,,zero
zero,zero,4,one,9,zero,zero,one,zero,one,39,one,16,zero
zero,one,2,one,31,one,,one,zero,three,39,one,10,
zero,,2,one,27,one,zero,,zero,zero,44,,37,zero
one,,4,,18,one,,,,zero,47,one,4,zero
zero,one,2,,42,one,,zero,zero,,43,one,7,
zero,zero,,zero,,,zero,zero,,one,,,27,zero
zero,one,7,,40,,,one,,zero,,one,,one
one,,2,one,16,zero,zero,,zero,zero,41,one,24,
zero,one,2,one,35,one,,zero,zero,,49,one,,
one,zero,5,two,,zero,zero,,,two,59,one,,zero
one,zero,2,one,11,zero,,one,zero,zero,83,,21,zero
zero,zero,2,one,8,one,zero,one,zero,one,59,one,18,
zero,one,5,four,39,,,,zero,zero,44,zero,49,
,one,3,two,39,,zero,one,,one,,one,49,zero
zero,zero,,two,,zero,zero,,,,49,one,41,zero
zero,,,,36,,,,,,47,one,46,
,zero,5,two,51,,one,zero,zero,zero,59,one,,zero
zero,one,,zero,38,one,,one,,,31,,45,zero
zero,one,3,two,38,one,zero,one,zero,one,21,,48,
one,zero,4,three,21,,,one,zero,,39,one,31,zero
,zero,1,,13,,zero,,zero,zero,,,,
one,,3,one,,zero,zero,one,zero,,49,one,26,
,zero,,zero,10,zero,zero,zero,zero,one,69,,,zero
,one,,,,,,,zero,,39,one,44,one
one,,3,one,51,one,,,,one,71,one,7,
zero,zero,3,two,32,zero,zero,one,zero,zero,43,one,,one
,one,1,zero,33,zero,zero,zero,zero,two,43,,,one
one,zero,2,one,11,one,,one,zero,one,43,,15,
one,one,4,three,,,zero,one,zero,,43,,20,one
zero,zero,3,two,25,one,,one,zero,zero,64,,,zero
zero,zero,5,three,30,one,zero,,,,11,,40,zero
zero,,5,four,27,zero,,one,,zero,59,one,12,zero
zero,zero,1,one,35,,,,zero,zero,59,one,,
zero,zero,6,zero,8,one,zero,,,one,29,,,zero
zero,,2,,26,zero,zero,one,zero,zero,47,one,,zero
,one,,,21,,zero,zero,zero,,,one,0,one
,zero,3,two,,zero,,,zero,zero,,one,0,
zero,,7,six,30,zero,,one,,zero,,one,40,zero
zero,zero,4,,22,zero,zero,one,zero,one,97,one,,zero
,,,two,,zero,zero,one,zero,zero,,,30,zero
,one,,zero,,,,one,,zero,83,,4,zero
one,,2,one,10,zero,,one,one,two,,one,,zero
,two,5,four,50,one,,,zero,,64,one,56,
,two,4,three,41,one,,one,zero,,7,one,28,zero
one,zero,1,zero,9,,zero,,zero,one,39,,,zero
,one,1,zero,,,zero,,,two,39,one,,one
,three,2,zero,23,zero,,zero,,two,39,one,,one
,zero,5,zero,5,one,zero,zero,zero,zero,47,,0,zero
zero,zero,,three,32,zero,zero,,zero,zero,41,one,42,zero
zero,,2,one,54,zero,zero,one,zero,,9,one,45,
,two,,two,28,zero,zero,one,zero,three,,one,,one
zero,one,,two,,zero,zero,one,zero,three,,one,37,
,zero,,zero,29,,one,zero,zero,,29,,,zero
zero,zero,2,one,,zero,zero,one,zero,zero,47,one,,zero
one,one,3,two,,zero,,one,zero,zero,76,,,zero
zero,zero,2,zero,34,zero,zero,zero,zero,,47,one,,
zero,zero,2,one,52,zero,zero,,zero,zero,,one,40,
zero,two,,two,33,one,zero,one,zero,three,39,,43,one
zero,,3,,,,zero,one,zero,one,,one,,one
one,zero,,three,,zero,zero,one,zero,two,43,one,,one
zero,zero,2,one,56,zero,zero,one,,zero,39,one,32,
zero,zero,,,31,zero,zero,,zero,two,43,one,41,one
zero,zero,6,four,43,one,,one,,,44,one,12,
zero,zero,1,zero,41,one,,one,zero,one,39,one,51,zero
zero,zero,3,,43,,zero,one,,zero,44,one,,zero
zero,zero,4,three,,zero,zero,,zero,one,,one,6,
zero,one,7,two,19,,zero,one,,one,39,,29,zero
,zero,,two,,one,,one,zero,,47,one,26,zero
one,zero,0,,34,zero,one,zero,,zero,47,,44,
,zero,3,two,27,,,,,,,,9,zero
zero,zero,,two,,zero,zero,one,zero,,39,,,zero
one,,4,,,zero,zero,one,zero,zero,53,one,10,zero
one,zero,,,,,zero,,zero,,47,one,8,zero
,zero,1,,23,zero,zero,one,zero,,,,20,one
zero,one,3,one,54,zero,,one,zero,zero,41,one,10,
,zero,2,zero,3,one,zero,,zero,zero,,,8,zero
one,one,3,two,31,zero,zero,,zero,three,39,one,15,one
one,zero,1,,34,,one,,zero,one,43,one,2,
zero,zero,4,three,34,zero,,,zero,two,79,one,44,one
zero,,6,one,,,zero,,,,39,one,30,zero
zero,zero,1,,,zero,,one,zero,two,,,,one
zero,,,two,,,zero,zero,,one,,one,,zero
zero,,2,,,zero,,one,zero,,39,one,,zero
zero,zero,7,four,,,zero,one,zero,zero,49,one,19,zero
,,4,three,29,one,zero,one,,two,,one,8,
zero,,5,,28,,,one,,zero,23,one,10,
zero,one,3,,25,zero,,one,,zero,,one,1,one
zero,one,1,zero,24,zero,zero,,zero,zero,,,20,
one,zero,,two,51,zero,zero,one,,zero,39,,,zero
one,one,,,26,zero,zero,one,,two,43,one,36,one
zero,one,4,,33,zero,zero,,,zero,59,,43,one
zero,one,2,two,41,,one,zero,,,29,,42,one
zero,,2,,15,zero,zero,one,zero,two,49,one,25,
one,,2,one,,zero,,one,zero,two,98,one,0,
one,,1,,23,,,one,zero,three,36,,8,one
zero,,4,three,42,zero,zero,one,,zero,,one,25,zero
zero,,2,one,20,one,,one,zero,,43,one,30,zero
one,zero,0,zero,12,one,zero,zero,zero,,,one,,one
one,zero,2,one,20,one,,one,zero,zero,39,one,30,
zero,zero,1,one,42,one,one,,zero,zero,59,one,52,
one,zero,2,one,16,one,,,zero,,23,one,20,
one,,2,,13,zero,zero,one,zero,one,48,one,23,
zero,zero,,two,39,zero,zero,one,zero,one,,,4,zero
zero,zero,,,41,zero,,one,zero,zero,47,one,,zero
zero,,5,,29,zero,zero,one,,two,43,one,39,one
zero,one,2,one,45,one,zero,one,zero,zero,29,one,25,one
zero,,5,four,,,,one,zero,,39,one,22,
,,1,zero,25,,,one,zero,zero,,one,10,zero
,zero,,,,zero,zero,one,zero,two,,one,,zero
zero,zero,5,zero,9,,zero,,,zero,,one,19,zero
zero,zero,3,two,29,one,,one,,one,,,29,zero
zero,zero,2,,,one,,one,zero,zero,39,one,15,
zero,one,,zero,45,one,,one,zero,zero,49,one,55,zero
zero,,2,one,46,,,one,zero,one,39,,,one
zero,,4,three,,zero,zero,one,zero,zero,59,one,17,zero
,one,,,24,zero,zero,one,zero,zero,,one,34,zero
,,3,two,21,zero,,,,one,49,one,,zero
,zero,,,8,,zero,zero,zero,two,,,7,
zero,zero,4,three,31,,zero,one,zero,zero,5,,17,zero
zero,,2,,,zero,zero,,zero,zero,59,one,15,
zero,,4,three,,zero,zero,one,,zero,39,one,36,zero
,one,3,,26,one,zero,zero,zero,,39,one,,one
