a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14
one,zero,2,zero,49,zero,zero,one,zero,one,,zero,,one
zero,one,6,four,39,zero,zero,one,zero,zero,39,one,35,zero
zero,zero,4,three,25,one,zero,one,zero,zero,44,,35,
one,one,5,one,9,zero,zero,one,zero,one,51,one,19,zero
one,zero,1,,10,zero,,zero,zero,zero,47,one,12,zero
zero,zero,10,zero,27,one,zero,zero,zero,one,35,one,28,zero
,zero,4,,34,zero,zero,one,zero,,43,zero,40,one
zero,zero,2,one,16,one,zero,one,zero,one,19,,19,zero
zero,zero,6,five,42,zero,zero,one,zero,zero,,one,52,zero
one,one,4,three,,one,zero,one,zero,zero,69,one,45,one
one,one,3,two,33,zero,zero,one,zero,one,49,one,36,one
zero,,2,one,,zero,zero,one,zero,zero,39,one,62,zero
zero,zero,3,two,16,zero,zero,one,zero,zero,,one,,one
zero,zero,2,zero,15,zero,zero,zero,zero,one,39,one,25,zero
zero,two,,zero,28,one,zero,one,zero,two,39,one,23,one
one,zero,4,three,53,one,zero,,zero,zero,59,one,63,zero
one,,,zero,1,zero,zero,zero,zero,zero,27,one,11,zero
zero,,,two,,one,,zero,zero,zero,43,one,37,zero
zero,zero,4,one,10,zero,,one,zero,one,39,one,0,zero
zero,zero,12,zero,10,,zero,zero,zero,zero,14,one,13,zero
zero,one,0,zero,45,zero,one,zero,one,three,,one,53,one
zero,zero,5,zero,13,zero,zero,zero,zero,one,,one,23,zero
zero,zero,,one,31,one,zero,,zero,two,39,one,27,zero
zero,zero,4,three,20,one,zero,one,zero,one,39,one,30,zero
zero,,1,zero,38,,zero,one,zero,zero,,one,48,
one,zero,,two,24,,zero,one,zero,two,39,one,8,zero
zero,zero,2,one,35,,one,zero,zero,one,37,one,20,one
zero,one,2,one,23,zero,zero,,zero,two,34,one,33,zero
zero,zero,2,zero,9,one,zero,zero,zero,,,one,3,zero
zero,two,,zero,15,zero,zero,,zero,three,19,one,25,zero
one,one,5,four,29,zero,zero,one,zero,zero,39,one,39,zero
one,zero,0,zero,14,zero,zero,zero,,zero,43,one,1,
,zero,6,five,,zero,zero,one,zero,zero,49,one,26,zero
zero,one,3,two,36,zero,zero,one,zero,one,,one,44,one
one,zero,3,two,26,one,one,zero,zero,,,one,16,
zero,,3,zero,9,one,zero,zero,zero,two,45,one,7,zero
zero,,4,zero,7,zero,zero,zero,zero,one,39,one,16,zero
zero,zero,1,zero,6,one,zero,,zero,zero,29,one,16,zero
one,zero,6,two,41,one,zero,one,zero,zero,23,one,51,zero
one,zero,3,zero,12,one,zero,zero,zero,two,47,one,8,zero
one,zero,2,zero,17,one,zero,zero,zero,zero,43,one,18,zero
one,zero,1,zero,23,zero,zero,zero,zero,two,39,one,,one
zero,one,1,zero,21,one,zero,one,zero,one,44,one,20,
zero,zero,3,one,35,one,zero,one,zero,zero,39,one,3,zero
zero,,3,,28,zero,zero,one,zero,zero,44,one,18,zero
zero,one,5,zero,15,zero,zero,zero,zero,one,,one,18,zero
zero,,2,zero,17,zero,zero,zero,zero,one,47,one,22,
zero,zero,4,three,27,zero,zero,one,,,,one,20,zero
zero,zero,4,three,24,zero,,,zero,zero,59,one,9,one
,zero,0,zero,35,zero,zero,zero,,one,39,,15,
one,zero,2,one,31,zero,zero,one,zero,one,49,one,0,zero
one,zero,1,,13,zero,zero,one,zero,zero,33,one,3,
zero,zero,7,,,zero,zero,zero,zero,zero,43,one,5,zero
zero,zero,1,zero,16,one,zero,zero,zero,two,47,one,19,zero
zero,three,4,zero,,one,zero,zero,zero,one,29,one,22,one
zero,one,4,three,24,zero,zero,one,zero,zero,64,one,31,zero
one,zero,9,two,15,one,zero,,zero,zero,43,one,3,zero
zero,zero,,one,27,one,zero,one,zero,zero,69,,26,zero
zero,zero,1,zero,68,zero,zero,one,zero,zero,55,one,29,zero
zero,zero,1,one,40,one,zero,zero,zero,zero,39,one,50,zero
one,zero,1,zero,14,one,zero,one,,zero,43,one,6,zero
one,zero,5,four,16,one,zero,one,zero,,17,one,26,zero
zero,two,5,,16,zero,zero,zero,zero,one,54,one,,zero
zero,one,4,,32,,zero,,zero,three,39,zero,12,one
zero,one,0,zero,47,one,one,zero,zero,one,41,one,50,one
zero,zero,3,two,28,zero,zero,one,zero,two,59,one,15,one
one,zero,2,one,14,zero,zero,one,zero,zero,48,one,17,zero
zero,zero,4,two,24,zero,zero,one,zero,zero,39,one,34,zero
one,zero,3,two,30,one,zero,one,zero,one,39,one,40,zero
zero,zero,3,two,26,one,,one,zero,,39,one,17,zero
zero,one,4,,3,zero,zero,zero,zero,one,19,one,13,zero
zero,,,two,17,zero,zero,one,zero,zero,89,one,3,zero
zero,zero,,zero,12,zero,zero,zero,zero,zero,39,one,22,zero
,one,2,one,49,zero,zero,one,zero,zero,39,one,18,one
one,two,0,zero,22,zero,zero,zero,zero,,,one,32,one
zero,,5,,39,zero,,one,zero,zero,59,one,49,zero
zero,two,,zero,13,zero,zero,zero,zero,two,39,one,11,zero
,one,3,three,38,zero,one,zero,zero,zero,51,one,30,one
zero,zero,3,one,39,zero,zero,one,zero,one,47,one,,
zero,zero,3,two,42,zero,zero,one,zero,,47,one,52,zero
one,zero,3,two,32,zero,,one,zero,one,39,one,29,
one,zero,3,two,26,,zero,one,zero,zero,43,one,36,zero
zero,one,5,,9,,zero,zero,zero,,,one,19,zero
zero,zero,2,,39,zero,zero,one,zero,one,39,one,40,zero
one,zero,3,two,24,zero,,one,zero,zero,71,one,17,zero
zero,one,1,zero,28,one,zero,one,zero,zero,47,one,,zero
zero,zero,,zero,46,one,zero,one,zero,zero,47,one,56,
one,one,0,,10,zero,zero,zero,zero,two,39,one,,zero
,zero,5,two,52,zero,zero,one,zero,zero,43,one,60,zero
zero,zero,2,,,one,zero,one,zero,three,5,,43,one
,zero,4,two,24,zero,zero,one,zero,zero,44,one,8,zero
zero,zero,4,three,26,one,zero,,zero,zero,29,one,36,
zero,zero,3,zero,7,zero,zero,zero,,one,59,one,9,zero
zero,zero,1,zero,14,zero,zero,one,zero,two,59,one,24,zero
zero,one,4,zero,12,zero,zero,zero,zero,two,43,one,22,
zero,zero,5,four,78,,zero,one,zero,zero,35,one,21,one
zero,three,2,one,44,zero,zero,one,zero,three,49,one,50,one
,zero,5,two,37,,,,zero,zero,35,one,47,
zero,two,,three,39,zero,,one,zero,zero,47,one,40,one
zero,two,1,zero,39,one,zero,one,one,three,29,one,20,one
zero,one,2,,23,zero,zero,one,zero,three,39,one,33,one
zero,one,4,three,29,zero,zero,one,zero,two,39,one,,one
zero,zero,1,one,38,one,zero,zero,zero,zero,,one,31,zero
zero,zero,,three,21,,zero,one,zero,zero,43,one,,zero
zero,zero,1,zero,24,zero,zero,one,zero,zero,29,,24,zero
zero,one,3,two,35,one,,one,zero,zero,39,one,27,
zero,zero,3,one,14,,zero,zero,zero,one,43,one,24,zero
zero,one,4,three,38,zero,zero,one,zero,two,29,one,6,one
zero,one,3,one,16,one,zero,,zero,three,23,one,1,one
zero,two,4,three,37,one,zero,one,zero,one,47,one,40,zero
one,one,4,three,30,one,zero,one,zero,one,69,one,7,zero
zero,four,4,two,55,one,zero,one,zero,two,51,one,,
one,zero,,one,9,zero,zero,one,zero,one,,,2,zero
,zero,3,zero,13,zero,zero,zero,zero,one,43,one,23,zero
zero,one,3,zero,8,one,zero,zero,zero,zero,41,one,18,zero
zero,zero,3,two,48,zero,zero,one,zero,zero,59,one,40,
,zero,4,three,31,one,zero,one,zero,,55,one,41,zero
zero,zero,2,zero,39,one,zero,one,zero,zero,41,one,49,zero
one,zero,1,zero,,zero,zero,,zero,zero,47,one,2,
one,one,4,three,35,zero,zero,one,zero,zero,47,,6,zero
one,zero,3,two,18,one,zero,one,zero,one,39,one,23,zero
zero,two,1,zero,34,one,zero,one,zero,two,39,one,44,one
,one,2,one,59,zero,zero,one,zero,one,,one,69,one
zero,two,3,zero,8,one,,zero,zero,one,,one,17,zero
zero,zero,2,one,28,,zero,one,zero,zero,47,one,17,zero
zero,,2,zero,34,one,,,zero,two,,one,,zero
zero,zero,3,two,22,zero,zero,one,zero,zero,,one,12,
,one,4,three,38,zero,,,zero,one,55,one,48,one
zero,one,3,two,43,zero,zero,one,zero,one,,one,53,one
zero,,3,three,33,one,one,zero,zero,zero,47,one,22,zero
zero,zero,2,zero,20,zero,zero,zero,zero,zero,45,one,28,zero
zero,one,2,one,20,zero,zero,one,zero,one,39,,30,one
zero,zero,3,two,,one,zero,one,zero,one,34,one,57,zero
zero,two,2,one,,one,one,zero,zero,two,39,one,27,one
zero,one,0,zero,50,zero,one,zero,,zero,65,one,60,zero
one,zero,,seven,15,one,zero,one,zero,zero,49,one,25,zero
zero,two,3,two,25,,zero,one,zero,three,47,one,35,one
zero,zero,6,,32,zero,zero,one,zero,zero,79,,30,zero
zero,zero,1,,22,zero,zero,one,zero,zero,26,one,32,zero
zero,one,0,zero,15,one,zero,zero,,two,43,one,25,
zero,zero,1,zero,38,zero,zero,one,zero,two,39,one,46,zero
,zero,3,zero,8,one,zero,zero,zero,one,29,one,18,zero
,zero,4,three,23,zero,zero,one,zero,zero,43,one,33,zero
zero,zero,4,three,25,zero,zero,one,zero,zero,39,one,10,
zero,one,3,zero,10,zero,zero,zero,zero,two,,one,14,zero
zero,zero,3,two,22,zero,zero,one,zero,one,63,one,5,zero
zero,zero,,four,50,zero,zero,one,zero,zero,55,one,60,one
,zero,2,,11,zero,,zero,zero,,29,,21,zero
zero,zero,8,zero,13,one,zero,one,,two,,one,15,zero
zero,zero,2,one,12,zero,zero,one,zero,one,47,one,20,zero
zero,zero,3,two,29,zero,zero,one,zero,zero,55,one,16,zero
zero,one,1,zero,42,,zero,one,,zero,19,one,45,zero
zero,zero,3,two,27,zero,zero,one,zero,zero,97,one,19,
one,zero,4,zero,16,zero,zero,zero,zero,zero,47,one,3,zero
zero,,9,seven,27,one,zero,one,zero,zero,19,one,11,zero
zero,zero,2,zero,12,one,zero,zero,zero,two,39,one,,zero
zero,zero,2,one,15,zero,zero,one,zero,one,71,one,12,zero
zero,zero,3,two,50,,zero,one,zero,one,44,one,40,one
one,zero,5,zero,13,zero,zero,one,zero,two,,one,,zero
one,zero,6,,42,one,one,zero,zero,zero,55,,0,
zero,one,2,one,21,zero,zero,one,zero,one,47,one,31,zero
zero,zero,3,two,31,zero,zero,one,zero,one,47,one,41,zero
one,zero,6,four,33,zero,zero,one,zero,zero,49,zero,18,zero
zero,zero,10,,,,zero,one,zero,,31,one,27,
zero,one,4,two,31,one,zero,one,zero,one,43,one,41,
zero,one,4,three,35,one,,one,zero,zero,101,one,45,zero
,zero,8,seven,37,zero,zero,one,zero,zero,49,one,47,zero
one,one,4,three,,one,zero,one,zero,two,39,one,41,zero
zero,one,3,two,44,zero,zero,one,zero,two,23,one,18,one
zero,one,,zero,22,one,zero,zero,zero,zero,69,one,32,zero
zero,zero,11,two,24,zero,zero,one,zero,one,43,one,32,zero
zero,one,2,zero,23,zero,zero,one,zero,two,39,one,33,one
one,zero,3,,55,zero,zero,one,zero,,71,one,,
zero,zero,2,one,51,one,zero,one,zero,zero,39,one,61,one
one,zero,4,one,16,zero,zero,one,zero,zero,,one,6,
zero,zero,,two,,zero,zero,one,zero,,26,one,53,zero
one,zero,3,one,9,one,zero,one,zero,one,39,one,3,
zero,zero,5,two,20,one,zero,zero,zero,two,39,one,19,zero
,zero,2,,27,one,zero,zero,zero,zero,23,one,37,zero
zero,two,6,five,26,one,,one,zero,zero,47,one,3,zero
zero,zero,3,two,39,zero,zero,one,,zero,,,30,zero
zero,one,4,three,32,zero,zero,one,zero,two,47,one,40,
zero,zero,4,three,32,zero,zero,one,,zero,79,zero,30,zero
one,one,1,one,34,zero,one,zero,zero,zero,39,one,11,one
zero,one,7,,28,zero,zero,one,zero,two,39,one,19,zero
,zero,4,four,34,one,zero,zero,zero,one,7,one,44,zero
one,zero,,two,17,one,zero,one,,zero,23,one,3,zero
one,one,0,zero,44,one,one,zero,zero,two,11,one,50,one
zero,zero,3,one,30,one,zero,one,zero,zero,4,one,40,zero
,zero,2,one,26,zero,zero,one,zero,zero,47,,0,zero
zero,,12,,36,one,one,zero,,zero,42,one,46,
zero,two,2,one,39,one,zero,one,zero,three,39,one,3,one
zero,zero,2,one,37,zero,zero,one,zero,two,39,one,47,one
zero,zero,8,seven,45,zero,zero,,zero,zero,47,one,14,
zero,two,4,one,44,one,zero,one,zero,,39,one,54,one
one,zero,0,zero,27,zero,one,zero,zero,one,,one,37,one
zero,one,3,,42,,zero,one,zero,two,59,one,52,one
zero,zero,6,one,12,one,zero,zero,zero,zero,47,one,22,zero
zero,zero,4,,34,one,zero,one,zero,two,19,one,44,zero
zero,zero,4,zero,14,one,zero,zero,zero,two,39,one,21,
,zero,8,four,30,one,zero,one,zero,two,29,one,27,one
zero,,,zero,59,one,zero,one,zero,zero,77,one,35,zero
zero,,8,zero,9,zero,zero,,zero,zero,64,one,19,zero
one,,4,four,22,one,one,zero,zero,one,39,one,4,one
zero,zero,1,zero,,zero,zero,,zero,,35,one,18,zero
one,one,5,three,39,,zero,one,zero,zero,39,one,23,one
zero,one,4,three,16,,zero,,zero,one,59,one,26,zero
one,zero,5,zero,8,one,zero,zero,zero,zero,49,one,,zero
one,,1,zero,18,one,zero,one,zero,two,49,one,28,one
,,4,three,28,one,zero,one,zero,,57,one,38,zero
zero,,5,three,30,zero,zero,one,zero,zero,43,one,20,zero
zero,one,4,two,36,one,zero,one,zero,one,39,one,30,zero
one,zero,4,three,26,zero,zero,,zero,zero,90,one,8,zero
zero,zero,,four,24,one,zero,one,zero,,39,one,21,zero
one,zero,1,zero,18,one,zero,zero,zero,three,29,one,3,one
zero,one,5,four,35,zero,,,zero,zero,59,one,5,one
one,zero,4,zero,14,zero,zero,zero,zero,one,35,one,10,one
zero,zero,8,seven,36,one,zero,one,zero,,31,one,46,zero
zero,zero,2,one,39,zero,zero,one,zero,zero,,zero,,
one,one,3,two,19,zero,zero,,zero,two,51,one,29,zero
one,zero,3,,28,zero,zero,one,zero,zero,,one,38,zero
,zero,4,three,42,zero,zero,one,,zero,49,one,34,
zero,two,5,four,30,one,zero,,zero,zero,,one,20,
zero,zero,1,one,33,zero,,zero,zero,zero,44,one,18,zero
zero,zero,,zero,32,zero,zero,zero,zero,zero,71,one,37,zero
zero,two,4,three,45,zero,,one,zero,zero,39,one,,
zero,zero,4,three,24,one,zero,one,zero,one,39,one,34,zero
zero,zero,2,one,28,zero,zero,one,zero,,47,one,16,zero
,zero,,zero,7,one,zero,one,zero,zero,89,one,17,zero
zero,,1,zero,28,zero,zero,one,zero,zero,,one,,one
,zero,2,one,13,zero,zero,one,zero,one,43,one,20,zero
,zero,5,four,34,zero,zero,one,zero,zero,43,,25,
zero,,3,two,25,zero,zero,one,zero,one,,,35,zero
one,one,2,one,19,zero,zero,one,zero,two,39,one,0,one
zero,one,3,two,17,,zero,one,zero,one,29,one,,zero
zero,one,3,zero,32,one,zero,zero,zero,,,one,,zero
zero,one,2,one,22,zero,zero,one,zero,one,51,one,32,one
zero,zero,,zero,22,zero,,,zero,,39,one,22,zero
one,one,3,two,21,zero,zero,one,zero,one,64,one,31,one
zero,zero,0,zero,65,one,one,zero,zero,zero,59,,,zero
zero,zero,4,three,34,one,zero,,zero,zero,39,one,44,zero
one,zero,3,zero,,one,zero,zero,zero,zero,71,one,21,zero
zero,two,3,two,32,zero,zero,one,,one,49,one,42,
one,,2,,15,one,zero,one,zero,two,29,one,17,zero
zero,zero,3,two,15,one,zero,one,zero,zero,47,one,25,zero
,zero,4,three,30,zero,zero,one,zero,zero,59,one,25,
one,one,3,two,18,one,zero,one,zero,two,47,one,22,zero
zero,zero,1,zero,,one,one,zero,zero,one,35,one,55,one
zero,zero,3,zero,4,,zero,zero,zero,one,19,one,14,zero
zero,zero,0,zero,54,zero,one,zero,zero,zero,41,one,18,zero
zero,,1,zero,21,zero,zero,,,two,47,one,31,zero
one,one,1,zero,16,zero,zero,one,zero,two,39,one,26,one
zero,zero,4,zero,7,,zero,zero,zero,one,44,one,,zero
one,one,1,zero,28,,one,zero,zero,zero,59,,25,one
zero,one,3,two,32,one,zero,one,zero,two,39,one,42,one
zero,zero,0,zero,15,one,zero,zero,zero,three,34,one,,zero
one,zero,6,five,23,one,zero,one,zero,one,41,one,4,zero
zero,zero,5,four,24,zero,zero,one,zero,zero,44,one,34,zero
,one,,one,16,one,zero,one,zero,,43,one,26,one
zero,zero,1,zero,66,zero,zero,one,zero,zero,24,one,26,
one,,1,zero,,one,zero,one,zero,,47,one,16,
one,zero,1,zero,,one,zero,one,zero,one,,,11,zero
zero,zero,0,zero,42,zero,zero,zero,zero,zero,34,one,30,zero
zero,one,3,,15,zero,zero,one,zero,one,39,one,,one
zero,zero,2,one,35,zero,zero,one,,zero,47,one,20,zero
one,zero,3,,25,one,,zero,zero,two,43,one,35,
zero,two,4,three,,zero,zero,one,zero,one,,one,15,zero
zero,zero,4,two,,zero,one,zero,zero,zero,59,,12,
one,zero,2,one,23,zero,zero,one,zero,one,59,one,26,one
one,zero,1,zero,22,one,zero,one,zero,one,39,,3,zero
zero,,,zero,50,zero,zero,one,,zero,44,one,40,zero
zero,one,3,two,32,one,zero,one,zero,two,39,,42,one
zero,five,3,two,46,zero,zero,one,zero,three,39,one,11,one
zero,one,3,two,22,one,zero,,zero,two,29,one,3,one
zero,zero,5,four,32,zero,zero,one,zero,zero,39,one,19,zero
zero,one,0,zero,43,one,zero,zero,zero,zero,39,one,30,zero
zero,zero,2,one,33,zero,zero,one,zero,one,,one,43,zero
one,zero,0,zero,11,one,,zero,zero,two,43,one,6,zero
zero,zero,1,zero,44,,zero,zero,,,29,one,10,one
zero,one,8,one,15,one,zero,zero,zero,two,44,one,25,zero
zero,zero,3,two,30,zero,zero,one,zero,one,47,one,13,zero
,zero,4,three,33,zero,zero,one,zero,zero,47,one,40,
zero,one,2,one,12,one,zero,one,zero,one,39,one,22,zero
zero,one,4,,27,one,zero,one,zero,zero,49,one,37,zero
one,zero,3,,18,one,zero,one,zero,zero,,one,28,zero
zero,two,4,two,28,zero,,one,zero,,39,one,38,one
zero,zero,,zero,18,zero,zero,one,,zero,47,one,11,zero
one,one,3,two,30,zero,zero,one,zero,,42,one,40,
zero,zero,11,one,,zero,zero,one,zero,zero,47,,25,zero
zero,zero,1,,20,zero,zero,,zero,one,43,one,26,one
zero,one,3,two,15,,zero,one,zero,two,29,,25,zero
one,zero,,zero,6,zero,zero,zero,zero,one,49,one,16,zero
zero,one,5,four,38,zero,zero,,zero,one,39,one,48,one
zero,two,3,two,35,zero,zero,one,zero,three,29,one,45,one
one,zero,1,zero,16,zero,zero,one,zero,one,44,one,26,zero
one,zero,2,one,,zero,zero,one,zero,zero,39,one,10,
zero,one,6,,18,zero,zero,one,zero,one,71,one,28,one
zero,one,2,zero,28,one,zero,one,zero,two,39,one,38,zero
one,,1,zero,12,zero,zero,one,zero,two,47,one,22,zero
one,zero,4,zero,8,zero,zero,zero,zero,one,59,one,3,zero
one,zero,,six,27,zero,zero,one,zero,zero,47,one,1,zero
one,,2,one,18,zero,zero,one,,zero,47,one,28,
zero,two,4,three,38,zero,zero,one,zero,two,,one,48,
zero,zero,1,zero,29,zero,zero,one,zero,one,49,one,36,
zero,one,4,three,,one,zero,one,zero,three,9,one,49,one
one,zero,1,zero,25,zero,zero,zero,zero,two,37,one,35,one
zero,zero,6,five,,zero,zero,one,zero,zero,71,one,38,zero
zero,zero,3,,30,one,zero,one,zero,zero,19,one,,zero
zero,zero,,one,16,zero,zero,one,zero,zero,49,one,26,one
one,,1,,38,one,zero,zero,zero,two,39,one,6,zero
zero,two,5,one,13,one,one,zero,zero,three,24,one,23,one
zero,zero,2,one,17,zero,zero,one,zero,zero,39,,27,one
zero,zero,2,one,39,zero,zero,one,zero,one,43,one,18,zero
zero,zero,12,nine,26,one,zero,one,zero,zero,14,one,36,zero
zero,zero,4,three,43,zero,zero,one,zero,three,43,one,22,one
,zero,1,zero,12,zero,zero,one,zero,three,47,one,,one
zero,two,3,zero,14,zero,zero,one,zero,,39,,24,zero
zero,one,4,two,43,one,zero,one,zero,zero,71,one,5,zero
zero,,3,zero,7,zero,zero,,zero,one,49,one,17,zero
one,zero,3,two,24,zero,zero,one,zero,zero,39,one,10,one
zero,two,3,two,28,zero,zero,one,zero,two,47,one,38,one
zero,zero,3,two,23,zero,zero,one,zero,zero,39,one,33,zero
zero,,3,zero,11,one,zero,zero,zero,one,,one,15,zero
,one,3,,40,zero,zero,one,zero,three,49,one,26,one
zero,two,1,zero,25,zero,zero,one,zero,two,47,one,,one
zero,zero,,zero,4,,zero,zero,zero,one,39,one,6,zero
,,,zero,16,zero,,zero,zero,two,39,one,26,one
zero,zero,2,zero,10,,zero,zero,zero,one,,,16,zero
zero,zero,1,zero,28,zero,zero,one,zero,,41,one,38,zero
zero,,12,seven,50,one,zero,one,zero,,17,one,20,zero
zero,zero,5,zero,12,one,zero,zero,zero,,39,one,20,zero
one,zero,,zero,35,zero,,one,zero,zero,47,one,0,zero
one,zero,1,zero,,zero,zero,one,zero,one,59,one,,zero
zero,two,,zero,18,zero,zero,zero,zero,,43,one,,zero
one,zero,2,zero,10,zero,zero,one,zero,zero,14,,,zero
,zero,1,zero,50,zero,zero,one,zero,zero,9,zero,60,
zero,one,0,zero,13,one,zero,zero,zero,zero,47,,17,zero
one,zero,4,two,18,zero,zero,one,zero,zero,55,one,28,
,three,3,two,47,one,zero,one,zero,,29,one,57,one
zero,,2,one,40,one,zero,one,zero,one,69,one,42,zero
,one,,two,33,zero,zero,one,zero,one,43,one,20,one
one,zero,,zero,15,zero,,zero,zero,one,48,one,25,zero
,zero,2,one,,zero,zero,one,zero,one,,one,4,
,one,2,one,43,one,zero,one,,zero,53,one,31,zero
zero,zero,6,,7,zero,zero,zero,zero,zero,69,one,17,one
one,zero,0,zero,21,one,zero,zero,,,39,,14,one
zero,zero,,two,19,one,one,zero,zero,two,39,one,5,zero
zero,one,4,two,21,zero,zero,one,zero,zero,51,one,7,one
zero,zero,4,two,45,zero,,one,zero,,,,21,zero
one,zero,5,four,55,one,zero,one,zero,,,,15,zero
,zero,2,zero,,zero,zero,zero,,zero,59,one,9,zero
,zero,1,zero,34,zero,zero,one,zero,zero,54,one,,zero
zero,one,4,zero,12,one,zero,zero,zero,one,71,one,14,zero
zero,zero,2,,42,one,zero,zero,zero,three,39,one,47,one
zero,zero,0,zero,12,zero,,zero,zero,one,41,one,1,zero
zero,,3,two,33,zero,,one,zero,,39,one,42,one
zero,zero,4,three,15,one,zero,one,,two,29,one,3,zero
one,one,2,one,39,one,zero,one,zero,zero,47,one,8,zero
one,zero,7,six,32,one,zero,one,zero,zero,39,one,25,zero
zero,zero,1,zero,28,zero,zero,one,zero,zero,49,one,38,zero
zero,,4,three,31,,zero,one,,two,83,one,41,zero
zero,zero,,two,19,zero,zero,one,zero,two,59,one,12,one
one,zero,1,zero,14,zero,zero,one,zero,one,76,one,10,zero
one,zero,4,,41,zero,zero,one,zero,one,,one,20,one
one,zero,2,one,,zero,zero,one,zero,,39,one,,zero
zero,zero,6,zero,14,zero,zero,,zero,one,39,one,14,zero
one,zero,3,two,28,zero,zero,one,zero,zero,47,one,16,zero
,zero,4,three,17,zero,zero,one,zero,zero,59,one,6,zero
one,zero,3,two,19,zero,zero,one,zero,zero,43,one,29,
zero,zero,5,zero,8,,zero,zero,zero,one,69,one,18,zero
zero,,1,zero,14,zero,zero,one,zero,zero,47,one,24,zero
zero,one,3,two,29,zero,zero,one,zero,one,47,one,35,zero
zero,one,,two,23,zero,zero,one,zero,two,71,one,19,one
one,zero,1,zero,22,one,zero,one,zero,two,43,,18,zero
one,one,2,one,17,one,zero,,zero,zero,41,,,zero
,one,4,three,,,zero,one,one,three,46,one,,one
zero,zero,,two,44,one,one,zero,zero,three,39,,22,one
zero,one,3,two,29,zero,zero,one,zero,one,,one,39,one
zero,zero,,three,23,one,zero,one,zero,,21,one,5,zero
zero,one,6,three,41,zero,zero,,zero,zero,41,one,32,zero
zero,one,,two,16,one,zero,one,zero,zero,49,one,20,zero
zero,zero,2,zero,16,zero,zero,zero,zero,two,49,one,4,zero
,two,4,,13,one,zero,zero,zero,two,34,one,23,zero
one,zero,2,one,23,one,zero,,zero,three,39,one,7,zero
zero,zero,3,two,21,zero,zero,one,zero,zero,35,one,15,zero
zero,one,4,three,26,one,zero,one,zero,three,,one,18,zero
zero,one,2,two,52,one,one,zero,zero,zero,29,one,50,zero
zero,zero,4,zero,11,one,zero,zero,zero,two,39,,21,
zero,zero,,zero,10,one,zero,zero,zero,two,49,one,20,zero
,two,3,two,28,one,zero,one,zero,three,31,one,,one
zero,zero,,four,51,,zero,one,zero,zero,39,zero,61,zero
zero,one,2,,43,zero,,one,zero,three,,one,1,one
,zero,2,zero,11,zero,,zero,zero,one,47,one,21,zero
zero,zero,1,zero,14,zero,zero,one,zero,zero,47,one,16,zero
zero,one,5,,33,one,one,zero,zero,three,39,one,43,one
zero,zero,3,two,48,zero,,,zero,one,,one,9,zero
zero,,2,one,,zero,zero,one,zero,zero,44,one,20,zero
,one,,three,29,one,zero,one,,three,41,one,39,one
one,zero,2,one,22,zero,zero,,zero,zero,35,one,25,zero
zero,zero,2,one,33,zero,zero,one,zero,zero,39,one,43,zero
one,zero,2,one,38,,zero,one,zero,zero,59,,47,zero
zero,zero,1,zero,50,one,zero,one,zero,,77,one,40,zero
one,zero,1,zero,19,zero,zero,one,zero,zero,69,one,29,zero
one,zero,4,two,,one,zero,one,zero,zero,11,one,16,
zero,two,0,zero,13,,zero,zero,zero,two,43,one,1,zero
zero,zero,8,one,13,zero,zero,one,zero,one,47,one,,zero
,zero,4,three,15,zero,zero,one,zero,,47,one,3,zero
one,,1,zero,14,zero,zero,,zero,two,47,one,24,zero
zero,,3,two,33,zero,zero,one,zero,one,39,one,43,
zero,three,4,three,36,one,zero,one,zero,two,43,one,15,zero
zero,zero,4,,61,zero,zero,one,zero,zero,19,,,zero
zero,zero,5,four,16,one,zero,one,zero,zero,29,one,15,zero
,zero,4,three,25,zero,zero,one,,,55,one,12,zero
zero,zero,3,two,14,zero,zero,one,zero,one,49,one,11,one
one,zero,2,two,26,one,one,zero,zero,two,39,,36,one
zero,zero,4,two,29,zero,zero,one,zero,zero,59,one,16,
,one,2,one,,zero,zero,one,zero,one,43,one,43,one
zero,zero,3,two,21,one,zero,one,zero,zero,15,one,13,zero
,zero,5,zero,24,zero,zero,zero,zero,zero,39,one,,zero
zero,zero,3,two,,zero,zero,one,zero,zero,44,one,11,one
zero,zero,3,one,,zero,zero,one,zero,one,47,one,37,zero
,two,3,two,22,,zero,one,,zero,49,one,,zero
zero,one,3,one,39,zero,zero,one,zero,one,49,one,49,one
,zero,2,zero,11,zero,zero,zero,zero,,54,one,21,zero
zero,one,3,two,32,zero,zero,one,zero,three,39,,42,one
zero,,4,,15,zero,zero,one,zero,zero,39,one,0,zero
zero,zero,,one,50,one,zero,one,zero,two,29,one,60,zero
one,zero,3,,,,zero,one,zero,,58,one,,one
zero,one,4,,27,one,zero,,zero,two,29,,37,zero
zero,zero,0,zero,40,zero,,zero,zero,one,47,one,50,zero
one,one,1,zero,56,zero,zero,one,zero,three,49,one,0,one
zero,one,1,zero,25,zero,zero,,zero,two,55,,35,one
zero,zero,4,three,32,zero,zero,one,zero,one,47,,42,zero
one,one,3,two,35,,zero,,zero,three,47,one,45,zero
one,zero,1,one,,,zero,zero,zero,zero,29,one,20,
zero,zero,1,one,40,one,zero,zero,zero,one,39,one,,zero
zero,zero,5,zero,9,zero,zero,zero,zero,one,59,,19,zero
